MKod,SendServerName,SendCatalog,Title,SendKod,SendTitle,kgid,insUN,insDT,insApp,updUN,updDT,updApp
3099,KorgunDb,Antrepo20,Siyah Amazon,,,2993,,,,,,
3100,KorgunDb,Antrepo20,Beyaz Renkli Yılan,,,2994,,,,,,
3101,KorgunDb,Antrepo20,Yılan,,,2995,,,,,,
3102,KorgunDb,Antrepo20,Oranj,,,2996,,,,,,
3103,KorgunDb,Antrepo20,Beyaz - Pembe Yılan,,,2997,,,,,,
3104,KorgunDb,Antrepo20,Lacı Napa,,,2998,,,,,,
3105,KorgunDb,Antrepo20,Siyah Pırlanta Floter Deri,,,2999,,,,,,
3106,KorgunDb,Antrepo20,Beyaz Kırışık Rugan,,,3000,,,,,,
3107,KorgunDb,Antrepo20,Kırmızı Kırışık Rugan,,,3001,,,,,,
3108,KorgunDb,Antrepo20,Siyah Boncuk,,,3002,,,,,,
3109,KorgunDb,Antrepo20,Sarı Rugan,,,3003,,,,,,
3110,KorgunDb,Antrepo20,488 Siyah Devekuşu - Siyah Kırma,,,3004,,,,,,
3111,KorgunDb,Antrepo20,Açık Gri Süet - Beyaz Deri,,,3005,,,,,,
3112,KorgunDb,Antrepo20,Siyah Simli Çelik Deri,,,3006,,,,,,
3113,KorgunDb,Antrepo20,Silver Cloud Deri,,,3007,,,,,,
3114,KorgunDb,Antrepo20,Kahve Vaketa - Bronz Deri,,,3008,,,,,,
3115,KorgunDb,Antrepo20,Gri Süet Deri,,,3009,,,,,,
3116,KorgunDb,Antrepo20,Açık Mavi Süet Deri,,,3010,,,,,,
3117,KorgunDb,Antrepo20,Siyah Deri - Çelik Deri,,,3011,,,,,,
3118,KorgunDb,Antrepo20,Bej Yakma - Bej Deri,,,3012,,,,,,
3119,KorgunDb,Antrepo20,Çelik Simli Deri,,,3013,,,,,,
3120,KorgunDb,Antrepo20,Bej Simli - Bej Deri,,,3014,,,,,,
3121,KorgunDb,Antrepo20,Mavi Deri - Pudra Deri - Gümüş Deri,,,3015,,,,,,
3122,KorgunDb,Antrepo20,Çelik Deri - Siyah Deri - Gümüş Deri,,,3016,,,,,,
3123,KorgunDb,Antrepo20,408 Siyah Antilop Dr - Açık Gri Rgn - Siyah Rgn,,,3017,,,,,,
3124,KorgunDb,Antrepo20,Yeşil Yıkama Deri,,,3018,,,,,,
3125,KorgunDb,Antrepo20,Gümüş Lux Tekstil,,,3019,,,,,,
3126,KorgunDb,Antrepo20,Koyu Altın,,,3020,,,,,,
3127,KorgunDb,Antrepo20,Yeşil Dokuma,,,3021,,,,,,
3128,KorgunDb,Antrepo20,Multi Color,,,3022,,,,,,
3129,KorgunDb,Antrepo20,Siyah Mat Floter,,,3023,,,,,,
3130,KorgunDb,Antrepo20,Siyah Örgülü Deri,,,3024,,,,,,
3131,KorgunDb,Antrepo20,Siyah Rugan (Noktalı),,,3025,,,,,,
3132,KorgunDb,Antrepo20,Karamel Deri,,,3026,,,,,,
3133,KorgunDb,Antrepo20,Kiremit,,,3027,,,,,,
3134,KorgunDb,Antrepo20,Kırmızı Süet - Siyah Rugan,,,3028,,,,,,
3135,KorgunDb,Antrepo20,Kırmızı Kroko,,,3029,,,,,,
3136,KorgunDb,Antrepo20,Kemik Kroko,,,3030,,,,,,
3137,KorgunDb,Antrepo20,Paris,,,3031,,,,,,
3138,KorgunDb,Antrepo20,Çikilota Kahve,,,3032,,,,,,
3139,KorgunDb,Antrepo20,Siyah - Kırmızı,,,3033,,,,,,
3140,KorgunDb,Antrepo20,Gri Crocco,,,3034,,,,,,
3141,KorgunDb,Antrepo20,Okyanus Mavi,,,3035,,,,,,
3142,KorgunDb,Antrepo20,112 Bej Nubuk,,,3036,,,,,,
3143,KorgunDb,Antrepo20,Renk P78,,,3037,,,,,,
3144,KorgunDb,Antrepo20,Siyah - Gri,,,3038,,,,,,
3145,KorgunDb,Antrepo20,Siyah - Shiney Gold,,,3039,,,,,,
3146,KorgunDb,Antrepo20,Siyah Picasso - Shiney Nickel,,,3040,,,,,,
3147,KorgunDb,Antrepo20,642 Siyah Picasso,,,3041,,,,,,
3148,KorgunDb,Antrepo20,Gri Zebra,,,3042,,,,,,
3149,KorgunDb,Antrepo20,Noktalı Leopar,,,3043,,,,,,
3150,KorgunDb,Antrepo20,Antrasit - Yeşil,,,3044,,,,,,
3151,KorgunDb,Antrepo20,Beyaz - Zebra,,,3045,,,,,,
3152,KorgunDb,Antrepo20,Siyah Tay - Siyah,,,3046,,,,,,
3153,KorgunDb,Antrepo20,Vizon Croco,,,3047,,,,,,
3154,KorgunDb,Antrepo20,Vizon Yilan,,,3048,,,,,,
3155,KorgunDb,Antrepo20,Fuşya Floter,,,3049,,,,,,
3156,KorgunDb,Antrepo20,Gri - Mor,,,3050,,,,,,
3157,KorgunDb,Antrepo20,Sarı - Yeşil,,,3051,,,,,,
3158,KorgunDb,Antrepo20,Turuncu - Pembe,,,3052,,,,,,
3159,KorgunDb,Antrepo20,Laci - Mavi,,,3053,,,,,,
3160,KorgunDb,Antrepo20,Turkuaz Deri,,,3054,,,,,,
3161,KorgunDb,Antrepo20,Gümüş Ayna Deri,,,3055,,,,,,
3162,KorgunDb,Antrepo20,Eflatun Açma Deri,,,3056,,,,,,
3163,KorgunDb,Antrepo20,Kırmızı - Siyah,,,3057,,,,,,
3164,KorgunDb,Antrepo20,Ekru - Bordo,,,3058,,,,,,
3165,KorgunDb,Antrepo20,Platin Flap Deri,,,3059,,,,,,
3166,KorgunDb,Antrepo20,Murdum,,,3060,,,,,,
3167,KorgunDb,Antrepo20,Renk 5446,,,3061,,,,,,
3168,KorgunDb,Antrepo20,Ekru Deri,,,3062,,,,,,
3169,KorgunDb,Antrepo20,Gümüş Flap Deri,,,3063,,,,,,
3170,KorgunDb,Antrepo20,Platin Baskı - Siyah Deri,,,3064,,,,,,
3171,KorgunDb,Antrepo20,Kum Mondo,,,3065,,,,,,
3172,KorgunDb,Antrepo20,Laci New,,,3066,,,,,,
3173,KorgunDb,Antrepo20,Fuşya,,,3067,,,,,,
3174,KorgunDb,Antrepo20,Mor - Siyah,,,3068,,,,,,
3175,KorgunDb,Antrepo20,Roz,,,3069,,,,,,
3176,KorgunDb,Antrepo20,Yeşil Askeri Kamuflaj,,,3070,,,,,,
3177,KorgunDb,Antrepo20,Laci Devekuşu,,,3071,,,,,,
3178,KorgunDb,Antrepo20,Taba Devekuşu,,,3072,,,,,,
3179,KorgunDb,Antrepo20,Kahve Kroko - Taba Kroko,,,3073,,,,,,
3180,KorgunDb,Antrepo20,Grey Gri,,,3074,,,,,,
3181,KorgunDb,Antrepo20,749 Fuşya Deri,,,3075,,,,,,
3182,KorgunDb,Antrepo20,Orange Deri,,,3076,,,,,,
3183,KorgunDb,Antrepo20,Sax,,,3077,,,,,,
3184,KorgunDb,Antrepo20,Molina Açık Gri,,,3078,,,,,,
3185,KorgunDb,Antrepo20,Kayu Kahve,,,3079,,,,,,
3186,KorgunDb,Antrepo20,Deve Tüyü,,,3080,,,,,,
3187,KorgunDb,Antrepo20,Temizleyici,,,3081,,,,,,
3188,KorgunDb,Antrepo20,Klasik Sünger,,,3082,,,,,,
3189,KorgunDb,Antrepo20,Siyah Lizord Deri,,,3083,,,,,,
3190,KorgunDb,Antrepo20,KAHVE MALAK-GARNİ GEYİK,,,3084,,,,,,
3191,KorgunDb,Antrepo20,294-045 KAHVE GEYİK-KAHVE BUFALO,,,3085,,,,,,
3192,KorgunDb,Antrepo20,085-BROWN ANTİK,,,3086,,,,,,
3193,KorgunDb,Antrepo20,ALT SIYAH-UST BEYAZ,,,3087,,,,,,
3194,KorgunDb,Antrepo20,1966-SİYAH ANALİN,,,3088,,,,,,
3195,KorgunDb,Antrepo20,268-SİYAH,,,3089,,,,,,
3196,KorgunDb,Antrepo20,322204-76784-77084 LACİ /SPİRO 1077 N BLUE,,,3090,,,,,,
3197,KorgunDb,Antrepo20,61366 SYH KESİK KROKO-14066 SYH NAPA ANALİN,,,3091,,,,,,
3198,KorgunDb,Antrepo20,78666-B.BFL.KURK BLACK,,,3092,,,,,,
3199,KorgunDb,Antrepo20,007 Siyah,,,3093,,,,,,
3200,KorgunDb,Antrepo20,KOYU KREP,,,3094,,,,,,
3201,KorgunDb,Antrepo20,KREP,,,3095,,,,,,
3202,KorgunDb,Antrepo20,BEYAZ-SIYAH-SIYAH NOKTA,,,3096,,,,,,
3203,KorgunDb,Antrepo20,BEYAZ-KREP-KREP NOKTA,,,3097,,,,,,
3204,KorgunDb,Antrepo20,063-062,,,3098,,,,,,
3205,KorgunDb,Antrepo20,AÇIK GRİ BUFALO,,,3099,,,,,,
3206,KorgunDb,Antrepo20,GRI-SIYAH,,,3100,,,,,,
3207,KorgunDb,Antrepo20,GRI-BEYAZ,,,3101,,,,,,
3208,KorgunDb,Antrepo20,MAVI-SIYAH,,,3102,,,,,,
3209,KorgunDb,Antrepo20,KREP-SIYAH,,,3103,,,,,,
3210,KorgunDb,Antrepo20,429-045 BROWN CROCO-BROWV BUFALO,,,3104,,,,,,
3211,KorgunDb,Antrepo20,294-428,,,3105,,,,,,
3212,KorgunDb,Antrepo20,796152- ANTİK L. BROWN,,,3106,,,,,,
3213,KorgunDb,Antrepo20,BLACK BUFALO,,,3107,,,,,,
3214,KorgunDb,Antrepo20,53366-siyah,,,3108,,,,,,
3215,KorgunDb,Antrepo20,ŞEFFAF,,,3109,,,,,,
3216,KorgunDb,Antrepo20,ANTRASIT-SIYAH,,,3110,,,,,,
3217,KorgunDb,Antrepo20,SIYAH-BEYAZ NOKTA,,,3111,,,,,,
3218,KorgunDb,Antrepo20,BEYAZ-SIYAH NOKTA,,,3112,,,,,,
3219,KorgunDb,Antrepo20,KIREMIT-KAHVE,,,3113,,,,,,
3220,KorgunDb,Antrepo20,KREP-KAHVE,,,3114,,,,,,
3221,KorgunDb,Antrepo20,SIYAH-BORDO,,,3115,,,,,,
3222,KorgunDb,Antrepo20,SIYAH-LACI,,,3116,,,,,,
3223,KorgunDb,Antrepo20,69851 KHV.75051 KHV,,,3117,,,,,,
3224,KorgunDb,Antrepo20,69851 KHV-NEVADA BSK.ANT.SUET BROWN,,,3118,,,,,,
3225,KorgunDb,Antrepo20,KAHVE-BORDO,,,3119,,,,,,
3226,KorgunDb,Antrepo20,KAHVE-KREP,,,3120,,,,,,
3227,KorgunDb,Antrepo20,KAHVE-BEJ,,,3121,,,,,,
3228,KorgunDb,Antrepo20,FUME-SIYAH,,,3122,,,,,,
3229,KorgunDb,Antrepo20,SIYAH-KREP,,,3123,,,,,,
3230,KorgunDb,Antrepo20,KREP-BEJ,,,3124,,,,,,
3231,KorgunDb,Antrepo20,SİYAH BUFALO-SİYAH FLOTER,,,3125,,,,,,
3232,KorgunDb,Antrepo20,KOMPLE KAHVE,,,3126,,,,,,
3233,KorgunDb,Antrepo20,284-295-266-268,,,3127,,,,,,
3234,KorgunDb,Antrepo20,31166 SİYAH,,,3128,,,,,,
3235,KorgunDb,Antrepo20,53366 SİYAH-76766 SİYAH,,,3129,,,,,,
3236,KorgunDb,Antrepo20,56-SİYAH,,,3130,,,,,,
3237,KorgunDb,Antrepo20,57466 SYH-78666 SYH,,,3131,,,,,,
3238,KorgunDb,Antrepo20,82751 KHV.-322257 ACI KAHVE,,,3132,,,,,,
3239,KorgunDb,Antrepo20,53651 KHV.-322207 KHV.,,,3133,,,,,,
3240,KorgunDb,Antrepo20,81766 SYH-58266 SYH,,,3134,,,,,,
3241,KorgunDb,Antrepo20,78666 SYH-75066 SYH,,,3135,,,,,,
3242,KorgunDb,Antrepo20,Siyah Silky,,,3136,,,,,,
3243,KorgunDb,Antrepo20,76751 KHV.-322207 KHV.,,,3137,,,,,,
3244,KorgunDb,Antrepo20,80666 SYH -78666 SYH,,,3138,,,,,,
3245,KorgunDb,Antrepo20,Siyah Sirena,,,3139,,,,,,
3246,KorgunDb,Antrepo20,73866 SYH,,,3140,,,,,,
3247,KorgunDb,Antrepo20,73866 - ANTİK ANALİN BLACK,,,3141,,,,,,
3248,KorgunDb,Antrepo20,82751 KHV-75051 KHV.,,,3142,,,,,,
3249,KorgunDb,Antrepo20,82751 KHV.-322257 KHV.,,,3143,,,,,,
3250,KorgunDb,Antrepo20,76751 KHV.-75351 KHV.,,,3144,,,,,,
3251,KorgunDb,Antrepo20,82666 SYH.-80666 SYH,,,3145,,,,,,
3252,KorgunDb,Antrepo20,82566 SYH-73566 SYH,,,3146,,,,,,
3253,KorgunDb,Antrepo20,57451 KHV-75051 KHV-GEYİK BROWN-SOFT BROWN,,,3147,,,,,,
3254,KorgunDb,Antrepo20,82366 SYH-75066 SYH-SERPENTE BLACK-SOFT BLACK,,,3148,,,,,,
3255,KorgunDb,Antrepo20,75451 KHV-75051 KHV.-ANT SUET BROWN-SOFT BROWN,,,3149,,,,,,
3256,KorgunDb,Antrepo20,83766 SYH-69866 SYH,,,3150,,,,,,
3257,KorgunDb,Antrepo20,83366 SYH-82966 SYH-ROYAL BLACK-COW WILLWER BLACK,,,3151,,,,,,
3258,KorgunDb,Antrepo20,53366 SYH-57466 SYH,,,3152,,,,,,
3259,KorgunDb,Antrepo20,78666 SYH-57466 SYH (2-5),,,3153,,,,,,
3260,KorgunDb,Antrepo20,57451 KHV-322207 KHV.(1-3-6),,,3154,,,,,,
3261,KorgunDb,Antrepo20,41239 BRD-69839 BRD.(2),,,3155,,,,,,
3262,KorgunDb,Antrepo20,57466 SYH-78666 SYH(1),,,3156,,,,,,
3263,KorgunDb,Antrepo20,322207 KHV-76751 KHV,,,3157,,,,,,
3264,KorgunDb,Antrepo20,Siyah Geyik - Keten,,,3158,,,,,,
3265,KorgunDb,Antrepo20,Taba Geyik,,,3159,,,,,,
3266,KorgunDb,Antrepo20,Laci Bufalo,,,3160,,,,,,
3267,KorgunDb,Antrepo20,Siyah Soft Kuzu,,,3161,,,,,,
3268,KorgunDb,Antrepo20,899 Laci Napa - Laci Zımbalı - Beyaz Napa,,,3162,,,,,,
3269,KorgunDb,Antrepo20,915 Siyah Deri,,,3163,,,,,,
3270,KorgunDb,Antrepo20,992 Laci Antik - Kaci Kırma,,,3164,,,,,,
3271,KorgunDb,Antrepo20,416 Siyah Nata - Gri Nata,,,3165,,,,,,
3272,KorgunDb,Antrepo20,582 Civit Mavisi Antik - Siyah Antik,,,3166,,,,,,
3273,KorgunDb,Antrepo20,156 Laci Soft - Beyaz Soft,,,3167,,,,,,
3274,KorgunDb,Antrepo20,269 Hardal Kırma Floter,,,3168,,,,,,
3275,KorgunDb,Antrepo20,813 Kahve Ithal Bez - Kahve Antilop,,,3169,,,,,,
3276,KorgunDb,Antrepo20,176 Mavi Kmflj - Siyah Dr - Mavi Süet - Sarı Dr,,,3170,,,,,,
3277,KorgunDb,Antrepo20,409 Koyu Gri Kmflj - Oliv Kmflj - Siyah - Kırmızı,,,3171,,,,,,
3278,KorgunDb,Antrepo20,624 Gri Bez - Siyah Bez - Laci Bez - Turuncu Bez,,,3172,,,,,,
3279,KorgunDb,Antrepo20,541 Turkuaz Bez - Mavi Deri,,,3173,,,,,,
3280,KorgunDb,Antrepo20,886 Laci Floter,,,3174,,,,,,
3281,KorgunDb,Antrepo20,Kahve Alkollu Deri,,,3175,,,,,,
3282,KorgunDb,Antrepo20,Siyah Alkollu Deri,,,3176,,,,,,
3283,KorgunDb,Antrepo20,Laci Alkollu Deri,,,3177,,,,,,
3284,KorgunDb,Antrepo20,761 Laci Nata - Laci Süet - Bordo Nata,,,3178,,,,,,
3285,KorgunDb,Antrepo20,456 Sayah Nata - Füme Süet,,,3179,,,,,,
3286,KorgunDb,Antrepo20,825 Laci Süet - Laci Deri - Koyu Yeşil Napa,,,3180,,,,,,
3287,KorgunDb,Antrepo20,913 Siyah Deri,,,3181,,,,,,
3288,KorgunDb,Antrepo20,885 Kahve Bull Deri,,,3182,,,,,,
3289,KorgunDb,Antrepo20,055 Fındık Kroko Deri,,,3183,,,,,,
3290,KorgunDb,Antrepo20,Fınık Deri,,,3184,,,,,,
3291,KorgunDb,Antrepo20,289 Beyaz Floter,,,3185,,,,,,
3292,KorgunDb,Antrepo20,BEJ YIKAMA [Bej] {Deri},,,3186,,,,,,
3293,KorgunDb,Antrepo20,567 Turkuaz Antik - Beyaz Soft,,,3187,,,,,,
3294,KorgunDb,Antrepo20,390 Bordo Flap - Beyaz Verna,,,3188,,,,,,
3295,KorgunDb,Antrepo20,284 Taba Nubuk,,,3189,,,,,,
3296,KorgunDb,Antrepo20,279 Hardal Kırma Floter - Hardal Zımbalı,,,3190,,,,,,
3297,KorgunDb,Antrepo20,411 Siyah Deri - Laci Deri,,,3191,,,,,,
3298,KorgunDb,Antrepo20,299 Beaz Napa - Gümüş Deri,,,3192,,,,,,
3299,KorgunDb,Antrepo20,070 Taba Taç,,,3193,,,,,,
3300,KorgunDb,Antrepo20,104 Laci Napa - Yeşil Napa,,,3194,,,,,,
3301,KorgunDb,Antrepo20,744 Mavi Nata - Vizon Süet - Beyaz Napa,,,3195,,,,,,
3302,KorgunDb,Antrepo20,531 Siyah Soft - Civit Mavisi Atilop,,,3196,,,,,,
3303,KorgunDb,Antrepo20,220 Kahve Vesta - Fındık Vesta - Laci Oxide,,,3197,,,,,,
3304,KorgunDb,Antrepo20,677 Gri - Eros - Laci Impertex - Bordo Rugan,,,3198,,,,,,
3305,KorgunDb,Antrepo20,012 Siyah Impertex - Gümüş Keçi Rugan,,,3199,,,,,,
3306,KorgunDb,Antrepo20,777 Laci Napa - Laci Kamuflaj - Altın,,,3200,,,,,,
3307,KorgunDb,Antrepo20,450 Siyah Deri - Altın Kamuflaj,,,3201,,,,,,
3308,KorgunDb,Antrepo20,Siyah Cow,,,3202,,,,,,
3309,KorgunDb,Antrepo20,Bordo Bufalo,,,3203,,,,,,
3310,KorgunDb,Antrepo20,Siyah Devekuşu - Siyah Bufalo,,,3204,,,,,,
3311,KorgunDb,Antrepo20,Laci Deri - Laci Nubuk,,,3205,,,,,,
3312,KorgunDb,Antrepo20,Siyah Soft - Laci Deri,,,3206,,,,,,
3313,KorgunDb,Antrepo20,Kahve Deri - Laci Deri,,,3207,,,,,,
3314,KorgunDb,Antrepo20,Kahve Geyik - Kahve Bufalo,,,3208,,,,,,
3315,KorgunDb,Antrepo20,Siyah Analin - Siyah Bufalo,,,3209,,,,,,
3316,KorgunDb,Antrepo20,Siya Deri - Siyah Süet,,,3210,,,,,,
3317,KorgunDb,Antrepo20,Yeşil Geyik,,,3211,,,,,,
3318,KorgunDb,Antrepo20,Siyah Bufalo - Siyah Kroko,,,3212,,,,,,
3319,KorgunDb,Antrepo20,Laci Bufalo - Laci Parma,,,3213,,,,,,
3320,KorgunDb,Antrepo20,Laci Saten,,,3214,,,,,,
3321,KorgunDb,Antrepo20,Kahve Geyik - Kahve Keten,,,3215,,,,,,
3322,KorgunDb,Antrepo20,53366 SİYAH-75066 SİYAH,,,3216,,,,,,
3323,KorgunDb,Antrepo20,412266 SİYAH PİEL,,,3217,,,,,,
3324,KorgunDb,Antrepo20,SİYAH BUFALO-GARNİ BULGUR,,,3218,,,,,,
3325,KorgunDb,Antrepo20,BROWN,,,3219,,,,,,
3326,KorgunDb,Antrepo20,TABACCO CRAST,,,3220,,,,,,
3327,KorgunDb,Antrepo20,816 Siyah Soft-Siyah Süet-Siyah Rugan,,,3221,,,,,,
3328,KorgunDb,Antrepo20,BLACK BUFALO-BLACK DEER,,,3222,,,,,,
3329,KorgunDb,Antrepo20,KAHVE RODO-GARNİ GEYİK,,,3223,,,,,,
3330,KorgunDb,Antrepo20,Fındık Analin,,,3224,,,,,,
3331,KorgunDb,Antrepo20,465 Siyah Nata - Siyah Rugan - Gümüş Astek,,,3225,,,,,,
3332,KorgunDb,Antrepo20,Altın Sim Floter,,,3226,,,,,,
3333,KorgunDb,Antrepo20,Gri Lux Tekstil,,,3227,,,,,,
3334,KorgunDb,Antrepo20,Taş Lüx Tekstil,,,3228,,,,,,
3335,KorgunDb,Antrepo20,441 SYH SÜET-SYH DERİ-KIRMIZI,,,3229,,,,,,
3336,KorgunDb,Antrepo20,515 SYH NUBUK-SYH İMPERTEX,,,3230,,,,,,
3337,KorgunDb,Antrepo20,005 SYH SÜET-SYH İMPERTEX,,,3231,,,,,,
3338,KorgunDb,Antrepo20,05-01,,,3232,,,,,,
3339,KorgunDb,Antrepo20,75351 KHV-322207 KHV(3-5-7),,,3233,,,,,,
3340,KorgunDb,Antrepo20,81866-63466-44866-75066 SYH,,,3234,,,,,,
3341,KorgunDb,Antrepo20,96-05-01-29 siyah süetli,,,3235,,,,,,
3342,KorgunDb,Antrepo20,57451 KHV-322207 KHV.,,,3236,,,,,,
3343,KorgunDb,Antrepo20,76866 SYH-75066 SYH.,,,3237,,,,,,
3344,KorgunDb,Antrepo20,78666 SYH-57466 SYH(3),,,3238,,,,,,
3345,KorgunDb,Antrepo20,72766 SYH-322260 DUMAN,,,3239,,,,,,
3346,KorgunDb,Antrepo20,57484 LACİ-322213 LACİ,,,3240,,,,,,
3347,KorgunDb,Antrepo20,825261 KHV.-75051 KHV,,,3241,,,,,,
3348,KorgunDb,Antrepo20,80666 SYH-78866 SYH,,,3242,,,,,,
3349,KorgunDb,Antrepo20,82666 syh-75466 syh-80666 syh,,,3243,,,,,,
3350,KorgunDb,Antrepo20,82666 SYH-63466 SYH-80666 SYH,,,3244,,,,,,
3351,KorgunDb,Antrepo20,69851 KHV,,,3245,,,,,,
3352,KorgunDb,Antrepo20,82566 SYH-60866 SYH-80666 SYH,,,3246,,,,,,
3353,KorgunDb,Antrepo20,81766 SYH-60866 SYH-80666 SYH,,,3247,,,,,,
3354,KorgunDb,Antrepo20,60866 SYH-84666 SYH-80666 SYH,,,3248,,,,,,
3355,KorgunDb,Antrepo20,57484 LACİ-83684 LACİ-69884 LACİ,,,3249,,,,,,
3356,KorgunDb,Antrepo20,81866 SYH-75466 SYH,,,3250,,,,,,
3357,KorgunDb,Antrepo20,84766 SYH-60866 SYH,,,3251,,,,,,
3358,KorgunDb,Antrepo20,322206 LACİ-84884 LACİ,,,3252,,,,,,
3359,KorgunDb,Antrepo20,81886 SYH-83766 SYH-83784 LACİ,,,3253,,,,,,
3360,KorgunDb,Antrepo20,78966- 80666- 80666- 84266,,,3254,,,,,,
3361,KorgunDb,Antrepo20,84466 SYH-81866 SYH-75466 SYH-83966 SYH,,,3255,,,,,,
3362,KorgunDb,Antrepo20,322206 LACİ-84984 LACİ,,,3256,,,,,,
3363,KorgunDb,Antrepo20,322207 KHV- 849261 KHV,,,3257,,,,,,
3364,KorgunDb,Antrepo20,82066 SYH-76866 SYH,,,3258,,,,,,
3365,KorgunDb,Antrepo20,82466 SYH-73566 SYH,,,3259,,,,,,
3366,KorgunDb,Antrepo20,69884 LACİ- 41284 LACİ- 75084 LACİ,,,3260,,,,,,
3367,KorgunDb,Antrepo20,72766 SYH- NAPA ANALİN BLACK,,,3261,,,,,,
3368,KorgunDb,Antrepo20,322257 KHV-76751 KHV,,,3262,,,,,,
3369,KorgunDb,Antrepo20,76866 SYH- 80666 SYH,,,3263,,,,,,
3370,KorgunDb,Antrepo20,79661 KHV-ANTİK D.BROWN,,,3264,,,,,,
3371,KorgunDb,Antrepo20,403,,,3265,,,,,,
3372,KorgunDb,Antrepo20,480,,,3266,,,,,,
3373,KorgunDb,Antrepo20,455,,,3267,,,,,,
3374,KorgunDb,Antrepo20,WT10 BLACK,,,3268,,,,,,
3375,KorgunDb,Antrepo20,SİYAH-KIRMIZI,,,3269,,,,,,
3376,KorgunDb,Antrepo20,441 SİYAH KIRMIZI,,,3270,,,,,,
3377,KorgunDb,Antrepo20,81966 SYH -75066 SYH,,,3271,,,,,,
3378,KorgunDb,Antrepo20,78666 SYH-57466 SYH(2),,,3272,,,,,,
3379,KorgunDb,Antrepo20,76866 SYH-75066 SYH(5),,,3273,,,,,,
3380,KorgunDb,Antrepo20,81866 SYH-75066 SYH(4),,,3274,,,,,,
3381,KorgunDb,Antrepo20,83639 BORDO,,,3275,,,,,,
3382,KorgunDb,Antrepo20,84061 K.KHV-75051 KHV.,,,3276,,,,,,
3383,KorgunDb,Antrepo20,82366 SYH-81466 SYH,,,3277,,,,,,
3384,KorgunDb,Antrepo20,13851 KHV-821258 KHV(2-4),,,3278,,,,,,
3385,KorgunDb,Antrepo20,029 KAHVE GEYİK,,,3279,,,,,,
3386,KorgunDb,Antrepo20,53366 SYH- İTALYAN ANALİN BLACK,,,3280,,,,,,
3387,KorgunDb,Antrepo20,432 Siyah Geyik,,,3281,,,,,,
3388,KorgunDb,Antrepo20,78666 SYH-57466 SYH(2-4),,,3282,,,,,,
3389,KorgunDb,Antrepo20,83566 SYH- METİS BLACK,,,3283,,,,,,
3390,KorgunDb,Antrepo20,KAHVE AÇMA-GARNİ YARMA SÜET,,,3284,,,,,,
3391,KorgunDb,Antrepo20,81766 SYH -84566 SYH,,,3285,,,,,,
3392,KorgunDb,Antrepo20,78651 KHV-57451 KHV(2),,,3286,,,,,,
3393,KorgunDb,Antrepo20,78684 LACİ -57484 LACİ (2),,,3287,,,,,,
3394,KorgunDb,Antrepo20,78666 SYH-57666 SYH(3),,,3288,,,,,,
3395,KorgunDb,Antrepo20,SİYAH BUFALO-GARNİ KUMAŞ BASKI SÜETE,,,3289,,,,,,
3396,KorgunDb,Antrepo20,78666 SYH-57466 SYH,,,3290,,,,,,
3397,KorgunDb,Antrepo20,78666 SYH-14766 SYH,,,3291,,,,,,
3398,KorgunDb,Antrepo20,83666 SYH- MAT GEYİK BLACK,,,3292,,,,,,
3399,KorgunDb,Antrepo20,82666 SYH -81866 SYH,,,3293,,,,,,
3400,KorgunDb,Antrepo20,81766 SYH -75066 SYH,,,3294,,,,,,
3401,KorgunDb,Antrepo20,78666 SYH -75666 SYH,,,3295,,,,,,
3402,KorgunDb,Antrepo20,415,,,3296,,,,,,
3403,KorgunDb,Antrepo20,SİYAH DERİ-SİYAH DESEN,,,3297,,,,,,
3404,KorgunDb,Antrepo20,SİYAH ALEX,,,3298,,,,,,
3405,KorgunDb,Antrepo20,KAHVE ALEX,,,3299,,,,,,
3406,KorgunDb,Antrepo20,KOMPLE SIYAH,,,3300,,,,,,
3407,KorgunDb,Antrepo20,LACI-KAHVE,,,3301,,,,,,
3408,KorgunDb,Antrepo20,BEJ-KAHVE,,,3302,,,,,,
3409,KorgunDb,Antrepo20,BEYAZ-KREP,,,3303,,,,,,
3410,KorgunDb,Antrepo20,BEYAZ-KOYU LACI,,,3304,,,,,,
3411,KorgunDb,Antrepo20,SIYAH-SIYAH,,,3305,,,,,,
3412,KorgunDb,Antrepo20,336-78,,,3306,,,,,,
3413,KorgunDb,Antrepo20,31-288,,,3307,,,,,,
3414,KorgunDb,Antrepo20,KAHVESİ,,,3308,,,,,,
3415,KorgunDb,Antrepo20,LACI-LACI,,,3309,,,,,,
3416,KorgunDb,Antrepo20,KUM-LACI,,,3310,,,,,,
3417,KorgunDb,Antrepo20,KUM-KAHVE,,,3311,,,,,,
3418,KorgunDb,Antrepo20,06 KAHVE BUFALO,,,3312,,,,,,
3419,KorgunDb,Antrepo20,045-430-428 KAHVE,,,3313,,,,,,
3420,KorgunDb,Antrepo20,732-78 KAHVE,,,3314,,,,,,
3421,KorgunDb,Antrepo20,SİYAH ANTİK-GARNİ KUMAŞ YERİNE KROKO,,,3315,,,,,,
3422,KorgunDb,Antrepo20,76751 KHV COW WİLLER-322207 KHV SPİRO,,,3316,,,,,,
3423,KorgunDb,Antrepo20,76766 SYH COW -KOYU GRİ SPİRO,,,3317,,,,,,
3424,KorgunDb,Antrepo20,57466 SYH GEYİK-KOYU GRİ SPİRO,,,3318,,,,,,
