SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,mkgid,insApp,updApp
K02641530609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.577000,Samet,2025-05-28 17:44:17.960000,47465,23349,KGShop,KGShop
K02643085017,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.560000,Samet,2025-05-28 17:43:43.237000,46935,23350,KGShop,KGShop
K02643085017,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.927000,Samet,2025-05-28 17:44:17.340000,47248,23350,KGShop,KGShop
K02666414003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.563000,Samet,2025-05-28 17:43:43.747000,46936,23351,KGShop,KGShop
K02666414003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.457000,Samet,2025-05-28 17:44:17.877000,47432,23351,KGShop,KGShop
K02666415003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.567000,Samet,2025-05-28 17:43:43.750000,46937,23352,KGShop,KGShop
K02666415003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.460000,Samet,2025-05-28 17:44:17.880000,47433,23352,KGShop,KGShop
K02666416003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.573000,Samet,2025-05-28 17:43:43.750000,46938,23353,KGShop,KGShop
K02666416003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.460000,Samet,2025-05-28 17:44:17.883000,47434,23353,KGShop,KGShop
K02666430002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.577000,Samet,2025-05-28 17:43:43.767000,46939,23354,KGShop,KGShop
K02666430002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.477000,Samet,2025-05-28 17:44:17.897000,47440,23354,KGShop,KGShop
K02667231009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.580000,Samet,2025-05-28 17:43:43.533000,46940,23355,KGShop,KGShop
K02667231009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.233000,Samet,2025-05-28 17:44:17.667000,47355,23355,KGShop,KGShop
K02671407009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.583000,Samet,2025-05-28 17:43:43.740000,46941,23356,KGShop,KGShop
K02671407009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.447000,Samet,2025-05-28 17:44:17.870000,47429,23356,KGShop,KGShop
K02671902509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.587000,Samet,2025-05-28 17:43:44,46942,23357,KGShop,KGShop
K02671902509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.753000,Samet,2025-05-28 17:44:18.130000,47528,23357,KGShop,KGShop
K02671903801,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.590000,Samet,2025-05-28 17:43:44,46943,23358,KGShop,KGShop
K02671903801,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.757000,Samet,2025-05-28 17:44:18.133000,47529,23358,KGShop,KGShop
K02674230809,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.593000,Samet,2025-05-28 17:43:43.530000,46944,23359,KGShop,KGShop
K02674230809,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.227000,Samet,2025-05-28 17:44:17.660000,47353,23359,KGShop,KGShop
K02688008009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.597000,Samet,2025-05-28 17:43:42.957000,46945,23360,KGShop,KGShop
K02688008009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.567000,Samet,2025-05-28 17:44:17.047000,47140,23360,KGShop,KGShop
K02688008209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.600000,Samet,2025-05-28 17:43:42.967000,46946,23361,KGShop,KGShop
K02688008209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.577000,Samet,2025-05-28 17:44:17.057000,47143,23361,KGShop,KGShop
K02688401009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.603000,Samet,2025-05-28 17:43:43.733000,46947,23362,KGShop,KGShop
K02688401009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.440000,Samet,2025-05-28 17:44:17.863000,47427,23362,KGShop,KGShop
K02714131509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.607000,Samet,2025-05-28 17:43:43.357000,46948,23363,KGShop,KGShop
K02714131509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.040000,Samet,2025-05-28 17:44:17.467000,47289,23363,KGShop,KGShop
K02717251003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.610000,Samet,2025-05-28 17:43:43.570000,46949,23364,KGShop,KGShop
K02717251003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.263000,Samet,2025-05-28 17:44:17.693000,47366,23364,KGShop,KGShop
K02718401009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.613000,Samet,2025-05-28 17:43:43.737000,46950,23365,KGShop,KGShop
K02718401009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.443000,Samet,2025-05-28 17:44:17.867000,47428,23365,KGShop,KGShop
K02724201509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.617000,Samet,2025-05-28 17:43:43.480000,46951,23366,KGShop,KGShop
K02724201509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.170000,Samet,2025-05-28 17:44:17.600000,47333,23366,KGShop,KGShop
K02724300003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.620000,Samet,2025-05-28 17:43:43.640000,46952,23367,KGShop,KGShop
K02724300003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.330000,Samet,2025-05-28 17:44:17.763000,47389,23367,KGShop,KGShop
K02724300103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.623000,Samet,2025-05-28 17:43:43.647000,46953,23368,KGShop,KGShop
K02724300103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.340000,Samet,2025-05-28 17:44:17.773000,47392,23368,KGShop,KGShop
K02750242903,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.627000,Samet,2025-05-28 17:43:43.550000,46954,23369,KGShop,KGShop
K02750242903,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.253000,Samet,2025-05-28 17:44:17.687000,47362,23369,KGShop,KGShop
K02750457903,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.630000,Samet,2025-05-28 17:43:43.800000,46955,23370,KGShop,KGShop
K02750457903,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.517000,Samet,2025-05-28 17:44:17.930000,47453,23370,KGShop,KGShop
K02750949903,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.633000,Samet,2025-05-28 17:43:44.007000,46956,23371,KGShop,KGShop
K02750949903,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.763000,Samet,2025-05-28 17:44:18.140000,47531,23371,KGShop,KGShop
K02776432067,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.637000,Samet,2025-05-28 17:43:43.780000,46957,23372,KGShop,KGShop
K02776432067,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.493000,Samet,2025-05-28 17:44:17.910000,47445,23372,KGShop,KGShop
K02792302009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.640000,Samet,2025-05-28 17:43:43.657000,46958,23373,KGShop,KGShop
K02792302009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.353000,Samet,2025-05-28 17:44:17.783000,47396,23373,KGShop,KGShop
K02823053009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.643000,Samet,2025-05-28 17:43:43.180000,46959,23374,KGShop,KGShop
K02823053009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.870000,Samet,2025-05-28 17:44:17.280000,47229,23374,KGShop,KGShop
K02824243009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.647000,Samet,2025-05-28 17:43:43.563000,46960,23375,KGShop,KGShop
K02824243009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.257000,Samet,2025-05-28 17:44:17.687000,47363,23375,KGShop,KGShop
K02824701509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.650000,Samet,2025-05-28 17:43:43.923000,46961,23376,KGShop,KGShop
K02824701509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.683000,Samet,2025-05-28 17:44:18.057000,47504,23376,KGShop,KGShop
K02824705009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.653000,Samet,2025-05-28 17:43:43.927000,46962,23377,KGShop,KGShop
K02824705009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.687000,Samet,2025-05-28 17:44:18.060000,47505,23377,KGShop,KGShop
K02824707002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.657000,Samet,2025-05-28 17:43:43.933000,46963,23378,KGShop,KGShop
K02824707002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.693000,Samet,2025-05-28 17:44:18.063000,47507,23378,KGShop,KGShop
K02824707009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.660000,Samet,2025-05-28 17:43:43.937000,46964,23379,KGShop,KGShop
K02824707009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.697000,Samet,2025-05-28 17:44:18.067000,47508,23379,KGShop,KGShop
K02836222309,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.660000,Samet,2025-05-28 17:43:43.507000,46965,23380,KGShop,KGShop
K02836222309,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.203000,Samet,2025-05-28 17:44:17.640000,47345,23380,KGShop,KGShop
K02855110002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.667000,Samet,2025-05-28 17:43:43.290000,46966,23381,KGShop,KGShop
K02855110002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.977000,Samet,2025-05-28 17:44:17.397000,47265,23381,KGShop,KGShop
K02855115402,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.670000,Samet,2025-05-28 17:43:43.317000,46967,23382,KGShop,KGShop
K02855115402,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.997000,Samet,2025-05-28 17:44:17.427000,47272,23382,KGShop,KGShop
K02855115602,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.673000,Samet,2025-05-28 17:43:43.323000,46968,23383,KGShop,KGShop
K02855115602,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.003000,Samet,2025-05-28 17:44:17.433000,47274,23383,KGShop,KGShop
K02875070309,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.677000,Samet,2025-05-28 17:43:43.207000,46969,23384,KGShop,KGShop
K02875070309,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.903000,Samet,2025-05-28 17:44:17.307000,47240,23384,KGShop,KGShop
K02891020002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.680000,Samet,2025-05-28 17:43:43.057000,46970,23385,KGShop,KGShop
K02891020002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.697000,Samet,2025-05-28 17:44:17.153000,47180,23385,KGShop,KGShop
K02891020209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.680000,Samet,2025-05-28 17:43:43.060000,46971,23386,KGShop,KGShop
K02891020209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.703000,Samet,2025-05-28 17:44:17.160000,47182,23386,KGShop,KGShop
K02891020409,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.683000,Samet,2025-05-28 17:43:43.063000,46972,23387,KGShop,KGShop
K02891020409,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.707000,Samet,2025-05-28 17:44:17.160000,47183,23387,KGShop,KGShop
K02926075007,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.687000,Samet,2025-05-28 17:43:43.230000,46973,23388,KGShop,KGShop
K02926075007,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.917000,Samet,2025-05-28 17:44:17.333000,47245,23388,KGShop,KGShop
K02992052902,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.690000,Samet,2025-05-28 17:43:43.177000,46974,23389,KGShop,KGShop
K02992052902,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.863000,Samet,2025-05-28 17:44:17.273000,47227,23389,KGShop,KGShop
K02992052909,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.690000,Samet,2025-05-28 17:43:43.180000,46975,23390,KGShop,KGShop
K02992052909,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.867000,Samet,2025-05-28 17:44:17.277000,47228,23390,KGShop,KGShop
K02992113017,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.697000,Samet,2025-05-28 17:43:43.300000,46976,23391,KGShop,KGShop
K02992113017,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.990000,Samet,2025-05-28 17:44:17.407000,47269,23391,KGShop,KGShop
K02992151009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.700000,Samet,2025-05-28 17:43:43.370000,46977,23392,KGShop,KGShop
K02992151009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.057000,Samet,2025-05-28 17:44:17.483000,47295,23392,KGShop,KGShop
K02992152009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.703000,Samet,2025-05-28 17:43:43.383000,46978,23393,KGShop,KGShop
K02992152009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.073000,Samet,2025-05-28 17:44:17.497000,47300,23393,KGShop,KGShop
K02997000308,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.707000,Samet,2025-05-28 17:43:42.900000,46979,23394,KGShop,KGShop
K02997000308,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.503000,Samet,2025-05-28 17:44:16.987000,47122,23394,KGShop,KGShop
K03047001209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.710000,Samet,2025-05-28 17:43:42.917000,46980,23395,KGShop,KGShop
K03047001209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.533000,Samet,2025-05-28 17:44:17.007000,47129,23395,KGShop,KGShop
K03047001609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.710000,Samet,2025-05-28 17:43:42.927000,46981,23396,KGShop,KGShop
K03047001609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.547000,Samet,2025-05-28 17:44:17.017000,47133,23396,KGShop,KGShop
K03069010002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.713000,Samet,2025-05-28 17:43:42.987000,46982,23397,KGShop,KGShop
K03069010002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.600000,Samet,2025-05-28 17:44:17.077000,47151,23397,KGShop,KGShop
K03069010009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.717000,Samet,2025-05-28 17:43:42.990000,46983,23398,KGShop,KGShop
K03069010009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.603000,Samet,2025-05-28 17:44:17.080000,47152,23398,KGShop,KGShop
K03069010502,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.720000,Samet,2025-05-28 17:43:43,46984,23399,KGShop,KGShop
K03069010502,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.617000,Samet,2025-05-28 17:44:17.090000,47156,23399,KGShop,KGShop
K03069010509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.720000,Samet,2025-05-28 17:43:43,46985,23400,KGShop,KGShop
K03069010509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.620000,Samet,2025-05-28 17:44:17.093000,47157,23400,KGShop,KGShop
K03091041009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.723000,Samet,2025-05-28 17:43:43.137000,46986,23401,KGShop,KGShop
K03091041009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.813000,Samet,2025-05-28 17:44:17.233000,47212,23401,KGShop,KGShop
K03091041011,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.727000,Samet,2025-05-28 17:43:43.140000,46987,23402,KGShop,KGShop
K03091041011,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.817000,Samet,2025-05-28 17:44:17.237000,47213,23402,KGShop,KGShop
K03140431202,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.730000,Samet,2025-05-28 17:43:43.770000,46988,23403,KGShop,KGShop
K03140431202,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.480000,Samet,2025-05-28 17:44:17.900000,47441,23403,KGShop,KGShop
K03156203609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.737000,Samet,2025-05-28 17:43:43.487000,46989,23404,KGShop,KGShop
K03156203609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.177000,Samet,2025-05-28 17:44:17.607000,47336,23404,KGShop,KGShop
K03156746009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.740000,Samet,2025-05-28 17:43:43.957000,46990,23405,KGShop,KGShop
K03156746009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.720000,Samet,2025-05-28 17:44:18.090000,47516,23405,KGShop,KGShop
K03192182009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.743000,Samet,2025-05-28 17:43:43.420000,46991,23406,KGShop,KGShop
K03192182009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.113000,Samet,2025-05-28 17:44:17.533000,47314,23406,KGShop,KGShop
K03192183502,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.747000,Samet,2025-05-28 17:43:43.437000,46992,23407,KGShop,KGShop
K03192183502,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.120000,Samet,2025-05-28 17:44:17.553000,47316,23407,KGShop,KGShop
K03208072103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.750000,Samet,2025-05-28 17:43:43.223000,46993,23408,KGShop,KGShop
K03208072103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.907000,Samet,2025-05-28 17:44:17.323000,47242,23408,KGShop,KGShop
K03209021009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.753000,Samet,2025-05-28 17:43:43.070000,46994,23409,KGShop,KGShop
K03209021009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.720000,Samet,2025-05-28 17:44:17.170000,47186,23409,KGShop,KGShop
K03209022009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.760000,Samet,2025-05-28 17:43:43.087000,46995,23410,KGShop,KGShop
K03209022009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.740000,Samet,2025-05-28 17:44:17.183000,47192,23410,KGShop,KGShop
K03209740109,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.763000,Samet,2025-05-28 17:43:43.940000,46996,23411,KGShop,KGShop
K03209740109,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.703000,Samet,2025-05-28 17:44:18.073000,47510,23411,KGShop,KGShop
K03233000302,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.767000,Samet,2025-05-28 17:43:42.900000,46997,23412,KGShop,KGShop
K03233000302,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.517000,Samet,2025-05-28 17:44:16.990000,47123,23412,KGShop,KGShop
K03233000309,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.770000,Samet,2025-05-28 17:43:42.907000,46998,23413,KGShop,KGShop
K03233000309,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.520000,Samet,2025-05-28 17:44:16.993000,47124,23413,KGShop,KGShop
K03240165009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.770000,Samet,2025-05-28 17:43:43.400000,46999,23414,KGShop,KGShop
K03240165009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.093000,Samet,2025-05-28 17:44:17.513000,47307,23414,KGShop,KGShop
K03240165011,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.773000,Samet,2025-05-28 17:43:43.403000,47000,23415,KGShop,KGShop
K03240165011,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.097000,Samet,2025-05-28 17:44:17.517000,47308,23415,KGShop,KGShop
K03274324003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.777000,Samet,2025-05-28 17:43:43.703000,47001,23416,KGShop,KGShop
K03274324003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.407000,Samet,2025-05-28 17:44:17.833000,47415,23416,KGShop,KGShop
K03351321503,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.780000,Samet,2025-05-28 17:43:43.690000,47002,23417,KGShop,KGShop
K03351321503,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.393000,Samet,2025-05-28 17:44:17.820000,47410,23417,KGShop,KGShop
K03351322503,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.780000,Samet,2025-05-28 17:43:43.700000,47003,23418,KGShop,KGShop
K03351322503,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.400000,Samet,2025-05-28 17:44:17.830000,47413,23418,KGShop,KGShop
K03351323003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.783000,Samet,2025-05-28 17:43:43.700000,47004,23419,KGShop,KGShop
K03351323003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.403000,Samet,2025-05-28 17:44:17.830000,47414,23419,KGShop,KGShop
K03503743009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.787000,Samet,2025-05-28 17:43:43.950000,47005,23420,KGShop,KGShop
K03503743009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.713000,Samet,2025-05-28 17:44:18.083000,47514,23420,KGShop,KGShop
K03527290809,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.790000,Samet,2025-05-28 17:43:43.623000,47006,23421,KGShop,KGShop
K03527290809,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.313000,Samet,2025-05-28 17:44:17.750000,47383,23421,KGShop,KGShop
