Ulke,Sehir,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Turkmenistan,Balkanabat,4564,,,,,,
Turkmenistan,Bayramali,4565,,,,,,
Turkmenistan,Hazar,4566,,,,,,
Turkmenistan,İstanbul,4567,,,,,,
Turkmenistan,Kaka,4568,,,,,,
Turkmenistan,Kone-Urgenç,4569,,,,,,
Turkmenistan,Kumdağ,4570,,,,,,
Turkmenistan,Mari,4571,,,,,,
Turkmenistan,Merv,4572,,,,,,
Turkmenistan,Nebit-Dağ,4573,,,,,,
Turkmenistan,Taşoğuz,4574,,,,,,
Turkmenistan,Tezen,4575,,,,,,
Turkmenistan,Türkmenabat,4576,,,,,,
Turkmenistan,Türkmenbaşı,4577,,,,,,
Turks and Caicos Islands,East Caicos,4578,,,,,,
Turks and Caicos Islands,Grand Turk,4579,,,,,,
Turks and Caicos Islands,Middle Caicos,4580,,,,,,
Turks and Caicos Islands,Miscellaneous,4581,,,,,,
Turks and Caicos Islands,North Caicos,4582,,,,,,
Turks and Caicos Islands,Parrot Cay,4583,,,,,,
Turks and Caicos Islands,Pine Cay,4584,,,,,,
Turks and Caicos Islands,Salt Cay,4585,,,,,,
Turks and Caicos Islands,South Caicos,4586,,,,,,
Turks and Caicos Islands,West Caicos,4587,,,,,,
Tuvalu,,4588,,,,,,
Tuvalu,Funafati,4589,,,,,,
Tuvalu,İstanbul,4590,,,,,,
Tuvalu,Nanumaga,4591,,,,,,
Tuvalu,Nanumea,4592,,,,,,
Tuvalu,Niutao,4593,,,,,,
Tuvalu,Nui,4594,,,,,,
Tuvalu,Nukufetau,4595,,,,,,
Tuvalu,Nukulaelae,4596,,,,,,
Tuvalu,Vaitupu,4597,,,,,,
Türkiye,,4598,,,,,,
Türkiye,Adana,4599,,,,,,
Türkiye,Adıyaman,4600,,,,,,
Türkiye,Afyon,4601,,,,,,
Türkiye,Afyonkarahisar,4602,,,,,,
Türkiye,Ağrı,4603,,,,,,
Türkiye,Aksaray,4604,,,,,,
Türkiye,Amasya,4605,,,,,,
Türkiye,Ankara,4606,,,,,,
Türkiye,Antalya,4607,,,,,,
Türkiye,Ardahan,4608,,,,,,
Türkiye,Artvin,4609,,,,,,
Türkiye,Aydın,4610,,,,,,
Türkiye,Balıkesir,4611,,,,,,
Türkiye,Bartın,4612,,,,,,
Türkiye,Batman,4613,,,,,,
Türkiye,Bayburt,4614,,,,,,
Türkiye,Bilecik,4615,,,,,,
Türkiye,Bingöl,4616,,,,,,
Türkiye,Bitlis,4617,,,,,,
Türkiye,Bolu,4618,,,,,,
Türkiye,Burdur,4619,,,,,,
Türkiye,Bursa,4620,,,,,,
Türkiye,Çanakkale,4621,,,,,,
Türkiye,Çankırı,4622,,,,,,
Türkiye,Çorum,4623,,,,,,
Türkiye,Denizli,4624,,,,,,
Türkiye,Diyarbakır,4625,,,,,,
Türkiye,Düzce,4626,,,,,,
Türkiye,Edirne,4627,,,,,,
Türkiye,Elazığ,4628,,,,,,
Türkiye,Erzincan,4629,,,,,,
Türkiye,Erzurum,4630,,,,,,
Türkiye,Eskişehir,4631,,,,,,
Türkiye,Gaziantep,4632,,,,,,
Türkiye,Giresun,4633,,,,,,
Türkiye,Gümüşhane,4634,,,,,,
Türkiye,Hakkari,4635,,,,,,
Türkiye,Hatay,4636,,,,,,
Türkiye,Iğdır,4637,,,,,,
Türkiye,Isparta,4638,,,,,,
Türkiye,İçel,4639,,,,,,
Türkiye,İstanbul,4640,,,,,,
Türkiye,İzmir,4641,,,,,,
Türkiye,KahramanMaraş,4642,,,,,,
Türkiye,Karabük,4643,,,,,,
Türkiye,Karaman,4644,,,,,,
Türkiye,Kars,4645,,,,,,
Türkiye,Kastamonu,4646,,,,,,
Türkiye,Kayseri,4647,,,,,,
Türkiye,Kırıkkale,4648,,,,,,
Türkiye,Kırklareli,4649,,,,,,
Türkiye,Kırşehir,4650,,,,,,
Türkiye,Kilis,4651,,,,,,
Türkiye,Kocaeli,4652,,,,,,
Türkiye,Konya,4653,,,,,,
Türkiye,Kütahya,4654,,,,,,
Türkiye,Magosa,4655,,,,,,
Türkiye,Malatya,4656,,,,,,
Türkiye,Manisa,4657,,,,,,
Türkiye,Mardin,4658,,,,,,
Türkiye,Mersin,4659,,,,,,
Türkiye,Muğla,4660,,,,,,
Türkiye,Muş,4661,,,,,,
Türkiye,Nevşehir,4662,,,,,,
Türkiye,Niğde,4663,,,,,,
Türkiye,Ordu,4664,,,,,,
Türkiye,Osmaniye,4665,,,,,,
Türkiye,Rize,4666,,,,,,
Türkiye,Sakarya,4667,,,,,,
Türkiye,Samsun,4668,,,,,,
Türkiye,Siirt,4669,,,,,,
Türkiye,Sinop,4670,,,,,,
Türkiye,Sivas,4671,,,,,,
Türkiye,Şanlıurfa,4672,,,,,,
Türkiye,Şırnak,4673,,,,,,
Türkiye,Tekirdağ,4674,,,,,,
Türkiye,Tokat,4675,,,,,,
Türkiye,Trabzon,4676,,,,,,
Türkiye,Tunceli,4677,,,,,,
Türkiye,Uşak,4678,,,,,,
Türkiye,Van,4679,,,,,,
Türkiye,Yalova,4680,,,,,,
Türkiye,Yozgat,4681,,,,,,
Türkiye,Ystanbul,4682,,,,,,
Türkiye,Zonguldak,4683,,,,,,
Uganda,,4684,,,,,,
Uganda,Arua,4685,,,,,,
Uganda,Atiak,4686,,,,,,
Uganda,Bombo,4687,,,,,,
Uganda,Busembatia,4688,,,,,,
Uganda,Butiaba,4689,,,,,,
Uganda,Fort Portal,4690,,,,,,
Uganda,Gulu,4691,,,,,,
Uganda,Hoima,4692,,,,,,
Uganda,Iganga,4693,,,,,,
Uganda,İstanbul,4694,,,,,,
Uganda,Jinja,4695,,,,,,
Uganda,Kaaborg,4696,,,,,,
Uganda,Kabale,4697,,,,,,
Uganda,Kampala,4698,,,,,,
Uganda,Kapchorwa,4699,,,,,,
Uganda,Kasese,4700,,,,,,
Uganda,Kitgum,4701,,,,,,
Uganda,Kyenjojo,4702,,,,,,
Uganda,Lira,4703,,,,,,
Uganda,Lyantonde,4704,,,,,,
Uganda,Masaka,4705,,,,,,
Uganda,Masindi,4706,,,,,,
Uganda,Mbale,4707,,,,,,
Uganda,Mbarara,4708,,,,,,
Uganda,Mbulamuti,4709,,,,,,
Uganda,Mityana,4710,,,,,,
Uganda,Moroto,4711,,,,,,
Uganda,Moyo,4712,,,,,,
Uganda,Mubende,4713,,,,,,
Uganda,Namasagali,4714,,,,,,
Uganda,Ntungamo,4715,,,,,,
Uganda,Ntusi,4716,,,,,,
Uganda,Pakwach,4717,,,,,,
Uganda,Soroti,4718,,,,,,
Uganda,Tororo,4719,,,,,,
Ukraine,,4720,,,,,,
Ukraine,Cherkasy,4721,,,,,,
Ukraine,Chernihiv,4722,,,,,,
Ukraine,Chernivtsi,4723,,,,,,
Ukraine,Denizli,4724,,,,,,
Ukraine,Dniprodzerzhynsk,4725,,,,,,
Ukraine,Dnipropetrovsk,4726,,,,,,
Ukraine,Donetsk,4727,,,,,,
Ukraine,Gaziantep,4728,,,,,,
Ukraine,Horlivka,4729,,,,,,
Ukraine,Ivano-Frankivsk,4730,,,,,,
Ukraine,İstanbul,4731,,,,,,
Ukraine,Kharkiv,4732,,,,,,
Ukraine,Kherson,4733,,,,,,
Ukraine,Khmelnytskyi,4734,,,,,,
Ukraine,Kiev,4735,,,,,,
Ukraine,Kirovohrad,4736,,,,,,
Ukraine,Kryvyi Rih,4737,,,,,,
Ukraine,Luhansk,4738,,,,,,
Ukraine,Lutsk,4739,,,,,,
Ukraine,Lviv,4740,,,,,,
Ukraine,Makiivka,4741,,,,,,
Ukraine,Mariupol,4742,,,,,,
Ukraine,Mykolaiv,4743,,,,,,
Ukraine,Odessa,4744,,,,,,
Ukraine,Poltava,4745,,,,,,
Ukraine,Rivne,4746,,,,,,
Ukraine,Sevastopol,4747,,,,,,
Ukraine,Simferopol,4748,,,,,,
Ukraine,Sumy,4749,,,,,,
Ukraine,Ternopil,4750,,,,,,
Ukraine,Uzhhorod,4751,,,,,,
Ukraine,Vinnytsia,4752,,,,,,
Ukraine,Zaporizhia,4753,,,,,,
Ukraine,Zhytomyr,4754,,,,,,
United Kingdom,Belfast,4755,,,,,,
United Kingdom,Birmingham,4756,,,,,,
United Kingdom,Bradford,4757,,,,,,
United Kingdom,Bristol,4758,,,,,,
United Kingdom,Cardiff,4759,,,,,,
United Kingdom,Coventry,4760,,,,,,
United Kingdom,Edinburgh,4761,,,,,,
United Kingdom,Glasgow,4762,,,,,,
United Kingdom,Leeds,4763,,,,,,
United Kingdom,Leicester,4764,,,,,,
United Kingdom,Liverpool,4765,,,,,,
United Kingdom,London,4766,,,,,,
United Kingdom,Manchester,4767,,,,,,
United Kingdom,Nottingham,4768,,,,,,
United Kingdom,Plymouth,4769,,,,,,
United Kingdom,Sheffield,4770,,,,,,
United Kingdom,Southampton,4771,,,,,,
United Kingdom,Wolverhampton,4772,,,,,,
Uruguay,Artigas,4773,,,,,,
Uruguay,Colonia,4774,,,,,,
Uruguay,Dolores,4775,,,,,,
Uruguay,Maldonado,4776,,,,,,
Uruguay,Melo,4777,,,,,,
Uruguay,Mercedes,4778,,,,,,
Uruguay,Montevideo,4779,,,,,,
Uruguay,Paso De Los Toros,4780,,,,,,
Uruguay,Paysandu,4781,,,,,,
Uruguay,Rivera,4782,,,,,,
Uruguay,Rocha,4783,,,,,,
Uruguay,Salto,4784,,,,,,
Uruguay,San Jose De Mayo,4785,,,,,,
Uruguay,Tacuarembo,4786,,,,,,
Uruguay,Trinidad,4787,,,,,,
US Virgin Islands,,4788,,,,,,
US Virgin Islands,Cane Bay,4789,,,,,,
US Virgin Islands,Charlotte Amalie,4790,,,,,,
US Virgin Islands,Cooper Island,4791,,,,,,
US Virgin Islands,Cruz Bay,4792,,,,,,
US Virgin Islands,Ginger Island,4793,,,,,,
US Virgin Islands,Great Camanoe,4794,,,,,,
US Virgin Islands,Great Tobago,4795,,,,,,
US Virgin Islands,Guana Island,4796,,,,,,
US Virgin Islands,Hans Lolick,4797,,,,,,
US Virgin Islands,Jost Van Dyke,4798,,,,,,
US Virgin Islands,Little Harbou,4799,,,,,,
US Virgin Islands,Norman Island,4800,,,,,,
US Virgin Islands,Red Hook,4801,,,,,,
US Virgin Islands,Road Town,4802,,,,,,
US Virgin Islands,Salt Island,4803,,,,,,
US Virgin Islands,Spanish Town,4804,,,,,,
US Virgin Islands,St. Thomas,4805,,,,,,
US Virgin Islands,Tortola,4806,,,,,,
US Virgin Islands,Virgin Gorda,4807,,,,,,
US Virgin Islands,West End,4808,,,,,,
Uzbekistan,,4809,,,,,,
Uzbekistan,Addis Ababa,4810,,,,,,
Uzbekistan,Adigeni,4811,,,,,,
Uzbekistan,Afrasiab,4812,,,,,,
Uzbekistan,Ak-Dar ya,4813,,,,,,
Uzbekistan,Akkula,4814,,,,,,
Uzbekistan,Akmal-Abad,4815,,,,,,
Uzbekistan,Andijon,4816,,,,,,
Uzbekistan,Angren,4817,,,,,,
Uzbekistan,Aqbaytal,4818,,,,,,
Uzbekistan,Aqrabat,4819,,,,,,
Uzbekistan,Asaka,4820,,,,,,
Uzbekistan,Balti,4821,,,,,,
Uzbekistan,Baxt,4822,,,,,,
Uzbekistan,Bekobod,4823,,,,,,
Uzbekistan,Beruniy,4824,,,,,,
Uzbekistan,Bukhara,4825,,,,,,
Uzbekistan,Bursa,4826,,,,,,
Uzbekistan,Buzaubay,4827,,,,,,
Uzbekistan,Chimboy,4828,,,,,,
Uzbekistan,Chirchiq,4829,,,,,,
Uzbekistan,Chortoq,4830,,,,,,
Uzbekistan,Dashtobod,4831,,,,,,
Uzbekistan,Denizli,4832,,,,,,
Uzbekistan,Denov,4833,,,,,,
Uzbekistan,Edirne,4834,,,,,,
Uzbekistan,Fergana,4835,,,,,,
Uzbekistan,Gijduvon,4836,,,,,,
Uzbekistan,Guliston,4837,,,,,,
Uzbekistan,Guzor,4838,,,,,,
Uzbekistan,Haqqulobod,4839,,,,,,
Uzbekistan,İstanbul,4840,,,,,,
Uzbekistan,Jangeldi,4841,,,,,,
Uzbekistan,Jizzax,4842,,,,,,
Uzbekistan,Juma,4843,,,,,,
Uzbekistan,KahramanMaraş,4844,,,,,,
Uzbekistan,Karakapalkiya,4845,,,,,,
Uzbekistan,Kattaqorgon,4846,,,,,,
Uzbekistan,Khiva,4847,,,,,,
Uzbekistan,Kogon,4848,,,,,,
Uzbekistan,Kokand,4849,,,,,,
Uzbekistan,Kosonsoy,4850,,,,,,
Uzbekistan,Kungrad,4851,,,,,,
Uzbekistan,Margilan,4852,,,,,,
Uzbekistan,Mashiquduq,4853,,,,,,
Uzbekistan,Minchuqur,4854,,,,,,
Uzbekistan,Moynoq,4855,,,,,,
Uzbekistan,Namangan,4856,,,,,,
Uzbekistan,Navoiy,4857,,,,,,
Uzbekistan,Nukus,4858,,,,,,
Uzbekistan,Nurota,4859,,,,,,
Uzbekistan,Ohangaron,4860,,,,,,
Uzbekistan,Olgaing,4861,,,,,,
Uzbekistan,Olmaliq,4862,,,,,,
Uzbekistan,Oqtosh,4863,,,,,,
Uzbekistan,Piskent,4864,,,,,,
Uzbekistan,Qarshi,4865,,,,,,
Uzbekistan,Qorakol,4866,,,,,,
Uzbekistan,Qorasuv,4867,,,,,,
Uzbekistan,Quva,4868,,,,,,
Uzbekistan,Quvasoy,4869,,,,,,
Uzbekistan,Rishdan,4870,,,,,,
Uzbekistan,Sakarya,4871,,,,,,
Uzbekistan,Samarqand,4872,,,,,,
Uzbekistan,Shahrisabz,4873,,,,,,
Uzbekistan,Shahrixon,4874,,,,,,
Uzbekistan,Shirabad,4875,,,,,,
Uzbekistan,Shirin,4876,,,,,,
Uzbekistan,Sirdaryo,4877,,,,,,
Uzbekistan,Tashkent - Capital,4878,,,,,,
Uzbekistan,Taxiatosh,4879,,,,,,
Uzbekistan,Termez,4880,,,,,,
Uzbekistan,Tomdibuloq,4881,,,,,,
Uzbekistan,Toytepa,4882,,,,,,
Uzbekistan,Turtkul,4883,,,,,,
Uzbekistan,Uchqorgon,4884,,,,,,
Uzbekistan,Uchquduq,4885,,,,,,
Uzbekistan,Urganch,4886,,,,,,
Uzbekistan,Urgut,4887,,,,,,
Uzbekistan,ü,4888,,,,,,
Uzbekistan,Vobkent,4889,,,,,,
Uzbekistan,Xojayli,4890,,,,,,
Uzbekistan,Xonobod,4891,,,,,,
Uzbekistan,Yangiobod,4892,,,,,,
Uzbekistan,Yangiyer,4893,,,,,,
Uzbekistan,Yangiyol,4894,,,,,,
Uzbekistan,Yasliq,4895,,,,,,
Uzbekistan,Zarafshon,4896,,,,,,
Vanuatu,,4897,,,,,,
Vanuatu,Ambrym,4898,,,,,,
Vanuatu,Anatom,4899,,,,,,
Vanuatu,Aniwa,4900,,,,,,
Vanuatu,Aoba,4901,,,,,,
Vanuatu,Efate,4902,,,,,,
Vanuatu,Epi,4903,,,,,,
Vanuatu,Erromango,4904,,,,,,
Vanuatu,Espiritu Santo,4905,,,,,,
Vanuatu,Futuna,4906,,,,,,
Vanuatu,Isangel,4907,,,,,,
Vanuatu,Maewo,4908,,,,,,
Vanuatu,Malo,4909,,,,,,
Vanuatu,Mota Lava,4910,,,,,,
Vanuatu,Pentecost,4911,,,,,,
Vanuatu,Port-Vila,4912,,,,,,
Vanuatu,Santa Marie,4913,,,,,,
Vanuatu,Tanna,4914,,,,,,
Vanuatu,Torres Islands,4915,,,,,,
Vanuatu,Vanua Lava,4916,,,,,,
Venezuela,,4917,,,,,,
Venezuela,Arauca,4918,,,,,,
Venezuela,Barcelona,4919,,,,,,
Venezuela,Barinas,4920,,,,,,
Venezuela,Barquisimeto,4921,,,,,,
Venezuela,Cabimas,4922,,,,,,
Venezuela,Cabruto,4923,,,,,,
Venezuela,Caracas,4924,,,,,,
Venezuela,Coro,4925,,,,,,
Venezuela,Cumana,4926,,,,,,
Venezuela,El Amparo,4927,,,,,,
Venezuela,Guanare,4928,,,,,,
Venezuela,Güiria,4929,,,,,,
Venezuela,Isla De Margarita,4930,,,,,,
Venezuela,La Asuncion,4931,,,,,,
Venezuela,La Guaira,4932,,,,,,
Venezuela,Los Teques,4933,,,,,,
Venezuela,Maracaibo,4934,,,,,,
Venezuela,Maracay,4935,,,,,,
Venezuela,Maturin,4936,,,,,,
Venezuela,Merida,4937,,,,,,
Venezuela,Puerto Catrello,4938,,,,,,
Venezuela,Punto Fijo,4939,,,,,,
Venezuela,Riecito,4940,,,,,,
Venezuela,San Cristobal,4941,,,,,,
Venezuela,San Felipe,4942,,,,,,
Venezuela,San Fernando,4943,,,,,,
Venezuela,San Juan De Los Morros,4944,,,,,,
Venezuela,Tucupita,4945,,,,,,
Venezuela,Valencia,4946,,,,,,
Venezuela,Valera,4947,,,,,,
Vietnam,,4948,,,,,,
Vietnam,Cam Ranh,4949,,,,,,
Vietnam,Can Tho,4950,,,,,,
Vietnam,Da-lat,4951,,,,,,
Vietnam,Da-nang,4952,,,,,,
Vietnam,Ha Noi,4953,,,,,,
Vietnam,Hai Phong,4954,,,,,,
Vietnam,Hue,4955,,,,,,
Vietnam,Kin-hoh,4956,,,,,,
Vietnam,Nam Dinh,4957,,,,,,
Vietnam,Thanh Po Ho Chi Minh,4958,,,,,,
Wallis and Futuna Islands,Alele,4959,,,,,,
Wallis and Futuna Islands,Alofitai,4960,,,,,,
Wallis and Futuna Islands,Faioa,4961,,,,,,
Wallis and Futuna Islands,Halalo,4962,,,,,,
Wallis and Futuna Islands,Kapau,4963,,,,,,
Wallis and Futuna Islands,Kolia,4964,,,,,,
Wallis and Futuna Islands,Laloua,4965,,,,,,
Wallis and Futuna Islands,Leava,4966,,,,,,
Wallis and Futuna Islands,Leava Church,4967,,,,,,
Wallis and Futuna Islands,Mala efo ou,4968,,,,,,
Wallis and Futuna Islands,Mata Utu,4969,,,,,,
Wallis and Futuna Islands,Nuku,4970,,,,,,
Wallis and Futuna Islands,Nukuaeta,4971,,,,,,
Wallis and Futuna Islands,Nukufotu,4972,,,,,,
Wallis and Futuna Islands,Nukuhifala,4973,,,,,,
Wallis and Futuna Islands,Nukuhione,4974,,,,,,
Wallis and Futuna Islands,Nukuloa,4975,,,,,,
Wallis and Futuna Islands,Ono,4976,,,,,,
Wallis and Futuna Islands,Pierre Chanel Church,4977,,,,,,
Wallis and Futuna Islands,Poi,4978,,,,,,
Wallis and Futuna Islands,Sacred Heart,4979,,,,,,
Wallis and Futuna Islands,Sigave,4980,,,,,,
Wallis and Futuna Islands,Sologa,4981,,,,,,
Wallis and Futuna Islands,Talietumu,4982,,,,,,
Wallis and Futuna Islands,Tamana,4983,,,,,,
Wallis and Futuna Islands,Toloke,4984,,,,,,
Wallis and Futuna Islands,Tonga Toto,4985,,,,,,
Wallis and Futuna Islands,Vailala,4986,,,,,,
Wallis and Futuna Islands,Vaisei,4987,,,,,,
Wallis and Futuna Islands,Vaitupu,4988,,,,,,
Yemen,,4989,,,,,,
Yemen,Aden,4990,,,,,,
Yemen,Al-Faydami,4991,,,,,,
Yemen,Al-Ghayda,4992,,,,,,
Yemen,Al-Hajjarayn,4993,,,,,,
Yemen,Al-Hudayda,4994,,,,,,
Yemen,Al-Mukalla,4995,,,,,,
Yemen,Amran,4996,,,,,,
Yemen,Ar-Rayyan,4997,,,,,,
Yemen,Ataq,4998,,,,,,
Yemen,Baraqish,4999,,,,,,
Yemen,Bir Ali,5000,,,,,,
Yemen,Damqawt,5001,,,,,,
Yemen,Dhafar,5002,,,,,,
Yemen,Ibb,5003,,,,,,
Yemen,Ma bar,5004,,,,,,
Yemen,Ma rib,5005,,,,,,
Yemen,Qishn,5006,,,,,,
Yemen,Qusay ir,5007,,,,,,
Yemen,Rada,5008,,,,,,
Yemen,Ras Fartak,5009,,,,,,
Yemen,Sa da,5010,,,,,,
Yemen,San a,5011,,,,,,
Yemen,Say un,5012,,,,,,
Yemen,Sayhut,5013,,,,,,
Yemen,Shabwa,5014,,,,,,
Yemen,Shahan,5015,,,,,,
Yemen,Shiharan,5016,,,,,,
Yemen,Shuqra,5017,,,,,,
Yemen,Sif,5018,,,,,,
Yemen,Ta izze,5019,,,,,,
Yemen,Thamud,5020,,,,,,
Yeni Zelanda,Cape L Eveque,5021,,,,,,
Yeni Zelanda,Cape Patisson,5022,,,,,,
Yeni Zelanda,Cape Young,5023,,,,,,
Yeni Zelanda,Owenga,5024,,,,,,
Yeni Zelanda,Point Durham,5025,,,,,,
Yeni Zelanda,Point Munning,5026,,,,,,
Yeni Zelanda,Point Somes,5027,,,,,,
Yeni Zelanda,Port Hutt,5028,,,,,,
Yeni Zelanda,Waitangi,5029,,,,,,
Yeşil Burun Adaları,Assomada,5030,,,,,,
Yeşil Burun Adaları,Boa Vista,5031,,,,,,
Yeşil Burun Adaları,Brava,5032,,,,,,
Yeşil Burun Adaları,Calheta de São Miguel,5033,,,,,,
Yeşil Burun Adaları,Cidade Velha,5034,,,,,,
Yeşil Burun Adaları,Espargos,5035,,,,,,
Yeşil Burun Adaları,Fogo,5036,,,,,,
Yeşil Burun Adaları,Maio,5037,,,,,,
Yeşil Burun Adaları,Mindelo,5038,,,,,,
Yeşil Burun Adaları,Mosteiros,5039,,,,,,
Yeşil Burun Adaları,Nova Sintra,5040,,,,,,
Yeşil Burun Adaları,Pedra Badejo,5041,,,,,,
Yeşil Burun Adaları,Picos,5042,,,,,,
Yeşil Burun Adaları,Pombas,5043,,,,,,
Yeşil Burun Adaları,Ponta do Sol,5044,,,,,,
Yeşil Burun Adaları,Porto Novo,5045,,,,,,
Yeşil Burun Adaları,Praia,5046,,,,,,
Yeşil Burun Adaları,Ribeira Brava,5047,,,,,,
Yeşil Burun Adaları,Ribeira Grande,5048,,,,,,
Yeşil Burun Adaları,Sal,5049,,,,,,
Yeşil Burun Adaları,Sal Rei,5050,,,,,,
Yeşil Burun Adaları,Santa Luzia,5051,,,,,,
Yeşil Burun Adaları,Santa Maria,5052,,,,,,
Yeşil Burun Adaları,Santiago,5053,,,,,,
Yeşil Burun Adaları,Santo Antão,5054,,,,,,
Yeşil Burun Adaları,São Domingos,5055,,,,,,
Yeşil Burun Adaları,São Filipe,5056,,,,,,
Yeşil Burun Adaları,São Nicolau,5057,,,,,,
Yeşil Burun Adaları,São Vicente,5058,,,,,,
Yeşil Burun Adaları,Tarrafal,5059,,,,,,
Yeşil Burun Adaları,Vila do Maio,5060,,,,,,
Yunanistan,,5061,,,,,,
Yunanistan,Alexandroupolis,5062,,,,,,
Yunanistan,Areopoli,5063,,,,,,
Yunanistan,Athens,5064,,,,,,
Yunanistan,Corfu,5065,,,,,,
Yunanistan,Corinth,5066,,,,,,
Yunanistan,Cyclades,5067,,,,,,
Yunanistan,Hania,5068,,,,,,
Yunanistan,Ioannina,5069,,,,,,
Yunanistan,Ionian Islands,5070,,,,,,
Yunanistan,Iraklio,5071,,,,,,
Yunanistan,Kalamata,5072,,,,,,
Yunanistan,Karpathos,5073,,,,,,
Yunanistan,Kassos,5074,,,,,,
Yunanistan,Kavala,5075,,,,,,
Yunanistan,Kefallonia,5076,,,,,,
Yunanistan,Komotini,5077,,,,,,
Yunanistan,Kythira,5078,,,,,,
Yunanistan,Larnia,5079,,,,,,
Yunanistan,Meteora,5080,,,,,,
Yunanistan,Nafplio,5081,,,,,,
Yunanistan,Patras,5082,,,,,,
Yunanistan,Peloponnese,5083,,,,,,
Yunanistan,Preveza,5084,,,,,,
Yunanistan,Rhodes,5085,,,,,,
Yunanistan,Saronic,5086,,,,,,
Yunanistan,Sparta,5087,,,,,,
Yunanistan,Sporades,5088,,,,,,
Yunanistan,The Mani,5089,,,,,,
Yunanistan,Thessaloniki,5090,,,,,,
Yunanistan,Volos,5091,,,,,,
Yunanistan,Zagoria,5092,,,,,,
Zambia,,5093,,,,,,
Zambia,Chingola,5094,,,,,,
Zambia,Chipata,5095,,,,,,
Zambia,Kabwe,5096,,,,,,
Zambia,Kasama,5097,,,,,,
Zambia,Kitwe,5098,,,,,,
Zambia,Livingstone,5099,,,,,,
Zambia,Luanshya,5100,,,,,,
Zambia,Lusaka,5101,,,,,,
Zambia,Mufulira,5102,,,,,,
Zambia,Ndola,5103,,,,,,
Zanzibar,Bububu,5104,,,,,,
Zanzibar,Chwaka,5105,,,,,,
Zanzibar,Fumba,5106,,,,,,
Zanzibar,Kilindi,5107,,,,,,
Zanzibar,Mahonda,5108,,,,,,
Zanzibar,Makoba,5109,,,,,,
Zanzibar,Mkokotoni,5110,,,,,,
Zanzibar,Mkunguni,5111,,,,,,
Zanzibar,Mtegani,5112,,,,,,
Zanzibar,Ngava,5113,,,,,,
Zanzibar,Paje,5114,,,,,,
Zanzibar,Uroa,5115,,,,,,
Zanzibar,Uzi,5116,,,,,,
Zanzibar,Zanzibar,5117,,,,,,
Zimbabve,,5118,,,,,,
Zimbabve,Harare,5119,,,,,,
Zimbabve,Mutare,5120,,,,,,
