Koli_KOD,Beden_No,Koli_ADET
1744,7,0.0
1744,8,0.0
1744,9,0.0
1744,10,0.0
1744,11,0.0
1744,12,0.0
1744,13,5.0
1744,34,0.0
1745,1,0.0
1745,2,0.0
1745,3,0.0
1745,4,0.0
1745,5,0.0
1745,6,0.0
1745,7,0.0
1745,8,1.0
1745,9,2.0
1745,10,0.0
1745,11,1.0
1745,12,0.0
1745,13,0.0
1745,34,0.0
1746,1,0.0
1746,2,0.0
1746,3,0.0
1746,4,0.0
1746,5,0.0
1746,6,0.0
1746,7,2.0
1746,8,2.0
1746,9,3.0
1746,10,3.0
1746,11,0.0
1746,12,0.0
1746,13,0.0
1746,34,0.0
1747,1,0.0
1747,2,0.0
1747,3,0.0
1747,4,0.0
1747,5,0.0
1747,6,0.0
1747,7,4.0
1747,8,5.0
1747,9,5.0
1747,10,2.0
1747,11,0.0
1747,12,0.0
1747,13,0.0
1747,34,0.0
1748,1,0.0
1748,2,0.0
1748,3,0.0
1748,4,0.0
1748,5,0.0
1748,6,0.0
1748,7,0.0
1748,8,0.0
1748,9,0.0
1748,10,0.0
1748,11,0.0
1748,12,9.0
1748,13,0.0
1748,34,0.0
1749,1,0.0
1749,2,0.0
1749,3,0.0
1749,4,0.0
1749,5,0.0
1749,6,0.0
1749,7,4.0
1749,8,5.0
1749,9,4.0
1749,10,0.0
1749,11,1.0
1749,12,0.0
1749,13,0.0
1749,34,0.0
1750,1,0.0
1750,2,0.0
1750,3,0.0
1750,4,0.0
1750,5,0.0
1750,6,0.0
1750,7,4.0
1750,8,4.0
1750,9,4.0
1750,10,0.0
1750,11,4.0
1750,12,0.0
1750,13,0.0
1750,34,0.0
1751,1,0.0
1751,2,0.0
1751,3,0.0
1751,4,0.0
1751,5,0.0
1751,6,0.0
1751,7,4.0
1751,8,4.0
1751,9,4.0
1751,10,0.0
1751,11,2.0
1751,12,0.0
1751,13,0.0
1751,34,0.0
1752,1,0.0
1752,2,0.0
1752,3,0.0
1752,4,0.0
1752,5,0.0
1752,6,0.0
1752,7,4.0
1752,8,4.0
1752,9,4.0
1752,10,4.0
1752,11,2.0
1752,12,0.0
1752,13,0.0
1752,34,0.0
1753,1,0.0
1753,2,0.0
1753,3,0.0
1753,4,0.0
1753,5,0.0
1753,6,0.0
1753,7,4.0
1753,8,0.0
1753,9,2.0
1753,10,3.0
1753,11,0.0
1753,12,0.0
1753,13,0.0
1753,34,0.0
1754,1,0.0
1754,2,0.0
1754,3,0.0
1754,4,0.0
1754,5,0.0
1754,6,2.0
1754,7,1.0
1754,8,3.0
1754,9,2.0
1754,10,0.0
1754,11,0.0
1754,12,0.0
1754,13,0.0
1754,34,0.0
1755,1,0.0
1755,2,0.0
1755,3,0.0
1755,4,0.0
1755,5,0.0
1755,6,1.0
1755,7,1.0
1755,8,3.0
1755,9,2.0
1755,10,0.0
1755,11,0.0
1755,12,0.0
1755,13,0.0
1755,34,0.0
1756,1,0.0
1756,2,0.0
1756,3,0.0
1756,4,0.0
1756,5,0.0
1756,6,0.0
1756,7,20.0
1756,8,25.0
1756,9,25.0
1756,10,10.0
1756,11,0.0
1756,12,0.0
1756,13,0.0
1756,34,0.0
1757,1,0.0
1757,2,0.0
1757,3,0.0
1757,4,0.0
1757,5,0.0
1757,6,0.0
1757,7,4.0
1757,8,5.0
1757,9,0.0
1757,10,0.0
1757,11,1.0
1757,12,0.0
1757,13,0.0
1757,34,0.0
1758,1,0.0
1758,2,0.0
1758,3,0.0
1758,4,0.0
1758,5,0.0
1758,6,1.0
1758,7,0.0
1758,8,0.0
1758,9,0.0
1758,10,1.0
1758,11,0.0
1758,12,1.0
1758,13,0.0
1758,34,0.0
1759,1,0.0
1759,2,0.0
1759,3,0.0
1759,4,0.0
1759,5,0.0
1759,6,0.0
1759,7,0.0
1759,8,2.0
1759,9,0.0
1759,10,1.0
1759,11,0.0
1759,12,0.0
1759,13,0.0
1759,34,0.0
1760,1,0.0
1760,2,0.0
1760,3,0.0
1760,4,0.0
1760,5,0.0
1760,6,0.0
1760,7,1.0
1760,8,0.0
1760,9,0.0
1760,10,2.0
1760,11,1.0
1760,12,0.0
1760,13,0.0
1760,34,0.0
1761,1,0.0
1761,2,0.0
1761,3,0.0
1761,4,0.0
1761,5,0.0
1761,6,0.0
1761,7,0.0
1761,8,0.0
1761,9,0.0
1761,10,0.0
1761,11,1.0
1761,12,2.0
1761,13,0.0
1761,34,0.0
1762,1,0.0
1762,2,0.0
1762,3,0.0
1762,4,0.0
1762,5,0.0
1762,6,0.0
1762,7,1.0
1762,8,2.0
1762,9,1.0
1762,10,1.0
1762,11,1.0
1762,12,1.0
1762,13,1.0
1762,34,0.0
1763,1,0.0
1763,2,0.0
1763,3,0.0
1763,4,1.0
1763,5,1.0
1763,6,1.0
1763,7,1.0
1763,8,2.0
1763,9,2.0
1763,10,2.0
1763,11,1.0
1763,12,1.0
1763,13,0.0
1763,34,0.0
1764,1,0.0
1764,2,0.0
1764,3,0.0
1764,4,0.0
1764,5,0.0
1764,6,0.0
1764,7,0.0
1764,8,0.0
1764,9,3.0
1764,10,3.0
1764,11,2.0
1764,12,2.0
1764,13,0.0
1764,34,0.0
1765,1,0.0
1765,2,0.0
1765,3,0.0
1765,4,0.0
1765,5,0.0
1765,6,0.0
1765,7,2.0
1765,8,2.0
1765,9,3.0
1765,10,3.0
1765,11,2.0
1765,12,2.0
1765,13,0.0
1765,34,0.0
1766,1,0.0
1766,2,0.0
1766,3,0.0
1766,4,0.0
1766,5,0.0
1766,6,0.0
1766,7,3.0
1766,8,4.0
1766,9,0.0
1766,10,1.0
1766,11,1.0
1766,12,0.0
1766,13,0.0
1766,34,0.0
1767,1,0.0
1767,2,0.0
1767,3,0.0
1767,4,0.0
1767,5,0.0
1767,6,0.0
1767,7,6.0
1767,8,0.0
1767,9,5.0
1767,10,0.0
1767,11,1.0
1767,12,0.0
1767,13,0.0
1767,34,0.0
1768,1,0.0
1768,2,0.0
1768,3,0.0
1768,4,0.0
1768,5,0.0
1768,6,1.0
1768,7,0.0
1768,8,2.0
1768,9,2.0
1768,10,2.0
1768,11,0.0
1768,12,0.0
1768,13,0.0
1768,34,0.0
1769,1,0.0
1769,2,0.0
1769,3,0.0
1769,4,0.0
1769,5,0.0
1769,6,0.0
1769,7,1.0
1769,8,3.0
1769,9,4.0
1769,10,5.0
1769,11,3.0
1769,12,0.0
1769,13,0.0
1769,34,0.0
1770,1,0.0
1770,2,0.0
1770,3,0.0
1770,4,0.0
1770,5,0.0
1770,6,0.0
1770,7,0.0
1770,8,2.0
1770,9,2.0
1770,10,2.0
1770,11,2.0
1770,12,1.0
1770,13,1.0
1770,34,0.0
1771,1,0.0
1771,2,0.0
1771,3,0.0
1771,4,0.0
1771,5,0.0
1771,6,0.0
1771,7,0.0
1771,8,1.0
1771,9,2.0
1771,10,3.0
1771,11,3.0
1771,12,3.0
1771,13,0.0
1771,34,0.0
1772,1,0.0
1772,2,0.0
1772,3,0.0
1772,4,0.0
1772,5,0.0
1772,6,0.0
1772,7,0.0
1772,8,3.0
1772,9,5.0
1772,10,2.0
1772,11,0.0
1772,12,0.0
1772,13,0.0
1772,34,0.0
1773,1,0.0
1773,2,0.0
1773,3,0.0
1773,4,0.0
1773,5,0.0
1773,6,0.0
1773,7,0.0
1773,8,0.0
1773,9,0.0
1773,10,3.0
1773,11,5.0
1773,12,3.0
1773,13,0.0
1773,34,0.0
1774,1,0.0
1774,2,0.0
1774,3,0.0
1774,4,0.0
1774,5,0.0
1774,6,0.0
1774,7,0.0
1774,8,3.0
1774,9,4.0
1774,10,2.0
1774,11,0.0
1774,12,0.0
1774,13,0.0
1774,34,0.0
1775,1,0.0
1775,2,0.0
1775,3,0.0
1775,4,0.0
1775,5,0.0
1775,6,1.0
1775,7,0.0
1775,8,0.0
1775,9,0.0
1775,10,0.0
1775,11,1.0
1775,12,0.0
1775,13,0.0
1775,34,0.0
1776,1,0.0
1776,2,0.0
1776,3,0.0
1776,4,0.0
1776,5,0.0
1776,6,1.0
1776,7,0.0
1776,8,0.0
1776,9,0.0
1776,10,0.0
1776,11,0.0
1776,12,1.0
1776,13,0.0
1776,34,0.0
1777,1,0.0
1777,2,0.0
1777,3,0.0
1777,4,0.0
1777,5,0.0
1777,6,2.0
1777,7,1.0
1777,8,2.0
1777,9,2.0
1777,10,2.0
1777,11,3.0
1777,12,0.0
1777,13,0.0
1777,34,0.0
1778,1,0.0
1778,2,0.0
1778,3,0.0
1778,4,0.0
1778,5,0.0
1778,6,1.0
1778,7,1.0
1778,8,1.0
1778,9,1.0
1778,10,2.0
1778,11,2.0
1778,12,0.0
1778,13,0.0
1778,34,0.0
1779,1,0.0
1779,2,0.0
1779,3,0.0
1779,4,0.0
1779,5,0.0
1779,6,1.0
1779,7,1.0
1779,8,3.0
1779,9,1.0
1779,10,2.0
1779,11,2.0
1779,12,0.0
1779,13,0.0
1779,34,0.0
1780,1,0.0
1780,2,0.0
1780,3,0.0
1780,4,0.0
1780,5,0.0
1780,6,0.0
1780,7,1.0
1780,8,4.0
1780,9,2.0
1780,10,3.0
1780,11,2.0
1780,12,0.0
1780,13,0.0
1780,34,0.0
1781,1,0.0
1781,2,0.0
1781,3,0.0
1781,4,0.0
1781,5,0.0
1781,6,0.0
1781,7,0.0
1781,8,1.0
1781,9,2.0
1781,10,2.0
1781,11,0.0
1781,12,1.0
1781,13,0.0
1781,34,0.0
1782,1,0.0
1782,2,0.0
1782,3,0.0
1782,4,0.0
1782,5,0.0
1782,6,0.0
1782,7,0.0
1782,8,2.0
1782,9,3.0
1782,10,0.0
1782,11,1.0
1782,12,0.0
1782,13,0.0
1782,34,0.0
1783,1,0.0
1783,2,0.0
1783,3,0.0
1783,4,0.0
1783,5,0.0
1783,6,0.0
1783,7,0.0
1783,8,1.0
1783,9,1.0
1783,10,3.0
1783,11,1.0
1783,12,0.0
1783,13,0.0
1783,34,0.0
1784,1,0.0
1784,2,0.0
1784,3,0.0
1784,4,0.0
1784,5,0.0
1784,6,0.0
1784,7,0.0
1784,8,2.0
1784,9,0.0
1784,10,2.0
1784,11,1.0
1784,12,1.0
1784,13,0.0
1784,34,0.0
1785,1,0.0
1785,2,0.0
1785,3,0.0
1785,4,0.0
1785,5,0.0
1785,6,0.0
1785,7,0.0
1785,8,0.0
1785,9,0.0
1785,10,6.0
1785,11,3.0
1785,12,1.0
1785,13,0.0
1785,34,0.0
1786,1,0.0
1786,2,0.0
1786,3,0.0
1786,4,0.0
1786,5,0.0
1786,6,0.0
1786,7,3.0
1786,8,6.0
1786,9,6.0
1786,10,6.0
1786,11,3.0
1786,12,0.0
1786,13,0.0
1786,34,0.0
1787,1,0.0
1787,2,0.0
1787,3,0.0
1787,4,0.0
1787,5,0.0
1787,6,0.0
1787,7,2.0
1787,8,2.0
1787,9,4.0
1787,10,4.0
1787,11,2.0
1787,12,2.0
1787,13,0.0
1787,34,0.0
1788,1,0.0
1788,2,0.0
1788,3,0.0
1788,4,0.0
1788,5,0.0
1788,6,0.0
1788,7,1.0
1788,8,2.0
1788,9,1.0
1788,10,1.0
1788,11,1.0
1788,12,1.0
1788,13,0.0
1788,34,0.0
1789,1,0.0
1789,2,0.0
1789,3,0.0
1789,4,0.0
1789,5,0.0
1789,6,0.0
1789,7,30.0
1789,8,30.0
1789,9,30.0
1789,10,0.0
1789,11,0.0
1789,12,0.0
1789,13,0.0
1789,34,0.0
1790,1,0.0
1790,2,0.0
1790,3,0.0
1790,4,0.0
1790,5,0.0
1790,6,0.0
1790,7,24.0
1790,8,24.0
1790,9,24.0
1790,10,0.0
1790,11,0.0
1790,12,0.0
1790,13,0.0
1790,34,0.0
1791,1,0.0
1791,2,0.0
1791,3,0.0
1791,4,0.0
1791,5,0.0
1791,6,0.0
1791,7,1.0
1791,8,2.0
1791,9,0.0
1791,10,0.0
1791,11,0.0
1791,12,0.0
1791,13,0.0
1791,34,0.0
1792,1,0.0
1792,2,0.0
1792,3,0.0
1792,4,0.0
1792,5,0.0
1792,6,0.0
1792,7,4.0
1792,8,8.0
1792,9,8.0
1792,10,8.0
1792,11,8.0
1792,12,4.0
1792,13,0.0
1792,34,0.0
1793,1,0.0
1793,2,0.0
1793,3,0.0
1793,4,0.0
1793,5,0.0
1793,6,0.0
1793,7,1.0
1793,8,1.0
1793,9,0.0
1793,10,2.0
1793,11,1.0
1793,12,0.0
1793,13,0.0
1793,34,0.0
1794,1,0.0
1794,2,0.0
1794,3,0.0
1794,4,0.0
1794,5,0.0
1794,6,0.0
1794,7,0.0
1794,8,0.0
1794,9,2.0
1794,10,2.0
1794,11,3.0
1794,12,1.0
1794,13,0.0
1794,34,0.0
1795,1,0.0
1795,2,0.0
1795,3,0.0
1795,4,0.0
1795,5,0.0
1795,6,0.0
1795,7,1.0
1795,8,2.0
1795,9,2.0
1795,10,3.0
1795,11,3.0
1795,12,1.0
1795,13,0.0
1795,34,0.0
1796,1,0.0
1796,2,0.0
1796,3,0.0
1796,4,0.0
1796,5,0.0
1796,6,0.0
1796,7,2.0
1796,8,3.0
1796,9,3.0
1796,10,4.0
1796,11,4.0
1796,12,2.0
1796,13,0.0
1796,34,0.0
1797,1,0.0
1797,2,0.0
1797,3,0.0
1797,4,0.0
1797,5,0.0
1797,6,0.0
1797,7,1.0
1797,8,2.0
1797,9,2.0
1797,10,3.0
1797,11,2.0
1797,12,1.0
1797,13,0.0
1797,34,0.0
1798,1,0.0
1798,2,0.0
1798,3,0.0
1798,4,0.0
1798,5,0.0
1798,6,0.0
1798,7,0.0
1798,8,0.0
1798,9,0.0
1798,10,2.0
1798,11,0.0
1798,12,1.0
1798,13,0.0
1798,34,0.0
1799,1,0.0
1799,2,0.0
1799,3,0.0
1799,4,0.0
1799,5,0.0
1799,6,0.0
1799,7,2.0
1799,8,0.0
1799,9,1.0
1799,10,0.0
1799,11,0.0
1799,12,0.0
1799,13,0.0
1799,34,0.0
1800,1,0.0
1800,2,0.0
1800,3,0.0
1800,4,0.0
1800,5,0.0
1800,6,0.0
1800,7,2.0
1800,8,0.0
1800,9,1.0
1800,10,1.0
1800,11,0.0
1800,12,0.0
1800,13,0.0
1800,34,0.0
1801,1,0.0
1801,2,0.0
1801,3,0.0
1801,4,0.0
1801,5,0.0
1801,6,0.0
1801,7,2.0
1801,8,0.0
1801,9,1.0
1801,10,1.0
1801,11,4.0
1801,12,0.0
1801,13,0.0
1801,34,0.0
1802,1,0.0
1802,2,0.0
1802,3,0.0
1802,4,0.0
1802,5,0.0
1802,6,0.0
1802,7,1.0
1802,8,2.0
1802,9,1.0
1802,10,3.0
1802,11,2.0
1802,12,0.0
1802,13,0.0
1802,34,0.0
1803,1,0.0
1803,2,0.0
1803,3,0.0
1803,4,0.0
1803,5,0.0
1803,6,0.0
1803,7,2.0
1803,8,4.0
1803,9,6.0
1803,10,3.0
1803,11,1.0
1803,12,0.0
1803,13,0.0
1803,34,0.0
1804,1,0.0
1804,2,0.0
1804,3,0.0
1804,4,0.0
1804,5,0.0
1804,6,0.0
1804,7,4.0
1804,8,6.0
1804,9,8.0
1804,10,4.0
1804,11,2.0
1804,12,0.0
1804,13,0.0
1804,34,0.0
1805,1,0.0
1805,2,0.0
1805,3,0.0
1805,4,0.0
1805,5,0.0
1805,6,0.0
1805,7,2.0
1805,8,4.0
1805,9,0.0
1805,10,3.0
1805,11,1.0
1805,12,0.0
1805,13,0.0
1805,34,0.0
1806,1,0.0
1806,2,0.0
1806,3,0.0
1806,4,0.0
1806,5,0.0
1806,6,0.0
1806,7,3.0
1806,8,5.0
1806,9,0.0
1806,10,3.0
1806,11,1.0
1806,12,0.0
1806,13,0.0
1806,34,0.0
1807,1,0.0
1807,2,0.0
1807,3,0.0
1807,4,0.0
1807,5,0.0
1807,6,0.0
1807,7,1.0
1807,8,0.0
1807,9,3.0
1807,10,4.0
1807,11,4.0
1807,12,0.0
1807,13,0.0
1807,34,0.0
1808,1,0.0
1808,2,0.0
1808,3,0.0
1808,4,0.0
1808,5,0.0
1808,6,0.0
1808,7,1.0
1808,8,3.0
1808,9,4.0
1808,10,4.0
1808,11,0.0
1808,12,0.0
1808,13,0.0
1808,34,0.0
1809,1,0.0
1809,2,0.0
1809,3,0.0
1809,4,0.0
1809,5,0.0
1809,6,0.0
1809,7,0.0
1809,8,0.0
1809,9,0.0
1809,10,0.0
1809,11,2.0
1809,12,1.0
1809,13,0.0
1809,34,0.0
1810,1,0.0
1810,2,0.0
1810,3,0.0
1810,4,0.0
1810,5,0.0
1810,6,0.0
1810,7,1.0
1810,8,1.0
1810,9,0.0
1810,10,0.0
1810,11,3.0
1810,12,0.0
1810,13,0.0
1810,34,0.0
1811,1,0.0
1811,2,0.0
1811,3,0.0
1811,4,0.0
1811,5,0.0
1811,6,0.0
1811,7,0.0
1811,8,4.0
1811,9,0.0
1811,10,4.0
1811,11,0.0
1811,12,0.0
1811,13,0.0
1811,34,0.0
1812,1,0.0
1812,2,0.0
1812,3,0.0
1812,4,0.0
1812,5,0.0
1812,6,1.0
1812,7,1.0
1812,8,2.0
1812,9,2.0
1812,10,3.0
1812,11,2.0
1812,12,1.0
1812,13,0.0
1812,34,0.0
1813,1,0.0
1813,2,0.0
1813,3,0.0
1813,4,0.0
1813,5,0.0
1813,6,0.0
1813,7,2.0
1813,8,2.0
1813,9,3.0
1813,10,2.0
1813,11,2.0
1813,12,1.0
1813,13,0.0
1813,34,0.0
1814,1,0.0
1814,2,0.0
1814,3,0.0
1814,4,0.0
1814,5,0.0
1814,6,0.0
1814,7,0.0
1814,8,3.0
1814,9,4.0
1814,10,3.0
1814,11,1.0
1814,12,0.0
1814,13,0.0
1814,34,0.0
1815,1,0.0
1815,2,0.0
1815,3,0.0
1815,4,0.0
1815,5,0.0
1815,6,0.0
1815,7,0.0
1815,8,2.0
1815,9,4.0
1815,10,3.0
1815,11,2.0
1815,12,0.0
1815,13,0.0
1815,34,0.0
1816,1,0.0
1816,2,0.0
1816,3,0.0
1816,4,0.0
1816,5,0.0
1816,6,0.0
1816,7,0.0
1816,8,0.0
1816,9,3.0
1816,10,3.0
1816,11,1.0
1816,12,1.0
1816,13,0.0
1816,34,0.0
1817,1,0.0
1817,2,0.0
1817,3,0.0
1817,4,0.0
1817,5,0.0
1817,6,0.0
1817,7,0.0
1817,8,0.0
1817,9,0.0
1817,10,0.0
1817,11,1.0
1817,12,8.0
1817,13,0.0
1817,34,0.0
1818,1,0.0
1818,2,0.0
1818,3,0.0
1818,4,0.0
1818,5,0.0
1818,6,0.0
1818,7,0.0
1818,8,3.0
1818,9,2.0
1818,10,1.0
1818,11,0.0
1818,12,0.0
1818,13,0.0
1818,34,0.0
1819,1,0.0
1819,2,0.0
1819,3,0.0
1819,4,0.0
1819,5,0.0
1819,6,0.0
1819,7,3.0
1819,8,3.0
1819,9,2.0
1819,10,1.0
1819,11,1.0
1819,12,0.0
1819,13,0.0
1819,34,0.0
1820,1,0.0
1820,2,0.0
1820,3,0.0
1820,4,0.0
1820,5,0.0
1820,6,0.0
1820,7,0.0
1820,8,6.0
1820,9,5.0
1820,10,0.0
1820,11,0.0
1820,12,0.0
1820,13,0.0
1820,34,0.0
1821,1,0.0
1821,2,0.0
1821,3,0.0
1821,4,0.0
1821,5,0.0
1821,6,0.0
1821,7,0.0
1821,8,6.0
1821,9,5.0
1821,10,1.0
1821,11,0.0
1821,12,0.0
1821,13,0.0
1821,34,0.0
1822,1,0.0
1822,2,0.0
1822,3,0.0
1822,4,0.0
1822,5,0.0
1822,6,0.0
1822,7,2.0
1822,8,1.0
1822,9,0.0
1822,10,1.0
1822,11,1.0
1822,12,0.0
1822,13,0.0
1822,34,0.0
1823,1,0.0
1823,2,0.0
1823,3,0.0
1823,4,0.0
1823,5,0.0
1823,6,0.0
1823,7,1.0
1823,8,0.0
1823,9,3.0
1823,10,3.0
1823,11,3.0
1823,12,1.0
1823,13,0.0
1823,34,0.0
1824,1,0.0
1824,2,0.0
1824,3,0.0
1824,4,0.0
1824,5,0.0
1824,6,0.0
1824,7,3.0
1824,8,2.0
1824,9,4.0
1824,10,3.0
1824,11,3.0
1824,12,2.0
1824,13,0.0
1824,34,0.0
1825,1,0.0
1825,2,0.0
1825,3,0.0
1825,4,0.0
1825,5,0.0
1825,6,0.0
1825,7,2.0
1825,8,5.0
1825,9,6.0
1825,10,3.0
1825,11,2.0
1825,12,0.0
1825,13,0.0
1825,34,0.0
1826,1,0.0
1826,2,0.0
1826,3,0.0
1826,4,0.0
1826,5,0.0
1826,6,0.0
1826,7,0.0
1826,8,2.0
1826,9,5.0
1826,10,2.0
1826,11,0.0
1826,12,0.0
1826,13,0.0
1826,34,0.0
1827,1,0.0
1827,2,0.0
1827,3,0.0
1827,4,0.0
1827,5,0.0
1827,6,0.0
1827,7,0.0
1827,8,3.0
1827,9,6.0
1827,10,1.0
1827,11,0.0
1827,12,0.0
1827,13,0.0
1827,34,0.0
1828,1,0.0
1828,2,0.0
1828,3,0.0
1828,4,0.0
1828,5,0.0
1828,6,0.0
1828,7,0.0
1828,8,2.0
1828,9,5.0
1828,10,4.0
1828,11,4.0
1828,12,2.0
1828,13,0.0
1828,34,0.0
1829,1,0.0
1829,2,0.0
1829,3,0.0
1829,4,0.0
1829,5,0.0
1829,6,0.0
1829,7,0.0
1829,8,3.0
1829,9,4.0
1829,10,4.0
1829,11,5.0
1829,12,3.0
1829,13,0.0
1829,34,0.0
1830,1,0.0
1830,2,0.0
1830,3,0.0
1830,4,0.0
1830,5,0.0
1830,6,0.0
1830,7,0.0
1830,8,0.0
1830,9,0.0
1830,10,0.0
1830,11,4.0
1830,12,2.0
1830,13,0.0
1830,34,0.0
1831,1,0.0
1831,2,0.0
1831,3,0.0
1831,4,0.0
1831,5,0.0
1831,6,0.0
1831,7,0.0
1831,8,7.0
1831,9,0.0
1831,10,0.0
1831,11,0.0
1831,12,5.0
1831,13,0.0
1831,34,0.0
1832,1,0.0
1832,2,0.0
1832,3,0.0
1832,4,0.0
1832,5,0.0
1832,6,0.0
1832,7,0.0
1832,8,0.0
1832,9,0.0
1832,10,0.0
1832,11,6.0
1832,12,3.0
1832,13,0.0
1832,34,0.0
1833,1,0.0
1833,2,0.0
1833,3,0.0
1833,4,0.0
1833,5,0.0
1833,6,0.0
1833,7,1.0
1833,8,0.0
1833,9,0.0
1833,10,11.0
1833,11,0.0
1833,12,0.0
1833,13,0.0
1833,34,0.0
1834,1,0.0
1834,2,0.0
1834,3,0.0
1834,4,0.0
1834,5,0.0
1834,6,0.0
1834,7,0.0
1834,8,0.0
1834,9,1.0
1834,10,0.0
1834,11,10.0
1834,12,0.0
1834,13,0.0
1834,34,0.0
1835,1,0.0
1835,2,0.0
1835,3,0.0
1835,4,0.0
1835,5,0.0
1835,6,1.0
1835,7,1.0
1835,8,4.0
1835,9,2.0
1835,10,1.0
1835,11,3.0
1835,12,0.0
1835,13,0.0
1835,34,0.0
1836,17,0.0
1836,18,0.0
1836,19,0.0
1836,20,0.0
1836,21,0.0
1836,22,0.0
1836,23,5.0
1836,24,3.0
1836,25,0.0
1836,26,0.0
1836,27,0.0
1836,28,0.0
1836,29,0.0
1837,30,0.0
1837,31,0.0
1837,32,0.0
1837,33,2.0
1838,1,0.0
1838,2,0.0
1838,3,0.0
1838,4,0.0
1838,5,0.0
1838,6,0.0
1838,7,0.0
1838,8,2.0
1838,9,4.0
1838,10,4.0
1838,11,4.0
1838,12,4.0
1838,13,0.0
1838,34,0.0
1839,1,0.0
1839,2,0.0
1839,3,0.0
1839,4,0.0
1839,5,0.0
1839,6,0.0
1839,7,0.0
1839,8,0.0
1839,9,0.0
1839,10,0.0
1839,11,0.0
1839,12,2.0
1839,13,2.0
1839,34,0.0
1840,1,0.0
1840,2,0.0
1840,3,0.0
1840,4,0.0
1840,5,0.0
1840,6,0.0
1840,7,0.0
1840,8,0.0
1840,9,1.0
1840,10,4.0
1840,11,1.0
1840,12,0.0
1840,13,0.0
1840,34,0.0
1841,1,0.0
1841,2,0.0
1841,3,0.0
1841,4,0.0
1841,5,0.0
1841,6,0.0
1841,7,1.0
1841,8,1.0
1841,9,2.0
1841,10,5.0
1841,11,3.0
1841,12,0.0
1841,13,0.0
1841,34,0.0
1842,1,0.0
1842,2,0.0
1842,3,0.0
1842,4,0.0
1842,5,0.0
1842,6,0.0
1842,7,2.0
1842,8,2.0
1842,9,1.0
1842,10,3.0
1842,11,2.0
1842,12,0.0
1842,13,0.0
1842,34,0.0
1843,1,0.0
1843,2,0.0
1843,3,0.0
1843,4,0.0
1843,5,0.0
1843,6,0.0
1843,7,2.0
1843,8,2.0
1843,9,1.0
1843,10,2.0
1843,11,2.0
1843,12,1.0
1843,13,0.0
1843,34,0.0
1844,1,0.0
1844,2,0.0
1844,3,0.0
1844,4,0.0
1844,5,0.0
1844,6,0.0
1844,7,1.0
1844,8,2.0
1844,9,2.0
1844,10,3.0
1844,11,3.0
1844,12,0.0
1844,13,0.0
1844,34,0.0
1845,1,0.0
1845,2,0.0
1845,3,0.0
1845,4,0.0
1845,5,0.0
1845,6,0.0
1845,7,1.0
1845,8,1.0
1845,9,1.0
1845,10,2.0
1845,11,1.0
1845,12,1.0
1845,13,0.0
1845,34,0.0
1846,1,0.0
1846,2,0.0
1846,3,0.0
1846,4,0.0
1846,5,0.0
1846,6,0.0
1846,7,0.0
1846,8,0.0
1846,9,0.0
1846,10,4.0
1846,11,3.0
1846,12,2.0
1846,13,0.0
1846,34,0.0
1847,1,0.0
1847,2,0.0
1847,3,0.0
1847,4,0.0
1847,5,0.0
1847,6,0.0
1847,7,2.0
1847,8,4.0
1847,9,3.0
1847,10,3.0
1847,11,1.0
1847,12,0.0
1847,13,0.0
1847,34,0.0
1848,1,0.0
1848,2,0.0
1848,3,0.0
1848,4,0.0
1848,5,0.0
1848,6,1.0
1848,7,1.0
1848,8,3.0
1848,9,3.0
1848,10,0.0
1848,11,0.0
1848,12,0.0
1848,13,0.0
1848,34,0.0
1849,1,0.0
1849,2,0.0
1849,3,0.0
1849,4,0.0
1849,5,0.0
1849,6,0.0
1849,7,0.0
1849,8,0.0
1849,9,0.0
1849,10,3.0
1849,11,5.0
1849,12,0.0
1849,13,0.0
1849,34,0.0
1850,1,0.0
1850,2,0.0
1850,3,0.0
1850,4,0.0
1850,5,0.0
1850,6,1.0
1850,7,1.0
1850,8,4.0
1850,9,2.0
1850,10,2.0
1850,11,2.0
1850,12,0.0
1850,13,0.0
1850,34,0.0
1851,1,0.0
1851,2,0.0
1851,3,0.0
1851,4,0.0
1851,5,0.0
1851,6,0.0
1851,7,0.0
1851,8,0.0
1851,9,2.0
1851,10,2.0
1851,11,0.0
1851,12,1.0
1851,13,0.0
1851,34,0.0
1852,1,0.0
1852,2,0.0
1852,3,0.0
1852,4,0.0
1852,5,0.0
1852,6,0.0
1852,7,4.0
1852,8,8.0
1852,9,0.0
1852,10,0.0
1852,11,0.0
1852,12,0.0
1852,13,0.0
1852,34,0.0
1853,1,0.0
1853,2,0.0
1853,3,0.0
1853,4,0.0
1853,5,0.0
1853,6,0.0
1853,7,0.0
1853,8,0.0
1853,9,7.0
1853,10,3.0
1853,11,0.0
1853,12,0.0
1853,13,0.0
1853,34,0.0
1854,1,0.0
1854,2,0.0
1854,3,0.0
1854,4,0.0
1854,5,0.0
1854,6,0.0
1854,7,0.0
1854,8,0.0
1854,9,0.0
1854,10,6.0
1854,11,3.0
1854,12,0.0
1854,13,0.0
1854,34,0.0
1855,1,0.0
1855,2,0.0
1855,3,0.0
1855,4,0.0
1855,5,0.0
1855,6,1.0
1855,7,1.0
1855,8,4.0
1855,9,4.0
1855,10,0.0
1855,11,0.0
1855,12,0.0
1855,13,0.0
1855,34,0.0
1856,1,0.0
1856,2,0.0
