FisNo,Bolum,FisTip,FisTar,BelgeNo,Kasa,Location,CariKod,OzKod1,OzKod2,MuhKod,MuhFisNo,iptal,MM,insUN,insDT,updUN,updDT,locked,CreaterApp,OzKod3,OzKod4,OzKod5,LastUpdate,LastCalculate,MakbuzSerino,MakbuzNo,NeedCalculate,NoBaBs
8072,K,NT,2025-04-29 18:45:22,,K001,L001,,,,,0,,,İra,2025-04-29 18:45:49.697000,İra,2025-04-29 18:45:49.697000,,,,,,2025-04-29 18:45:50.047000,2025-05-27 16:30:47.993000,,,0,
8073,K,NT,2025-04-30 16:04:15,,K001,L001,,,,,0,,,ONUR,2025-04-30 16:06:46.697000,ONUR,2025-04-30 16:06:46.697000,,,,,,2025-04-30 16:06:46.777000,2025-04-30 16:06:47.343000,,,0,
8074,K,NT,2025-04-30 17:46:14,,K001,L001,,,,,0,,,ONUR,2025-04-30 17:47:11.910000,ONUR,2025-04-30 17:47:11.910000,,,,,,2025-04-30 17:47:11.970000,2025-04-30 17:47:12.457000,,,0,
8075,K,GO,2025-02-17 19:11:17,,K001,L001,,,,,0,,,ONUR,2025-04-30 19:12:52.467000,ONUR,2025-04-30 19:15:57.833000,,,,,,2025-04-30 19:15:57.833000,2025-04-30 19:15:58.370000,,,0,
8076,K,GO,2025-03-27 19:16:00,,K001,L001,,,,,0,,,ONUR,2025-04-30 19:16:33.073000,ONUR,2025-04-30 19:17:22.707000,,,,,,2025-04-30 19:17:22.720000,2025-04-30 19:17:23.347000,,,0,
8077,K,NT,2025-04-30 19:38:10,,K001,L001,,,,,0,,,İra,2025-04-30 19:38:29.970000,İra,2025-04-30 19:38:29.970000,,,,,,2025-04-30 19:38:30.020000,2025-05-21 16:42:02.830000,,,0,
8078,K,GO,2025-02-14 19:41:53,,K001,L001,,,,,0,,,ONUR,2025-04-30 19:42:14.953000,ONUR,2025-04-30 19:42:14.953000,,,,,,2025-04-30 19:42:15.023000,2025-04-30 19:42:15.527000,,,0,
8079,K,GO,2024-07-15 19:43:31,,K001,L001,,,,,0,,,ONUR,2025-04-30 19:44:07.027000,ONUR,2025-04-30 19:44:07.027000,,,,,,2025-04-30 19:44:07.100000,2025-04-30 19:44:07.597000,,,0,
8080,K,GO,2024-08-01 19:45:43,,K001,L001,,,,,0,,,ONUR,2025-04-30 19:46:11.320000,ONUR,2025-04-30 19:46:11.323000,,,,,,2025-04-30 19:46:11.390000,2025-04-30 19:46:11.873000,,,0,
8081,K,NO,2025-04-29 10:21:06,,K001,L001,,,,,0,,,ONUR,2025-05-01 10:21:02.353000,ONUR,2025-05-01 10:21:02.353000,,,,,,2025-05-01 10:21:02.370000,2025-05-01 10:21:02.547000,,,0,
8082,K,NT,2025-05-01 12:54:36,,K001,L001,,,,,0,,,ONUR,2025-05-01 12:55:07.040000,ONUR,2025-05-01 12:55:07.040000,,,,,,2025-05-01 12:55:35.650000,2025-05-01 12:55:41.020000,,,0,
8083,K,NT,2025-05-01 12:57:36,,K001,L001,,,,,0,,,ONUR,2025-05-01 12:58:23.293000,ONUR,2025-05-01 12:58:23.293000,,,,,,2025-05-01 12:58:23.370000,2025-05-01 12:58:23.940000,,,0,
8084,K,NT,2025-05-01 13:52:36,,K001,L001,,,,,0,,,ONUR,2025-05-01 13:52:56.877000,ONUR,2025-05-01 13:52:56.880000,,,,,,2025-05-01 13:52:56.947000,2025-05-01 13:52:57.450000,,,0,
8085,K,NT,2025-05-01 17:30:31,,K001,L001,,,,,0,,,ONUR,2025-05-01 17:30:52.340000,ONUR,2025-05-01 17:30:52.343000,,,,,,2025-05-01 17:30:52.420000,2025-05-01 17:30:52.967000,,,0,
8086,K,NT,2025-05-01 17:31:55,,K001,L001,,,,,0,,,ONUR,2025-05-01 17:32:48.810000,ONUR,2025-05-01 17:32:48.810000,,,,,,2025-05-01 17:32:48.887000,2025-05-01 17:32:49.433000,,,0,
8087,K,NT,2025-05-01 17:34:50,,K001,L001,,,,,0,,,ONUR,2025-05-01 17:35:09.327000,ONUR,2025-05-01 17:35:09.327000,,,,,,2025-05-01 17:35:09.393000,2025-05-01 17:35:11.163000,,,0,
8088,K,NT,2025-05-01 19:29:39,,K001,L001,,,,,0,,,ONUR,2025-05-01 19:28:51.900000,ONUR,2025-05-01 19:28:51.900000,,,,,,2025-05-01 19:28:51.917000,2025-05-01 19:28:52.110000,,,0,
8089,K,NT,2025-05-02 09:21:20,,K001,L001,,,,,0,,,ONUR,2025-05-02 09:21:42.913000,ONUR,2025-05-02 09:21:42.913000,,,,,,2025-05-02 12:06:03.957000,2025-05-02 12:06:12.993000,,,0,
8090,K,NT,2025-05-02 10:10:26,,K001,L001,,,,,0,,,İra,2025-05-02 10:12:03.800000,İra,2025-05-02 10:12:03.800000,,,,,,2025-05-02 12:06:03.957000,2025-05-13 14:32:34.923000,,,0,
8091,K,NO,2025-05-02 10:27:56,,K001,L001,,,,,0,,,ONUR,2025-05-02 10:28:30.967000,ONUR,2025-05-09 11:27:42.673000,,,,,,2025-05-09 11:27:42.680000,2025-05-09 11:27:44.450000,,,0,
8092,K,NT,2025-05-02 10:48:38,,K001,L001,,,,,0,,,ONUR,2025-05-02 10:49:31.467000,ONUR,2025-05-02 10:49:31.467000,,,,,,2025-05-02 12:06:03.957000,2025-05-02 12:06:13.020000,,,0,
8093,K,NT,2025-05-02 12:29:13,,K001,L001,,,,,0,,,İra,2025-05-02 12:30:00.270000,İra,2025-05-02 12:30:00.270000,,,,,,2025-05-02 12:30:00.353000,2025-05-02 12:30:04.110000,,,0,
8094,K,NT,2025-05-02 14:52:00,,K001,L001,,,,,0,,,İra,2025-05-02 14:52:37.380000,İra,2025-05-02 14:52:37.380000,,,,,,2025-05-02 14:52:37.457000,2025-05-22 17:13:48.227000,,,0,
8095,K,NT,2025-05-02 15:28:37,,K001,L001,,,,,0,,,ONUR,2025-05-02 15:29:10.757000,ONUR,2025-05-02 15:29:10.757000,,,,,,2025-05-02 15:29:10.827000,2025-05-02 15:29:11.320000,,,0,
8096,K,NT,2025-05-02 17:17:41,,K001,L001,,,,,0,,,ONUR,2025-05-02 17:17:57.947000,ONUR,2025-05-02 17:17:57.947000,,,,,,2025-05-02 17:17:58.003000,2025-05-02 17:17:58.513000,,,0,
8097,K,NT,2025-05-02 18:17:27,,K001,L001,,,,,0,,,İra,2025-05-02 18:17:43.347000,İra,2025-05-02 18:17:43.347000,,,,,,2025-05-02 18:17:43.410000,2025-05-17 12:32:05.503000,,,0,
8098,K,NO,2025-05-03 10:09:20,,K001,L001,,,,,0,,,ONUR,2025-05-03 10:10:35.643000,ONUR,2025-05-03 10:10:35.643000,,,,,,2025-05-03 10:10:35.720000,2025-05-03 10:10:36.227000,,,0,
8099,K,NO,2025-05-03 10:10:58,,K001,L001,,,,,0,,,ONUR,2025-05-03 10:11:11.250000,ONUR,2025-05-03 10:11:11.250000,,,,,,2025-05-03 10:11:11.317000,2025-05-03 10:11:11.860000,,,0,
8100,K,NT,2025-05-03 11:09:32,,K001,L001,,,,,0,,,ONUR,2025-05-03 11:10:02.630000,ONUR,2025-05-03 11:10:02.630000,,,,,,2025-05-03 11:10:02.693000,2025-05-03 11:10:03.160000,,,0,
8101,K,NT,2025-05-03 12:43:21,,K001,L001,,,,,0,,,ONUR,2025-05-03 12:42:33.990000,ONUR,2025-05-03 12:42:33.990000,,,,,,2025-05-03 12:42:34.010000,2025-05-03 12:42:34.213000,,,0,
8102,K,NT,2025-05-05 10:09:04,,K001,L001,,,,,0,,,ONUR,2025-05-05 10:09:28.433000,ONUR,2025-05-05 10:09:28.433000,,,,,,2025-05-22 10:02:02.557000,2025-05-22 10:02:06.747000,,,0,
8103,K,NT,2025-05-05 12:11:44,,K001,L001,,,,,0,,,ONUR,2025-05-05 12:12:01.750000,ONUR,2025-05-05 12:12:01.750000,,,,,,2025-05-22 10:02:02.557000,2025-05-22 10:02:06.750000,,,0,
8104,K,NT,2025-05-05 12:13:42,,K001,L001,,,,,0,,,ONUR,2025-05-05 12:13:57.283000,ONUR,2025-05-05 12:13:57.283000,,,,,,2025-05-22 10:02:02.557000,2025-05-22 10:02:06.757000,,,0,
8105,K,NT,2025-05-05 16:58:44,,K001,L001,,,,,0,,,ONUR,2025-05-05 16:57:55.650000,ONUR,2025-05-05 16:57:55.650000,,,,,,2025-05-22 10:02:02.557000,2025-05-22 10:02:06.760000,,,0,
8106,K,NT,2025-05-05 17:02:02,,K001,L001,,,,,0,,,ONUR,2025-05-05 17:01:19.540000,ONUR,2025-05-05 17:01:19.540000,,,,,,2025-05-22 10:02:02.557000,2025-05-22 10:02:06.763000,,,0,
8107,K,NT,2025-05-05 19:15:25,,K001,L001,,,,,0,,,ONUR,2025-05-05 19:16:04.417000,ONUR,2025-05-05 19:16:04.417000,,,,,,2025-05-22 10:02:02.557000,2025-05-22 10:02:06.770000,,,0,
8108,K,NT,2025-05-06 09:21:18,,K001,L001,,,,,0,,,ONUR,2025-05-06 09:21:38.283000,ONUR,2025-05-06 09:21:38.283000,,,,,,2025-05-06 09:21:38.353000,2025-05-06 09:21:38.857000,,,0,
8109,K,NT,2025-05-06 12:50:04,,K001,L001,,,,,0,,,ONUR,2025-05-06 12:49:10.840000,ONUR,2025-05-06 12:49:10.840000,,,,,,2025-05-06 12:49:10.860000,2025-05-06 12:49:11.077000,,,0,
8110,K,NT,2025-05-06 12:52:32,,K001,L001,,,,,0,,,ONUR,2025-05-06 12:51:40.827000,ONUR,2025-05-06 12:51:40.827000,,,,,,2025-05-06 12:51:40.847000,2025-05-06 12:51:41.053000,,,0,
8111,K,NT,2025-05-06 12:54:04,,K001,L001,,,,,0,,,ONUR,2025-05-06 12:53:12.693000,ONUR,2025-05-06 12:53:12.693000,,,,,,2025-05-06 12:53:12.717000,2025-05-06 12:53:12.940000,,,0,
8112,K,NT,2025-05-06 12:55:39,,K001,L001,,,,,0,,,ONUR,2025-05-06 12:54:52.157000,ONUR,2025-05-06 12:54:52.157000,,,,,,2025-05-06 12:54:52.177000,2025-05-06 12:54:52.357000,,,0,
8113,K,NT,2025-05-06 15:38:18,,K001,L001,,,,,0,,,ONUR,2025-05-06 15:40:52.103000,ONUR,2025-05-06 15:40:52.103000,,,,,,2025-05-06 15:40:52.180000,2025-05-06 15:40:52.680000,,,0,
8114,K,NT,2025-05-06 15:41:37,,K001,L001,,,,,0,,,ONUR,2025-05-06 15:42:17.253000,ONUR,2025-05-06 15:42:17.257000,,,,,,2025-05-06 15:42:17.327000,2025-05-06 15:42:17.830000,,,0,
8115,K,NO,2025-05-06 15:44:39,,K001,L001,,,,,0,,,ONUR,2025-05-06 15:45:01.973000,ONUR,2025-05-06 15:45:01.973000,,,,,,2025-05-06 15:45:02.050000,2025-05-06 15:45:02.583000,,,0,
8117,K,NT,2025-05-06 17:36:21,,K001,L001,,,,,0,,,ONUR,2025-05-06 17:36:32.320000,ONUR,2025-05-06 17:36:45.410000,,,,,,2025-05-06 17:36:45.420000,2025-05-06 17:36:45.810000,,,0,
8118,K,NO,2025-04-25 19:48:42,,K001,L001,,,,,0,,,ONUR,2025-05-06 19:50:02.037000,ONUR,2025-05-06 19:50:02.037000,,,,,,2025-05-06 19:50:02.110000,2025-05-06 19:50:02.650000,,,0,
8119,K,NT,2025-05-07 10:59:14,,K001,L001,,,,,0,,,ONUR,2025-05-07 10:58:41.897000,ONUR,2025-05-07 10:58:41.897000,,,,,,2025-05-07 10:58:41.913000,2025-05-07 10:58:42.123000,,,0,
8120,K,NT,2025-05-07 12:05:25,,K001,L001,,,,,0,,,ONUR,2025-05-07 12:05:51.233000,ONUR,2025-05-07 12:05:51.233000,,,,,,2025-05-07 12:05:51.303000,2025-05-07 12:05:51.800000,,,0,
8122,K,NO,2025-05-07 13:08:48,,K001,L001,,,,,0,,,ONUR,2025-05-07 13:07:48.210000,ONUR,2025-05-07 13:07:48.210000,,,,,,2025-05-07 13:07:48.227000,2025-05-07 13:07:48.403000,,,0,
8123,K,NO,2025-05-05 18:18:19,,K001,L001,,,,,0,,,ONUR,2025-05-07 18:20:08.257000,ONUR,2025-05-07 18:20:08.257000,,,,,,2025-05-22 10:02:02.557000,2025-05-22 10:02:06.773000,,,0,
8124,K,NO,2025-05-07 18:20:22,,K001,L001,,,,,0,,,ONUR,2025-05-07 18:20:48.043000,ONUR,2025-05-07 18:20:48.043000,,,,,,2025-05-07 18:20:48.113000,2025-05-07 18:20:48.627000,,,0,
8125,K,NO,2025-05-07 18:21:04,,K001,L001,,,,,0,,,ONUR,2025-05-07 18:21:29.550000,ONUR,2025-05-07 18:21:29.550000,,,,,,2025-05-07 18:21:29.623000,2025-05-07 18:21:30.163000,,,0,
8126,K,NT,2025-05-07 10:56:14,,K001,L001,,,,,0,,,ONUR,2025-05-08 10:55:39.933000,ONUR,2025-05-08 10:55:39.933000,,,,,,2025-05-08 10:55:39.963000,2025-05-08 10:55:40.217000,,,0,
8127,K,NT,2025-05-08 11:00:58,,K001,L001,,,,,0,,,ONUR,2025-05-08 11:00:07.410000,ONUR,2025-05-08 11:00:07.410000,,,,,,2025-05-12 11:34:58.037000,2025-05-12 11:35:06.623000,,,0,
8128,K,NT,2025-05-08 14:47:02,,K001,L001,,,,,0,,,ONUR,2025-05-08 14:50:18.390000,ONUR,2025-05-08 14:50:18.390000,,,,,,2025-05-12 11:34:58.037000,2025-05-12 11:35:06.640000,,,0,
8129,K,NT,2025-05-08 15:04:30,,K001,L001,,,,,0,,,ONUR,2025-05-08 15:04:53.330000,ONUR,2025-05-08 15:04:53.330000,,,,,,2025-05-12 11:34:58.037000,2025-05-12 11:35:06.643000,,,0,
8130,K,NT,2025-05-08 18:16:56,,K001,L001,,,,,0,,,ONUR,2025-05-08 18:16:14.197000,ONUR,2025-05-08 18:16:14.197000,,,,,,2025-05-12 11:34:58.037000,2025-05-12 11:35:06.647000,,,0,
8131,K,NT,2025-05-08 18:17:43,,K001,L001,,,,,0,,,ONUR,2025-05-08 18:16:47.840000,ONUR,2025-05-08 18:16:47.840000,,,,,,2025-05-12 11:34:58.037000,2025-05-12 11:35:06.653000,,,0,
8132,K,NT,2025-05-08 18:18:35,,K001,L001,,,,,0,,,ONUR,2025-05-08 18:17:37.527000,ONUR,2025-05-08 18:17:37.527000,,,,,,2025-05-12 11:34:58.037000,2025-05-12 11:35:06.657000,,,0,
8133,K,NT,2025-05-08 18:19:46,,K001,L001,,,,,0,,,ONUR,2025-05-08 18:19:01.700000,ONUR,2025-05-08 18:19:01.700000,,,,,,2025-05-12 11:34:58.037000,2025-05-12 11:35:06.660000,,,0,
8134,K,NT,2025-05-09 10:07:43,,K001,L001,,,,,0,,,ONUR,2025-05-09 10:08:04.567000,ONUR,2025-05-09 10:08:04.567000,,,,,,2025-05-09 10:08:04.610000,2025-05-09 10:08:05,,,0,
8135,K,NO,2025-05-09 10:08:11,,K001,L001,,,,,0,,,ONUR,2025-05-09 10:46:40.557000,ONUR,2025-05-09 19:47:05.777000,,,,,,2025-05-09 19:47:05.777000,2025-05-09 19:47:07.580000,,,0,
8136,K,NT,2025-05-09 15:09:23,,K001,L001,,,,,0,,,ONUR,2025-05-09 15:09:49.117000,ONUR,2025-05-09 15:09:49.117000,,,,,,2025-05-09 15:09:49.177000,2025-05-09 15:09:49.660000,,,0,
8137,K,NT,2025-05-09 15:29:54,,K001,L001,,,,,0,,,ONUR,2025-05-09 15:30:24.067000,ONUR,2025-05-09 15:30:24.067000,,,,,,2025-05-09 15:30:24.127000,2025-05-09 15:30:24.560000,,,0,
8138,K,NT,2025-05-09 16:24:18,,K001,L001,,,,,0,,,İra,2025-05-09 16:25:26.760000,İra,2025-05-09 16:25:26.760000,,,,,,2025-05-09 16:25:26.827000,2025-05-20 10:56:46.873000,,,0,
8139,K,NT,2025-05-09 18:01:04,,K001,L001,,,,,0,,,İra,2025-05-09 18:01:15.253000,İra,2025-05-09 18:01:15.253000,,,,,,2025-05-09 18:01:15.330000,2025-05-09 18:01:18.767000,,,0,
8140,K,NT,2025-05-09 18:01:34,,K001,L001,,,,,0,,,İra,2025-05-09 18:01:46.507000,İra,2025-05-09 18:01:46.507000,,,,,,2025-05-09 18:01:46.577000,2025-05-09 18:01:50.527000,,,0,
8141,K,NT,2025-05-09 18:02:10,,K001,L001,,,,,0,,,İra,2025-05-09 18:02:20.457000,İra,2025-05-09 18:02:20.457000,,,,,,2025-05-09 18:02:20.527000,2025-05-09 18:02:24.160000,,,0,
8142,K,NT,2025-05-09 18:02:38,,K001,L001,,,,,0,,,İra,2025-05-09 18:02:47.520000,İra,2025-05-09 18:02:47.520000,,,,,,2025-05-09 18:02:47.590000,2025-05-09 18:02:51.150000,,,0,
8143,K,NT,2025-05-09 18:04:24,,K001,L001,,,,,0,,,İra,2025-05-09 18:04:35.180000,İra,2025-05-09 18:04:35.180000,,,,,,2025-05-09 18:04:35.243000,2025-05-09 18:04:38.817000,,,0,
8144,K,NT,2025-05-09 18:05:12,,K001,L001,,,,,0,,,İra,2025-05-09 18:05:20.903000,İra,2025-05-09 18:05:20.903000,,,,,,2025-05-09 18:05:20.970000,2025-05-09 18:05:24.823000,,,0,
8145,K,NT,2025-05-09 18:05:37,,K001,L001,,,,,0,,,İra,2025-05-09 18:05:47.593000,İra,2025-05-09 18:05:47.593000,,,,,,2025-05-09 18:05:47.660000,2025-05-09 18:05:51.343000,,,0,
8146,K,NT,2025-05-09 18:20:51,,K001,L001,,,,,0,,,İra,2025-05-09 18:21:00.493000,İra,2025-05-09 18:21:00.493000,,,,,,2025-05-09 18:21:00.560000,2025-05-09 18:21:03.923000,,,0,
8147,K,NT,2025-05-09 18:24:06,,K001,L001,,,,,0,,,ONUR,2025-05-09 18:24:26.390000,ONUR,2025-05-09 18:24:26.390000,,,,,,2025-05-09 18:24:26.453000,2025-05-09 18:24:26.930000,,,0,
8148,K,NT,2025-05-09 18:26:11,,K001,L001,,,,,0,,,ONUR,2025-05-09 18:26:22.627000,ONUR,2025-05-09 18:26:22.627000,,,,,,2025-05-09 18:26:22.693000,2025-05-09 18:26:23.163000,,,0,
8149,K,NT,2025-05-09 18:27:28,,K001,L001,,,,,0,,,ONUR,2025-05-09 18:27:50.953000,ONUR,2025-05-09 18:27:50.953000,,,,,,2025-05-09 18:27:51.017000,2025-05-09 18:27:51.507000,,,0,
8150,K,NT,2025-05-09 19:17:57,,K001,L001,,,,,0,,,İra,2025-05-09 19:18:11.177000,İra,2025-05-09 19:18:11.177000,,,,,,2025-05-09 19:18:11.253000,2025-05-30 11:09:03.470000,,,0,
8151,K,NO,2025-05-10 10:36:37,,K001,L001,,,,,0,,,ONUR,2025-05-10 10:35:39.487000,ONUR,2025-05-10 10:35:54.993000,,,,,,2025-05-10 10:35:55.003000,2025-05-10 10:35:55.220000,,,0,
8152,K,NT,2025-05-10 12:33:23,,K001,L001,,,,,0,,,İra,2025-05-10 12:33:45.040000,İra,2025-05-10 12:34:48.943000,,,,,,2025-05-10 12:34:48.957000,2025-05-10 13:10:04.157000,,,0,
8153,K,NO,2025-05-10 12:36:46,,K001,L001,,,,,0,,,ONUR,2025-05-10 12:36:18.177000,ONUR,2025-05-10 12:36:18.177000,,,,,,2025-05-10 12:36:18.193000,2025-05-10 12:36:18.410000,,,0,
8154,K,NT,2025-05-12 11:29:20,,K001,L001,,,,,0,,,ONUR,2025-05-12 11:29:42.293000,ONUR,2025-05-12 11:29:42.293000,,,,,,2025-05-12 11:29:42.353000,2025-05-12 11:29:42.800000,,,0,
8155,K,NT,2025-05-12 15:22:02,,K001,L001,,,,,0,,,ONUR,2025-05-12 15:22:23.523000,ONUR,2025-05-12 15:22:23.523000,,,,,,2025-05-12 15:22:23.593000,2025-05-12 15:22:24.077000,,,0,
8156,K,NT,2025-05-12 15:23:40,,K001,L001,,,,,0,,,ONUR,2025-05-12 15:24:04.697000,ONUR,2025-05-12 15:24:04.697000,,,,,,2025-05-12 15:24:04.763000,2025-05-12 15:24:05.260000,,,0,
8157,K,NT,2025-05-12 15:25:06,,K001,L001,,,,,0,,,ONUR,2025-05-12 15:25:33.657000,ONUR,2025-05-12 15:25:33.657000,,,,,,2025-05-12 15:25:33.723000,2025-05-12 15:25:34.237000,,,0,
8158,K,NT,2025-05-12 15:26:39,,K001,L001,,,,,0,,,ONUR,2025-05-12 15:27:01.657000,ONUR,2025-05-12 15:27:01.657000,,,,,,2025-05-12 15:27:01.727000,2025-05-12 15:27:02.223000,,,0,
8159,K,NT,2025-05-12 15:40:59,,K001,L001,,,,,0,,,ONUR,2025-05-12 15:41:34.947000,ONUR,2025-05-12 15:41:34.947000,,,,,,2025-05-12 15:41:35.020000,2025-05-12 15:41:35.517000,,,0,
8160,K,NT,2025-05-12 18:13:56,,K001,L001,,,,,0,,,İra,2025-05-12 18:15:01,İra,2025-05-12 18:58:05.110000,,,,,,2025-05-12 18:58:05.123000,2025-05-30 14:39:34.587000,,,0,
8161,K,NT,2025-05-12 18:37:35,,K001,L001,,,,,0,,,ONUR,2025-05-12 18:38:42.103000,ONUR,2025-05-12 18:38:42.103000,,,,,,2025-05-12 18:38:42.177000,2025-05-12 18:38:42.637000,,,0,
8162,K,NT,2025-05-13 14:32:12,,K001,L001,,,,,0,,,İra,2025-05-13 14:32:31.960000,İra,2025-05-13 14:32:31.963000,,,,,,2025-05-13 14:32:32.027000,2025-05-13 14:32:35.720000,,,0,
8163,K,NT,2025-05-13 15:58:14,,K001,L001,,,,,0,,,ONUR,2025-05-13 15:58:35,ONUR,2025-05-13 15:58:35,,,,,,2025-05-13 15:58:35.053000,2025-05-13 15:58:35.433000,,,0,
8164,K,NT,2025-05-13 16:00:46,,K001,L001,,,,,0,,,ONUR,2025-05-13 16:01:07.960000,ONUR,2025-05-13 16:01:07.960000,,,,,,2025-05-13 16:01:08.033000,2025-05-13 16:01:08.537000,,,0,
8165,K,NT,2025-05-13 18:16:04,,K001,L001,,,,,0,,,ONUR,2025-05-13 18:16:23.580000,ONUR,2025-05-13 18:16:23.580000,,,,,,2025-05-13 18:16:23.657000,2025-05-13 18:16:24.160000,,,0,
8166,K,NT,2025-05-13 18:18:18,,K001,L001,,,,,0,,,ONUR,2025-05-13 18:18:49.537000,ONUR,2025-05-13 18:18:49.537000,,,,,,2025-05-13 18:18:49.610000,2025-05-13 18:18:50.090000,,,0,
8167,K,NT,2025-05-13 18:20:28,,K001,L001,,,,,0,,,ONUR,2025-05-13 18:20:45.700000,ONUR,2025-05-13 18:22:13.813000,,,,,,2025-05-13 18:22:13.820000,2025-05-13 18:22:14.420000,,,0,
8168,K,NT,2025-05-13 18:23:16,,K001,L001,,,,,0,,,ONUR,2025-05-13 18:23:28.163000,ONUR,2025-05-13 18:23:28.163000,,,,,,2025-05-13 18:23:28.237000,2025-05-13 18:23:28.737000,,,0,
8169,K,NT,2025-05-13 18:24:35,,K001,L001,,,,,0,,,ONUR,2025-05-13 18:24:50.150000,ONUR,2025-05-13 18:24:50.150000,,,,,,2025-05-13 18:24:50.220000,2025-05-13 18:24:50.733000,,,0,
8170,K,NT,2025-05-13 18:26:17,,K001,L001,,,,,0,,,ONUR,2025-05-13 18:26:38.210000,ONUR,2025-05-13 18:26:38.210000,,,,,,2025-05-13 18:26:38.287000,2025-05-13 18:26:38.780000,,,0,
8171,K,NT,2025-05-13 19:42:11,,K001,L001,,,,,0,,,ONUR,2025-05-13 19:43:02.883000,ONUR,2025-05-13 19:43:02.883000,,,,,,2025-05-13 19:43:02.957000,2025-05-13 19:43:03.527000,,,0,
8172,K,NO,2025-05-14 12:34:21,,K001,L001,,,,,0,,,ONUR,2025-05-14 12:33:24.867000,ONUR,2025-05-14 12:33:24.867000,,,,,,2025-05-14 12:33:24.887000,2025-05-14 12:33:25.083000,,,0,
8173,K,NT,2025-05-14 12:52:43,,K001,L001,,,,,0,,,ONUR,2025-05-14 12:53:08.420000,ONUR,2025-05-14 12:53:08.420000,,,,,,2025-05-14 12:53:08.490000,2025-05-14 12:53:08.983000,,,0,
8174,K,NT,2025-05-14 16:18:30,,K001,L001,,,,,0,,,ONUR,2025-05-14 16:18:47.970000,ONUR,2025-05-14 16:18:47.970000,,,,,,2025-05-14 16:18:48.040000,2025-05-14 16:18:48.597000,,,0,
8175,K,NT,2025-05-14 16:20:28,,K001,L001,,,,,0,,,ONUR,2025-05-14 16:20:46.813000,ONUR,2025-05-14 16:20:46.813000,,,,,,2025-05-14 16:20:46.890000,2025-05-14 16:20:47.420000,,,0,
8176,K,NT,2025-05-14 17:12:59,,K001,L001,,,,,0,,,ONUR,2025-05-14 17:15:08.750000,ONUR,2025-05-14 17:15:08.750000,,,,,,2025-05-14 17:15:08.820000,2025-05-14 17:15:09.320000,,,0,
8177,K,NT,2025-05-15 10:38:26,,K001,L001,,,,,0,,,ONUR,2025-05-15 10:37:40.933000,ONUR,2025-05-15 10:37:40.933000,,,,,,2025-05-17 16:47:43.147000,2025-05-17 16:47:51.390000,,,0,
8178,K,NT,2025-05-15 15:41:22,,K001,L001,,,,,0,,,ONUR,2025-05-15 15:41:13.037000,ONUR,2025-05-15 15:41:13.037000,,,,,,2025-05-17 16:47:43.147000,2025-05-17 16:47:51.407000,,,0,
8179,K,NT,2025-05-15 15:45:34,,K001,L001,,,,,0,,,ONUR,2025-05-15 15:44:34.197000,ONUR,2025-05-15 15:44:34.197000,,,,,,2025-05-17 16:47:43.147000,2025-05-17 16:47:51.410000,,,0,
8180,K,NT,2025-05-15 16:48:22,,K001,L001,,,,,0,,,ONUR,2025-05-15 16:47:40.470000,ONUR,2025-05-15 16:47:40.470000,,,,,,2025-05-17 16:47:43.147000,2025-05-17 16:47:51.417000,,,0,
8181,K,NT,2025-05-15 16:50:38,,K001,L001,,,,,0,,,ONUR,2025-05-15 16:51:31.810000,ONUR,2025-05-15 16:51:31.810000,,,,,,2025-05-17 16:47:43.147000,2025-05-17 16:47:51.420000,,,0,
8182,K,NT,2025-05-15 18:10:37,,K001,L001,,,,,0,,,ONUR,2025-05-15 18:11:28.173000,ONUR,2025-05-15 18:11:28.173000,,,,,,2025-05-17 16:47:43.147000,2025-05-17 16:47:51.423000,,,0,
8183,K,NT,2025-05-15 18:12:06,,K001,L001,,,,,0,,,ONUR,2025-05-15 18:12:26.703000,ONUR,2025-05-15 18:12:26.703000,,,,,,2025-05-17 16:47:43.147000,2025-05-17 16:47:51.430000,,,0,
8184,K,NT,2025-05-07 10:12:13,,K001,L001,,,,,0,,,ONUR,2025-05-16 10:12:45.990000,ONUR,2025-05-16 10:12:45.990000,,,,,,2025-05-16 10:12:46.120000,2025-05-16 10:12:46.850000,,,0,
8186,K,NO,2025-05-16 11:13:59,,K001,L001,,,,,0,,,ONUR,2025-05-16 11:14:14.610000,ONUR,2025-05-16 18:19:08.343000,,,,,,2025-05-16 18:19:08.343000,2025-05-16 18:19:11.660000,,,0,
8187,K,NT,2025-05-16 15:20:44,,K001,L001,,,,,0,,,ONUR,2025-05-16 15:21:28.607000,ONUR,2025-05-16 15:21:28.607000,,,,,,2025-05-16 15:21:28.740000,2025-05-16 15:21:29.667000,,,0,
8188,K,NT,2025-05-16 15:22:47,,K001,L001,,,,,0,,,ONUR,2025-05-16 15:23:13.387000,ONUR,2025-05-16 15:23:13.387000,,,,,,2025-05-16 15:23:13.533000,2025-05-16 15:23:14.407000,,,0,
8189,K,NT,2025-05-16 15:28:28,,K001,L001,,,,,0,,,ONUR,2025-05-16 15:28:48.667000,ONUR,2025-05-16 15:28:48.667000,,,,,,2025-05-16 15:28:48.807000,2025-05-16 15:28:49.720000,,,0,
8190,K,NT,2025-05-16 15:36:54,,K001,L001,,,,,0,,,ONUR,2025-05-16 15:37:17.453000,ONUR,2025-05-16 15:37:17.453000,,,,,,2025-05-16 15:37:17.573000,2025-05-16 15:37:18.403000,,,0,
