Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar
S_BF,,0,126994,zennesz66,,NADIR,2025-01-17 04:58:18.293000,,2025-01-17 04:57:47
CF,K,NO,713600,HK,,BERRIN,2025-01-17 11:23:46.550000,,2025-01-17 11:20:28
F,i,dsa,1027236,,,ZBURNU,2025-01-17 13:35:41.653000,,2025-01-17 13:34:24
F,i,fal,1027298,6,,DOGANCAN,2025-01-17 15:51:17.627000,,2025-01-17 15:32:41
F,i,fal,1027302,6,,DOGANCAN,2025-01-17 15:53:11.713000,,2025-01-17 15:50:10
F,f,fal,1027305,YOK,,DOGANCAN,2025-01-17 16:51:28.440000,,2025-01-17 16:04:08
F,f,fal,1027312,YOL,,DOGANCAN,2025-01-17 16:54:47.397000,,2025-01-17 16:50:21
CF,K,GO,713617,,,AKKALAMALL,2025-01-17 18:51:23.470000,,2025-01-17 18:50:25
F,i,dsa,1027413,,,NADIR,2025-01-18 02:08:02.173000,,2025-01-18 02:07:40.347000
SF,,1,25497,SSIFIRLAMG,,CANAN,2025-01-18 10:07:11.113000,,2025-01-18 10:03:39
SF,,1,25498,SSIFIRLAMG,,CANAN,2025-01-18 10:09:02.320000,,2025-01-18 10:07:11
SF,,1,25499,SSIFIRLAMG,,CANAN,2025-01-18 10:10:42.093000,,2025-01-18 10:09:02
CF,C,AD,713645,FIRMA,,DOGANCAN,2025-01-18 14:17:40.997000,,2025-01-18 12:59:08
F,i,fal,1027519,2,,AHMETBARS,2025-01-18 14:44:13.820000,,2025-01-18 14:37:09
F,i,fal,1027521,2,,AHMETBARS,2025-01-18 14:52:22.850000,,2025-01-18 14:43:06
F,i,fal,1027524,2,,AHMETBARS,2025-01-18 14:53:39.027000,,2025-01-18 14:51:15
CF,C,AD,713649,,,OGUZHAN,2025-01-18 16:51:32.517000,,2025-01-18 16:25:02
CF,K,BY,713650,,,BERRIN,2025-01-18 18:50:08.623000,,2025-01-18 16:30:40
CF,C,AD,713651,,,OGUZHAN,2025-01-18 16:51:26.930000,,2025-01-18 16:44:20
CF,C,AD,713652,,,OGUZHAN,2025-01-18 16:51:19.457000,,2025-01-18 16:49:19
CF,C,AD,713653,,,OGUZHAN,2025-01-18 16:51:12.567000,,2025-01-18 16:50:12
HBB,0,,127171,127171,,AHMETBARS,2025-01-20 08:05:23.067000,,2025-01-19 10:31:43
S_BF,,0,127171,A000,,AHMETBARS,2025-01-20 08:05:23.023000,,2025-01-19 10:31:43
SF,,1,25504,YANLIS BARKQ1,,NADIR,2025-01-19 23:39:14.883000,,2025-01-19 23:36:30
HBB,0,,127194,127194,,AHMETBARS,2025-01-20 08:30:22.833000,,2025-01-20 08:04:15
S_BF,,0,127194,zennet097,,AHMETBARS,2025-01-20 08:30:22.823000,,2025-01-20 08:04:15
HBB,0,,127195,127195,,AHMETBARS,2025-01-20 08:37:39.887000,,2025-01-20 08:29:14
S_BF,,0,127195,zennet097,,AHMETBARS,2025-01-20 08:37:39.873000,,2025-01-20 08:29:14
HBB,0,,127196,127196,,AHMETBARS,2025-01-20 08:42:05.730000,,2025-01-20 08:36:31
S_BF,,0,127196,zennet097,,AHMETBARS,2025-01-20 08:42:05.710000,,2025-01-20 08:36:31
F,i,dal,1027891,RESMİ,,NADIR,2025-01-20 12:59:22.850000,,2025-01-20 12:57:58
F,i,dsa,1027890,RESMİ,,NADIR,2025-01-20 12:59:45.070000,,2025-01-20 12:57:58
F,i,dsa,1027908,,,ZBURNU,2025-01-20 13:36:26.063000,,2025-01-20 13:35:20
HBB,0,,127240,127240,,AHMETBARS,2025-01-21 09:04:04.177000,,2025-01-20 17:07:58
S_BF,,0,127240,zennet124,,AHMETBARS,2025-01-21 09:04:04.167000,,2025-01-20 17:07:58
F,i,dsa,1028092,,,DOGANCAN,2025-01-20 19:36:15.710000,,2025-01-20 19:34:51.227000
HBB,0,,127266,127266,,AHMETBARS,2025-01-21 09:04:44.630000,,2025-01-21 09:02:55
S_BF,,0,127266,zennet144,,AHMETBARS,2025-01-21 09:04:44.600000,,2025-01-21 09:02:55
HBB,0,,127267,127267,,AHMETBARS,2025-01-21 09:40:40.133000,,2025-01-21 09:03:36
S_BF,,0,127267,zennet144,,AHMETBARS,2025-01-21 09:40:40.113000,,2025-01-21 09:03:36
SF,,2,25517,STOKDUZELTS6,,NADIR,2025-01-24 17:24:04.087000,,2025-01-21 12:16:41
SF,,1,25518,STOKTAOLMAYANQ0,,NADIR,2025-01-24 17:23:53.573000,,2025-01-21 12:17:27
F,i,dsa,1028215,,,ZBURNU,2025-01-21 14:20:47.357000,,2025-01-21 14:15:00
CF,K,NT,713797,TOPTAN,,BERRIN,2025-01-21 18:11:09.703000,,2025-01-21 15:52:28
Si,N,S,52418,,,NURKIZI,2025-01-21 18:32:24.740000,,2025-01-21 18:23:32
F,i,dsa,1028369,,,NADIR,2025-01-21 18:56:10.993000,,2025-01-21 18:51:38.633000
HBB,0,,127325,127325,,DOGANCAN,2025-01-22 10:07:44.330000,,2025-01-22 10:02:53
S_BF,,0,127325,zennet186,,DOGANCAN,2025-01-22 10:07:44.283000,,2025-01-22 10:02:53
F,i,dsa,1028451,,,ZBURNU,2025-01-22 10:29:22.403000,,2025-01-22 10:25:06
F,i,dsa,1028547,,,NADIR,2025-01-22 14:24:10.120000,,2025-01-22 14:21:37.440000
F,i,fai,1028549,,,DOGANCAN,2025-01-22 14:31:22.390000,,2025-01-22 14:26:37.790000
PSF,0,,1674523,,N,SEMRA,2025-01-22 16:54:01.997000,,2025-01-22 16:37:43
SF,,2,25523,STOKDUZELTS7,,NADIR,2025-01-24 16:19:06.170000,,2025-01-22 16:40:59
SF,,1,25524,STOKTAOLMAYANQ1,,NADIR,2025-01-24 16:19:21.717000,,2025-01-22 16:52:24
BF,2,1,28577,,,BERRIN,2025-01-23 17:38:28.343000,,2025-01-23 00:00:00
BF,2,1,28578,,,BERRIN,2025-01-23 17:38:23.370000,,2025-01-23 00:00:00
BF,2,1,28579,,,BERRIN,2025-01-23 17:38:19.110000,,2025-01-23 00:00:00
BF,2,1,28580,,,BERRIN,2025-01-23 17:38:14.667000,,2025-01-23 00:00:00
CF,C,AD,713872,PAYU,,BERRIN,2025-01-25 13:09:24.470000,,2025-01-23 00:00:00
CK,,,0,N4556,,SERKAN,2025-01-23 09:21:51.390000,,2025-01-23 00:00:00
SF,,1,25531,ZYT TRANSFER782,,NADIR,2025-01-23 11:22:53.227000,,2025-01-23 11:08:27
F,i,dsa,1028909,,,NADIR,2025-01-23 13:52:54.473000,,2025-01-23 13:52:14.077000
SF,,2,25533,Yanlış Gidh4,,NADIR,2025-01-24 16:17:34.510000,,2025-01-23 16:07:00
SF,,1,25534,STOKDÜZELTP1,,NADIR,2025-01-24 16:17:26.840000,,2025-01-23 16:32:16
SF,,2,25535,YANLIŞ OKUNG8,,NADIR,2025-01-24 16:18:08.870000,,2025-01-23 16:40:39
SF,,1,25536,YANLIS BARKQ3,,NADIR,2025-01-24 16:18:16.413000,,2025-01-23 17:15:33
SF,,2,25537,YANLIS BARKP5,,NADIR,2025-01-24 16:18:38.437000,,2025-01-23 17:33:35
SF,,1,25538,Yanlıs gelf2,,NADIR,2025-01-24 16:18:48.240000,,2025-01-23 18:10:59
BF,2,1,28598,F682,,BERRIN,2025-01-24 18:57:32.217000,,2025-01-24 00:00:00
PSF,1,,1674844,,aynur bilgisnde,BERRIN,2025-01-24 14:22:20.707000,,2025-01-24 14:17:06
HBB,0,,127530,127530,,DOGANCAN,2025-01-25 08:44:26.110000,,2025-01-24 19:56:59
S_BF,,0,127530,zennet331,,DOGANCAN,2025-01-25 08:44:26.083000,,2025-01-24 19:56:59
CF,K,KT,713945,,,BERRIN,2025-01-27 11:39:24.820000,,2025-01-25 17:05:30
F,i,dsa,1029701,,,MELİSA,2025-01-25 19:15:52.950000,,2025-01-25 19:12:40
CK,,,0,4563,,BAHMET,2025-02-03 20:06:13.520000,,2025-01-27 00:00:00
F,f,kal,1029894,C2C AKTAR GELECEK,,BARIŞ,2025-01-27 10:32:04.830000,,2025-01-27 09:33:06
F,i,dsa,1029900,,,NADIR,2025-01-27 09:58:49.673000,,2025-01-27 09:57:53.617000
F,i,dsa,1029929,,,EMİR,2025-01-27 11:25:34.313000,,2025-01-27 11:22:02.553000
Si,N,S,52487,,,ONLINEOPERATOR,2025-01-27 16:07:59.030000,,2025-01-27 13:00:29
F,i,dsa,1030039,,,NADIR,2025-01-27 14:25:02.463000,,2025-01-27 14:20:40.400000
F,i,dsa,1030047,,,ZBURNU,2025-01-27 14:37:29.280000,,2025-01-27 14:37:01
SF,,1,25575,SSIFIRLAMH,,YESENEY,2025-01-27 16:04:39.530000,,2025-01-27 16:03:00
SF,,1,25580,SSIFIRLAMH,,YESENEY,2025-01-27 16:53:02.177000,,2025-01-27 16:50:29
CF,K,GG,714004,,,BERRIN,2025-01-28 11:07:00.730000,,2025-01-27 18:25:32
SK,,,0,783 M AF20,,NADIR,2025-01-28 16:43:55.127000,,2025-01-28 00:00:00
F,i,dsa,1030248,,,NADIR,2025-01-28 02:52:06.170000,,2025-01-28 02:48:04.443000
SF,,1,25585,SSIFIRLAMH,,YESENEY,2025-01-28 08:02:47.350000,,2025-01-28 08:00:37
HBB,0,,127753,127753,,DOGANCAN,2025-01-28 09:17:58.063000,,2025-01-28 09:01:59
S_BF,,0,127753,zennet489,,DOGANCAN,2025-01-28 09:17:58.043000,,2025-01-28 09:01:59
F,f,fal,1030264,C2C AKTAR GELECEL,,DOGANCAN,2025-01-28 09:27:02.773000,,2025-01-28 09:24:16
HBB,0,,127755,127755,,DOGANCAN,2025-01-28 09:53:33.493000,,2025-01-28 09:49:55
S_BF,,0,127755,zennet490,,DOGANCAN,2025-01-28 09:53:33.480000,,2025-01-28 09:49:55
HBB,0,,127757,127757,,DOGANCAN,2025-01-28 10:38:26.357000,,2025-01-28 09:52:23
S_BF,,0,127757,zennet490,,DOGANCAN,2025-01-28 10:38:26.347000,,2025-01-28 09:52:23
HBB,0,,127759,127759,,DOGANCAN,2025-01-28 10:46:19.570000,,2025-01-28 10:37:36
S_BF,,0,127759,zennet492,,DOGANCAN,2025-01-28 10:46:19.547000,,2025-01-28 10:37:36
SF,,1,25598,STOKDUZELTO3,,DOGANCAN,2025-01-28 16:07:36.183000,,2025-01-28 15:52:19
F,i,dsa,1030492,,,NADIR,2025-01-28 18:06:05.247000,,2025-01-28 18:02:59.380000
F,i,dsa,1030493,,,NADIR,2025-01-28 18:06:13.270000,,2025-01-28 18:03:56.893000
F,i,fal,1030507,1,,BARIŞ,2025-01-28 18:56:15.273000,,2025-01-28 18:56:30
PSF,0,,1675789,,,SEMRA,2025-01-28 19:02:08.587000,,2025-01-28 19:00:05
F,i,dsa,1030717,,,NADIR,2025-01-29 18:33:00.773000,,2025-01-29 18:31:34.607000
F,i,dal,1030802,RESMİ,,NADIR,2025-01-30 10:16:37.650000,,2025-01-30 09:52:02
F,i,dsa,1030801,RESMİ,,NADIR,2025-01-30 11:34:34.593000,,2025-01-30 09:52:02
PSF,0,,1676144,,ALLDIN ,BERRIN,2025-01-30 15:58:02.200000,,2025-01-30 15:23:10
F,f,fal,1031303,YOK,,DOGANCAN,2025-01-31 20:25:41.080000,,2025-01-31 19:48:35
SK,,,0,064 Z 122,,DOGANCAN,2025-02-01 13:45:24.523000,,2025-02-01 00:00:00
SK,,,0,064 Z A122,,DOGANCAN,2025-02-01 13:45:07.570000,,2025-02-01 00:00:00
SK,,,0,064 Z A128,,DOGANCAN,2025-02-01 13:44:49.717000,,2025-02-01 00:00:00
HBB,0,,128147,128147,,DOGANCAN,2025-02-01 09:04:11.300000,,2025-02-01 08:55:45
S_BF,,0,128147,zennet716,,DOGANCAN,2025-02-01 09:04:11.277000,,2025-02-01 08:55:45
HBB,0,,128150,128150,,DOGANCAN,2025-02-01 09:29:58.250000,,2025-02-01 09:03:00
S_BF,,0,128150,zennet716,,DOGANCAN,2025-02-01 09:29:58.237000,,2025-02-01 09:03:00
F,i,dsa,1031398,,,DOGANCAN,2025-02-01 09:30:15.390000,,2025-02-01 09:20:35.640000
F,i,dsa,1031408,,,NADIR,2025-02-01 09:32:23.760000,,2025-02-01 09:32:03.097000
F,i,dsa,1031480,,,NADIR,2025-02-01 13:26:14.310000,,2025-02-01 13:24:10.223000
Si,N,S,52532,n4444 ayım 8,,NURKIZI,2025-02-01 15:30:13.140000,,2025-02-01 15:19:27
F,i,dsa,1031614,,,NADIR,2025-02-01 17:15:32.797000,,2025-02-01 17:13:36.553000
F,i,fal,1031624,,,DOGANCAN,2025-02-01 18:12:41.043000,,2025-02-01 17:31:12
F,i,dsa,1031626,,,MELİSA,2025-02-01 17:40:22.823000,,2025-02-01 17:32:42
F,i,fal,1031644,,,DOGANCAN,2025-02-01 18:16:57.887000,,2025-02-01 18:14:57
HBB,0,,128193,128193,,DOGANCAN,2025-02-03 09:25:05.263000,,2025-02-01 19:01:25
S_BF,,0,128193,zennet749,,DOGANCAN,2025-02-03 09:25:05.240000,,2025-02-01 19:01:25
F,i,dsa,1031686,,,DOGANCAN,2025-02-01 20:37:20.263000,,2025-02-01 19:45:21.493000
SF,,1,25633,ZYT TRANSFER799,,NADIR,2025-02-03 23:07:36.730000,,2025-02-02 12:48:42
F,i,dsa,1031793,,,NADIR,2025-02-03 02:18:55.230000,,2025-02-03 02:15:02.960000
SF,,2,25641,ZBTEKLEMER85,,NADIR,2025-02-03 23:07:24.037000,,2025-02-03 14:36:33
F,i,dsa,1031915,,,NADIR,2025-02-03 14:39:56.223000,,2025-02-03 14:38:48.697000
HBB,0,,128287,128287,,DOGANCAN,2025-02-04 09:11:03.980000,,2025-02-03 20:26:52
S_BF,,0,128287,zennet814,,DOGANCAN,2025-02-04 09:11:03.970000,,2025-02-03 20:26:52
CF,K,NO,714258,HK,,BERRIN,2025-02-05 10:34:45.610000,,2025-02-04 10:27:43
F,i,dsa,1032122,,,NADIR,2025-02-04 11:37:17.993000,,2025-02-04 11:36:00.537000
F,i,dsa,1032236,,,DOGANCAN,2025-02-04 16:04:55.930000,,2025-02-04 16:04:26.283000
F,i,dsa,1032349,,,ZBURNU,2025-02-04 21:12:40.490000,,2025-02-04 21:12:09
BF,2,0,28787,TOPTAN931,,BERRIN,2025-02-05 19:05:44.843000,,2025-02-05 00:00:00
F,i,dsa,1032378,,,NADIR,2025-02-05 00:30:26.903000,,2025-02-05 00:28:26.677000
F,i,dsa,1032382,,,NADIR,2025-02-05 01:28:01.873000,,2025-02-05 01:27:11.837000
F,i,dsa,1032383,,,NADIR,2025-02-05 01:28:57.640000,,2025-02-05 01:28:09.803000
SF,,1,25663,ZASTOK EKSİĞİ,,DOGANCAN,2025-02-05 18:07:11.847000,,2025-02-05 17:58:58
SK,,,0,733 Z ST112,,DOGANCAN,2025-02-06 16:37:39.143000,,2025-02-06 00:00:00
PSF,0,,1677546,,ALLDIN,BERRIN,2025-02-06 10:55:06.637000,,2025-02-06 08:59:53
F,i,dsa,1032895,,,DOGANCAN,2025-02-06 17:06:19.093000,,2025-02-06 17:02:30.047000
F,i,dsa,1032990,,,NADIR,2025-02-06 23:00:24.947000,,2025-02-06 22:51:30
CK,,,0,320.233,,BARIŞ,2025-02-07 14:25:28.687000,,2025-02-07 00:00:00
SK,,,0,217 Z ST783-02,,DOGANCAN,2025-02-07 13:22:09.783000,,2025-02-07 00:00:00
F,i,dsa,1033065,,,NADIR,2025-02-07 13:05:18.010000,,2025-02-07 13:04:38.337000
PSF,1,,1678115,,YANLIŞ FİŞ İŞLENMİŞTİR,NURKIZI,2025-02-08 15:13:55.040000,,2025-02-07 15:08:05
F,i,fal,1033273,1,,DOGANCAN,2025-02-07 19:48:06.540000,,2025-02-07 19:40:36
BF,2,1,28873,F832,,BERRIN,2025-02-08 18:08:42.710000,,2025-02-08 00:00:00
SK,,,0,408 Z A113,,BARIŞ,2025-02-08 17:01:52.963000,,2025-02-08 00:00:00
F,i,dsa,1033315,,,NADIR,2025-02-08 03:13:58.580000,,2025-02-08 02:35:30.233000
F,i,dsa,1033316,,,NADIR,2025-02-08 02:58:03.943000,,2025-02-08 02:54:24.490000
F,i,dsa,1033317,,,NADIR,2025-02-08 03:14:06.653000,,2025-02-08 02:58:32.797000
F,i,dsa,1033325,,,NADIR,2025-02-08 08:52:57.050000,,2025-02-08 08:51:03.553000
F,i,dsa,1033326,,,NADIR,2025-02-08 08:53:35.410000,,2025-02-08 08:51:34.250000
F,i,dsa,1033327,,,NADIR,2025-02-08 08:53:50.040000,,2025-02-08 08:53:10.733000
F,i,dsa,1033328,,,NADIR,2025-02-08 08:58:17.820000,,2025-02-08 08:53:54.583000
F,i,dsa,1033329,,,NADIR,2025-02-08 08:58:02.797000,,2025-02-08 08:55:50.033000
F,i,fal,1033338,2,,DOGANCAN,2025-02-08 09:26:54.860000,,2025-02-08 09:02:33
HBB,0,,128532,128532,,DOGANCAN,2025-02-08 10:01:36.157000,,2025-02-08 09:51:20
S_BF,,0,128532,zennet972,,DOGANCAN,2025-02-08 10:01:36.143000,,2025-02-08 09:51:20
F,i,dsa,1033385,,,NADIR,2025-02-08 11:56:22.997000,,2025-02-08 11:55:30.507000
F,i,dsa,1033399,,,NADIR,2025-02-08 12:31:56.053000,,2025-02-08 12:28:07.140000
F,i,dsa,1033517,,,AIDAANA,2025-02-08 14:50:24.067000,,2025-02-08 14:46:59
SK,,,0,628 M AF20LZR,,NADIR,2025-02-10 22:53:00.623000,,2025-02-09 00:00:00
CF,K,NO,714389,,,AKKALAMALL,2025-02-09 19:46:17.697000,,2025-02-09 18:27:13
F,i,dsa,1033761,,,AIDAANA,2025-02-10 06:58:18.220000,,2025-02-09 23:47:00
HBB,0,,128636,128636,,EMİR,2025-02-10 08:34:09.047000,,2025-02-10 08:30:12
S_BF,,0,128636,zenneu047,,EMİR,2025-02-10 08:34:09.037000,,2025-02-10 08:30:12
F,i,dsa,1033815,,,BARIŞ,2025-02-10 12:25:36.847000,,2025-02-10 11:38:09.570000
SF,,1,25709,ZYT TRANSFER812,,BARIŞ,2025-02-10 16:04:04.900000,,2025-02-10 12:39:54
SF,,1,25710,ZYT TRANSFER813,,BARIŞ,2025-02-10 16:04:20.260000,,2025-02-10 13:33:43
SF,,1,25711,ZYT TRANSFER814,,BARIŞ,2025-02-10 16:04:14.273000,,2025-02-10 13:54:21
SF,,1,25712,ZYT TRANSFER812,,NADIR,2025-02-10 16:26:16.460000,,2025-02-10 16:23:51
CF,K,GO,714409,,,AKKALAMALL,2025-02-10 18:17:09.697000,,2025-02-10 17:39:07
F,i,dsa,1034099,,,EMİR,2025-02-11 11:17:33.157000,,2025-02-11 11:16:25.750000
PSF,1,,1678819,,ALLADIN BİLGİSNDE,BERRIN,2025-02-11 12:06:02.867000,,2025-02-11 11:53:54
F,i,dsa,1034130,,,NADIR,2025-02-11 13:49:55.647000,,2025-02-11 13:48:26.460000
F,i,dsa,1034131,,,NADIR,2025-02-11 13:51:17.690000,,2025-02-11 13:49:59.860000
F,i,dsa,1034132,,,NADIR,2025-02-11 13:52:01.923000,,2025-02-11 13:51:30.703000
Si,N,S,52604,,,ONLINEOPERATOR,2025-02-11 18:17:33.960000,,2025-02-11 18:07:51
F,f,fal,1034302,C2C AKTAR 010,,BARIŞ,2025-02-11 20:02:36.010000,,2025-02-11 19:53:53
PSF,2,,1678990,,FUNDA HANIM BİLGİSNDE,BERRIN,2025-02-13 17:23:50.200000,,2025-02-11 20:11:57
SF,,1,25725,STOK EKSIL,,YESENEY,2025-02-12 02:29:07.067000,,2025-02-12 02:27:03
SF,,1,25726,STOK EKSIL,,YESENEY,2025-02-12 02:32:33.717000,,2025-02-12 02:29:07
SF,,1,25727,STOK EKSIL,,YESENEY,2025-02-12 02:34:37.473000,,2025-02-12 02:32:33
F,i,dsa,1034496,,,DOGANCAN,2025-02-14 12:31:52.920000,,2025-02-12 17:47:19.343000
CF,K,GG,714478,,,BERRIN,2025-02-12 18:12:44.100000,,2025-02-12 18:10:04
CF,K,NO,714487,,,AKKALAMALL,2025-02-12 19:35:14.840000,,2025-02-12 19:27:32
F,i,dsa,1034632,,,NADIR,2025-02-13 09:57:13.133000,,2025-02-13 09:56:03.770000
F,i,dsa,1034677,,,ZBURNU,2025-02-13 13:11:31.150000,,2025-02-13 13:09:57
BF,2,1,28973,F878,,BERRIN,2025-02-14 17:38:32.213000,,2025-02-14 00:00:00
SK,,,0,233 M AF4000,,DOGANCAN,2025-02-14 11:24:42.953000,,2025-02-14 00:00:00
SK,,,0,233 M AF4000,,DOGANCAN,2025-02-14 11:26:16.367000,,2025-02-14 00:00:00
F,i,fal,1034933,2,,DOGANCAN,2025-02-14 15:29:01.177000,,2025-02-14 15:26:12
SK,,,0,154 M ST5001319,,DOGANCAN,2025-02-15 18:05:42.880000,,2025-02-15 00:00:00
SK,,,0,612 F A875,,DOGANCAN,2025-02-15 13:10:43.420000,,2025-02-15 00:00:00
SK,,,0,951 M A120,,BARIŞ,2025-02-15 13:56:42.843000,,2025-02-15 00:00:00
SK,,,0,951 M A120,,NADIR,2025-03-11 15:06:28.253000,,2025-02-15 00:00:00
F,i,dsa,1035168,,,DOGANCAN,2025-02-15 13:05:29.870000,,2025-02-15 12:46:32.400000
F,i,dsa,1035371,,,NADIR,2025-02-20 00:23:10,,2025-02-16 00:11:18.960000
SF,,1,25756,STOK EKSIL,,YESENEY,2025-02-16 09:45:23.407000,,2025-02-16 09:42:49
F,f,fal,1035477,C2C AKTAR GELECEK,,DOGANCAN,2025-02-17 12:00:34.330000,,2025-02-17 11:19:32
F,f,fal,1035479,C2C AKTAR GELECEK,,DOGANCAN,2025-02-17 11:59:19.080000,,2025-02-17 11:39:01
F,f,fal,1035481,C2C AKTAR GELECEK,,DOGANCAN,2025-02-17 12:16:37.883000,,2025-02-17 11:49:49
F,i,fal,1035487,1,,DOGANCAN,2025-02-17 12:03:13.860000,,2025-02-17 11:59:23
F,i,dsa,1035581,,,NADIR,2025-02-17 16:24:04.287000,,2025-02-17 16:22:23.617000
F,i,dsa,1035582,,,NADIR,2025-02-17 16:23:54.260000,,2025-02-17 16:23:12.923000
F,i,dsa,1035706,,,NADIR,2025-02-17 20:30:13.673000,,2025-02-17 20:29:26.387000
F,i,dsa,1035772,,,DOGANCAN,2025-02-18 12:18:22.020000,,2025-02-18 11:53:36.287000
F,i,dsa,1036064,,,ZBURNU,2025-02-18 20:02:45.473000,,2025-02-18 20:01:57
BF,10,0,29017,,,BERRIN,2025-02-19 17:45:51.800000,,2025-02-19 00:00:00
BF,2,0,29028,TOPTAN947,,BERRIN,2025-02-19 17:51:07.760000,,2025-02-19 00:00:00
BF,2,1,29027,F894,,BERRIN,2025-02-19 17:53:22.380000,,2025-02-19 00:00:00
F,i,dsa,1036118,,,NADIR,2025-02-19 03:12:24.607000,,2025-02-19 03:11:47.723000
F,f,fal,1036184,C2C AKTAR GELECEK,,BARIŞ,2025-02-19 13:09:58.837000,,2025-02-19 12:48:44
Si,N,S,52685,,,ONLINEOPERATOR,2025-02-19 14:54:35.680000,,2025-02-19 14:23:14
F,i,fal,1036638,5,,DOGANCAN,2025-02-20 16:08:35.030000,,2025-02-20 15:23:16
F,i,dsa,1036865,,,NADIR,2025-02-21 05:35:57.680000,,2025-02-21 05:33:46.013000
F,i,dsa,1036902,,,ZBURNU,2025-02-21 10:45:42.090000,,2025-02-21 10:44:31
F,i,fal,1036944,3,,EMİR,2025-02-21 12:49:38.193000,,2025-02-21 12:49:03
CF,K,GG,714820,,,BERRIN,2025-02-24 11:44:50.970000,,2025-02-22 11:43:19
F,i,dsa,1037293,,,DOGANCAN,2025-02-22 15:10:03.977000,,2025-02-22 12:45:37
PSF,0,,1681914,,,SEMRA,2025-02-22 13:29:58.280000,,2025-02-22 13:29:44
F,f,fsa,1037420,DENEME İŞLEMİ,,NADIR,2025-02-22 22:09:52.107000,,2025-02-22 15:52:34
F,f,fsa,1037423,DENEME İŞLEMİ,,NADIR,2025-02-22 22:10:20.060000,,2025-02-22 15:54:10
F,f,fsa,1037424,DENEME İŞLEMİ,,NADIR,2025-02-22 22:10:49.527000,,2025-02-22 15:54:50
F,i,dsa,1037554,,,NADIR,2025-02-24 09:08:15.893000,,2025-02-23 05:01:14.857000
F,i,dsa,1037555,,,NADIR,2025-02-24 09:08:06.257000,,2025-02-23 05:01:30.350000
SF,,1,25837,STOK EKSIN,,YESENEY,2025-02-23 17:12:00.237000,,2025-02-23 17:06:11
F,i,dsa,1037723,,,NADIR,2025-02-24 09:43:41.767000,,2025-02-24 09:30:45.170000
CF,K,NO,714814,,,laleli,2025-02-24 10:21:26.423000,,2025-02-24 10:17:56
F,i,fal,1037812,13,,DOGANCAN,2025-02-24 14:31:09.730000,,2025-02-24 14:27:19
F,i,fal,1037814,13,,DOGANCAN,2025-02-24 14:40:46.910000,,2025-02-24 14:29:54
F,i,dsa,1037832,,,DOGANCAN,2025-02-24 15:50:03.173000,,2025-02-24 14:51:19.847000
HBB,0,,129678,129678,,AHMETBARS,2025-02-26 09:59:05.277000,,2025-02-24 16:02:02
S_BF,,0,129678,DURAK,,AHMETBARS,2025-02-26 09:59:05.267000,,2025-02-24 16:02:02
HBB,0,,129701,129701,,DOGANCAN,2025-02-25 09:31:13.443000,,2025-02-24 17:43:36
S_BF,,0,129701,zenneu783,,DOGANCAN,2025-02-25 09:31:13.433000,,2025-02-24 17:43:36
F,i,dal,1038000,,,NADIR,2025-03-02 13:41:37.043000,,2025-02-24 19:13:58
F,i,dsa,1038018,,,NADIR,2025-03-02 13:38:40.773000,,2025-02-24 19:13:58
SF,,1,25848,STOK EKSIN,,YESENEY,2025-02-24 21:46:20.917000,,2025-02-24 20:38:23
SF,,1,25849,STOK EKSIN,,YESENEY,2025-02-24 21:49:36.443000,,2025-02-24 21:46:21
SF,,1,25850,STOK EKSIN,,YESENEY,2025-02-24 21:54:02.267000,,2025-02-24 21:49:36
SK,,,0,019 Z ST25-549,,DOGANCAN,2025-02-25 16:39:41.020000,,2025-02-25 00:00:00
SK,,,0,723 M A121,,BARIŞ,2025-02-25 14:39:09.207000,,2025-02-25 00:00:00
SK,,,0,723 M A121,,BARIŞ,2025-02-25 14:51:06.843000,,2025-02-25 00:00:00
SK,,,0,723 M A121,,BARIŞ,2025-02-25 14:53:15.887000,,2025-02-25 00:00:00
F,i,dsa,1038233,,,NADIR,2025-02-25 16:36:40.707000,,2025-02-25 16:35:31.460000
F,i,dsa,1038277,,,NADIR,2025-02-25 17:59:46.167000,,2025-02-25 17:59:02.040000
F,i,dsa,1038418,,,NADIR,2025-02-26 12:00:38.910000,,2025-02-26 11:59:42.257000
F,i,dal,1038421,,,NADIR,2025-02-26 12:20:32.900000,,2025-02-26 11:59:57
F,i,dsa,1038420,,,NADIR,2025-02-26 12:20:52.293000,,2025-02-26 11:59:57
F,i,fal,1038437,1,,AHMETBARS,2025-02-26 12:50:44.873000,,2025-02-26 12:43:53
F,f,fal,1038438,YOK,,AHMETBARS,2025-02-26 13:32:17.533000,,2025-02-26 12:49:29
F,i,dsa,1038560,,,NADIR,2025-02-26 15:29:39.233000,,2025-02-26 15:26:53.700000
F,i,dsa,1038588,,,NADIR,2025-02-26 16:19:11.520000,,2025-02-26 16:18:24.547000
F,i,dsa,1038644,,,NADIR,2025-02-26 19:00:41.863000,,2025-02-26 18:59:26.973000
F,i,dsa,1038839,,,DOGANCAN,2025-02-27 15:22:11.580000,,2025-02-27 15:20:51.370000
F,i,dsa,1038893,,,NADIR,2025-02-27 16:54:35.970000,,2025-02-27 16:44:54
F,i,dsa,1038923,,,DOGANCAN,2025-02-27 18:07:07.947000,,2025-02-27 18:06:31.247000
