inx,SatNo,Odinx,Puan,ParaCinsi,Taksit,GBT,SKT,MKod,Active,PERKOD,Tarih,SendCode,STATUS
17858,1208365,1282718,0.64,US, ,2022-04-17 16:48:40,2099-01-01 00:00:00,KS0030000002088,*,E01,2022-04-17 16:49:22.937000,4097575b-b7ca-4997-b6b6-a2f54a84a4ce,0
17859,1208485,1282851,4.36,US, ,2022-04-17 20:09:17,2099-01-01 00:00:00,KS0030000002694,*,E01,2022-04-17 20:09:30.927000,3dd39fbd-0f56-446e-b071-076418dd06cd,0
17860,1208514,1282880,2.0,US, ,2022-04-17 22:00:33,2099-01-01 00:00:00,KS0030000000801,*,E01,2022-04-17 22:00:47.627000,53ce2b4b-10c5-42d6-87a3-b2f00ec24148,0
17861,1208529,1282897,1.0,US, ,2022-04-17 22:36:29,2099-01-01 00:00:00,KS0050000000276,*,RAYMOOL,2022-04-17 22:36:48.703000,f7bc3043-bd20-4adc-841f-d910bc205383,0
17862,1208538,1282907,2.4,US, ,2022-04-17 23:06:37,2099-01-01 00:00:00,KS0030000002695,*,E01,2022-04-17 23:06:53.230000,5f7270c3-44c6-4605-b7ff-e0b42d300ed4,0
17863,1208546,1282915,4.2,US, ,2022-04-17 23:13:50,2099-01-01 00:00:00,KS0030000002696,*,E01,2022-04-17 23:14:06.200000,2112bc93-cc67-464e-8a7f-dab95ca96841,0
17864,1208552,1282921,0.66,US, ,2022-04-17 23:31:37,2099-01-01 00:00:00,KS0030000000024,*,RAYMOOL,2022-04-17 23:31:52.080000,0dd8dc50-cc20-46cd-9e17-e930ce31c58c,0
17865,1208659,1283032,3.96,US, ,2022-04-18 13:14:12,2099-01-01 00:00:00,KS0030000002587,*,E01,2022-04-18 13:14:24.483000,eee9a451-7f3e-45a4-be87-48a5eda60599,0
17866,1208708,1283086,1.72,US, ,2022-04-18 14:17:25,2099-01-01 00:00:00,KS0030000000017,*,E01,2022-04-18 14:17:38.130000,764d659b-891e-4f8e-89fc-ab654f928ee0,0
17867,1208729,1283107,37.52,US, ,2022-04-18 15:02:15,2099-01-01 00:00:00,KS0030000002697,*,E01,2022-04-18 15:03:22.083000,18c45b5b-4cf3-4ae6-82db-3a4f9e1fc538,0
17868,1208811,1283191,1.4,US, ,2022-04-18 17:13:34,2099-01-01 00:00:00,KS0030000002169,*,E01,2022-04-18 17:14:08.860000,58d2137a-8902-46c2-80e7-4c603d8a5a21,0
17869,1208897,1283280,1.08,US, ,2022-04-18 20:36:02,2099-01-01 00:00:00,KS0030000002698,*,E01,2022-04-18 20:36:19.407000,caabd20f-f0bd-4ad8-92ea-2d3c3109072f,0
17870,1208906,1283290,7.16,US, ,2022-04-18 21:00:40,2099-01-01 00:00:00,KS0030000002700,*,E01,2022-04-18 21:00:57.210000,1e15f8c6-5aea-4376-92fa-bb687f266f2e,0
17871,1208918,1283302,0.64,US, ,2022-04-18 21:34:49,2099-01-01 00:00:00,KS0030000000366,*,E01,2022-04-18 21:35:09.437000,4233d016-24b7-4d10-ac55-0cb9ad9558ad,0
17872,1208920,1283304,0.76,US, ,2022-04-18 21:38:07,2099-01-01 00:00:00,KS0030000001592,*,E01,2022-04-18 21:38:18.253000,195bc731-482f-4dbe-a9c2-c6dc72fa6280,0
17873,1208938,1283322,0.52,US, ,2022-04-18 21:59:46,2099-01-01 00:00:00,KS0030000000010,*,E01,2022-04-18 21:59:59.387000,331ab09e-ea99-4fb9-982f-6f4b10f014c0,0
17874,1208995,1283380,1.08,US, ,2022-04-18 23:15:57,2099-01-01 00:00:00,KS0030000002641,*,E01,2022-04-18 23:18:32.490000,a4c7653e-0a5a-4c06-8246-7a13435f5ef9,0
17875,1209074,1283464,1.2,US, ,2022-04-19 11:39:45,2099-01-01 00:00:00,KS0020000005668,*,V167,2022-04-19 11:39:55.793000,af8db52c-829c-4803-b9b0-9d77f4181d5d,0
17876,1209078,1283469,0.6,TL, ,2022-04-19 11:50:12,2099-01-01 00:00:00,KS0020000005668,*,V167,2022-04-19 11:50:25.980000,a156d4c0-4be2-40eb-8818-1cd1ed02c0af,0
17877,1209078,1283468,1.4,US, ,2022-04-19 11:50:07,2099-01-01 00:00:00,KS0020000005668,*,V167,2022-04-19 11:50:25.980000,9ac9cb67-86cf-4ada-8599-ed85a28f0cf9,0
17878,1209153,1283551,0.68,US, ,2022-04-19 14:14:47,2099-01-01 00:00:00,KS0030000000027,*,E01,2022-04-19 14:14:59.777000,db9afeb9-aa53-41db-a626-9f1979d20268,0
17879,1209262,1283670,2.68,US, ,2022-04-19 16:47:07,2099-01-01 00:00:00,KS0030000002701,*,E01,2022-04-19 16:47:24.187000,0c7d37c2-7f3a-4c5e-be06-7c0efdda4a0d,0
17880,1209385,1283809,0.64,US, ,2022-04-19 22:36:45,2099-01-01 00:00:00,KS0030000002702,*,E01,2022-04-19 22:37:00.107000,9f4b4cfa-f980-4a61-b41c-4a48c6906a99,0
17881,1209388,1283812,1.36,US, ,2022-04-19 22:45:48,2099-01-01 00:00:00,KS0030000002703,*,E01,2022-04-19 22:46:02.700000,c5c5a86f-b545-49b7-a84b-5bdb249fbc20,0
17882,1209390,1283814,2.52,US, ,2022-04-19 22:59:55,2099-01-01 00:00:00,KS0030000002704,*,E01,2022-04-19 23:00:38.540000,f0624fb1-ef52-477d-ba2c-a9bebfb3f8f5,0
17883,1209403,1283827,1.36,US, ,2022-04-19 23:27:25,2099-01-01 00:00:00,KS0040000000285,*,E01,2022-04-19 23:28:28.853000,7d620bc6-f563-4e0c-bc18-e481cae61d4e,0
17884,1209407,1283831,5.4,US, ,2022-04-19 23:51:23,2099-01-01 00:00:00,KS0030000002705,*,E01,2022-04-19 23:51:55.120000,58c12dff-4095-410d-989e-3543aedb97e7,0
17885,1209409,1283833,2.04,US, ,2022-04-19 23:59:37,2099-01-01 00:00:00,KS0030000002705,*,E01,2022-04-19 23:59:49,11307044-b895-4724-abea-d8b6568319c9,0
17886,1209410,1283834,0.224,US, ,2022-04-20 00:03:01,2099-01-01 00:00:00,KS0030000002705,*,E01,2022-04-20 00:03:27.230000,716a00f3-4f09-4745-9c8f-99510e05a7eb,0
17887,1209412,1283836,3.44,US, ,2022-04-20 00:24:17,2099-01-01 00:00:00,KS0030000002705,*,E01,2022-04-20 00:24:39.110000,800d12b2-3d88-4210-a825-deaee6c3d0fa,0
17888,1209414,1283838,1.76,US, ,2022-04-20 00:28:32,2099-01-01 00:00:00,KS0030000002706,*,E01,2022-04-20 00:28:41.843000,a5b40549-1273-439d-a825-a5cacfc93b46,0
17889,1209529,1283961,61.8,TL, ,2022-04-20 13:19:38,2099-01-01 00:00:00,KS0020000005618,*,V167,2022-04-20 13:19:53.737000,9d3fcb69-96d5-40a7-a6bc-7a53992b1cfc,0
17890,1209551,1283986,20.0,TL, ,2022-04-20 14:25:20,2099-01-01 00:00:00,KS0020000005738,*,V37,2022-04-20 14:28:48.157000,7d2d5ec7-4e70-48b6-88e9-b705abfc47e9,0
17891,1209551,1283987,3.8,TL, ,2022-04-20 14:25:20,2099-01-01 00:00:00,KS0020000005738,*,V37,2022-04-20 14:28:48.157000,9b95d978-1db2-4a22-81e0-35517943bfd7,0
17892,1209555,1283992,8.76,TL, ,2022-04-20 14:30:20,2099-01-01 00:00:00,KS0020000005738,*,V167,2022-04-20 14:30:38.100000,36b7c239-0eab-4e85-b743-47a5970d51e2,0
17893,1210223,1284755,0.28,US, ,2022-04-21 20:57:51,2099-01-01 00:00:00,KS0030000002707,*,E01,2022-04-21 20:57:57.980000,d057dbc4-1e3f-4c7c-a27a-7574be14b0da,0
17894,1210254,1284785,4.32,US, ,2022-04-21 21:09:22,2099-01-01 00:00:00,KS0030000002708,*,E01,2022-04-21 21:09:33.997000,4918f6b0-1de0-4341-8ba3-f997a2f1edf0,0
17895,1210316,1284847,2.16,US, ,2022-04-21 21:34:42,2099-01-01 00:00:00,KS0030000001244,*,E01,2022-04-21 21:34:55.400000,a6b81f65-bc84-4a1e-a61b-05511ea81c54,0
17896,1210334,1284865,1.6,US, ,2022-04-21 21:43:57,2099-01-01 00:00:00,KS0050000000126,*,E01,2022-04-21 21:44:17.473000,45b9538e-02e5-469b-996d-45b48872cb25,0
17897,1210434,1284967,2.04,US, ,2022-04-21 22:34:49,2099-01-01 00:00:00,KS0030000002709,*,E01,2022-04-21 22:35:52.673000,52329fd6-ac43-4c18-b467-4a67555a0931,0
17898,1210524,1285060,2.96,US, ,2022-04-21 23:58:57,2099-01-01 00:00:00,KS0030000002710,*,E01,2022-04-21 23:59:23.600000,fa8dafc9-7ba8-40ee-88be-d1f03ad479e0,0
17899,1210535,1285071,3.68,US, ,2022-04-22 00:18:16,2099-01-01 00:00:00,KS0030000002300,*,E01,2022-04-22 00:18:34.783000,754f9bc6-8255-4278-8b5f-87a90a2c5849,0
17900,1210544,1285081,2.44,US, ,2022-04-22 00:50:50,2099-01-01 00:00:00,KS0030000002632,*,E01,2022-04-22 00:51:08.603000,2bd887f8-0221-4ab5-96ce-5ca419b75c56,0
17901,1210802,1285363,3.24,US, ,2022-04-22 14:39:11,2099-01-01 00:00:00,KS0030000000240,*,E01,2022-04-22 14:39:23.690000,31d05721-359e-4e96-a6a9-fca042db80b8,0
17902,1210834,1285398,2.432,US, ,2022-04-22 15:05:26,2099-01-01 00:00:00,KS0040000000454,*,RAYMOOL,2022-04-22 15:05:48.417000,bad560ee-bbdd-407d-8e34-99cf34e176e9,0
17903,1210863,1285432,2.36,US, ,2022-04-22 15:27:33,2099-01-01 00:00:00,KS0030000002205,*,E01,2022-04-22 15:28:09.593000,d6f6f53b-7470-42b4-85ed-6963baf31b2c,0
17904,1210898,1285473,1.48,US, ,2022-04-22 16:02:10,2099-01-01 00:00:00,KS0030000002711,*,E01,2022-04-22 16:02:42.760000,b8c89637-a049-423b-91ae-39ee56ddc9a8,0
17905,1210904,1285480,1.36,US, ,2022-04-22 16:05:37,2099-01-01 00:00:00,KS0030000002712,*,E01,2022-04-22 16:06:00.393000,6dfbeb2a-660f-426f-b853-b84b532a4061,0
17906,1210944,1285524,0.64,US, ,2022-04-22 16:33:50,2099-01-01 00:00:00,KS0030000002713,*,E01,2022-04-22 16:33:58.777000,ee20b312-8030-40fd-8d70-104841f6ed0f,0
17907,1210958,1285537,1.72,US, ,2022-04-22 16:44:50,2099-01-01 00:00:00,KS0040000000464,*,FAMILYMOOL,2022-04-22 16:45:07.043000,d58dcd6c-6d0f-4e37-819a-1dc431ca01ee,0
17908,1210961,1285541,1.72,US, ,2022-04-22 16:45:35,2099-01-01 00:00:00,KS0040000000464,*,FAMILYMOOL,2022-04-22 16:47:15.533000,0e0a33e6-6a82-4533-8940-0792830cd7a1,0
17909,1210982,1285565,10.52,US, ,2022-04-22 17:02:24,2099-01-01 00:00:00,KS0030000002714,*,E01,2022-04-22 17:03:34.477000,095b9575-71e3-4b00-a964-b9b2e04e13fd,0
17910,1211033,1285620,2.36,US, ,2022-04-22 17:38:32,2099-01-01 00:00:00,KS0030000002716,*,E01,2022-04-22 17:38:59.960000,b12d532c-6ca2-4f35-8153-64d7dc1f5424,0
17911,1211040,1285627,8.68,US, ,2022-04-22 17:42:10,2099-01-01 00:00:00,KS0030000001466,*,E01,2022-04-22 17:42:31.297000,aa5a6739-4a5e-4850-80ff-c665d04afb24,0
17912,1211043,1285630,3.28,US, ,2022-04-22 17:45:07,2099-01-01 00:00:00,KS0030000002717,*,E01,2022-04-22 17:45:29.733000,86c79a4e-ca7f-4ca0-8b03-3d7e7fbe7afb,0
17913,1211134,1285734,4.68,US, ,2022-04-22 20:14:22,2099-01-01 00:00:00,KS0030000002718,*,E01,2022-04-22 20:14:46.927000,afa4a100-ce0d-41d7-82d4-736c2404916e,0
17914,1211137,1285737,2.2,US, ,2022-04-22 20:16:21,2099-01-01 00:00:00,KS0030000000251,*,E01,2022-04-22 20:17:44.017000,9a88f961-8744-4239-b458-055e55f0ef84,0
17915,1211141,1285741,1.2,US, ,2022-04-22 20:22:59,2099-01-01 00:00:00,KS0030000000027,*,E01,2022-04-22 20:23:25.257000,3429c10b-dfc8-4255-aee2-8c32d10f1385,0
17916,1211154,1285755,2.04,US, ,2022-04-22 20:44:20,2099-01-01 00:00:00,KS0030000001244,*,E01,2022-04-22 20:47:46.127000,71b9d1c2-5e09-4e49-aa3c-710d91636df0,0
17917,1211210,1285816,0.48,US, ,2022-04-22 21:52:43,2099-01-01 00:00:00,KS0030000000032,*,FAMILYMOOL,2022-04-22 21:53:09.693000,1a000c1f-13e6-4a97-80d3-72ecfae5bb2d,0
17918,1211229,1285836,6.8,US, ,2022-04-22 22:22:23,2099-01-01 00:00:00,KS0030000002719,*,E01,2022-04-22 22:22:41.577000,b54ec693-872e-4953-af32-63f91a23dff6,0
17919,1211248,1285855,1.88,US, ,2022-04-22 22:54:22,2099-01-01 00:00:00,KS0030000000542,*,RAYMOOL,2022-04-22 22:54:43.150000,8b921a4b-5c6f-404a-a78e-4007c910ec8d,0
17920,1211249,1285856,1.88,US, ,2022-04-22 22:55:04,2099-01-01 00:00:00,KS0030000001211,*,E01,2022-04-22 22:56:03.930000,463bba37-09c5-4b74-abb3-bfa384ebc7fc,0
17921,1211612,1286226,1.6,US, ,2022-04-23 14:15:09,2099-01-01 00:00:00,KS0030000002720,*,E01,2022-04-23 14:15:57.763000,dcc0a415-2a4b-4fda-a634-da355801cb87,0
17922,1211614,1286228,0.8,US, ,2022-04-23 14:18:50,2099-01-01 00:00:00,KS0030000002721,*,E01,2022-04-23 14:18:59.550000,5d1f5665-8151-4a81-96d7-c36b6b3f66d5,0
18015,1209537,52648,2.0,TL,*,2022-04-23 14:43:21,2099-01-01 00:00:00,M101010512, ,,2023-02-21 12:29:07.103000,3399b4d8-24de-4124-bb7d-a2c85208c0ad,0
18016,1211752,1286380,1.64,US, ,2022-04-23 16:12:14,2099-01-01 00:00:00,KS0030000002322,*,E01,2022-04-23 16:12:34.563000,f327b00c-6f54-4eb0-b081-036bdb4cee05,0
18017,1211799,1286432,2.36,US, ,2022-04-23 16:55:01,2099-01-01 00:00:00,KS0030000002722,*,E01,2022-04-23 16:56:01.610000,c27ecee9-2941-4b63-adfc-96d4d54c6c2d,0
18018,1211879,1286524,2.28,US, ,2022-04-23 18:07:14,2099-01-01 00:00:00,KS0030000000526,*,E01,2022-04-23 18:08:32.160000,26e67281-414a-4cb0-b2e3-0e1c556bc453,0
18019,1211953,1286602,2.72,US, ,2022-04-23 20:12:33,2099-01-01 00:00:00,KS0030000002502,*,E01,2022-04-23 20:12:47.340000,0f155812-b53c-4f71-9754-95f430b30460,0
18020,1211964,1286615,1.6,US, ,2022-04-23 20:50:27,2099-01-01 00:00:00,KS0030000002724,*,E01,2022-04-23 20:50:39.283000,3a2577ed-7a5b-4d31-9e6a-756c717c8362,0
18021,1211966,1286617,1.96,US, ,2022-04-23 21:01:59,2099-01-01 00:00:00,KS0040000000753,*,FAMILYMOOL,2022-04-23 21:02:24.180000,bc209cb0-c98a-4073-a88b-d30db1831b0b,0
18022,1211978,1286629,5.36,US, ,2022-04-23 21:22:05,2099-01-01 00:00:00,KS0030000002439,*,E01,2022-04-23 21:22:42.907000,a6655ec3-0c09-432d-9ee9-61e296f6afb1,0
18023,1211984,1286635,2.36,US, ,2022-04-23 21:30:31,2099-01-01 00:00:00,KS0030000002727,*,E01,2022-04-23 21:30:37.940000,3b335850-de1c-4920-b565-853ffe028b6e,0
18024,1211986,1286637,3.24,US, ,2022-04-23 21:33:41,2099-01-01 00:00:00,KS0030000000398,*,E01,2022-04-23 21:33:54.487000,16b3859d-dd97-4256-8f43-4d9db41efa62,0
18025,1212010,1286661,1.76,US, ,2022-04-23 22:13:16,2099-01-01 00:00:00,KS0030000001348,*,E01,2022-04-23 22:13:27.083000,faf5f203-4f1f-49fc-a80e-2c45d19629ec,0
18026,1212015,1286666,0.64,US, ,2022-04-23 22:15:44,2099-01-01 00:00:00,KS0030000000592,*,E01,2022-04-23 22:16:16.220000,693f92e8-fe0b-492d-aab0-6cc37d6ee035,0
18027,1212030,1286681,2.68,US, ,2022-04-23 22:38:30,2099-01-01 00:00:00,KS0030000002728,*,E01,2022-04-23 22:38:40.467000,9471a2e5-35f1-40d7-84bb-0f93e7e03397,0
18028,1212056,1286708,2.96,US, ,2022-04-23 23:14:08,2099-01-01 00:00:00,KS0030000002729,*,E01,2022-04-23 23:14:36.097000,7dcf0435-6398-4258-a420-afdc2e96cd3d,0
18029,1212087,1286740,1.36,US, ,2022-04-24 00:04:15,2099-01-01 00:00:00,KS0030000002402,*,RAYMOOL,2022-04-24 00:04:39.397000,acc9bf4b-71cd-4e1e-974c-d75b0f49edb8,0
18030,1212091,1286744,1.96,US, ,2022-04-24 00:22:45,2099-01-01 00:00:00,KS0030000000477,*,E01,2022-04-24 00:23:04.463000,723c2891-882c-4559-a16b-037cd8c87d75,0
18031,1212107,1286760,4.96,US, ,2022-04-24 01:10:37,2099-01-01 00:00:00,KS0030000002730,*,E01,2022-04-24 01:11:10.620000,328e963b-beed-4159-ab0d-dc1f54ffcccc,0
18032,1212212,1286867,1.6,EU, ,2022-04-24 11:30:01,2099-01-01 00:00:00,KS0020000005668,*,V204,2022-04-24 11:30:16.880000,3047db48-5f7c-47f5-8ac9-347fba3b1095,0
18033,1212299,1286956,2.36,US, ,2022-04-24 13:11:10,2099-01-01 00:00:00,KS0030000002731,*,E01,2022-04-24 13:11:37.790000,f01d52c9-3e59-4c1f-ac83-80e0f91f980b,0
18034,1212306,1286964,2.28,US, ,2022-04-24 13:14:26,2099-01-01 00:00:00,KS0030000002732,*,E01,2022-04-24 13:14:41.680000,96d4c78b-f1da-41b7-8dbb-51338bf0748b,0
18035,1212419,1287091,1.76,US, ,2022-04-24 15:05:40,2099-01-01 00:00:00,KS0030000000408,*,E01,2022-04-24 15:05:55.840000,25798aa7-389e-4e3f-9907-dd4388638628,0
18036,1212487,1287172,7.44,US, ,2022-04-24 16:05:09,2099-01-01 00:00:00,KS0030000002380,*,E01,2022-04-24 16:05:59.897000,47c50434-a27d-4f67-95d4-89f5fc7d0bf3,0
18037,1212554,1287249,6.68,US, ,2022-04-24 17:07:51,2099-01-01 00:00:00,KS0030000002733,*,E01,2022-04-24 17:08:06.697000,ff101fbb-54e5-4190-9936-f9016ddcd45d,0
18038,1212570,1287270,6.4,US, ,2022-04-24 17:15:57,2099-01-01 00:00:00,KS0030000002546,*,E01,2022-04-24 17:16:10.683000,e7450ea6-3e54-4f2d-8f39-19ff539d18fb,0
18039,1212678,1287398,1.6,US, ,2022-04-24 18:04:26,2099-01-01 00:00:00,KS0030000000008,*,E01,2022-04-24 18:07:05.453000,ff203e2f-d7a6-461c-826a-bec9c5d9d554,0
18040,1212809,1287561,3.28,US, ,2022-04-24 21:04:40,2099-01-01 00:00:00,KS0030000002734,*,E01,2022-04-24 21:04:53.630000,54029733-aa6d-4190-965d-a9ff8e63430f,0
18041,1212910,1287666,0.64,US, ,2022-04-24 23:17:40,2099-01-01 00:00:00,KS0030000001327,*,E01,2022-04-24 23:17:49.617000,cf4e58f5-9997-4bf7-a30e-85968cf79619,0
18042,1212918,1287674,1.08,US, ,2022-04-24 23:29:31,2099-01-01 00:00:00,KS0030000002736,*,E01,2022-04-24 23:29:39.497000,b992aa41-9520-4189-8e7e-964f7809030e,0
18043,1212925,1287681,2.96,US, ,2022-04-24 23:39:37,2099-01-01 00:00:00,KS0030000002737,*,E01,2022-04-24 23:40:02.067000,2d14ca3d-43cb-4f33-9a5b-bfacb865e580,0
18044,1212930,1287686,6.48,US, ,2022-04-24 23:51:08,2099-01-01 00:00:00,KS0030000002739,*,E01,2022-04-24 23:52:28.993000,fc2cb8ed-c515-492d-ac50-9e99de0e9c88,0
18045,1212941,1287696,1.08,US, ,2022-04-25 00:16:06,2099-01-01 00:00:00,KS0030000002740,*,E01,2022-04-25 00:17:14.080000,e215839d-30da-4a1d-b020-a7aad0677dd1,0
18046,1212945,1287700,2.44,US, ,2022-04-25 00:23:24,2099-01-01 00:00:00,KS0030000002506,*,E01,2022-04-25 00:23:59.460000,f28ca346-82d4-4786-ae98-8f458b0fca41,0
18047,1212951,1287706,1.72,US, ,2022-04-25 00:35:34,2099-01-01 00:00:00,KS0030000000115,*,E01,2022-04-25 00:35:45.443000,abe7c678-8a18-4ed7-8156-2681081af0ce,0
18048,1212953,1287708,8.64,US, ,2022-04-25 00:48:34,2099-01-01 00:00:00,KS0030000002705,*,E01,2022-04-25 00:48:53.443000,7aa7c830-1d4e-4854-a117-0440f7e0d979,0
18049,1212963,1287721,4.0,US, ,2022-04-25 01:17:48,2099-01-01 00:00:00,KS0030000002741,*,E01,2022-04-25 01:18:00.980000,d813c0aa-f91b-4494-91d0-f6394f256bba,0
18050,1213078,1287850,2.4,US, ,2022-04-25 13:09:16,2099-01-01 00:00:00,KS0020000005618,*,V167,2022-04-25 13:09:55.027000,2c1c23bc-81c6-4d18-939a-1ada627eb16e,0
18051,1213084,1287857,40.0,TL, ,2022-04-25 13:15:41,2099-01-01 00:00:00,KS0020000005618,*,V109,2022-04-25 13:16:59.947000,4741bd8f-b7be-4741-a768-335f620e5ecf,0
18052,1213209,1287990,2.144,US, ,2022-04-25 16:12:02,2099-01-01 00:00:00,KS0040000000709,*,FAMILYMOOL,2022-04-25 16:13:12.673000,dfc93b6a-abcc-4d2e-95dd-16c287ef1a4c,0
18053,1213430,1288229,9.76,US, ,2022-04-25 20:50:00,2099-01-01 00:00:00,KS0030000002744,*,E01,2022-04-25 20:50:20.433000,8ec943c8-6228-48c1-81a0-1c6623c4a892,0
18054,1213441,1288241,1.76,US, ,2022-04-25 21:05:01,2099-01-01 00:00:00,KS0030000002745,*,E01,2022-04-25 21:05:17.347000,122347e0-55a7-4257-9dc8-b0390da8ab9a,0
18055,1213450,1288250,0.96,US, ,2022-04-25 21:23:50,2099-01-01 00:00:00,KS0030000001006,*,E01,2022-04-25 21:24:00.363000,392adcfd-4361-4ad0-badc-aee2cac98ffb,0
18056,1213491,1288293,1.472,US, ,2022-04-25 23:01:49,2099-01-01 00:00:00,KS0030000002233,*,E01,2022-04-25 23:02:02.583000,df239794-7b72-4a38-9037-036b8dadabcf,0
18057,1213680,1288491,1.8,US, ,2022-04-26 13:54:07,2099-01-01 00:00:00,KS0030000002746,*,E01,2022-04-26 13:54:27.990000,7ff6a90a-51e0-4622-bd83-e6c775ee34bd,0
18058,1213718,1288533,1.48,US, ,2022-04-26 14:40:32,2099-01-01 00:00:00,KS0030000000010,*,E01,2022-04-26 14:41:18.490000,c863f9b2-dc08-4b31-9334-13d8f5998fe1,0
18059,1213840,1288662,6.76,US, ,2022-04-26 17:18:36,2099-01-01 00:00:00,KS0020000005721,*,V167,2022-04-26 17:19:03.890000,69f23b63-4aff-49fb-b9e3-4b3d8036728e,0
18060,1213849,1288671,2.04,US, ,2022-04-26 17:27:42,2099-01-01 00:00:00,KS0030000002414,*,E01,2022-04-26 17:28:13.010000,6db9f2b3-90aa-40e7-a630-ccabccd3ef21,0
18061,1213983,1288823,0.4,US, ,2022-04-26 20:42:57,2099-01-01 00:00:00,KS0030000000016,*,E01,2022-04-26 20:43:06.970000,6a118c7e-ee45-4e13-a7c6-a2c419c99fc7,0
18062,1214012,1288854,1.88,US, ,2022-04-26 21:37:44,2099-01-01 00:00:00,KS0030000002057,*,E01,2022-04-26 21:38:29.733000,24cb8174-ee5c-4bae-b9e2-498fe186fdef,0
18063,1214045,1288887,1.88,US, ,2022-04-26 22:17:57,2099-01-01 00:00:00,KS0030000001477,*,E01,2022-04-26 22:18:27.373000,e2777d59-9dd9-4882-b261-9d1ad1a51084,0
18064,1214046,1288888,8.16,US, ,2022-04-26 22:18:47,2099-01-01 00:00:00,KS0030000001477,*,E01,2022-04-26 22:19:13.980000,6f58e472-fabf-42ee-90aa-bf83e26ce816,0
18065,1214121,1288964,2.2,US, ,2022-04-26 23:45:18,2099-01-01 00:00:00,KS0030000000918,*,E01,2022-04-26 23:45:38.897000,cc7751f0-4f0a-4d18-a050-752408444b44,0
18066,1214131,1288975,1.36,US, ,2022-04-26 23:56:45,2099-01-01 00:00:00,KS0030000002747,*,E01,2022-04-26 23:57:00.333000,0b581eb3-cc88-4f77-9a9a-e19d781c0826,0
18067,1214134,1288978,0.96,US, ,2022-04-26 23:59:27,2099-01-01 00:00:00,KS0030000001006,*,E01,2022-04-27 00:00:23.980000,355e6367-3142-4f4f-beaa-c71603d6d3f9,0
18068,1214157,1289001,7.6,US, ,2022-04-27 00:59:28,2099-01-01 00:00:00,KS0030000000306,*,E01,2022-04-27 00:59:52.480000,369fe071-d7a2-4cf0-b02e-5af6229fad42,0
18069,1214167,1289011,0.94,US, ,2022-04-27 01:41:16,2099-01-01 00:00:00,KS0030000000024,*,RAYMOOL,2022-04-27 01:41:57.537000,3685c39e-3dbe-4e4d-bab7-a69ab8ea6fce,0
18070,1214169,1289013,1.2,US, ,2022-04-27 01:43:47,2099-01-01 00:00:00,KS0030000002748,*,E01,2022-04-27 01:44:22.290000,c360356b-ba74-4c26-a733-15d101690ee4,0
18071,1214482,1289353,3.24,US, ,2022-04-27 17:21:20,2099-01-01 00:00:00,KS0030000002322,*,E01,2022-04-27 17:21:39.097000,68865741-0298-4f1e-9718-290bb59aa2c0,0
18072,1214487,1289359,2.36,US, ,2022-04-27 17:30:18,2099-01-01 00:00:00,KS0030000002749,*,E01,2022-04-27 17:30:30.330000,3abd0cbf-ff47-43df-ab35-18d81e38da7c,0
18073,1214548,1289425,0.96,US, ,2022-04-27 18:21:58,2099-01-01 00:00:00,KS0030000002750,*,E01,2022-04-27 18:22:08.433000,21901411-f33c-4fdb-8d7c-bc5980adf697,0
18074,1214457,1289327,26.76,US, ,2022-04-27 16:50:55,2099-01-01 00:00:00,KS0020000005757,*,V37,2022-04-27 18:41:44.107000,6339a24e-f518-4290-b256-9cf952d82406,0
18075,1214627,1289512,2.56,US, ,2022-04-27 20:42:03,2099-01-01 00:00:00,KS0030000001418,*,E01,2022-04-27 20:42:34.093000,9a260181-e58e-4711-9f20-8380226262d6,0
18076,1214655,1289541,2.32,US, ,2022-04-27 21:26:55,2099-01-01 00:00:00,KS0030000002751,*,E01,2022-04-27 21:27:11.660000,24dfe388-feb8-47fb-8294-4b5cdcc6f4b9,0
18077,1214677,1289563,1.6,US, ,2022-04-27 21:59:17,2099-01-01 00:00:00,KS0030000002454,*,E01,2022-04-27 21:59:30.620000,7c44bf2a-5ee1-44df-bc9c-b45ad2027389,0
18078,1214719,1289605,0.64,US, ,2022-04-27 22:57:50,2099-01-01 00:00:00,KS0030000002317,*,E01,2022-04-27 22:58:01.293000,75abf3c3-f2e5-4c1e-90ee-450fa2d4682e,0
18079,1214727,1289613,1.6,US, ,2022-04-27 23:09:10,2099-01-01 00:00:00,KS0030000001306,*,E01,2022-04-27 23:09:21.963000,dafe9679-4421-4cde-89fe-64a8afe4a76f,0
18080,1214731,1289617,2.56,US, ,2022-04-27 23:11:07,2099-01-01 00:00:00,KS0030000000933,*,E01,2022-04-27 23:11:22.570000,80bc7f3a-95f4-4824-b46e-89221bff0a28,0
18081,1214777,1289667,2.44,US, ,2022-04-28 00:18:11,2099-01-01 00:00:00,KS0030000002752,*,E01,2022-04-28 00:18:44.753000,66b55fa7-784b-4e89-8b8f-18aa004dbd8f,0
18082,1214782,1289673,2.36,US, ,2022-04-28 00:22:22,2099-01-01 00:00:00,KS0030000001845,*,E01,2022-04-28 00:23:16.963000,398dfed4-137f-4ef0-aa2d-596556f60961,0
18083,1214948,1289849,7.6,TL, ,2022-04-28 13:30:56,2099-01-01 00:00:00,KS0020000005255,*,V167,2022-04-28 13:31:28.343000,9c9891b6-90b1-4054-a11a-095907f20ba0,0
