SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1630,19863,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19863,,,,,,
1630,19864,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19864,,,,,,
1630,19865,SF,LNRCNT836,,1.0000000000,Çift,EU,21.1090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19865,,,,,,
1630,19866,SF,LNRCNKCS815Y,,4.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19866,,,,,,
1630,19867,SF,LNRCN383,,1.0000000000,Çift,EU,15.5636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19867,,,,,,
1630,19868,SF,LNRCN464,,1.0000000000,Çift,EU,10.2545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19868,,,,,,
1630,19869,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19869,,,,,,
1630,19870,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19870,,,,,,
1630,19871,SF,RCNWLG072,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19871,,,,,,
1630,19872,SF,RCN716,,2.0000000000,Çift,EU,14.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19872,,,,,,
1630,19873,SF,RCNWLG072,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19873,,,,,,
1630,19874,SF,LNRCNALM123,,1.0000000000,Çift,EU,13.3363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19874,,,,,,
1630,19875,SF,LNRCNACT10,,2.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19875,,,,,,
1630,19876,SF,LNRCNKPRF3700,,1.0000000000,Çift,EU,18.8181818200,,0E-10,10.0000000000,*,,,,,,,,,,,,19876,,,,,,
1630,19877,SF,LNRCNKLCZ1990,,1.0000000000,Çift,EU,16.5272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19877,,,,,,
1630,19878,SF,LNRCNKCS816S,,2.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19878,,,,,,
1630,19879,SF,LNRCN383,,1.0000000000,Çift,EU,15.5636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19879,,,,,,
1630,19880,SF,LNRCNKVT5001,,1.0000000000,Çift,EU,16.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19880,,,,,,
1630,19881,SF,LNRCNKVT8511,,2.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19881,,,,,,
1630,19882,SF,LNRCNKLME901,,1.0000000000,Çift,EU,20.1272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19882,,,,,,
1630,19883,SF,RCN716,,1.0000000000,Çift,EU,14.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19883,,,,,,
1630,19884,SF,LNRCNKM255,,3.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19884,,,,,,
1630,19885,SF,LNRCNKPRF5000,,1.0000000000,Çift,EU,16.7727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19885,,,,,,
1630,19886,SF,LNRCNDPF156,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19886,,,,,,
1630,19887,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19887,,,,,,
1630,19888,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,14.6454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19888,,,,,,
1630,19889,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19889,,,,,,
1630,19890,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19890,,,,,,
1630,19891,SF,LNRCNKCS816S,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19891,,,,,,
1630,19892,SF,LNRCNKM360,,18.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19892,,,,,,
1630,19893,SF,LNRCNACT10,,5.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19893,,,,,,
1630,19894,SF,LNRCNKCS816S,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19894,,,,,,
1630,19895,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19895,,,,,,
1630,19896,SF,RCN716,,1.0000000000,Çift,EU,14.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19896,,,,,,
1630,19897,SF,LNRCNKM360,,11.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19897,,,,,,
1630,19898,SF,LNRCNDPF140,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19898,,,,,,
1630,19899,SF,LNRCNKM360,,4.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19899,,,,,,
1630,19900,SF,LNRCNACT10,,2.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19900,,,,,,
1630,19901,SF,LNRCNXSPX6,,2.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19901,,,,,,
1630,19902,SF,LNRCNKM360,,22.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19902,,,,,,
1630,19903,SF,LNRCNKM360,,8.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19903,,,,,,
1630,19904,SF,LNRCNKTDY202,,1.0000000000,Çift,EU,14.8090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19904,,,,,,
1630,19905,SF,LNRCNKM360,,8.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19905,,,,,,
1630,19906,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19906,,,,,,
1630,19907,SF,LNRCNKM299,,4.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19907,,,,,,
1630,19908,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19908,,,,,,
1630,19909,SF,LNRCNKVT8511,,2.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19909,,,,,,
1630,19910,SF,LNRCNXSPX6,,2.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19910,,,,,,
1630,19911,SF,LNRCNKZZ1402,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19911,,,,,,
1630,19912,SF,LNRCNKM299,,3.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19912,,,,,,
1630,19913,SF,LNRCNKM360,,1.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19913,,,,,,
1630,19914,SF,LNRCNKM360,,1.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19914,,,,,,
1630,19915,SF,LNRCNKLCZ920,,1.0000000000,Çift,EU,18.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19915,,,,,,
1630,19916,SF,LNRCNKM299,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19916,,,,,,
1630,19917,SF,LNRCNKM360,,1.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19917,,,,,,
1630,19918,SF,LNRCNKM360,,2.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19918,,,,,,
1630,19919,SF,LNRCNDPF159,,1.0000000000,Çift,EU,13.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19919,,,,,,
1630,19920,SF,LNRCNKM299,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19920,,,,,,
1630,19921,SF,LNRCNKM299,,2.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19921,,,,,,
1631,19922,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19922,,,,,,
1631,19923,SF,LNRCNKLCZ920,,2.0000000000,Çift,EU,16.6090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19923,,,,,,
1631,19924,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19924,,,,,,
1631,19925,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19925,,,,,,
1631,19926,SF,LNRCNKM360,,5.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19926,,,,,,
1631,19927,SF,LNRCNKM299,,5.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19927,,,,,,
1631,19928,SF,LNRCNKM360,,20.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19928,,,,,,
1631,19929,SF,LNRCNKM360,,11.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19929,,,,,,
1632,19930,SF,LNRCNKM299,,50.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19930,,,,,,
1632,19931,SF,LNRCNKM299,,114.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19931,,,,,,
1632,19932,SF,LNRCNKM299,,150.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19932,,,,,,
1632,19933,SF,LNRCNKM299,,80.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19933,,,,,,
1632,19934,SF,LNRCNKM299,,56.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19934,,,,,,
1632,19935,SF,LNRCNKM299,,26.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19935,,,,,,
1632,19936,SF,LNRCNKM299,,50.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19936,,,,,,
1632,19937,SF,LNRCNKM299,,47.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19937,,,,,,
1632,19938,SF,LNRCNKM299,,56.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19938,,,,,,
1632,19939,SF,LNRCNKM299,,21.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19939,,,,,,
1632,19940,SF,LNRCNKM299,,35.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19940,,,,,,
1632,19941,SF,LNRCNKM299,,59.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19941,,,,,,
1632,19942,SF,LNRCNKM299,,36.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19942,,,,,,
1632,19943,SF,LNRCNKM299,,51.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19943,,,,,,
1632,19944,SF,LNRCNKM299,,19.0000000000,Çift,TL,381.8180000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19944,,,,,,
1632,19945,SF,LNRCNKM360,,232.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19945,,,,,,
1632,19946,SF,LNRCNKM360,,496.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19946,,,,,,
1632,19947,SF,LNRCNKM360,,512.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19947,,,,,,
1632,19948,SF,LNRCNKM360,,488.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19948,,,,,,
1632,19949,SF,LNRCNKM360,,272.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19949,,,,,,
1632,19950,SF,LNRCNKM360,,25.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19950,,,,,,
1632,19951,SF,LNRCNKM360,,50.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19951,,,,,,
1632,19952,SF,LNRCNKM360,,50.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19952,,,,,,
1632,19953,SF,LNRCNKM360,,50.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19953,,,,,,
1632,19954,SF,LNRCNKM360,,25.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19954,,,,,,
1632,19955,SF,LNRCNKM360,,8.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19955,,,,,,
1632,19956,SF,LNRCNKM360,,29.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19956,,,,,,
1632,19957,SF,LNRCNKM360,,32.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19957,,,,,,
1632,19958,SF,LNRCNKM360,,23.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19958,,,,,,
1632,19959,SF,LNRCNKM360,,8.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19959,,,,,,
1632,19960,SF,LNRCNKM360,,50.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19960,,,,,,
1632,19961,SF,LNRCNKM360,,125.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19961,,,,,,
1632,19962,SF,LNRCNKM360,,75.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19962,,,,,,
1632,19963,SF,LNRCNKM360,,100.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19963,,,,,,
1632,19964,SF,LNRCNKM360,,50.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19964,,,,,,
1632,19965,SF,LNRCNKM360,,40.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19965,,,,,,
1632,19966,SF,LNRCNKM360,,75.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19966,,,,,,
1632,19967,SF,LNRCNKM360,,65.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19967,,,,,,
1632,19968,SF,LNRCNKM360,,75.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19968,,,,,,
1632,19969,SF,LNRCNKM360,,45.0000000000,Çift,TL,390.9090000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19969,,,,,,
1632,19970,SF,LNRCNKZZ1401,,26.0000000000,Çift,TL,418.1810000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19970,,,,,,
1632,19971,SF,LNRCNKZZ1401,,50.0000000000,Çift,TL,418.1810000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19971,,,,,,
1632,19972,SF,LNRCNKZZ1401,,49.0000000000,Çift,TL,418.1810000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19972,,,,,,
1632,19973,SF,LNRCNKZZ1401,,49.0000000000,Çift,TL,418.1810000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19973,,,,,,
1632,19974,SF,LNRCNKZZ1401,,26.0000000000,Çift,TL,418.1810000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19974,,,,,,
1633,19975,F,LNRCNT2044,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19975,,,,,,
1626,19976,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19976,,,,,,
1626,19977,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19977,,,,,,
1626,19978,,LNRCNKM360,,240.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19978,,,,,,
1626,19979,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19979,,,,,,
1626,19980,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19980,,,,,,
1626,19981,,LNRCNKM360,,40.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19981,,,,,,
1626,19982,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19982,,,,,,
1626,19983,,LNRCNKM360,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19983,,,,,,
1626,19984,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19984,,,,,,
1626,19985,,LNRCNKM360,,32.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19985,,,,,,
1626,19986,,LNRCNKM360,,200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19986,,,,,,
1626,19987,,LNRCNKM360,,400.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19987,,,,,,
1626,19988,,LNRCNKM360,,600.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19988,,,,,,
1626,19989,F,LNRCNKM360,,400.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19989,,,,MUAZ,2024-10-13 12:41:02.677000,KGShop
1626,19990,,LNRCNKM360,,200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19990,,,,,,
1634,19991,F,LNRCNT1975,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19991,,,,,,
1635,19992,F,LNRCNPT140,,2.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19992,,,,,,
1636,19993,F,RCNJLX20,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19993,,,,,,
1637,19994,SF,LNRCNKCS816S,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19994,,,,,,
1637,19995,SF,LNRCNTWG720,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19995,,,,,,
1637,19996,SF,LNRCNKPRF5000,,1.0000000000,Çift,EU,16.7727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19996,,,,,,
1637,19997,SF,LNRCNKLCZ910,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19997,,,,,,
1637,19998,SF,LNRCNKLCZ711,,1.0000000000,Çift,EU,25.4454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19998,,,,,,
1637,19999,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19999,,,,,,
1637,20000,SF,LNRCN695,,1.0000000000,Çift,EU,16.7272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,20000,,,,,,
1637,20001,SF,LNRCNDPF159,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,20001,,,,,,
1637,20002,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,20002,,,,,,
1637,20003,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20003,,,,,,
1637,20004,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20004,,,,,,
1637,20005,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20005,,,,,,
1637,20006,SF,LNRCNDPF156,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,20006,,,,,,
1637,20007,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20007,,,,,,
1637,20008,SF,LNRCN464,,1.0000000000,Çift,EU,10.2545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20008,,,,,,
1637,20009,SF,LNRCNDPF156,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,20009,,,,,,
1637,20010,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,20010,,,,,,
1637,20011,SF,LNRCNKM255,,2.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,20011,,,,,,
1637,20012,SF,LNRCNKZZ1401,,1.0000000000,Çift,EU,15.9545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20012,,,,,,
1637,20013,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20013,,,,,,
1637,20014,SF,LNRCNKSTR515,,2.0000000000,Çift,EU,15.9545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20014,,,,,,
1637,20015,SF,LNRCNKPRF6200,,1.0000000000,Çift,EU,16.7727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,20015,,,,,,
1637,20016,SF,LNRCNKRNS355,,1.0000000000,Çift,EU,8.7545454550,,0E-10,10.0000000000,*,,,,,,,,,,,,20016,,,,,,
1637,20017,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,20017,,,,,,
1637,20018,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,20018,,,,,,
1637,20019,SF,LNRCNKSM502,,1.0000000000,Çift,EU,19.0636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,20019,,,,,,
1637,20020,SF,LNRCNKETL506,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,20020,,,,,,
1637,20021,SF,LNRCNKVT8511,,1.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,20021,,,,,,
1637,20022,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,20022,,,,,,
1637,20023,SF,LNRCNKSTR515,,1.0000000000,Çift,EU,15.9545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20023,,,,,,
1637,20024,SF,LNRCNKVT8511,,1.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,20024,,,,,,
1637,20025,SF,LNRCNKLCZ1990,,1.0000000000,Çift,EU,16.5272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,20025,,,,,,
1637,20026,SF,LNRCNKVT5001,,1.0000000000,Çift,EU,16.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,20026,,,,,,
1637,20027,SF,LNRCNDPF156,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,20027,,,,,,
1637,20028,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,20028,,,,,,
1637,20029,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,20029,,,,,,
1637,20030,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,14.6454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,20030,,,,,,
1637,20031,SF,LNRCNKSM503,,1.0000000000,Çift,EU,18.6545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20031,,,,,,
1637,20032,SF,RCNGLS2262,,1.0000000000,Çift,EU,15.8545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20032,,,,,,
1637,20033,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20033,,,,,,
1637,20034,SF,LNRCNKSCS721,,1.0000000000,Çift,EU,18.6545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20034,,,,,,
1637,20035,SF,LNRCNT2023,,1.0000000000,Çift,EU,15.8545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20035,,,,,,
1637,20036,SF,RCN716,,1.0000000000,Çift,EU,14.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,20036,,,,,,
1637,20037,SF,LNRCN464,,1.0000000000,Çift,EU,10.2545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,20037,,,,,,
1637,20038,SF,LNRCNDPF140,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,20038,,,,,,
1637,20039,SF,LNRCNKD801,,1.0000000000,Çift,EU,7.1181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,20039,,,,,,
1637,20040,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20040,,,,,,
1637,20041,SF,LNRCNKPRF5000,,1.0000000000,Çift,EU,16.7727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,20041,,,,,,
1637,20042,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,20042,,,,,,
1637,20043,SF,LNRCNKM380,,1.0000000000,Çift,EU,8.8727272730,,0E-10,10.0000000000,*,,,,,,,,,,,,20043,,,,,,
1637,20044,SF,LNRCN383,,1.0000000000,Çift,EU,15.5636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,20044,,,,,,
