SipNo,SipTip,SipTur,SipTar,BelgeNo,CariKod,UrGirTar,SevkTar,TeslimTar,iptalTar,iskontoOr,iskontoTut,iParacinsi,AvansVeren,AvansAlan,SipAlan,Yet1,Yet2,TesYerSevk,Notlar,Location,Durum,OdSekil,OzKod1,OzKod2,SevkSekil,SevkNum,ACode,OnayKademe,Onay1,OnayTar1,Onay2,OnayTar2,Onay3,OnayTar3,Onay4,OnayTar4,Onay5,OnayTar5,KDVCheck,FiyTaksit,insUN,insDT,updUN,updDT,AdresAdi,DahiliNo,locked,OzKod3,OzKod4,OzKod5,Satici,CloseTitle,CreaterApp,AdresAdi2,NettenSatis,OzKod6,OzKod7,OzKod8,OzKod9,OzKod10,LastUpdate,LastCalculate,NeedCalculate,kgid,insApp,updApp
1579,A,N,2024-09-26 12:34:47,,RCN00043,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,,Rumeysa,2024-09-26 12:35:51.647000,MUAZ,2024-09-27 14:03:04.093000,<Default>,,,,,,,,,,,,,,,,2024-09-26 12:37:28.333000,2024-09-26 12:37:28.393000,0,1579,KGShop,KGShop
1580,A,N,2024-09-26 12:37:54,,RCN00032,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,,Rumeysa,2024-09-26 12:38:54.707000,MUAZ,2024-09-27 14:02:56.487000,<Default>,,,,,,,,,,,,,,,,2024-09-26 12:39:45.653000,2024-09-26 12:39:45.740000,0,1580,KGShop,KGShop
1581,A,N,2024-09-26 12:40:18,,RCN00040,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,,Rumeysa,2024-09-26 12:43:20.450000,MUAZ,2024-09-26 18:55:42.363000,<Default>,,,,,,,,,,,,,,,,2024-09-26 12:43:20.473000,2024-09-26 12:43:20.740000,0,1581,KGShop,KGShop
1582,S,N,2024-09-26 13:34:38,,P 0023,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN001,*,,,,,,0,0,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,0,Rumeysa,2024-09-26 13:35:36.877000,Rumeysa,2024-09-26 13:35:46.980000,<Default>,,,,,,,,,,,,,,,,2024-09-26 13:35:36.897000,2024-09-26 13:35:37,0,1582,KGShop,KGShop
1583,A,N,2024-09-26 15:18:38,,RCN00014,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,2024-09-26 00:00:00,,,Rumeysa,2024-09-26 15:19:27.300000,MUAZ,2024-09-27 14:02:48.123000,<Default>,,,,,,,,,,,,,,,,2024-09-26 15:19:27.320000,2024-09-26 15:19:27.440000,0,1583,KGShop,KGShop
1587,S,N,2024-09-27 09:49:37,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,670935,1321458,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,0,Zeki,2024-09-27 09:52:27.933000,Lindon,2024-09-27 16:32:45.990000,<Default>,,,,,,,,,,,,,,,,2024-09-27 09:53:05.127000,2024-09-27 09:53:05.270000,0,1587,KGShop,KG-Sevkiyat
1588,S,N,2024-09-27 09:55:27,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671106,1321524,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,0,Zeki,2024-09-27 09:59:36.927000,Lindon,2024-09-27 16:41:53.290000,<Default>,,,,,,,,,,,,,,,,2024-09-27 09:59:37.050000,2024-09-27 09:59:37.380000,0,1588,KGShop,KG-Sevkiyat
1589,A,N,2024-09-27 11:32:25,,RCN00024,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,,Rumeysa,2024-09-27 11:43:39.230000,MUAZ,2024-09-27 14:02:32.297000,<Default>,,,,,,,,,,,,,,,,2024-09-27 11:43:39.363000,2024-09-27 11:43:39.680000,0,1589,KGShop,KGShop
1590,A,N,2024-09-27 11:44:27,,RCN00016,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,,Rumeysa,2024-09-27 11:45:59.457000,MUAZ,2024-09-27 14:02:23.257000,<Default>,,,,,,,,,,,,,,,,2024-09-27 11:47:06.097000,2024-09-27 11:47:06.230000,0,1590,KGShop,KGShop
1591,A,N,2024-09-27 12:37:32,,RCN00004,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN015,,,,,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,,Rumeysa,2024-09-27 12:38:47.113000,MUAZ,2024-09-27 14:02:08.053000,<Default>,,,,,,,,,,,,,,,,2024-09-27 12:38:47.167000,2024-09-27 12:38:47.310000,0,1591,KGShop,KGShop
1592,A,N,2024-09-27 12:38:53,,RCN00026,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,,Rumeysa,2024-09-27 12:39:42.417000,MUAZ,2024-09-27 14:01:20.747000,<Default>,,,,,,,,,,,,,,,,2024-09-27 12:39:42.430000,2024-09-27 12:39:42.550000,0,1592,KGShop,KGShop
1593,S,N,2024-09-27 14:19:46,,P 0003,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,0,Mürüvvet,2024-09-27 14:26:31.883000,Mürüvvet,2024-09-27 14:26:41.730000,<Default>,,,,,,,,,,,,,,,,2024-09-27 14:26:31.907000,2024-09-27 14:26:32.057000,0,1593,KGShop,KGShop
1594,S,N,2024-09-27 14:27:07,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,batu yemek,LN001,*,,,,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,0,Mürüvvet,2024-09-27 14:27:54.573000,Mürüvvet,2024-09-27 14:28:02.147000,<Default>,,,,,,,,,<Default>,,,,,,,2024-09-27 14:27:54.593000,2024-09-27 14:27:54.750000,0,1594,KGShop,KGShop
1595,S,N,2024-09-27 17:54:07,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,zeki abi,LN001,*,,,,,,0,0,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,2024-09-27 00:00:00,,0,Mürüvvet,2024-09-27 17:55:36.850000,Mürüvvet,2024-09-27 17:56:02.700000,<Default>,,,,,,,,,,,,,,,,2024-09-27 17:55:54.930000,2024-09-27 17:55:54.993000,0,1595,KGShop,KGShop
1596,S,N,2024-09-28 10:02:10,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671106,1322196,,,0,0,,2024-09-28 00:00:00,,2024-09-28 00:00:00,,2024-09-28 00:00:00,,2024-09-28 00:00:00,,2024-09-28 00:00:00,,0,Zeki,2024-09-28 10:03:49.420000,Lindon,2024-09-28 15:00:50.457000,<Default>,,,,,,,,,,,,,,,,2024-09-28 10:03:50.053000,2024-09-28 10:03:51.360000,0,1596,KGShop,KG-Sevkiyat
1597,S,N,2024-09-29 20:13:35,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671106,1322530,,,0,0,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,0,Zeki,2024-09-29 20:15:38.220000,Lindon,2024-09-30 14:12:19.810000,<Default>,,,,,,,,,,,,,,,,2024-09-29 20:15:38.620000,2024-09-29 20:15:39.513000,0,1597,KGShop,KG-Sevkiyat
1598,S,N,2024-09-29 20:18:54,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671279,1322585,,,0,0,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,2024-09-29 00:00:00,,0,Zeki,2024-09-29 20:19:28.220000,Lindon,2024-09-30 16:22:47.420000,<Default>,,,,,,,,,,,,,,,,2024-09-29 20:19:28.317000,2024-09-29 20:19:28.563000,0,1598,KGShop,KG-Sevkiyat
1599,S,N,2024-09-30 10:01:13,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671279,1323055,,,0,0,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,0,Zeki,2024-09-30 10:46:31.250000,Lindon,2024-09-30 17:28:54.700000,<Default>,,,,,,,,,,,,,,,,2024-09-30 10:46:33.537000,2024-09-30 10:46:36.953000,0,1599,KGShop,KG-Sevkiyat
1601,S,N,2024-09-30 17:48:50,,P 0021,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,0,Mürüvvet,2024-09-30 17:49:18.707000,Mürüvvet,2024-09-30 17:49:29.043000,<Default>,,,,,,,,,,,,,,,,2024-09-30 17:49:18.753000,2024-09-30 17:49:19.047000,0,1601,KGShop,KGShop
1602,S,N,2024-09-30 17:50:02,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,0,Mürüvvet,2024-09-30 17:50:53.163000,Mürüvvet,2024-09-30 17:51:03.727000,<Default>,,,,,,,,,,,,,,,,2024-09-30 17:50:53.183000,2024-09-30 17:50:53.300000,0,1602,KGShop,KGShop
1603,S,N,2024-09-30 17:52:21,,P 0008,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,2024-09-30 00:00:00,,0,Mürüvvet,2024-09-30 17:52:54.593000,Mürüvvet,2024-09-30 17:53:03.320000,<Default>,,,,,,,,,,,,,,,,2024-09-30 17:52:54.600000,2024-09-30 17:52:54.690000,0,1603,KGShop,KGShop
1604,S,N,2024-10-01 09:48:23,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671279,1323778,,,0,0,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,0,Zeki,2024-10-01 09:50:47.830000,Lindon,2024-10-01 15:45:12.510000,<Default>,,,,,,,,,,,,,,,,2024-10-01 09:51:05.527000,2024-10-01 09:51:05.633000,0,1604,KGShop,KG-Sevkiyat
1605,S,N,2024-10-01 09:52:03,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671449,1323798,,,0,0,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,0,Zeki,2024-10-01 10:03:06.570000,Lindon,2024-10-01 18:04:13.910000,<Default>,,,,,,,,,,,,,,,,2024-10-01 10:03:06.620000,2024-10-01 10:03:06.783000,0,1605,KGShop,KG-Sevkiyat
1606,S,N,2024-10-01 10:14:35,,ORIGIN,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,0,Mürüvvet,2024-10-01 10:19:48.047000,Mürüvvet,2024-10-01 10:20:05.583000,<Default>,,,,,,,,,,,,,,,,2024-10-01 10:19:48.100000,2024-10-01 10:19:48.310000,0,1606,KGShop,KGShop
1607,A,N,2024-10-01 14:17:30,,RCN00044,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,,Rumeysa,2024-10-01 14:18:55.280000,MUAZ,2024-10-02 18:07:40.497000,<Default>,,,,,,,,,,,,,,,,2024-10-01 14:18:55.450000,2024-10-01 14:18:55.717000,0,1607,KGShop,KGShop
1608,S,N,2024-10-01 16:29:19,,ORIGIN,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,2024-10-01 00:00:00,,0,Mürüvvet,2024-10-01 16:29:47.587000,Mürüvvet,2024-10-01 16:30:02.347000,<Default>,,,,,,,,,,,,,,,,2024-10-01 16:29:47.790000,2024-10-01 16:29:48.380000,0,1608,KGShop,KGShop
1610,S,N,2024-10-02 09:58:31,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671449,1324097,,,0,0,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,0,Zeki,2024-10-02 10:00:54.943000,Lindon,2024-10-02 14:27:12.113000,<Default>,,,,,,,,,,,,,,,,2024-10-02 10:01:22.573000,2024-10-02 10:01:22.693000,0,1610,KGShop,KG-Sevkiyat
1611,S,N,2024-10-02 10:15:10,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671449,1324095,,,0,0,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,0,Zeki,2024-10-02 10:20:52.107000,Lindon,2024-10-02 15:19:23.950000,<Default>,,,,,,,,,,,,,,,,2024-10-02 10:21:54.190000,2024-10-02 10:21:54.263000,0,1611,KGShop,KG-Sevkiyat
1612,A,N,2024-10-02 10:55:17,,RCN00014,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,,Rumeysa,2024-10-02 10:57:43.843000,MUAZ,2024-10-02 18:07:15.560000,<Default>,,,,,,,,,,,,,,,,2024-10-02 11:01:48.170000,2024-10-02 11:01:48.293000,0,1612,KGShop,KGShop
1615,A,N,2024-10-02 11:06:09,,RCN00036,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,,Rumeysa,2024-10-02 11:07:20.557000,MUAZ,2024-10-02 18:06:31.987000,<Default>,,,,,,,,,,,,,,,,2024-10-02 11:14:16.790000,2024-10-02 11:14:16.893000,0,1615,KGShop,KGShop
1616,A,N,2024-10-02 11:14:48,,RCN00037,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,,Rumeysa,2024-10-02 11:17:32.977000,MUAZ,2024-10-02 18:06:17.197000,<Default>,,,,,,,,,,,,,,,,2024-10-02 11:25:09.377000,2024-10-02 11:25:09.490000,0,1616,KGShop,KGShop
1617,A,N,2024-10-02 11:25:50,,RCN00017,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,,Rumeysa,2024-10-02 11:26:43.437000,MUAZ,2024-10-02 18:05:58.117000,<Default>,,,,,,,,,,,,,,,,2024-10-02 11:28:00.183000,2024-10-02 11:28:00.380000,0,1617,KGShop,KGShop
1618,A,N,2024-10-02 11:28:57,,RCN00040,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,2024-10-02 00:00:00,,,Rumeysa,2024-10-02 11:30:53.627000,MUAZ,2024-10-02 18:05:38.883000,<Default>,,,,,,,,,,,,,,,,2024-10-02 11:35:12.727000,2024-10-02 11:35:12.807000,0,1618,KGShop,KGShop
1622,S,N,2024-10-03 10:34:37,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671449,1324873,,,0,0,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,0,Zeki,2024-10-03 10:37:05.080000,Lindon,2024-10-03 14:14:19.190000,<Default>,,,,,,,,,,,,,,,,2024-10-03 10:37:05.527000,2024-10-03 10:37:06.587000,0,1622,KGShop,KG-Sevkiyat
1623,S,N,2024-10-03 10:39:28,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671623,1324858,,,0,0,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,0,Zeki,2024-10-03 10:42:17.053000,Lindon,2024-10-03 15:43:55.690000,<Default>,,,,,,,,,,,,,,,,2024-10-03 10:42:17.093000,2024-10-03 10:42:17.250000,0,1623,KGShop,KG-Sevkiyat
1624,A,N,2024-10-03 12:24:14,,RCN00016,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,,Rumeysa,2024-10-03 12:26:23.490000,MUAZ,2024-10-14 15:45:52.107000,<Default>,,,,,,,,,,,,,,,,2024-10-03 12:26:23.520000,2024-10-03 12:26:23.657000,0,1624,KGShop,KGShop
1625,A,N,2024-10-03 12:26:50,,RCN00040,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,,Rumeysa,2024-10-03 12:29:56.883000,MUAZ,2024-10-11 19:02:30.593000,<Default>,,,,,,,,,,,,,,,,2024-10-04 10:27:38.810000,2024-10-04 10:27:39.023000,0,1625,KGShop,KGShop
1626,A,N,2024-10-03 12:30:21,,RCN00040,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,,Rumeysa,2024-10-03 12:32:01.687000,MUAZ,2024-10-11 19:02:58.750000,<Default>,,,,,,,,,,,,,,,,2024-10-04 15:48:44.233000,2024-10-04 15:48:44.520000,0,1626,KGShop,KGShop
1627,A,N,2024-10-03 12:32:49,,RCN00018,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,,Rumeysa,2024-10-03 12:33:39.607000,MUAZ,2024-10-14 15:45:42.447000,<Default>,,,,,,,,,,,,,,,,2024-10-03 12:34:49.110000,2024-10-03 12:34:49.177000,0,1627,KGShop,KGShop
1628,S,N,2024-10-03 16:18:41,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671623,1325086,,,0,0,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,2024-10-03 00:00:00,,0,Zeki,2024-10-03 16:25:21.513000,Lindon,2024-10-03 16:51:06.090000,<Default>,,,,,,,,,,,,,,,,2024-10-03 16:25:57.383000,2024-10-03 16:25:57.450000,0,1628,KGShop,KG-Sevkiyat
1629,S,N,2024-10-04 09:28:08,,ORIGIN,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN001,*,,,,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,0,Rumeysa,2024-10-04 09:30:07.140000,Rumeysa,2024-10-04 09:30:16.387000,<Default>,,,,,,,,,,,,,,,,2024-10-04 09:30:07.273000,2024-10-04 09:30:07.607000,0,1629,KGShop,KGShop
1630,S,N,2024-10-04 10:17:31,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671623,1325640,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,0,Zeki,2024-10-04 10:18:59.613000,Lindon,2024-10-04 16:29:52.283000,<Default>,,,,,,,,,,,,,,,,2024-10-04 10:19:00.180000,2024-10-04 10:19:01.337000,0,1630,KGShop,KG-Sevkiyat
1631,S,N,2024-10-04 10:21:20,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671623,1325682,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,0,Zeki,2024-10-04 10:21:46.043000,Lindon,2024-10-04 17:51:44.790000,<Default>,,,,,,,,,,,,,,,,2024-10-04 10:21:46.120000,2024-10-04 10:21:46.303000,0,1631,KGShop,KG-Sevkiyat
1632,S,N,2024-10-04 12:51:45,,DSM ST MODEL,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,ST MODEL,PO Id:	1325884,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,0,Zeki,2024-10-04 12:52:39.230000,Zeki,2024-10-04 16:01:08.250000,<Default>,,,,,,,,,,,,,,,,2024-10-04 16:00:30.623000,2024-10-04 16:00:30.723000,0,1632,KGShop,KGShop
1633,S,N,2024-10-04 13:44:02,,P 0023,,,,,0E-10,0E-10,,,,Rumeysa,,,,etiketçi hasan,LN001,*,,,,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,0,Rumeysa,2024-10-04 13:44:57.800000,Rumeysa,2024-10-04 13:45:29.633000,<Default>,,,,,,,,,,,,,,,,2024-10-04 13:45:13.533000,2024-10-04 13:45:13.623000,0,1633,KGShop,KGShop
1634,S,N,2024-10-04 13:54:24,,P 0023,,,,,0E-10,0E-10,,,,Rumeysa,,,,etiketçi hasan,LN001,*,,,,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,0,Rumeysa,2024-10-04 13:55:14.450000,Rumeysa,2024-10-04 13:55:22.193000,<Default>,,,,,,,,,,,,,,,,2024-10-04 13:55:14.473000,2024-10-04 13:55:14.673000,0,1634,KGShop,KGShop
1635,S,N,2024-10-04 17:44:04,,P 0023,,,,,0E-10,0E-10,,,,Rumeysa,,,,zeki abi,LN001,*,,,,,,0,0,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,2024-10-04 00:00:00,,0,Rumeysa,2024-10-04 17:45:09.813000,Rumeysa,2024-10-04 17:45:29.723000,<Default>,,,,,,,,,,,,,,,,2024-10-04 17:45:09.930000,2024-10-04 17:45:10.143000,0,1635,KGShop,KGShop
1636,S,N,2024-10-05 08:31:19,,P 0002,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN001,*,,,,,,0,0,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,0,Rumeysa,2024-10-05 08:31:42.273000,Rumeysa,2024-10-05 08:31:52.210000,<Default>,,,,,,,,,,,,,,,,2024-10-05 08:31:42.443000,2024-10-05 08:31:42.963000,0,1636,KGShop,KGShop
1637,S,N,2024-10-05 10:25:45,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671623,1326461,,,0,0,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,0,Zeki,2024-10-05 10:26:48.580000,Lindon,2024-10-05 14:32:22.487000,<Default>,,,,,,,,,,,,,,,,2024-10-05 10:27:00.573000,2024-10-05 10:27:00.683000,0,1637,KGShop,KG-Sevkiyat
1638,S,N,2024-10-05 10:31:06,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,671827,1326466,,,0,0,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,0,Zeki,2024-10-05 10:31:39.820000,Lindon,2024-10-05 14:14:40.307000,<Default>,,,,,,,,,,,,,,,,2024-10-05 10:31:39.850000,2024-10-05 10:31:39.967000,0,1638,KGShop,KG-Sevkiyat
1639,A,N,2024-10-05 11:19:30,,RCN00026,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,,Rumeysa,2024-10-05 11:21:15.167000,MUAZ,2024-10-14 15:42:39.037000,<Default>,,,,,,,,,,,,,,,,2024-10-05 11:21:15.380000,2024-10-05 11:21:15.603000,0,1639,KGShop,KGShop
1640,A,N,2024-10-05 11:21:33,,RCN00018,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,,Rumeysa,2024-10-05 11:22:22.370000,MUAZ,2024-10-14 15:45:34.500000,<Default>,,,,,,,,,,,,,,,,2024-10-05 11:23:20.207000,2024-10-05 11:23:20.290000,0,1640,KGShop,KGShop
1641,A,N,2024-10-05 11:25:20,,RCN00044,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,2024-10-05 00:00:00,,,Rumeysa,2024-10-05 11:26:14.167000,MUAZ,2024-10-14 15:45:19.747000,<Default>,,,,,,,,,,,,,,,,2024-10-05 11:26:14.210000,2024-10-05 11:26:14.357000,0,1641,KGShop,KGShop
