AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,kgid,insUN,insDT,insApp,updUN,updDT,updApp
5796,35,HATAY,HATAY,1896,4551,,,,,,
5797,35,GÜZELYALI,GUZELYALI,1896,4552,,,,,,
5798,6,ÇAYIRHAN,CAYIRHAN,939,4553,,,,,,
5799,34,AKBABA  KÖYÜ,AKBABA  KOYU,456,4554,,,,,,
5800,34,ALİ BAHADIR KÖYÜ,ALI BAHADIR KOYU,456,4555,,,,,,
5801,34,ANADOLU FENERİ  KÖYÜ,ANADOLU FENERI  KOYU,456,4556,,,,,,
5802,34,BOZHANE KÖYÜ,BOZHANE KOYU,456,4557,,,,,,
5803,34,ÇAYAĞAZI KÖYÜ,CAYAGAZI KOYU,456,4558,,,,,,
5804,34,DERESEKİ KÖYÜ,DERESEKI KOYU,456,4559,,,,,,
5805,34,ELMALI KÖYÜ,ELMALI KOYU,456,4560,,,,,,
5806,34,GÖLLÜ KÖYÜ,GOLLU KOYU,456,4561,,,,,,
5807,34,İSHAKLI KÖYÜ,ISHAKLI KOYU,456,4562,,,,,,
5808,34,KILIÇLI KÖYÜ,KILICLI KOYU,456,4563,,,,,,
5809,34,ÖĞÜMCE KÖYÜ,OGUMCE KOYU,456,4564,,,,,,
5810,34,PAŞAMANDIRA KÖYÜ,PASAMANDIRA KOYU,456,4565,,,,,,
5811,34,POYRAZ KÖYÜ,POYRAZ KOYU,456,4566,,,,,,
5812,34,ZERZAVATÇI KÖYÜ,ZERZAVATCI KOYU,456,4567,,,,,,
5813,41,İLİMTEPE,ILIMTEPE,4055,4568,,,,,,
5814,9,KURŞUNLU,KURSUNLU,126,4569,,,,,,
5815,34,ÖRNEKKÖY,ORNEKKOY,456,4570,,,,,,
5816,34,CUMHURİYET KÖYÜ,CUMHURIYET KOYU,456,4571,,,,,,
5817,41,KARTEPE,KARTEPE,0,4572,,,,,,
5818,41,BAŞİSKELE,BASISKELE,0,4573,,,,,,
5819,1,SARIÇAM,SARICAM,0,4574,,,,,,
5820,1,ÇUKUROVA,CUKUROVA,0,4575,,,,,,
5821,1,KARAYUSUFLU/KARAİSALI,KARAYUSUFLU/KARAISALI,5,4576,,,,,,
5822,1,ZİYAPAŞA,ZIYAPASA,1878,4577,,,,,,
5823,34,SANCAKTEPE,SANCAKTEPE,0,4578,,,,,,
5824,34,BAŞAKŞEHİR,BASAKSEHIR,0,4579,,,,,,
5825,34,BABANAKKAŞ,BABANAKKAS,1126,4580,,,,,,
5826,34,BOYALIK,BOYALIK,1126,4581,,,,,,
5827,34,DELİKLİKAYA,DELIKLIKAYA,1126,4582,,,,,,
5828,34,DURSUNKÖY,DURSUNKOY,1126,4583,,,,,,
5829,34,DURUSU PARK EVLERİ,DURUSU PARK EVLERI,1126,4584,,,,,,
5830,34,SAZLIBOSNA,SAZLIBOSNA,1126,4585,,,,,,
5831,34,YASSIÖREN,YASSIOREN,1126,4586,,,,,,
5832,34,YEŞİBAYIR,YESIBAYIR,1126,4587,,,,,,
5833,34,FIRÜZKÖY,FIRUZKOY,434,4588,,,,,,
5834,34,İNCİRTEPE,INCIRTEPE,434,4589,,,,,,
5835,34,MUSTAFAKEMALPASA,MUSTAFAKEMALPASA,434,4590,,,,,,
5837,34,NAMIKKEMAL/AVCILAR,NAMIKKEMAL/AVCILAR,434,4591,,,,,,
5838,34,SAADETDERE,SAADETDERE,434,4592,,,,,,
5839,34,YEŞİLKENT,YESILKENT,434,4593,,,,,,
5840,34,BOĞAZKÖY/BAHÇEŞEHİR,BOGAZKOY/BAHCESEHIR,5824,4594,,,,,,
5841,34,HOŞDERE,HOSDERE,5824,4595,,,,,,
5842,34,ADNAN KAHVECİ,ADNAN KAHVECI,1077,4596,,,,,,
5843,34,BARIŞ MAH.,BARIS MAH.,1077,4597,,,,,,
5844,34,BEYKENT,BEYKENT,1077,4598,,,,,,
5845,34,BÜYÜKŞEHİR,BUYUKSEHIR,1077,4599,,,,,,
5846,34,KAVAKLI/BEYLİKDÜZÜ,KAVAKLI/BEYLIKDUZU,1077,4600,,,,,,
5847,34,ESKİCEKÖYÜ,ESKICEKOYU,441,4601,,,,,,
5848,34,KARAAĞAÇ,KARAAGAC,441,4602,,,,,,
5849,34,MİMAROVA,MIMAROVA,441,4603,,,,,,
5850,34,MURAT ÇEŞME,MURAT CESME,441,4604,,,,,,
5851,34,TÜRKOBA,TURKOBA,441,4605,,,,,,
5852,34,AHMEDİYE,AHMEDIYE,442,4606,,,,,,
5853,34,AKALAN,AKALAN,442,4607,,,,,,
5854,34,BAHŞEYİŞ,BAHSEYIS,442,4608,,,,,,
5855,34,BAKLALI,BAKLALI,442,4609,,,,,,
5856,34,BALABAN,BALABAN,442,4610,,,,,,
5857,34,BAŞAK,BASAK,442,4611,,,,,,
5858,34,BELGRAT,BELGRAT,442,4612,,,,,,
5859,34,ÇAKIL,CAKIL,442,4613,,,,,,
5860,34,ÇANAKÇA,CANAKCA,442,4614,,,,,,
5861,34,DAĞYENİCE ,DAGYENICE,442,4615,,,,,,
5862,34,ELBASAN,ELBASAN,442,4616,,,,,,
5863,34,GÖKÇEALİ,GOKCEALI,442,4617,,,,,,
5864,34,İNCEĞİZ,INCEGIZ,442,4618,,,,,,
5865,34,İZZETTİN,IZZETTIN,442,4619,,,,,,
5866,34,KABAKÇA,KABAKCA,442,4620,,,,,,
5867,34,KALFAKÖY,KALFAKOY,442,4621,,,,,,
5868,34,KARAMANDERE,KARAMANDERE,442,4622,,,,,,
5869,34,KESTANELİK,KESTANELIK,442,4623,,,,,,
5870,34,MURATBEY,MURATBEY,442,4624,,,,,,
5871,34,ORMANLI,ORMANLI,442,4625,,,,,,
5872,34,OVAYENİCE,OVAYENICE,442,4626,,,,,,
5873,34,ÖRCÜNLÜ,ORCUNLU,442,4627,,,,,,
5874,34,SUBAŞI,SUBASI,442,4628,,,,,,
5875,34,YAZLIK,YAZLIK,442,4629,,,,,,
5876,34,ÇAKMAKLI/ESENYURT,CAKMAKLI/ESENYURT,5662,4630,,,,,,
5877,34,ESENKENT,ESENKENT,5662,4631,,,,,,
5878,34,FATİH/ESENYURT,FATIH/ESENYURT,5662,4632,,,,,,
5879,34,GÜZELYURT,GUZELYURT,5662,4633,,,,,,
5881,34,NAMIKKEMAL/ESENYURT,NAMIKKEMAL/ESENYURT,5662,4634,,,,,,
5882,34,TALATPAŞA/ESENYURT,TALATPASA/ESENYURT,5662,4635,,,,,,
5883,34,YENİKENT,YENIKENT,5662,4636,,,,,,
5884,34,GÜMÜŞPINAR/ÇATALCA,GUMUSPINAR/CATALCA,442,4637,,,,,,
5885,6,TEMELLİ,TEMELLI,72,4638,,,,,,
5886,9,BOZBÜK,BOZBUK,4024,4639,,,,,,
4319,16,SAMANLI,SAMANLI,1925,4640,,,,,,
4320,16,ŞİRİNEVLER,SIRINEVLER,1925,4641,,,,,,
4321,16,ULUS,ULUS,1925,4642,,,,,,
4322,16,VAKIF,VAKIF,1925,4643,,,,,,
4323,16,VATAN,VATAN,1925,4644,,,,,,
4324,16,YAVUZSELİM,YAVUZSELIM,1925,4645,,,,,,
4325,16,YUNUSEMRE,YUNUSEMRE,1925,4646,,,,,,
4326,16,İSMETİYE,ISMETIYE,1908,4647,,,,,,
4327,16,AKTARHÜSSAM,AKTARHUSSAM,1908,4648,,,,,,
4328,16,ALTIPARMAK,ALTIPARMAK,1908,4649,,,,,,
4329,16,ÇIRPAN,CIRPAN,1908,4650,,,,,,
4330,16,HOCAHASAN,HOCAHASAN,1908,4651,,,,,,
4331,16,İNTİZAM,INTIZAM,1908,4652,,,,,,
4332,16,KURUÇEŞME,KURUCESME,1908,4653,,,,,,
4333,16,SANTRAL GARAJ,SANTRAL GARAJ,1908,4654,,,,,,
4334,16,SELİMİYE,SELIMIYE,1908,4655,,,,,,
4335,16,ERTUĞRULGAZİ/NİLÜFER,ERTUGRULGAZI/NILUFER,1901,4656,,,,,,
4336,16,ZAFER,ZAFER,1908,4657,,,,,,
4337,16,152 EVLER,152 EVLER,1925,4658,,,,,,
4338,16,75. YIL,75. YIL,1925,4659,,,,,,
4339,16,BAĞLARALTI,BAGLARALTI,1925,4660,,,,,,
4340,16,BARUTHANE,BARUTHANE,1925,4661,,,,,,
4341,16,BEYAZIT,BEYAZIT,1925,4662,,,,,,
4342,16,CUMALIKIZIK,CUMALIKIZIK,1925,4663,,,,,,
4343,16,DAVUTDEDE,DAVUTDEDE,1925,4664,,,,,,
4344,16,DAVUTKADI,DAVUTKADI,1925,4665,,,,,,
4345,16,DEĞİRMENLİKIZIK,DEGIRMENLIKIZIK,1925,4666,,,,,,
4346,16,DEĞİRMENÖNÜ,DEGIRMENONU,1925,4667,,,,,,
4347,16,EĞİTİM,EGITIM,1925,4668,,,,,,
4348,16,ERİKLİ,ERIKLI,1925,4669,,,,,,
4349,16,ERTUĞRULGAZİ/YILDIRIM,ERTUGRULGAZI/YILDIRIM,1925,4670,,,,,,
4350,16,ESENEVLER,ESENEVLER,1925,4671,,,,,,
4351,16,FİDYEKIZIK,FIDYEKIZIK,1925,4672,,,,,,
4352,16,GÜLLÜK,GULLUK,1925,4673,,,,,,
4353,16,KAPLIKAYA,KAPLIKAYA,1925,4674,,,,,,
4354,16,KARAPINAR,KARAPINAR,1925,4675,,,,,,
4355,16,MALTEPE,MALTEPE,1925,4676,,,,,,
4356,16,MİMARSİNAN,MIMARSINAN,1925,4677,,,,,,
4357,16,ORTABAĞLAR,ORTABAGLAR,1925,4678,,,,,,
4358,16,SELÇUKBEY,SELCUKBEY,1925,4679,,,,,,
4359,16,SİNANDERE,SINANDERE,1925,4680,,,,,,
4360,16,SIRACEVİZLER,SIRACEVIZLER,1925,4681,,,,,,
4361,16,SİTELER,SITELER,1925,4682,,,,,,
4362,16,ŞÜKRANİYE,SUKRANIYE,1925,4683,,,,,,
4363,16,YEDİSELVİLER,YEDISELVILER,1925,4684,,,,,,
4364,16,YEŞİLYAYLA,YESILYAYLA,1925,4685,,,,,,
4365,16,YİĞİTLER,YIGITLER,1925,4686,,,,,,
4366,16,AHMETYASEVİ,AHMETYASEVI,1901,4687,,,,,,
4367,16,ATAEVLER,ATAEVLER,1901,4688,,,,,,
4368,16,BALAT,BALAT,1901,4689,,,,,,
4369,16,BARIŞ,BARIS,1901,4690,,,,,,
4370,16,ESENTEPE/NİLÜFER,ESENTEPE/NILUFER,1901,4691,,,,,,
4371,16,FETHİYE,FETHIYE,1901,4692,,,,,,
4372,16,IŞIKTEPE,ISIKTEPE,1901,4693,,,,,,
4373,16,GEÇİT,GECIT,1908,4694,,,,,,
4374,16,DEMİRTAŞPAŞA,DEMIRTASPASA,1908,4695,,,,,,
4375,16,DOĞANBEY,DOGANBEY,1908,4696,,,,,,
4376,16,ELMASBAHÇELER,ELMASBAHCELER,1908,4697,,,,,,
4377,16,HACIİLYAS,HACIILYAS,1908,4698,,,,,,
4378,16,KIRCAALİ,KIRCAALI,1908,4699,,,,,,
4379,16,KİREMİTÇİ,KIREMITCI,1908,4700,,,,,,
4380,16,KIZYAKUP,KIZYAKUP,1908,4701,,,,,,
4381,16,SAKARYA,SAKARYA,1908,4702,,,,,,
4382,16,ULU,ULU,1908,4703,,,,,,
4383,16,HOCATAŞKIN,HOCATASKIN,1925,4704,,,,,,
4384,16,MEYDANCIK,MEYDANCIK,1925,4705,,,,,,
4385,16,SELİMZADE,SELIMZADE,1925,4706,,,,,,
4386,16,DEMİRCİ,DEMIRCI,1901,4707,,,,,,
4387,16,ÜÇEVLER,UCEVLER,1901,4708,,,,,,
4388,16,ALTINOVA,ALTINOVA,1908,4709,,,,,,
4389,16,ATICILAR,ATICILAR,1908,4710,,,,,,
4390,16,BAHAR,BAHAR,1908,4711,,,,,,
4391,16,BAŞARAN,BASARAN,1908,4712,,,,,,
4392,16,ÇİFTEHAVUZLAR,CIFTEHAVUZLAR,1908,4713,,,,,,
4393,16,FATİH,FATIH,1908,4714,,,,,,
4394,16,GÜLBAHÇE,GULBAHCE,1908,4715,,,,,,
4395,16,KEMERÇEŞME,KEMERCESME,1908,4716,,,,,,
4396,16,KOĞUKÇINAR,KOGUKCINAR,1908,4717,,,,,,
4397,16,KÜÇÜKBALIKLI,KUCUKBALIKLI,1908,4718,,,,,,
4398,16,KÜPLÜPINAR,KUPLUPINAR,1908,4719,,,,,,
4399,16,NAMIKKEMAL,NAMIKKEMAL,1908,4720,,,,,,
4400,16,PANAYIR,PANAYIR,1908,4721,,,,,,
4401,16,SELAMET,SELAMET,1908,4722,,,,,,
4402,16,TUNA,TUNA,1908,4723,,,,,,
4403,16,VEYSEL KARANİ,VEYSEL KARANI,1908,4724,,,,,,
4404,16,YEŞİLOVA,YESILOVA,1908,4725,,,,,,
4405,16,DOĞANEVLER,DOGANEVLER,1908,4726,,,,,,
4406,16,YENİCEABATKÖYÜ,YENICEABATKOYU,1908,4727,,,,,,
4407,16,BEŞEVLER,BESEVLER,1901,4728,,,,,,
4408,16,GÜMÜŞTEPE,GUMUSTEPE,1901,4729,,,,,,
4409,16,KÜLTÜR,KULTUR,1901,4730,,,,,,
4410,16,ODUNLUK,ODUNLUK,1901,4731,,,,,,
4411,16,ÇEKİRGE,CEKIRGE,1908,4732,,,,,,
4412,16,DOBURGA,DOBURGA,1908,4733,,,,,,
4413,16,HÜDAVENDİGAR,HUDAVENDIGAR,1908,4734,,,,,,
4414,16,İNKAYA,INKAYA,1908,4735,,,,,,
4415,16,KÜKÜRTLÜ,KUKURTLU,1908,4736,,,,,,
4416,16,MİNARELİÇAVUŞ,MINARELICAVUS,1901,4737,,,,,,
4417,10,ADNAN MENDERES,ADNAN MENDERES,136,4738,,,,,,
4418,10,KUVA-İ MİLLİYE,KUVA-I MILLIYE,136,4739,,,,,,
4419,10,KIZPINARI,KIZPINARI,136,4740,,,,,,
4420,10,GAZİOSMANPAŞA,GAZIOSMANPASA,136,4741,,,,,,
4421,10,BAHÇELİEVLER,BAHCELIEVLER,136,4742,,,,,,
4422,10,PLEVNE,PLEVNE,136,4743,,,,,,
4423,10,AĞIR SANAYİ,AGIR SANAYI,136,4744,,,,,,
4424,10,52 EVLER,52 EVLER,136,4745,,,,,,
4425,10,PAŞALİMANI,PASALIMANI,136,4746,,,,,,
4426,10,YENİ SANAYİ,YENI SANAYI,136,4747,,,,,,
4427,10,SAKARYA,SAKARYA,136,4748,,,,,,
4428,10,TOYGAR,TOYGAR,136,4749,,,,,,
4429,10,SEFAKÖY,SEFAKOY,136,4750,,,,,,
4430,10,ÜÇPINAR,UCPINAR,136,4751,,,,,,
4431,10,ORGANİZE SANAYİ,ORGANIZE SANAYI,136,4752,,,,,,
4432,10,MALTEPE,MALTEPE,136,4753,,,,,,
4433,10,AKÇAY,AKCAY,147,4754,,,,,,
4435,10,SARIMSAKLI,SARIMSAKLI,140,4755,,,,,,
4437,35,UMURBEY,UMURBEY,1896,4756,,,,,,
4438,35,EGE,EGE,1896,4757,,,,,,
4439,35,KAHRAMANLAR,KAHRAMANLAR,1896,4758,,,,,,
4440,35,ETİLER,ETILER,1896,4759,,,,,,
4441,35,OĞUZLAR,OGUZLAR,1896,4760,,,,,,
4442,35,MİMAR SİNAN,MIMAR SINAN,1896,4761,,,,,,
4443,35,ALSANCAK,ALSANCAK,1896,4762,,,,,,
4444,35,KIBRIS ŞEHİTLERİ,KIBRIS SEHITLERI,1896,4763,,,,,,
4445,35,KÜLTÜR,KULTUR,1896,4764,,,,,,
4446,35,İSMET KAPTAN,ISMET KAPTAN,1896,4765,,,,,,
4447,35,AKDENİZ,AKDENIZ,1896,4766,,,,,,
4448,35,AKINCI,AKINCI,1896,4767,,,,,,
4449,35,ALTINORDU,ALTINORDU,1896,4768,,,,,,
4450,35,HURŞİDİYE,HURSIDIYE,1896,4769,,,,,,
4451,35,KURTULUŞ,KURTULUS,1896,4770,,,,,,
4452,35,YENİGÜN/KONAK,YENIGUN/KONAK,1896,4771,,,,,,
4453,35,NAMAZGAH,NAMAZGAH,1896,4772,,,,,,
4454,35,PAZARYERİ,PAZARYERI,1896,4773,,,,,,
4455,35,KUBİLAY,KUBILAY,1896,4774,,,,,,
4456,35,SAKARYA,SAKARYA,1896,4775,,,,,,
4457,35,YENİ NAMAZGAH,YENI NAMAZGAH,1896,4776,,,,,,
4458,35,ALİREİS,ALIREIS,1896,4777,,,,,,
4459,35,SÜVARİ,SUVARI,1896,4778,,,,,,
4460,35,ÜLKÜ,ULKU,1896,4779,,,,,,
4461,35,KAHRAMAN MESCİD,KAHRAMAN MESCID,1896,4780,,,,,,
4462,35,TÜRKYILMAZ,TURKYILMAZ,1896,4781,,,,,,
4463,35,ODUNKAPI,ODUNKAPI,1896,4782,,,,,,
4464,35,BOZKURT,BOZKURT,1896,4783,,,,,,
4465,35,NAMIKKEMAL,NAMIKKEMAL,1896,4784,,,,,,
4466,35,TUZCU,TUZCU,1896,4785,,,,,,
4468,35,YENİDOĞAN,YENIDOGAN,1896,4786,,,,,,
4469,35,MIRALI,MIRALI,1896,4787,,,,,,
4470,35,AKARCALI,AKARCALI,1896,4788,,,,,,
4471,35,BALLIKUYU,BALLIKUYU,1896,4789,,,,,,
4472,35,KADİFEKALE,KADIFEKALE,1896,4790,,,,,,
4473,35,KOSOVA,KOSOVA,1896,4791,,,,,,
4474,35,YEŞİLDERE,YESILDERE,1896,4792,,,,,,
4475,35,AZİZİYE,AZIZIYE,1896,4793,,,,,,
4476,35,VEZİRAĞA,VEZIRAGA,1896,4794,,,,,,
4477,35,İMARİYE,IMARIYE,1896,4795,,,,,,
4478,35,BİRİNCİ KADRİYE,BIRINCI KADRIYE,1896,4796,,,,,,
4479,35,İKİNCİ KADRİYE,IKINCI KADRIYE,1896,4797,,,,,,
4480,35,ÇALDIRAN,CALDIRAN,1900,4798,,,,,,
4481,35,DUATEPE,DUATEPE,1896,4799,,,,,,
4482,35,HASAN ÖZDEMİR,HASAN OZDEMIR,1896,4800,,,,,,
4483,35,KOCATEPE,KOCATEPE,1896,4801,,,,,,
4484,35,ÇİMENTEPE,CIMENTEPE,1896,4802,,,,,,
4485,35,ZAFERTEPE,ZAFERTEPE,1896,4803,,,,,,
4486,35,GÜZELYURT,GUZELYURT,1896,4804,,,,,,
4487,35,GÜNEŞ,GUNES,1896,4805,,,,,,
4488,35,KESTELLİ,KESTELLI,1896,4806,,,,,,
4489,35,UĞUR,UGUR,1896,4807,,,,,,
4490,35,FEVZİ PAŞA,FEVZI PASA,1896,4808,,,,,,
4491,35,ERZENE,ERZENE,1879,4809,,,,,,
4492,35,DOĞANLAR,DOGANLAR,1879,4810,,,,,,
4493,35,MEVLANA,MEVLANA,1879,4811,,,,,,
4494,35,YEŞİLOVA,YESILOVA,1879,4812,,,,,,
4495,35,RAFET PAŞA,RAFET PASA,1879,4813,,,,,,
4496,35,ÇINAR,CINAR,1879,4814,,,,,,
4497,35,YILDIRIM BEYAZIT,YILDIRIM BEYAZIT,1879,4815,,,,,,
4498,35,BARBAROS/BORNOVA,BARBAROS/BORNOVA,1879,4816,,,,,,
4499,35,ÇAMDİBİ,CAMDIBI,1879,4817,,,,,,
4500,35,YAVUZ SELİM,YAVUZ SELIM,1879,4818,,,,,,
4501,35,YİRMİYEDİ MAYIS,YIRMIYEDI MAYIS,1879,4819,,,,,,
4502,35,GAZİ OSMAN PAŞA,GAZI OSMAN PASA,1879,4820,,,,,,
4503,35,KIZILAY,KIZILAY,1879,4821,,,,,,
4504,35,ATATÜRK/BORNOVA,ATATURK/BORNOVA,1879,4822,,,,,,
4505,35,ERGENE,ERGENE,1879,4823,,,,,,
4506,35,KAZIM DİRİK,KAZIM DIRIK,1879,4824,,,,,,
4507,35,İNÖNÜ,INONU,1879,4825,,,,,,
4508,35,ÜÇÜNCÜ SANAYİ SİTESİ,UCUNCU SANAYI SITESI,1879,4826,,,,,,
4509,35,OSMANGAZİ,OSMANGAZI,1879,4827,,,,,,
4510,35,MANAVKUYU,MANAVKUYU,1879,4828,,,,,,
4511,35,MANSUROĞLU,MANSUROGLU,1879,4829,,,,,,
4512,35,SALHANE,SALHANE,1913,4830,,,,,,
4513,35,BAYRAKLI,BAYRAKLI,1913,4831,,,,,,
4514,35,ÇİCEK,CICEK,1913,4832,,,,,,
4515,35,ÇAY,CAY,1913,4833,,,,,,
4516,35,FUAT EDİP BAKSIN,FUAT EDIP BAKSIN,1913,4834,,,,,,
4517,35,ALPARSLAN,ALPARSLAN,1913,4835,,,,,,
4518,35,MUHİTTİN ERENER,MUHITTIN ERENER,1913,4836,,,,,,
4519,35,REFİK ŞEVKET İNCE,REFIK SEVKET INCE,1913,4837,,,,,,
4520,35,TURAN,TURAN,1913,4838,,,,,,
4521,35,PINARBAŞI,PINARBASI,1879,4839,,,,,,
4522,35,GÜRPINAR,GURPINAR,1879,4840,,,,,,
4523,35,ÜMİT,UMIT,1879,4841,,,,,,
4524,35,EGEMENLİK,EGEMENLIK,1879,4842,,,,,,
4525,35,IŞIKLAR,ISIKLAR,1879,4843,,,,,,
4526,35,HALKAPINAR,HALKAPINAR,1896,4844,,,,,,
4527,35,HİLAL,HILAL,1896,4845,,,,,,
4528,35,GÜNEY,GUNEY,1896,4846,,,,,,
4529,35,EMİRSULTAN,EMIRSULTAN,1896,4847,,,,,,
4530,35,CENGİZ TOPEL,CENGIZ TOPEL,1896,4848,,,,,,
4531,35,MERİÇ,MERIC,1879,4849,,,,,,
4532,35,SERİNTEPE,SERINTEPE,1879,4850,,,,,,
4533,35,ZAFER,ZAFER,1879,4851,,,,,,
4534,35,IŞIKKENT,ISIKKENT,1879,4852,,,,,,
4536,35,ÇAMKULE,CAMKULE,1879,4853,,,,,,
4537,35,ANADOLU,ANADOLU,1896,4854,,,,,,
4538,35,BOĞAZİÇİ,BOGAZICI,1896,4855,,,,,,
4539,35,TRAKYA,TRAKYA,1896,4856,,,,,,
4540,35,ZEYBEK,ZEYBEK,1896,4857,,,,,,
4541,35,ZEYTİNLİK,ZEYTINLIK,1896,4858,,,,,,
4542,35,KÜÇÜKADA,KUCUKADA,1896,4859,,,,,,
4543,35,FERAHLI,FERAHLI,1896,4860,,,,,,
4544,35,ULUBATLI,ULUBATLI,1896,4861,,,,,,
4545,35,ÇINARTEPE,CINARTEPE,1879,4862,,,,,,
4546,35,MİLLET,MILLET,1896,4863,,,,,,
4547,35,SAYGI,SAYGI,1896,4864,,,,,,
4549,35,GIDA ÇARŞISI,GIDA CARSISI,1879,4865,,,,,,
4551,35,BAHAR,BAHAR,1896,4866,,,,,,
4552,35,ÇALIKUŞU,CALIKUSU,467,4867,,,,,,
4553,35,ASIM GUNDÜZ,ASIM GUNDUZ,1896,4868,,,,,,
4554,35,CENNETOĞLU,CENNETOGLU,1896,4869,,,,,,
4555,35,SARIYER,SARIYER,1896,4870,,,,,,
4556,35,AŞIK VEYSEL,ASIK VEYSEL,1896,4871,,,,,,
4557,35,BARIŞ/GAZİEMİR,BARIS/GAZIEMIR,467,4872,,,,,,
4558,35,KARABAĞLAR,KARABAGLAR,1896,4873,,,,,,
4559,35,SELVİLİ,SELVILI,1896,4874,,,,,,
4560,35,GÜNALTAY,GUNALTAY,1896,4875,,,,,,
4561,35,YUNUS EMRE,YUNUS EMRE,1896,4876,,,,,,
4562,35,DEVRİM,DEVRIM,1896,4877,,,,,,
4563,35,KİBAR,KIBAR,1896,4878,,,,,,
4564,35,UZNUDERE,UZNUDERE,1896,4879,,,,,,
4565,35,ABDİ İPEKÇİ,ABDI IPEKCI,1896,4880,,,,,,
4566,35,İHSAN ALYANAK,IHSAN ALYANAK,1896,4881,,,,,,
4567,35,PEKER,PEKER,1896,4882,,,,,,
4568,35,AYDIN,AYDIN,1896,4883,,,,,,
4569,35,EMREZ,EMREZ,467,4884,,,,,,
4570,35,AKTEPE,AKTEPE,467,4885,,,,,,
4571,35,IRMAK,IRMAK,467,4886,,,,,,
4572,35,BİNBAŞI REŞAT BEY,BINBASI RESAT BEY,467,4887,,,,,,
4573,35,DOKUZEYLÜL,DOKUZEYLUL,467,4888,,,,,,
4574,35,GAZİ,GAZI,467,4889,,,,,,
4575,35,ATIFBEY,ATIFBEY,467,4890,,,,,,
4576,35,SEYDİ KENT,SEYDI KENT,467,4891,,,,,,
4577,35,ŞİRİNTEPE,SIRINTEPE,4091,4892,,,,,,
4578,35,GÜZELTEPE,GUZELTEPE,4091,4893,,,,,,
4579,35,KÖYİÇİ,KOYICI,4091,4894,,,,,,
4580,35,İSTASYON ALTI,ISTASYON ALTI,4091,4895,,,,,,
4581,35,BÜYÜKÇİĞLİ,BUYUKCIGLI,4091,4896,,,,,,
4582,35,KÜÇÜKÇİĞLİ,KUCUKCIGLI,4091,4897,,,,,,
4583,35,BALATÇIK,BALATCIK,4091,4898,,,,,,
4584,35,HARMANDALI,HARMANDALI,4091,4899,,,,,,
4585,35,AOSB,AOSB,4091,4900,,,,,,
4586,35,ATA SANAYİ SİTESİ,ATA SANAYI SITESI,4091,4901,,,,,,
4587,35,MENEMEN DERİ SER.BÖL.,MENEMEN DERI SER.BOL.,484,4902,,,,,,
4588,35,ALTINTAŞ,ALTINTAS,1896,4903,,,,,,
4589,35,KILIÇREİS,KILICREIS,1896,4904,,,,,,
4590,35,PİRİ REİS,PIRI REIS,1896,4905,,,,,,
4591,35,MURAT REİS,MURAT REIS,1896,4906,,,,,,
4592,35,BAHÇELİEVLER,BAHCELIEVLER,1896,4907,,,,,,
4593,35,GÜNEŞLİ,GUNESLI,1896,4908,,,,,,
4594,35,KAZIM KARABEKİR,KAZIM KARABEKIR,1896,4909,,,,,,
4595,35,DOĞANAY,DOGANAY,1896,4910,,,,,,
4596,35,REFET BELE,REFET BELE,1896,4911,,,,,,
4597,35,SEVGİ,SEVGI,1896,4912,,,,,,
4598,35,ALİ FUAT CEBESOY,ALI FUAT CEBESOY,1896,4913,,,,,,
4599,35,UMUT,UMUT,1896,4914,,,,,,
4600,35,YÜZBAŞI ŞERAFETTİN BEY,YUZBASI SERAFETTIN BEY,1896,4915,,,,,,
4601,35,ÖZGÜR,OZGUR,1896,4916,,,,,,
4602,35,CENNETÇEŞME,CENNETCESME,1896,4917,,,,,,
4603,35,ESKİ İZMİR,ESKI IZMIR,1896,4918,,,,,,
4604,35,ALİ FUAT ERDEM,ALI FUAT ERDEM,1896,4919,,,,,,
4605,35,LİMONTEPE,LIMONTEPE,1896,4920,,,,,,
4606,35,BAHRİYE ÜÇOK,BAHRIYE UCOK,1896,4921,,,,,,
4607,35,SALİH OMURTAK,SALIH OMURTAK,1896,4922,,,,,,
4608,35,YEŞİLYURT,YESILYURT,1896,4923,,,,,,
4609,35,TAHSİN YAZICI,TAHSIN YAZICI,1896,4924,,,,,,
4610,35,MALİYECİLER,MALIYECILER,1896,4925,,,,,,
4611,35,METİN OKTAY,METIN OKTAY,1896,4926,,,,,,
4612,35,ADNAN SÜVARİ,ADNAN SUVARI,1896,4927,,,,,,
4613,35,VATAN,VATAN,1896,4928,,,,,,
4614,35,ESENLİK,ESENLIK,1896,4929,,,,,,
4615,35,ARAP HASAN,ARAP HASAN,1896,4930,,,,,,
4616,35,BASIN SİTESİ,BASIN SITESI,1896,4931,,,,,,
4617,35,ESENDERE,ESENDERE,1896,4932,,,,,,
4618,35,MUAMMER AKAR,MUAMMER AKAR,1896,4933,,,,,,
4619,35,POLİGON,POLIGON,1896,4934,,,,,,
4620,35,GENERAL KAZIM ÖZALP,GENERAL KAZIM OZALP,1896,4935,,,,,,
4621,35,FAHRETTİN ALTAY,FAHRETTIN ALTAY,1896,4936,,,,,,
4622,35,M.ALİ AKMAN,M.ALI AKMAN,1896,4937,,,,,,
4623,35,ÜÇKUYULAR,UCKUYULAR,1896,4938,,,,,,
