Modul,FisTip,FisNo,FisHarinx,SKod,RKod,Asorti,Miktar
F,fsa,3997,11333,418 T 10141,3957,0601,1.0
F,fsa,3997,11334,418 T 10437,3910,0009,1.0
F,fsa,3997,11335,418 T 10155,18,0063,1.0
F,fsa,3997,11336,418 T 10141,16,0601,1.0
F,fsa,3997,11337,418 T 10141,16,0603,1.0
F,fsa,3997,11338,418 T 10141,16,0009,1.0
F,fsa,3997,11339,418 T 10129,4132,0577,1.0
F,fsa,3997,11340,418 T 10141,12,0601,1.0
F,fsa,3997,11341,418 T 10141,12,0600,1.0
F,fsa,3997,11342,418 T 10141,12,0063,1.0
F,fsa,3997,11343,418 T 10129,4617,0577,1.0
F,fsa,3999,11346,413 0011,273,0001,1.0
F,fsa,3999,11346,413 0011,5871,0001,1.0
F,fsa,3999,11350,007 20 3150,3426,0755,1.0
F,fsa,3999,11351,007 21 902,40,0596,1.0
F,fsa,3999,11354,404 KELLY,1356,0123,3.0
F,fsa,3999,11354,404 KELLY,1438,0123,3.0
F,fsa,3999,11354,404 KELLY,5303,0123,3.0
F,fsa,3999,11354,404 KELLY,5304,0123,3.0
F,fsa,3999,11355,404 DAISY,5300,0123,2.0
F,fsa,3999,11364,393 486,5029,0754,1.0
F,fsa,3999,11365,393 486,5029,0753,1.0
F,fsa,3999,11380,007 21 901,1548,0758,1.0
F,fsa,3999,11381,007 21 901,1548,0384,1.0
F,fsa,3999,11382,007 21 901,1548,0753,2.0
F,fsa,3999,11383,007 21 901,687,0620,1.0
F,fsa,3999,11385,007 21 901,551,0761,0.6666666666666666
F,fsa,3999,11386,007 21 901,551,0760,1.0
F,fsa,3999,11387,007 21 901,551,0759,1.0
F,fsa,3999,11392,007 20 800,4388,0722,1.0
F,fsa,3999,11393,007 20 800,4388,0721,1.0
F,fsa,3999,11418,007 20 800,1439,0441,1.0
F,fsa,3999,11419,007 20 800,1439,0381,1.0
F,fsa,3999,11422,007 21 901,551,0761,0.3333333333333333
F,fsa,3999,11472,393 3169,264,0336,1.0
F,fsa,3999,11473,393 3169,264,0033,1.0
F,fsa,4005,11366,002 H 4041,4789,0733,1.0
F,fsa,4005,11366,002 H 4041,5658,0733,1.0
F,fsa,4005,11367,002 H 2680,635,0732,1.0
F,fsa,4005,11367,002 H 2680,1130,0732,1.0
F,fsa,4005,11368,002 H 1299,1314,0731,1.0
F,fsa,4005,11369,002 H 1243,1337,0732,1.0
F,fsa,4005,11369,002 H 1243,1339,0732,1.0
F,fsa,4005,11370,002 H 1484 ,1341,0732,1.0
F,fsa,4005,11371,002 H 436,1460,0732,1.0
F,fsa,4009,11395,403 51,216,0001,5.0
F,fsa,4009,11395,403 51,480,0001,5.0
F,fsa,4009,11396,393 486,2081,0001,4.0
F,fsa,4009,11396,393 486,2086,0001,4.0
F,fsa,4011,11399,009 1120,231,0001,1.0
F,fsa,4011,11399,009 1120,232,0001,1.0
F,fsa,4011,11399,009 1120,2903,0001,1.0
F,fsa,4011,11400,009 1120,231,0093,1.0
F,fsa,4011,11400,009 1120,232,0093,1.0
F,fsa,4011,11400,009 1120,2903,0093,1.0
F,fsa,4025,11440,393 469,4379,0750,1.0
F,fsa,4025,11441,393 474,216,0749,1.0
F,fsa,4027,11448,002 H 4062,4528,0148,1.0
F,fsa,4033,11458,404 DAISY,1356,0001,1.0
F,fsa,4033,11459,404 ARYA,1356,0001,1.0
F,fsa,4033,11460,037 7439,2957,0001,1.0
F,fsa,4033,11461,037 7440,2957,0001,1.0
F,fsa,4033,11462,403 51,216,0001,1.0
F,fsa,4033,11463,393 452,2081,0001,1.0
F,fsa,4034,11464,018 2799,2288,0001,1.0
F,fsa,4034,11465,018 2795,2288,0001,1.0
F,fsa,4034,11466,018 127,3324,0001,1.0
F,fsa,4034,11466,018 127,3325,0001,1.0
F,fsa,4034,11467,009 1066,25,0001,1.0
F,fsa,4034,11467,009 1066,342,0001,1.0
F,fsa,4034,11467,009 1066,753,0001,1.0
F,fsa,4035,11468,393 452,2081,0001,6.0
F,fsa,4035,11468,393 452,4241,0001,5.0
F,fsa,4038,11477,418 T 10316,3963,0403,1.0
F,fsa,4040,11479,002 H 3049,3024,0742,1.0
F,fsa,4041,11481,393 3144,263,0001,3.0
F,fsa,4041,11481,393 3144,264,0001,3.0
F,fsa,4041,11482,393 486,2081,0001,1.0
F,fsa,4041,11482,393 486,2086,0001,1.0
F,fsa,4044,11487,404 PERA ,117,0005,1.0
F,fsa,4044,11487,404 PERA ,1356,0005,1.0
F,fsa,4044,11487,404 PERA ,4352,0005,1.0
F,fsa,4045,11488,002 H 3434,3524,0001,1.0
F,fsa,4045,11489,002 H 3413,1919,0001,1.0
F,fsa,4045,11490,002 H 3496,1919,0001,1.0
F,fsa,4045,11491,002 H 3299,3603,0001,1.0
F,fsa,4045,11492,002 H 2833,2139,0001,2.0
F,fsa,4045,11493,002 H 3329,3113,0001,1.0
F,fsa,4045,11493,002 H 3329,3518,0001,1.0
F,fsa,4045,11494,002 H 3659,4128,0001,1.0
F,fsa,4045,11495,002 H 3740,4151,0001,1.0
F,fsa,4045,11496,002 H 3656,1819,0001,1.0
F,fsa,4045,11497,002 H 2842 ,2137,0001,1.0
F,fsa,4045,11497,002 H 2842 ,2138,0001,1.0
F,fsa,4045,11498,002 H 3386,1919,0001,1.0
F,fsa,4045,11498,002 H 3386,3516,0001,1.0
F,fsa,4045,11499,002 H 3657,3054,0001,1.0
F,fsa,4045,11500,002 H 3654,1857,0001,1.0
F,fsa,4045,11501,393 540,3631,0001,1.0
F,fsa,4045,11501,393 540,4074,0001,2.0
F,fsa,4045,11502,039 7850,635,0001,1.0
F,fsa,4045,11503,039 7795,2960,0001,2.0
F,fsa,4045,11503,039 7795,4150,0001,1.0
F,fsa,4045,11504,002 H 3279,3197,0001,1.0
F,fsa,4045,11504,002 H 3279,3198,0001,1.0
F,fsa,4046,11505,002 H 2576,5903,0009,1.0
F,fsa,4046,11506,002 H 2576,4210,0001,1.0
F,fsa,4046,11507,002 H 3386,1919,0009,1.0
F,fsa,4046,11507,002 H 3386,5901,0009,1.0
F,fsa,4046,11836,002 H 2620,4352,0009,1.0
F,fsa,4049,11520,040 2967,265,0001,1.0
F,fsa,4049,11521,002 H 4521,5765,0001,1.0
F,fsa,4049,11521,002 H 4521,5776,0148,1.0
F,fsa,4049,11522,040 2205,216,0001,1.0
F,fsa,4050,11523,018 3002,4461,0001,1.0
F,fsa,4050,11524,018 206,1941,0001,1.0
F,fsa,4050,11525,210 212,2285,0001,1.0
F,fsa,4050,11525,210 212,4431,0001,1.0
F,fsa,4050,11525,210 212,4432,0001,1.0
F,fsa,4050,11526,002 H 2992 ,4099,0001,1.0
F,fsa,4050,11527,002 H 3657,3113,0001,1.0
F,fsa,4050,11528,002 H 3917,4526,0001,1.0
F,fsa,4050,11529,393 3143,5077,0001,1.0
F,fsa,4050,11530,393 234,216,0001,1.0
F,fsa,4050,11530,393 234,635,0001,1.0
F,fsa,4050,11530,393 234,3843,0001,1.0
F,fsa,4050,11531,418 T 10160,3,0001,1.0
F,fsa,4050,11531,418 T 10160,64,0001,1.0
F,fsa,4050,11531,418 T 10160,178,0001,1.0
F,fsa,4050,11532,121 825,3905,0001,1.0
F,fsa,4050,11532,121 825,5396,0001,1.0
F,fsa,4050,11532,121 825,5398,0001,1.0
F,fsa,4050,11533,393 7895,210,0001,1.0
F,fsa,4052,11535,007 21 901,305,0751,1.0
F,fsa,4052,11552,393 1175,5983,0001,2.0
F,fsa,4052,11553,393 710,1755,0001,1.0
F,fsa,4052,11554,393 459,2081,0001,1.0
F,fsa,4052,11555,393 712,4364,0001,1.0
F,fsa,4052,11556,393 555,263,0001,1.0
F,fsa,4052,11557,393 3144,263,0001,2.0
F,fsa,4052,11557,393 3144,264,0001,2.0
F,fsa,4052,11563,002 H 4180,5062,0023,1.0
F,fsa,4052,11563,002 H 4180,5132,0023,1.0
F,fsa,4052,11570,037 6824,2945,0766,1.0
F,fsa,4052,11593,007 20 800,4387,0063,1.0
F,fsa,4052,11594,007 20 800,4475,0773,1.0
F,fsa,4052,11595,007 20 800,4806,0772,1.0
F,fsa,4052,11596,007 20 800,1,0771,1.0
F,fsa,4052,11625,393 3898,264,0769,1.0
F,fsa,4052,11626,393 3898,264,0768,1.0
F,fsa,4052,11636,418 T 10316 S,3966,0381,1.0
F,fsa,4052,11667,018 2801,1941,0033,1.0
F,fsa,4052,11741,018 2801,1941,0033,1.0
F,fsa,4052,11742,018 2801,1941,0093,1.0
F,fsa,4052,11762,413 0011,5869,0001,1.0
F,fsa,4052,11837,418 T 10164 A,3,0596,1.0
F,fsa,4052,11838,418 T 10263,106,0775,1.0
F,fsa,4052,11839,418 T 10263,3,0775,1.0
F,fsa,4052,11840,418 T 10263,3,0033,1.0
F,fsa,4052,11841,418 T 10263,4095,0099,1.0
F,fsa,4052,11842,418 S 10195,112,0827,1.0
F,fsa,4052,11843,418 S 10195,112,0693,1.0
F,fsa,4052,11844,418 S 10195,112,0826,1.0
F,fsa,4052,11848,418 T 10316,5147,0801,1.0
F,fsa,4052,11849,418 T 10316,5147,0726,1.0
F,fsa,4052,11882,403 50,239,0001,1.0
F,fsa,4052,11882,403 50,1851,0001,1.0
F,fsa,4052,11883,403 40,44,0001,1.0
F,fsa,4052,11883,403 40,1851,0001,1.0
F,fsa,4052,11887,418 T 10263,106,0381,1.0
F,fsa,4052,11888,418 T 10263,64,0181,1.0
F,fsa,4052,11889,418 T 10263,64,0381,1.0
F,fsa,4052,11890,418 S 18485-10,1177,0829,1.0
F,fsa,4052,11891,418 S 18485-10,1177,0828,1.0
F,fsa,4052,11903,404 BEST,1356,0045,1.0
F,fsa,4052,11924,037 25506,4293,0790,1.0
F,fsa,4052,11925,404 MOUSE,4249,0802,1.0
F,fsa,4052,11926,404 ARYA,5300,0778,1.0
F,fsa,4052,11927,404 ARYA,5300,0592,1.0
F,fsa,4052,11928,404 BEST,1438,0502,1.0
F,fsa,4052,11929,404 BEST,1356,0592,1.0
F,fsa,4052,11930,404 MOUSE,1548,0197,1.0
F,fsa,4052,11931,404 ARYA,6,0686,1.0
F,fsa,4052,11932,404 MOUSE,1356,0801,1.0
F,fsa,4052,11932,404 MOUSE,1438,0410,1.0
F,fsa,4052,11932,404 MOUSE,4249,0033,1.0
F,fsa,4052,11932,404 MOUSE,5296,0800,1.0
F,fsa,4052,12088,404 DAISY,5299,0757,1.0
F,fsa,4052,12089,018 2804,2288,0767,1.0
F,fsa,4052,12090,018 2804,2288,0033,1.0
F,fsa,4052,12091,418 T 10164 A,112,0777,1.0
F,fsa,4052,12092,418 T 10164 A,3,0776,1.0
F,fsa,4052,12093,018 2804,2288,0774,1.0
F,fsa,4052,12094,018 2804,2288,0033,2.0
F,fsa,4058,11541,018 2964,3323,0763,1.0
F,fsa,4058,11541,018 2964,3543,0233,1.0
F,fsa,4058,11542,128 682,278,0001,1.0
F,fsa,4058,11542,128 682,3407,0001,1.0
F,fsa,4058,11543,403 58,478,0001,1.0
F,fsa,4058,11543,403 58,551,0001,1.0
F,fsa,4058,11544,403 51,45,0001,1.0
F,fsa,4058,11544,403 51,480,0001,1.0
F,fsa,4058,11545,121 825,5400,0001,1.0
F,fsa,4066,11580,007 20 2269,1519,0001,1.0
F,fsa,4066,11581,404 BEST,5301,0093,1.0
F,fsa,4066,11582,404 MOUSE,5296,0093,1.0
F,fsa,4072,11600,018 2801,216,0045,2.0
F,fsa,4072,11601,018 2801,3545,0045,5.0
F,fsa,4082,11637,009 1074,2911,0021,3.0
F,fsa,4082,11638,009 1074,2081,0001,4.0
F,fsa,4082,11639,418 S 13454,3915,0093,4.0
F,fsa,4082,11640,418 S 13454,3914,0001,5.0
F,fsa,4082,11641,418 S 10116,3878,0093,7.0
F,fsa,4082,11642,418 S 10116,3879,0001,7.0
F,fsa,4082,11643,418 T 10437,3979,0021,5.0
F,fsa,4082,11644,418 T 10437,3912,0001,6.0
F,fsa,4082,11645,418 T 80426,3925,0021,6.0
F,fsa,4082,11646,418 T 80426,3912,0001,6.0
F,fsa,4082,11647,418 T 30410,3859,0001,6.0
F,fsa,4082,11648,418 T 30410,3958,0001,6.0
F,fsa,4082,11649,418 T 10374,3910,0021,5.0
F,fsa,4082,11650,418 T 10374,3970,0001,5.0
F,fsa,4082,11651,303 78148,219,0003,4.0
F,fsa,4082,11651,303 78148,389,0001,4.0
F,fsa,4082,11652,303 78134,193,0093,1.0
F,fsa,4082,11652,303 78134,389,0003,1.0
F,fsa,4082,11653,303 78114,193,0001,1.0
F,fsa,4082,11653,303 78114,389,0085,1.0
F,fsa,4082,11654,303 17133,147,0003,4.0
F,fsa,4082,11654,303 17133,389,0001,5.0
F,fsa,4082,11655,303 17145,193,0005,5.0
F,fsa,4082,11655,303 17145,4411,0085,2.0
F,fsa,4082,11656,303 15973,219,0003,5.0
F,fsa,4082,11656,303 15973,4410,0085,4.0
F,fsa,4082,11657,303 175131,193,0085,4.0
F,fsa,4082,11657,303 175131,219,0003,5.0
F,fsa,4082,11658,303 29000,389,0001,5.0
F,fsa,4082,11659,303 A 205,147,0005,5.0
F,fsa,4082,11659,303 A 205,219,0003,4.0
F,fsa,4082,11660,303 A 414,156,0085,3.0
F,fsa,4082,11661,303 A 401,389,0003,4.0
F,fsa,4084,11668,018 2709,5980,0001,1.0
F,fsa,4084,11669,018 2709,3542,0001,1.0
F,fsa,4084,11670,018 2709,3737,0001,1.0
F,fsa,4086,11674,243 1002,44,0001,2.0
F,fsa,4086,11674,243 1002,299,0001,2.0
F,fsa,4086,11675,243 1002,44,0001,2.0
F,fsa,4086,11675,243 1002,299,0001,2.0
F,fsa,4086,11675,243 1002,2998,0001,2.0
F,fsa,4086,11675,243 1002,3001,0001,4.0
F,fsa,4086,11675,243 1002,4259,0001,3.0
F,fsa,4086,11675,243 1002,5978,0001,2.0
F,fsa,4088,11678,097 8055,3851,0001,1.0
F,fsa,4099,11696,002 H 4068,5635,0213,2.0
F,fsa,4099,11697,002 H 4523,5634,0213,2.0
F,fsa,4099,11698,002 H 4522,5633,0213,2.0
F,fsa,4099,11699,009 201,231,0031,2.0
F,fsa,4099,11700,007 21 805,5632,0031,2.0
F,fsa,4099,11701,009 1110,26,0031,2.0
F,fsa,4099,11701,009 1110,232,0031,2.0
F,fsa,4099,11701,009 1110,342,0031,2.0
F,fsa,4100,11703,418 T 10369 CM ,117,0001,1.0
F,fsa,4100,11704,018 2709,3542,0001,1.0
F,fsa,4101,11706,009 1111,229,0033,1.0
F,fsa,4101,11706,009 1111,2903,0033,1.0
F,fsa,4101,11707,009 1119,26,0033,1.0
F,fsa,4101,11707,009 1119,229,0762,1.0
F,fsa,4101,11707,009 1119,3554,0033,1.0
F,fsa,4101,11708,009 201,4349,0033,1.0
F,fsa,4101,11708,009 201,4370,0033,1.0
F,fsa,4101,11708,009 201,4808,0033,1.0
F,fsa,4101,11709,009 201,229,0033,1.0
F,fsa,4101,11710,009 602,229,0584,1.0
F,fsa,4101,11711,009 602,4349,0033,1.0
F,fsa,4101,11711,009 602,4370,0033,1.0
F,fsa,4101,11711,009 602,5076,0033,1.0
F,fsa,4101,11711,009 602,5917,0033,1.0
F,fsa,4116,11787,407 Y22-5054,5079,0001,1.0
F,fsa,4122,11821,007 20 800,4262,0031,1.0
F,fsa,4122,11821,007 20 800,4811,0031,1.0
F,fsa,4122,11822,418 S 10142,3887,0031,1.0
F,fsa,4122,11823,418 S 10323 CM,116,0031,1.0
F,fsa,4122,11823,418 S 10323 CM,117,0031,1.0
F,fsa,4122,11824,418 T 10155,354,0031,1.0
F,fsa,4122,11825,418 T 10129 LEO,88,0031,1.0
F,fsa,4122,11826,418 S 10116,5649,0031,1.0
F,fsa,4122,11827,418 T 10141,78,0031,1.0
F,fsa,4122,11827,418 T 10141,195,0031,1.0
F,fsa,4122,11828,418 T 10110,78,0031,1.0
F,fsa,4122,11829,418 T 10160 CM,116,0031,1.0
F,fsa,4122,11829,418 T 10160 CM,117,0031,1.0
F,fsa,4122,11830,418 T 10306 CM,2,0822,1.0
F,fsa,4122,11831,418 T 10243 CM,12,0031,1.0
F,fsa,4122,11831,418 T 10243 CM,101,0031,1.0
F,fsa,4122,11832,418 T 10243 ,181,0031,1.0
F,fsa,4122,11833,418 T 10305,354,0031,1.0
F,fsa,4122,11834,418 T 10191 CM ,16,0031,1.0
F,fsa,4122,11834,418 T 10191 CM ,1926,0031,1.0
F,fsa,4122,11835,418 T 20263,3958,0031,1.0
F,fsa,4124,11855,393 3881,3559,0001,1.0
F,fsa,4124,11856,037 8693,216,0021,1.0
F,fsa,4124,11856,037 8693,1514,0021,1.0
F,fsa,4124,11856,037 8693,4293,0021,1.0
F,fsa,4124,11857,037 26400,1514,0021,1.0
F,fsa,4124,11857,037 26400,4293,0021,1.0
F,fsa,4124,11858,009 602,240,0021,1.0
F,fsa,4124,11858,009 602,751,0021,1.0
F,fsa,4124,11858,009 602,2903,0021,1.0
F,fsa,4124,11859,009 201,231,0021,1.0
F,fsa,4124,11859,009 201,240,0021,1.0
F,fsa,4124,11859,009 201,2907,0021,1.0
F,fsa,4139,11892,418 S 10195,112,0019,1.0
F,fsa,4149,11933,002 H 3899,4518,0652,1.0
F,fsa,4150,11934,393 3011,1047,0334,1.0
F,fsa,4150,11935,210 403,1531,0212,1.0
F,fsa,4150,11936,002 H 4508,5762,0211,1.0
F,fsa,4150,11937,002 H 4512,5762,0211,1.0
F,fsa,4155,11951,393 134,4363,0001,1.0
F,fsa,4158,11958,002 H 7695,1919,0582,1.0
F,fsa,4158,11958,002 H 7695,4932,0149,1.0
F,fsa,4158,11959,002 H 1109,4925,0550,1.0
F,fsa,4158,11960,002 H 1243,123,0783,1.0
F,fsa,4158,11960,002 H 1243,216,0810,1.0
F,fsa,4158,11960,002 H 1243,1337,0783,1.0
F,fsa,4158,11961,002 H 1178,4923,0809,1.0
F,fsa,4158,11961,002 H 1178,5991,0783,1.0
F,fsa,4160,11967,007 22 806,4388,0793,1.0
F,fsa,4160,11967,007 22 806,4810,0791,1.0
F,fsa,4160,11968,007 21 901,305,0788,1.0
F,fsa,4160,11968,007 21 901,551,0786,1.0
F,fsa,4160,11968,007 21 901,4385,0785,1.0
F,fsa,4160,11968,007 21 901,4475,0787,1.0
F,fsa,4160,11969,007 21 3154,5494,0784,1.0
F,fsa,4160,11970,007 20 800,4348,0836,1.0
F,fsa,4160,11987,404 DAISY,1438,0798,1.0
F,fsa,4160,11987,404 DAISY,5300,0799,1.0
F,fsa,4160,12000,018 2801,1941,0001,5.0
F,fsa,4160,12000,018 2801,2288,0001,5.0
F,fsa,4160,12063,018 2804,2288,0833,1.0
F,fsa,4160,12064,018 2804,2288,0832,1.0
F,fsa,4160,12071,393 486,2081,0839,1.0
F,fsa,4160,12095,037 21107-1,4308,0779,1.0
F,fsa,4160,12096,037 21100-1,1514,0271,1.0
F,fsa,4160,12113,418 T 10141,3,0804,1.0
F,fsa,4160,12129,418 S 10116,266,0807,1.0
F,fsa,4160,12129,418 S 10116,714,0806,1.0
F,fsa,4163,11981,404 MOUSE,1548,0031,4.0
F,fsa,4163,11981,404 MOUSE,4249,0031,4.0
F,fsa,4163,11981,404 MOUSE,5296,0031,4.0
F,fsa,4165,11983,303 78140,4877,0400,1.0
F,fsa,4165,11984,418 S 10142,3890,0019,1.0
F,fsa,4166,11985,007 21 107,141,0001,1.0
F,fsa,4170,11991,009 1120,231,0001,1.0
F,fsa,4170,11991,009 1120,240,0001,1.0
F,fsa,4171,11992,007 21 805,4352,0031,1.0
F,fsa,4171,11992,007 21 805,4812,0021,1.0
F,fsa,4171,11992,007 21 805,5038,0021,1.0
F,fsa,4171,11992,007 21 805,5204,0021,1.0
F,fsa,4171,11992,007 21 805,5245,0021,1.0
F,fsa,4171,11992,007 21 805,5607,0021,1.0
F,fsa,4171,11992,007 21 805,5973,0021,1.0
F,fsa,4173,11994,018 201 ,3545,0001,1.0
F,fsa,4180,12002,002 H 2620,6068,0009,1.0
F,fsa,4187,12016,013 4032,2489,0033,1.0
F,fsa,4187,12016,013 4032,2490,0033,1.0
F,fsa,4187,12016,013 4032,6071,0033,1.0
F,fsa,4192,12023,009 602,1548,0031,1.0
F,fsa,4192,12023,009 602,4806,0001,1.0
F,fsa,4193,12024,412 102,4833,0001,1.0
F,fsa,4194,12025,037 5003-1,2957,0001,1.0
F,fsa,4194,12026,393 3169,264,0001,1.0
F,fsa,4194,12027,037 25104,4311,0001,1.0
F,fsa,4194,12027,037 25104,4312,0001,1.0
F,fsa,4194,12028,037 25511,2600,0001,1.0
F,fsa,4194,12029,037 5024-2,128,0001,1.0
F,fsa,4194,12029,037 5024-2,4319,0001,1.0
F,fsa,4194,12030,018 129,3320,0001,1.0
F,fsa,4194,12030,018 129,3321,0001,1.0
F,fsa,4215,12065,002 H 7695,4931,0149,1.0
F,fsa,4215,12066,002 H 1064,123,0814,1.0
F,fsa,4215,12066,002 H 1064,216,0578,1.0
F,fsa,4215,12067,002 H 8321,216,0811,1.0
F,fsa,4215,12067,002 H 8321,268,0810,1.0
F,fsa,4215,12067,002 H 8321,4927,0783,1.0
F,fsa,4215,12067,002 H 8321,5990,0035,1.0
F,fsa,4216,12068,418 T 10141,3,0301,0.5
F,fsa,4219,12077,037 25106,140,0031,1.0
F,fsa,4219,12078,037 7438,2957,0001,1.0
F,fsa,4219,12079,393 486,264,0001,1.0
F,fsa,4219,12080,037 7439,2957,0031,1.0
F,fsa,4219,12081,037 7440,2957,0031,1.0
F,fsa,4221,12083,418 S 10142,3888,0031,10.0
F,fsa,4223,12086,037 7443,2947,0031,1.0
F,fsa,4223,12087,418 T 10316 S,477,0031,1.0
F,fsa,4227,12107,002 H 4291,6133,0291,1.0
F,fsa,4227,12108,002 H 2557,4716,0696,1.0
F,fsa,4229,12112,418 S 10142,3890,0031,5.0
F,fsa,4230,12114,007 21 901,551,0021,1.0
F,fsa,4230,12114,007 21 901,1548,0021,1.0
F,fsa,4230,12115,393 715,1548,0021,1.0
F,fsa,4230,12116,393 557,1851,0021,1.0
F,fsa,4230,12117,393 559,1851,0021,1.0
F,fsa,4230,12118,037 6857-1,1514,0021,1.0
F,fsa,4230,12118,037 6857-1,2954,0021,1.0
F,fsa,4230,12119,272 3309,4108,0021,1.0
F,fsa,4230,12120,086 8724,3085,0021,1.0
F,fsa,4230,12121,041 2689-ZM,4415,0021,1.0
F,fsa,4230,12122,041 2689,4418,0021,1.0
F,fsa,4230,12123,121 309,5389,0021,1.0
F,fsa,4230,12124,040 2210,216,0021,1.0
F,fsa,4230,12125,121 585,5392,0021,1.0
F,fsa,4230,12126,040 2202 ,3388,0021,1.0
F,fsa,4235,12136,018 2709,6278,0001,3.0
F,fsa,4235,12137,018 2801,3799,0001,5.0
F,fsa,4235,12139,418 S 10195,3967,0019,3.0
F,fsa,4235,12141,018 2801,1941,0859,1.0
F,fsa,4235,12186,418 T 18485-10,6567,0881,1.0
F,fsa,4235,12187,418 T 18485-10,6567,0885,1.0
F,fsa,4235,12188,418 T 18485-10,6567,0693,2.0
F,fsa,4235,12189,418 T 18485-10,6567,0879,1.0
F,fsa,4235,12190,418 S 10195,8,0019,3.0
F,fsa,4235,12192,418 S 10116,770,0805,1.0
F,fsa,4235,12235,404 BEST,1356,0592,1.0
F,fsa,4235,12235,404 BEST,1438,0502,1.0
F,fsa,4235,12236,404 MOUSE,1548,0197,1.0
F,fsa,4235,12237,404 ARYA,5300,0878,1.0
F,fsa,4235,12238,404 ARYA,5300,0653,1.0
F,fsa,4235,12247,018 2801,3799,0780,1.0
F,fsa,4235,12248,018 2709,3737,0001,3.0
F,fsa,4235,12249,018 2801,3545,0001,1.0
F,fsa,4235,12252,418 T 10141,112,0803,1.0
F,fsa,4235,12260,418 T 10141,112,0099,2.0
F,fsa,4235,12987,393 486,5029,0838,1.0
F,fsa,4235,13010,393 452,2081,0585,1.0
F,fsa,4235,13011,393 452,2081,0847,1.0
F,fsa,4238,12143,404 PERA ,117,0031,4.0
F,fsa,4238,12143,404 PERA ,1356,0031,4.0
F,fsa,4238,12143,404 PERA ,5293,0031,4.0
F,fsa,4238,12143,404 PERA ,5294,0031,4.0
F,fsa,4238,12143,404 PERA ,5296,0031,4.0
F,fsa,4238,12144,404 MOUSE,1356,0031,4.0
F,fsa,4238,12144,404 MOUSE,1438,0031,4.0
F,fsa,4241,12147,037 25511,1514,0001,1.0
F,fsa,4241,12147,037 25511,4293,0001,1.0
F,fsa,4241,12148,044 105,4573,0001,1.0
F,fsa,4241,12148,044 105,6074,0001,1.0
F,fsa,4241,12149,403 17,45,0001,1.0
F,fsa,4241,12149,403 17,5277,0001,1.0
F,fsa,4241,12149,403 17,6073,0001,1.0
F,fsa,4242,12150,418 T 20263,3932,0093,1.0
F,fsa,4242,12150,418 T 20263,3958,0093,1.0
F,fsa,4242,12151,418 T 10374,3910,0093,1.0
F,fsa,4242,12151,418 T 10374,3912,0093,1.0
F,fsa,4242,12151,418 T 10374,3970,0093,1.0
F,fsa,4242,12152,418 T 10160 CM,117,0093,1.0
F,fsa,4254,12174,392 23985,5069,0595,1.0
F,fsa,4254,12174,392 23985,5992,0595,1.0
F,fsa,4254,12174,392 23985,5994,0812,1.0
F,fsa,4254,12175,392 24046,1751,0809,1.0
F,fsa,4254,12175,392 24046,1784,0045,1.0
F,fsa,4254,12175,392 24046,2925,0035,1.0
F,fsa,4254,12175,392 24046,5069,0783,1.0
F,fsa,4265,12201,418 T 30455,4006,0065,1.0
F,fsa,4265,12202,404 MOUSE,1356,0065,1.0
F,fsa,4267,12209,007 20 872,1661,0001,1.0
F,fsa,4268,12210,002 H 4180,5062,0045,1.0
F,fsa,4268,12211,002 H 4340,5904,0045,1.0
F,fsa,4268,12212,002 H 4268,5351,0045,1.0
F,fsa,4268,12213,002 H 4008,5093,0045,1.0
F,fsa,4268,12214,002 H 4218,5114,0045,1.0
F,fsa,4268,12215,002 H 4334,5359,0045,1.0
F,fsa,4268,12215,002 H 4334,5622,0045,1.0
F,fsa,4268,12216,204 70092,5013,0093,1.0
F,fsa,4268,12217,002 H 4173,5200,0045,1.0
F,fsa,4268,12218,128 684,705,0093,1.0
F,fsa,4268,12219,040 2965,1077,0093,1.0
F,fsa,4270,12223,121 585,41,0001,1.0
F,fsa,4270,12223,121 585,5392,0001,1.0
F,fsa,4270,12223,121 585,5393,0001,1.0
F,fsa,4270,12224,121 309,5389,0001,1.0
F,fsa,4270,12224,121 309,5390,0001,1.0
F,fsa,4270,12224,121 309,5391,0001,1.0
F,fsa,4270,12225,121 590,40,0001,1.0
F,fsa,4270,12225,121 590,5394,0001,1.0
F,fsa,4270,12225,121 590,5395,0001,1.0
F,fsa,4270,12227,040 342,216,0001,1.0
F,fsa,4270,12227,040 342,1851,0001,1.0
F,fsa,4273,12229,418 S 10142,3889,0031,5.0
F,fsa,4274,12239,404 BEST,1356,0001,1.0
F,fsa,4274,12239,404 BEST,5296,0001,1.0
F,fsa,4286,12266,040 342,514,0001,1.0
F,fsa,4286,12267,086 8725,3085,0001,1.0
F,fsa,4299,12286,009 201,4348,0001,1.0
F,fsa,4299,12286,009 201,4744,0001,1.0
F,fsa,4303,12292,002 H 4543,372,0065,1.0
F,fsa,4303,12293,002 H 4458,5641,0007,1.0
F,fsa,4303,12294,002 H 4498,5749,0182,1.0
F,fsa,4303,12295,002 H 3386,5665,0007,1.0
F,fsa,4303,12295,002 H 3386,5666,0007,1.0
F,fsa,4303,12296,002 H 3629,5485,0200,1.0
F,fsa,4303,12297,002 H 3695,5522,0200,1.0
F,fsa,4303,12298,002 H 234,5563,0182,1.0
F,fsa,4303,12298,002 H 234,5662,0182,1.0
F,fsa,4303,12299,002 H 4522,5633,0007,1.0
