BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3
8690032054,018 3419 ,1941,0001,*,,,
8690032055,017 0241,508,0247,*,,,
8690032056,418 60427,9461,0400,*,,,
8690032057,017 0125,3366,0247,*,,,
8690032058,017 0122,40,0247,*,,,
8690032059,418 T-4425,9393,0247,*,,,
8690032060,418 S 4407,6857,0247,*,,,
8690032061,418 S 4407,6855,0247,*,,,
8690032062,418 T 4103,6287,0247,*,,,
8690032063,418 T 4104,6334,0247,*,,,
8690032064,418 T 4104,6354,0247,*,,,
8690032065,418 T 44002,9142,0247,*,,,
8690032066,418 S 4408,6855,0247,*,,,
8690032067,418 S 4408,6858,0247,*,,,
8690032068,418 S 4408,6859,0247,*,,,
8690032069,418 4105,6746,0247,*,,,
8690032070,418 4405,9648,0247,*,,,
8690032071,418 S 41001,6142,0247,*,,,
8690032072,418 T 42447,6350,0247,*,,,
8690032073,418 T 42447,6351,0247,*,,,
8690032074,418 T 4409,6857,0247,*,,,
8690032075,418 T 41002,6141,0247,*,,,
8690032076,418 T 41002,6179,0247,*,,,
8690032077,418 T-4423,9649,0247,*,,,
8690032078,418 T 60426,9561,0001,*,,,
8690032079,272 1377,285,0001,*,,,
8690032080,037 28466-2 K,1761,0455,*,,,
8690032081,037 28466-2 K,1761,1633,*,,,
8690032082,001 1976,1851,1634,*,,,
8690032083,001 1976,285,1635,*,,,
8690032084,007 22 650,4264,0667,*,,,
8690032085,418 6018,1851,0743,*,,,
8690032086,037 28406-2,449,1636,*,,,
8690032087,033 048,140,0247,*,,,
8690032088,033 037,9650,0247,*,,,
8690032089,033 037,9651,0247,*,,,
8690032090,033 049,9652,0247,*,,,
8690032091,033 049,9651,0247,*,,,
8690032092,033 0049,9653,0247,*,,,
8690032093,033 054,9654,0247,*,,,
8690032094,033 054,9655,0247,*,,,
8690032095,033 076,9657,0247,*,,,
8690032096,033 053,9658,0247,*,,,
8690032097,033 053,9655,0247,*,,,
8690032098,033 055,9659,0247,*,,,
8690032099,033 034 ,8843,0247,*,,,
8690032100,033 075,9650,0247,*,,,
8690032101,033 075,9660,0247,*,,,
8690032102,033 038,9660,0247,*,,,
8690032103,033 051,9661,0247,*,,,
8690032104,033 050,9662,0247,*,,,
8690032105,033 0744,9663,0247,*,,,
8690032106,033 0263,9664,0247,*,,,
8690032107,033 0263,9665,0247,*,,,
8690032108,033 052,8843,0247,*,,,
8690032109,033 052,9660,0247,*,,,
8690032110,033 073,594,0247,*,,,
8690032111,033 073,9666,0247,*,,,
8690032112,033 035 ,9650,0247,*,,,
8690032113,033 035 ,9667,0247,*,,,
8690032114,033 0382,9669,0247,*,,,
8690032115,033 0382,9668,0247,*,,,
8690032116,033 041,9670,0247,*,,,
8690032117,033 036,8851,0247,*,,,
8690032118,033 036,9659,0247,*,,,
8690032119,033 422,8843,0247,*,,,
8690032120,033 0108,9650,0247,*,,,
8690032121,033 0044,9671,0247,*,,,
8690032122,033 040,9672,0247,*,,,
8690032123,033 090,594,0247,*,,,
8690032124,033 0253,9673,0247,*,,,
8690032125,033 0253,594,0247,*,,,
8690032126,033 002,312,0247,*,,,
8690032127,033 00250,9674,0247,*,,,
8690032128,033 046,9659,0247,*,,,
8690032129,033 046,9661,0247,*,,,
8690032130,033 0488,9675,0247,*,,,
8690032131,033 083,9660,0247,*,,,
8690032132,033 1088,9676,0247,*,,,
8690032133,033 047,9677,0247,*,,,
8690032134,033 047,9662,0247,*,,,
8690032135,033 090,9666,0247,*,,,
8690032136,033 059,9678,0247,*,,,
8690032137,033 0250,594,0247,*,,,
8690032138,033 0250,2269,0247,*,,,
8690032139,033 0260,312,0247,*,,,
8690032140,033 010,594,0247,*,,,
8690032141,033 0251,40,0247,*,,,
8690032142,033 0251,9679,0247,*,,,
8690032143,033 0255,9680,0247,*,,,
8690032144,033 0255,312,0247,*,,,
8690032145,033 00255,9681,0247,*,,,
8690032146,002 H 6296,9682,0247,*,,,
8690032147,002 H 6286,9683,0247,*,,,
8690032148,002 H 6176,9685,0247,*,,,
8690032149,002 H 6176,9684,0247,*,,,
8690032150,002 H 5010,9686,0247,*,,,
8690032151,002 H 6211,9687,0247,*,,,
8690032152,002 H 6174,9688,0247,*,,,
8690032153,002 H 6342,9689,0247,*,,,
8690032154,002 H 6207,9690,0247,*,,,
8690032155,002 H 6164 ,9692,0247,*,,,
8690032156,002 H 6206,9691,0247,*,,,
8690032157,002 H 6219,9693,0247,*,,,
8690032158,002 H 6024,9694,0247,*,,,
8690032159,002 H 6126,9696,0247,*,,,
8690032160,002 H 6126,9695,0247,*,,,
8690032161,002 H 5809,9697,0247,*,,,
8690032162,002 H 6209,9698,0247,*,,,
8690032163,002 H 6216,9699,0247,*,,,
8690032164,002 H 6015,9700,0247,*,,,
8690032165,002 H 6232,9701,0247,*,,,
8690032166,002 H 5771,9702,0247,*,,,
8690032167,002 H 6261,9703,0247,*,,,
8690032168,002 H 5817,9704,0247,*,,,
8690032169,002 H 6130,9705,0247,*,,,
8690032170,002 H 5698,9706,0247,*,,,
8690032171,002 H 6073,9707,0247,*,,,
8690032172,002 H 6073,9708,0247,*,,,
8690032173,002 H 6198,9699,0247,*,,,
8690032174,002 H 5791,9709,0247,*,,,
8690032175,002 H 6243,9710,0247,*,,,
8690032176,002 H 6258,9711,0247,*,,,
8690032177,002 H 6259,9711,0247,*,,,
8690032178,002 H 6197,9712,0247,*,,,
8690032179,002 H 6257 ,8548,0247,*,,,
8690032180,002 H 6279,9713,0247,*,,,
8690032181,002 H 6256,9714,0247,*,,,
8690032182,002 H 6186,9715,0247,*,,,
8690032183,002 H 6062,9716,0247,*,,,
8690032184,002 H 6015,9074,0247,*,,,
8690032185,002 H 6107,9717,0247,*,,,
8690032186,002 H 5963,9718,0247,*,,,
8690032187,002 H 6175,9719,0247,*,,,
8690032188,002 H 6236,9720,0247,*,,,
8690032189,002 H 5839,9721,0247,*,,,
8690032190,002 H 6290,9722,0247,*,,,
8690032191,017 0131,227,0247,*,,,
8690032192,002 H 6045,9723,0247,*,,,
8690032193,002 H 6045,9724,0247,*,,,
8690032194,002 H 6385,9725,0247,*,,,
8690032195,002 H 5649,9727,0247,*,,,
8690032196,002 H 5649,9726,0247,*,,,
8690032197,002 H 6311,9728,0247,*,,,
8690032198,002 H 6160,9729,0247,*,,,
8690032199,002 H 6128,9730,0247,*,,,
8690032200,002 H 5955,9731,0247,*,,,
8690032201,002 H 5961,9732,0247,*,,,
8690032202,002 H 6254,9733,0247,*,,,
8690032203,002 H 6255,9734,0247,*,,,
8690032204,002 H 6325,9072,0247,*,,,
8690032205,002 H 6285,9735,0247,*,,,
8690032206,002 H 6339,9736,0247,*,,,
8690032207,002 H 6224,9737,0247,*,,,
8690032208,002 H 6350,9738,0247,*,,,
8690032209,002 H 6338,8550,0247,*,,,
8690032210,002 H 6393,9739,0247,*,,,
8690032211,002 H 6184,9740,0247,*,,,
8690032212,002 H 6153,9741,0247,*,,,
8690032213,002 H 6269,9742,0247,*,,,
8690032214,002 H 6047,9743,0247,*,,,
8690032215,002 H 6047,9744,0247,*,,,
8690032216,002 H 6481,9745,0247,*,,,
8690032217,002 H 6284,9746,0247,*,,,
8690032218,002 H 6191,9747,0247,*,,,
8690032219,002 H 6196,9748,0247,*,,,
8690032220,002 H 5959,9749,0247,*,,,
8690032221,002 H 6360,9750,0247,*,,,
8690032222,002 H 6392,8548,0247,*,,,
8690032223,002 H 6045,9752,0247,*,,,
8690032224,002 H 5680 ,9684,0247,*,,,
8690032225,002 H 6093,9753,0247,*,,,
8690032226,002 H 5956,9754,0247,*,,,
8690032227,002 H 6183,9755,0247,*,,,
8690032228,002 H 6477,9756,0247,*,,,
8690032229,002 H 6215,9757,0247,*,,,
8690032230,002 H 6161,9758,0247,*,,,
8690032231,002 H 6221,9759,0247,*,,,
8690032232,002 H 6043,9760,0247,*,,,
8690032233,002 H 5697,9761,0247,*,,,
8690032234,002 H 6141,9762,0247,*,,,
8690032235,002 H 5575,9764,0247,*,,,
8690032236,002 H 5575,9763,0247,*,,,
8690032237,012 414 55 71,3660,0001,*,,,
8690032238,002 H 6222,9765,0247,*,,,
8690032239,002 H 6074,9766,0247,*,,,
8690032240,002 H 6133,9767,0247,*,,,
8690032241,002 H 6242,9768,0247,*,,,
8690032242,002 H 6172,9685,0247,*,,,
8690032243,002 H 6170,9769,0247,*,,,
8690032244,002 H 6097,9770,0247,*,,,
8690032245,002 H 5978,9706,0247,*,,,
8690032246,002 H 6119,9771,0247,*,,,
8690032247,002 H 6470,9772,0247,*,,,
8690032248,002 H 6470,9719,0247,*,,,
8690032249,002 H 6476,9773,0247,*,,,
8690032250,002 H 6268,9774,0247,*,,,
8690032251,002 H 6445,9775,0247,*,,,
8690032252,002 H 5965,9776,0247,*,,,
8690032253,002 H 6134,9777,0247,*,,,
8690032254,002 H 6299,8550,0247,*,,,
8690032255,002 H 6098,9778,0247,*,,,
8690032256,002 H 6100,9779,0247,*,,,
8690032257,002 H 5248,9780,0247,*,,,
8690032258,002 H 6366,8550,0247,*,,,
8690032259,039 8086,9782,0247,*,,,
8690032260,039 8085,5277,0247,*,,,
8690032261,002 H 6110,9783,0247,*,,,
8690032262,002 H 6068,9784,0247,*,,,
8690032263,002 H 6162,9785,0247,*,,,
8690032264,002 H 6177,9786,0247,*,,,
8690032265,002 H 6469,9787,0247,*,,,
8690032266,002 H 6211,9788,0247,*,,,
8690032267,002 H 5679,9789,0247,*,,,
8690032268,002 H 6217,9790,0247,*,,,
8690032269,002 H 6325,8747,0247,*,,,
8690032270,002 H 6106,9083,0247,*,,,
8690032271,002 H 6175,9692,0247,*,,,
8690032272,002 H 6150,9791,0247,*,,,
8690032273,002 H 6277,9792,0247,*,,,
8690032274,002 H 6127,9793,0247,*,,,
8690032275,002 H 6099,9794,0247,*,,,
8690032276,002 H 6282,9795,0247,*,,,
8690032277,002 H 6094,9796,0247,*,,,
8690032278,002 H 6265,9781,0247,*,,,
8690032279,002 H 5978,8548,0247,*,,,
8690032280,002 H 5966,9797,0247,*,,,
8690032281,002 H 6241,9798,0247,*,,,
8690032282,002 H 6132,9799,0247,*,,,
8690032283,002 H 6151,9800,0247,*,,,
8690032284,002 H 6246 ,9801,0247,*,,,
8690032285,002 H 6246 ,9802,0247,*,,,
8690032286,002 H 6306,9803,0247,*,,,
8690032287,002 H 6393,9804,0247,*,,,
8690032288,002 H 6142,8550,0247,*,,,
8690032289,002 H 6297,9805,0247,*,,,
8690032290,002 H 6143,9806,0247,*,,,
8690032291,002 H 6218,9807,0247,*,,,
8690032292,001 1976,50,0257,*,,,
8690032293,001 1976,216,1637,*,,,
8690032294,001 1976,40,1638,*,,,
8690032295,001 1976,42,0950,*,,,
8690032296,037 25552,2600,0007,*,,,
8690032297,009 1111,2081,1639,*,,,
8690032298,009 1111,3771,1640,*,,,
8690032299,002 H 6199,9808,0247,*,,,
8690032300,002 H 6249,9809,0247,*,,,
8690032301,002 H 6309,9810,0247,*,,,
8690032302,002 H 6481,9811,0247,*,,,
8690032303,002 H 6173,9812,0247,*,,,
8690032304,002 H 3845,1919,0037,*,,,
8690032305,002 H 3845,4511,0037,*,,,
8690032306,002 H 5953,9813,0247,*,,,
8690032307,002 H 5952,9751,0247,*,,,
8690032308,002 H 6226,9814,0247,*,,,
8690032309,002 H 6250,9815,0247,*,,,
8690032310,002 H 6416,9816,0247,*,,,
8690032311,418 T 4104,6289,1641,*,,,
8690032312,002 H 6135 ,9817,0247,*,,,
8690032313,418 T 4104,8947,1641,*,,,
8690032314,418 T 4104,9818,1642,*,,,
8690032315,418 T 4104,8947,1643,*,,,
8690032316,418 T 4104,9818,1644,*,,,
8690032317,002 H 5982,9819,0247,*,,,
8690032318,418 T 4104,8947,1645,*,,,
8690032319,418 T 4104,8947,1646,*,,,
8690032320,418 T 4104,9818,0063,*,,,
8690032321,418 T 4104,9818,1647,*,,,
8690032322,002 H 5716,9820,0247,*,,,
8690032323,418 4405,8448,0063,*,,,
8690032324,418 S 4405,6853,0063,*,,,
8690032325,418 S 4405,6853,1648,*,,,
8690032326,418 S 4405,8543,0063,*,,,
8690032327,418 S 4405,8543,1649,*,,,
8690032328,002 H 5903,9823,0247,*,,,
8690032329,002 H 5150,9821,1650,*,,,
8690032330,002 H 5150,9821,1651,*,,,
8690032331,002 H 5150,8501,0916,*,,,
8690032332,002 H 5150,8501,1606,*,,,
8690032333,002 H 5954,9824,0247,*,,,
8690032334,002 H 6047,9825,0247,*,,,
8690032335,480 9207 ,8335,0099,*,,,
8690032336,002 H 6105,9826,0247,*,,,
8690032337,480 9207 ,8335,1652,*,,,
8690032338,480 9207 ,8335,1653,*,,,
8690032339,480 9207 ,8334,0544,*,,,
8690032340,480 9207 ,8334,0267,*,,,
8690032341,480 9207 ,9132,1654,*,,,
8690032342,480 9207 ,9132,0836,*,,,
8690032343,002 H 6316,9827,0247,*,,,
8690032344,480 9207 ,9132,1017,*,,,
8690032345,002 H 5980,9828,0247,*,,,
8690032346,002 H 5942,9829,0247,*,,,
8690032347,002 H 6446,9830,0247,*,,,
8690032348,002 H 6310,9831,0247,*,,,
8690032349,002 H 5718,9832,0247,*,,,
8690032350,002 H 6346,8728,0247,*,,,
8690032351,001 9850,42,0009,*,,,
8690032352,001 9850,6217,0009,*,,,
8690032353,002 H 6298,9725,0247,*,,,
8690032354,034 9674-1A,9475,0247,*,,,
8690032355,034 9674-1A,7626,0247,*,,,
8690032356,002 H 5871,9833,0247,*,,,
8690032357,002 H 6472,9834,0247,*,,,
8690032358,002 H 6315,9836,0247,*,,,
8690032359,002 H 6343,9837,0247,*,,,
8690032360,418 6018,8693,0743,*,,,
8690032361,002 H 6292,9838,0247,*,,,
8690032362,002 H 6250,9839,0247,*,,,
8690032363,002 H 6468,9840,0247,*,,,
8690032364,002 H 6278,9841,0247,*,,,
8690032365,002 H 5699,9761,0247,*,,,
8690032366,002 H 6421,9841,0247,*,,,
8690032367,002 H 5784,9842,0247,*,,,
8690032368,002 H 6275,7910,0247,*,,,
8690032369,002 H 6273,9843,0247,*,,,
8690032370,017 0128,227,0247,*,,,
8690032371,017 0127,40,0247,*,,,
8690032372,017 0129 ,227,0247,*,,,
8690032373,002 H 6276,9072,0247,*,,,
8690032374,002 H 6463,9844,0247,*,,,
8690032375,002 H 6352,9845,0247,*,,,
8690032376,002 H 6358,9684,0247,*,,,
8690032377,002 H 5872,9846,0247,*,,,
8690032378,002 H 5992,9847,0247,*,,,
8690032379,002 H 6479,9848,0247,*,,,
8690032380,002 H 6488,9072,0247,*,,,
8690032381,002 H 6128,9849,0247,*,,,
8690032382,002 H 6251,9850,0247,*,,,
8690032383,002 H 6208,9851,0247,*,,,
8690032384,002 H 6318,9852,0247,*,,,
8690032385,002 H 6314,9853,0247,*,,,
8690032386,002 H 6202,9854,0247,*,,,
8690032387,002 H 6179,9855,0247,*,,,
8690032388,002 H 6353,9856,0247,*,,,
8690032389,002 H 6204,9705,0247,*,,,
8690032390,002 H 6398,9857,0247,*,,,
8690032391,002 H 6244,9858,0247,*,,,
8690032392,002 H 6272,9859,0247,*,,,
8690032393,002 H 6042,8928,0247,*,,,
8690032394,002 H 6145,9860,0247,*,,,
8690032395,002 H 6467,9861,0247,*,,,
8690032396,002 H 6071,9862,0247,*,,,
8690032397,002 H 6192,8655,0247,*,,,
8690032398,002 H 6223,9863,0247,*,,,
8690032399,002 H 6167 ,9864,0247,*,,,
8690032400,002 H 6480,9865,0247,*,,,
8690032401,002 H 6266,9866,0247,*,,,
8690032402,002 H 6262,9867,0247,*,,,
8690032403,002 H 6263,9868,0247,*,,,
8690032404,002 H 6123,9869,0247,*,,,
8690032405,002 H 6203,9870,0247,*,,,
8690032406,002 H 6270 ,9871,0247,*,,,
8690032407,002 H 6320,9872,0247,*,,,
8690032408,002 H 6129,9873,0247,*,,,
8690032409,002 H 6295,9874,0247,*,,,
8690032410,002 H 6268,9875,0247,*,,,
8690032411,002 H 6275,9869,0247,*,,,
8690032412,002 H 6210,9876,0247,*,,,
8690032413,002 H 6308,9877,0247,*,,,
8690032414,002 H 6111,8550,0247,*,,,
8690032415,002 H 6496,9878,0247,*,,,
8690032416,002 H 6462,9879,0247,*,,,
8690032417,002 H 6482,9880,0247,*,,,
8690032418,002 H 6104,9881,0247,*,,,
8690032419,002 H 5811 ,9882,0247,*,,,
8690032420,002 H 6163,8594,0247,*,,,
8690032421,002 H 6498,9719,0247,*,,,
8690032422,002 H 6471,9787,0247,*,,,
8690032423,002 H 6489,9738,0247,*,,,
8690032424,002 H 6495,8548,0247,*,,,
8690032425,002 H 6475,9883,0247,*,,,
8690032426,002 H 6453,9879,0247,*,,,
8690032427,002 H 6443,9884,0247,*,,,
8690032428,002 H 6233,9885,0247,*,,,
8690032429,002 H 6190,9706,0247,*,,,
8690032430,002 H 6455,9886,0247,*,,,
8690032432,418 20114,5364,1115,*,,,
8690032433,418 20114,5364,0480,*,,,
8690032434,007 22 650,2269,0960,*,,,
8690032435,007 22 650,304,0264,*,,,
8690032436,007 22 650,304,0275,*,,,
8690032437,007 22 650,141,1655,*,,,
8690032438,007 22 650,141,1656,*,,,
8690032439,018 3389,5213,0526,*,,,
8690032440,018 3389,3713,0526,*,,,
8690032441,018 3389,3713,0667,*,,,
8690032442,002 H 6452,9880,0247,*,,,
8690032443,018 3414,1941,0667,*,,,
8690032444,018 3356,7763,1360,*,,,
8690032445,036 605 TB 4054,9517,0779,*,,,
8690032446,002 H 6448,9888,0247,*,,,
8690032447,002 H 6432 ,9889,0247,*,,,
8690032448,002 H 6401,9890,0247,*,,,
8690032449,002 H 6344,9891,0247,*,,,
8690032450,002 H 6283,9892,0247,*,,,
8690032451,002 H 6442 ,9893,0247,*,,,
8690032452,002 H 6447,8628,0247,*,,,
8690032453,002 H 6203,9889,0247,*,,,
8690032454,002 H 6415,9889,0247,*,,,
8690032455,002 H 6234 ,9894,0247,*,,,
8690032456,002 H 6196,9895,0247,*,,,
8690032457,002 H 6313,9896,0247,*,,,
8690032458,002 H 6355,9897,0247,*,,,
8690032459,002 H 6418,8550,0247,*,,,
8690032460,002 H 6420,9898,0247,*,,,
8690032461,002 H 6091,9899,0247,*,,,
8690032462,002 H 6408,9889,0247,*,,,
8690032463,002 H 6414 ,9072,0247,*,,,
8690032464,002 H 6317,8550,0247,*,,,
8690032465,002 H 6152,8550,0247,*,,,
8690032466,002 H 6132,9900,0247,*,,,
8690032467,002 H 5802,9901,0247,*,,,
8690032468,002 H 6360,9902,0247,*,,,
8690032469,002 H 6200,9903,0247,*,,,
8690032470,002 H 6189,9783,0247,*,,,
8690032471,002 H 6289,9719,0247,*,,,
8690032472,002 H 6125 ,9904,0247,*,,,
8690032473,002 H 6280,9905,0247,*,,,
8690032474,002 H 5824 ,9906,0247,*,,,
8690032475,002 H 6168,9719,0247,*,,,
8690032476,002 H 6307 ,9907,0247,*,,,
8690032477,002 H 6248 ,9908,0247,*,,,
8690032478,002 H 6092,9909,0247,*,,,
8690032479,002 H 6043,9910,0247,*,,,
8690032480,002 H 6171,9911,0247,*,,,
8690032481,002 H 6312,8550,0247,*,,,
8690032482,002 H 6319,9912,0247,*,,,
8690032483,002 H 6044,9913,0247,*,,,
8690032484,002 H 6144,9914,0247,*,,,
8690032485,002 H 6122,9915,0247,*,,,
8690032486,002 H 6145,9916,0247,*,,,
8690032487,002 H 6322,9917,0247,*,,,
8690032488,002 H 6077,9918,0247,*,,,
8690032489,002 H 5970,9919,0247,*,,,
8690032490,002 H 6201 ,9747,0247,*,,,
8690032491,002 H 5803,9920,0247,*,,,
8690032492,002 H 6203,9921,0247,*,,,
8690032493,002 H 6407,9922,0247,*,,,
8690032494,002 H 6405 ,8550,0247,*,,,
8690032495,002 H 5010,9923,0247,*,,,
8690032496,002 H 3386,9700,0247,*,,,
8690032497,002 H 6181,9924,0247,*,,,
8690032498,002 H 6385,9925,0247,*,,,
8690032499,002 H 6383,8548,0247,*,,,
8690032500,002 H 6417,9926,0247,*,,,
8690032501,002 H 5722,9927,0247,*,,,
8690032502,002 H 6075,9719,0247,*,,,
8690032503,002 H 6337,9928,0247,*,,,
8690032504,002 H 6375 ,8548,0247,*,,,
8690032505,007 21 806,9929,0263,*,,,
8690032506,007 21 806,9929,0323,*,,,
8690032507,007 21 806,9930,0001,*,,,
8690032508,007 21 800,9929,0001,*,,,
8690032509,007 21 800,9930,0001,*,,,
8690032510,007 21 800,4351,0001,*,,,
8690032511,007 21 806,9929,0127,*,,,
8690032512,007 21 806,9929,1657,*,,,
8690032513,007 21 806,9929,1480,*,,,
8690032514,007 21 806,9930,1657,*,,,
8690032515,007 21 806,9930,1480,*,,,
8690032516,007 21 806,4351,1657,*,,,
8690032517,007 21 806,4351,1480,*,,,
8690032518,007 21 800,9929,0095,*,,,
8690032519,007 21 806,9929,0001,*,,,
8690032520,007 21 800,9930,1658,*,,,
8690032521,007 21 800,4351,1658,*,,,
8690032522,007 21 800,9931,0916,*,,,
8690032523,007 21 800,9932,1658,*,,,
8690032524,007 21 800,5038,1658,*,,,
8690032525,007 21 800,9930,1659,*,,,
8690032526,007 21 800,4351,1659,*,,,
8690032527,007 21 800,9931,0914,*,,,
8690032528,007 21 800,9932,1659,*,,,
8690032529,007 21 800,5038,1659,*,,,
8690032530,243 630,322,0247,*,,,
8690032531,243 630,47,0247,*,,,
8690032532,243 630,227,0247,*,,,
8690032533,243 630,2998,0247,*,,,
8690032534,243 630,3001,0247,*,,,
8690032535,243 630,317,0247,*,,,
8690032536,012 205,9933,0544,*,,,
8690032537,012 205,9934,0027,*,,,
8690032538,012 205,9933,1606,*,,,
8690032539,012 205,9935,0027,*,,,
8690032540,243 26 ,163,0247,*,,,
8690032541,243 26 ,164,0247,*,,,
8690032542,243 26 ,3849,0247,*,,,
8690032543,243 26 ,6528,0247,*,,,
8690032544,243 26 ,291,0247,*,,,
8690032545,243 26 ,321,0247,*,,,
8690032546,243 26 ,9298,0247,*,,,
8690032547,012 406,9023,0544,*,,,
8690032548,012 406,9023,1606,*,,,
8690032549,243 6800,25,0247,*,,,
8690032550,243 6800,534,0247,*,,,
8690032551,243 6800,227,0247,*,,,
8690032552,243 6800,2998,0247,*,,,
8690032553,243 6800,3001,0247,*,,,
8690032554,243 6800,242,0247,*,,,
8690032555,012 406,9936,0544,*,,,
8690032556,012 406,9937,0544,*,,,
8690032557,012 406,9936,1606,*,,,
8690032558,012 406,9937,1606,*,,,
8690032559,243 626,2998,0247,*,,,
8690032560,243 626,3001,0247,*,,,
8690032561,243 626,3002,0247,*,,,
8690032562,243 626,6528,0247,*,,,
8690032563,012 406,1438,0544,*,,,
8690032564,012 406,1438,1606,*,,,
8690032565,243 635,322,0247,*,,,
8690032566,243 635,534,0247,*,,,
8690032567,243 635,8468,0247,*,,,
8690032568,243 715,322,0247,*,,,
8690032569,243 715,1962,0247,*,,,
8690032570,243 701 ,163,0247,*,,,
8690032571,243 701 ,164,0247,*,,,
8690032572,243 701 ,3849,0247,*,,,
8690032573,243 740,2998,0247,*,,,
8690032574,243 740,317,0247,*,,,
8690032575,243 740,321,0247,*,,,
8690032576,243 702,754,0247,*,,,
8690032577,243 702,53,0247,*,,,
8690032578,243 702,3002,0247,*,,,
8690032579,243 702,9938,0247,*,,,
8690032580,243 Z 625,322,0247,*,,,
8690032581,243 Z 625,38,0247,*,,,
8690032582,243 Z 625,534,0247,*,,,
8690032583,243 Z 625,2253,0247,*,,,
8690032584,243 725 ,25,0247,*,,,
8690032585,243 725 ,322,0247,*,,,
8690032586,243 725 ,6528,0247,*,,,
8690032587,243 725 ,317,0247,*,,,
8690032588,418 S 40003,9939,0544,*,,,
8690032589,418 S 40003,9940,0544,*,,,
8690032590,418 S 40003,9940,1606,*,,,
8690032591,418 S 40003,9939,1606,*,,,
8690032592,243 25,312,0247,*,,,
8690032593,243 25,25,0247,*,,,
8690032594,243 25,322,0247,*,,,
8690032595,243 25,534,0247,*,,,
8690032596,243 25,2253,0247,*,,,
8690032597,243 25,2998,0247,*,,,
8690032598,243 25,242,0247,*,,,
8690032599,243 640,44,0247,*,,,
8690032600,243 640,754,0247,*,,,
8690032601,243 640,322,0247,*,,,
8690032602,243 640,534,0247,*,,,
8690032603,243 705,312,0247,*,,,
8690032604,243 705,2998,0247,*,,,
8690032605,243 705,3001,0247,*,,,
8690032606,243 705,242,0247,*,,,
8690032607,418 S 40003,9941,0544,*,,,
8690032608,418 S 40003,9942,0544,*,,,
8690032609,418 S 40003,9943,0544,*,,,
8690032610,418 S 40003,9944,0544,*,,,
8690032611,418 S 40003,9941,1606,*,,,
8690032612,418 S 40003,9942,1606,*,,,
8690032613,418 S 40003,9943,1606,*,,,
8690032614,418 S 40003,9944,1606,*,,,
8690032615,243 625,312,0247,*,,,
8690032616,243 625,2998,0247,*,,,
8690032617,243 625,3001,0247,*,,,
8690032618,243 625,317,0247,*,,,
8690032619,243 625,242,0247,*,,,
8690032620,418 S 40003,9945,0027,*,,,
8690032621,418 T 4430,9193,0027,*,,,
8690032622,418 T 4429,106,0027,*,,,
8690032623,418 T 4429,9490,0544,*,,,
8690032624,418 T 4429,9490,1606,*,,,
8690032625,418 T 9813-2,6289,0544,*,,,
8690032626,418 T 9813-2,6289,1606,*,,,
8690032627,418 T 9813-2,1508,0544,*,,,
8690032628,418 T 9813-2,1508,1606,*,,,
8690032629,037 7301-2,6826,0247,*,,,
8690032630,037 7301-2,6837,0247,*,,,
8690032631,037 7301-2,3714,0247,*,,,
8690032632,418 T 9813-3,9947,0544,*,,,
