AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,DBName
3973,46,YEŞİLKENT,YESILKENT,652,TANCA
3974,46,BÜYÜKNACAR,BUYUKNACAR,649,TANCA
3975,46,EVRİ,EVRI,649,TANCA
3976,46,NARLI,NARLI,649,TANCA
3977,46,YUMAKLICERİT,YUMAKLICERIT,649,TANCA
3978,46,BEYOĞLU,BEYOGLU,650,TANCA
3979,46,KILILI,KILILI,650,TANCA
3980,46,ŞEKEROBA,SEKEROBA,650,TANCA
3981,46,YEŞİLYÖRE,YESILYORE,650,TANCA
3982,63,KARAKÖPRÜ,KARAKOPRU,857,TANCA
3983,63,KISAS,KISAS,857,TANCA
3984,63,UĞURLU,UGURLU,857,TANCA
3985,63,KONUKLU,KONUKLU,857,TANCA
3986,63,PEKMEZLİ,PEKMEZLI,858,TANCA
3987,63,AYRAN,AYRAN,859,TANCA
3988,63,MEZRA,MEZRA,859,TANCA
3989,63,YASLICA,YASLICA,860,TANCA
3990,63,YAYLAK,YAYLAK,860,TANCA
3991,63,YUKARIGÖKLÜ,YUKARIGOKLU,862,TANCA
3992,63,ARGIL,ARGIL,862,TANCA
3993,63,KAPIKAYA,KAPIKAYA,864,TANCA
3994,63,GÜRAKAR,GURAKAR,864,TANCA
3995,63,ONBİRNİSAN,ONBIRNISAN,865,TANCA
3996,63,EYÜPNEBİ,EYUPNEBI,866,TANCA
3997,27,BAŞPINAR,BASPINAR,363,TANCA
3998,6,ALTINDAĞ,ALTINDAG,0,TANCA
4014,6,KEÇİÖREN,KECIOREN,0,TANCA
4017,6,MAMAK,MAMAK,0,TANCA
4018,6,GAZİOSMANPAŞA,GAZIOSMANPASA,73,TANCA
4019,3,SİNANPAŞA,SINANPASA,0,TANCA
3666,61,IŞIKLAR,ISIKLAR,829,TANCA
3667,61,KAVAKLI,KAVAKLI,829,TANCA
3668,61,MERSİN,MERSIN,829,TANCA
3669,61,SÖĞÜTLÜ,SOGUTLU,829,TANCA
3670,61,ŞİNİK,SINIK,829,TANCA
3671,61,YILDIZLI,YILDIZLI,829,TANCA
3672,61,ÇANKAYA,CANKAYA,830,TANCA
3673,61,ERENLER,ERENLER,830,TANCA
3674,61,YEŞİLYURT,YESILYURT,830,TANCA
3675,61,ATAYURT,ATAYURT,841,TANCA
3676,61,FINDIKLI,FINDIKLI,841,TANCA
3677,61,YEŞİLYALI,YESILYALI,841,TANCA
3678,61,TÜRKELLİ,TURKELLI,839,TANCA
3679,61,YEŞİLKÖY,YESILKOY,839,TANCA
3680,61,ATAKÖY,ATAKOY,842,TANCA
3681,61,KARAÇAM,KARACAM,842,TANCA
3682,61,TAŞKIRAN,TASKIRAN,842,TANCA
3683,61,UZUNGÖL,UZUNGOL,842,TANCA
3684,61,AYKUT,AYKUT,847,TANCA
3685,61,ÇALKÖY,CALKOY,847,TANCA
3686,61,ÇAYIRBAĞI,CAYIRBAGI,847,TANCA
3687,61,BALABAN,BALABAN,832,TANCA
3688,61,GÜLDEREN,GULDEREN,832,TANCA
3689,61,BEŞKÖY,BESKOY,848,TANCA
3690,61,ESİROĞLU,ESIROGLU,838,TANCA
3691,61,ŞAHİNKAYA,SAHINKAYA,838,TANCA
3692,61,BALLICA,BALLICA,840,TANCA
3693,61,BÖLÜMLÜ,BOLUMLU,840,TANCA
3694,61,CUMAPAZARI,CUMAPAZARI,840,TANCA
3695,61,ESKİPAZAR,ESKIPAZAR,840,TANCA
3696,61,GÜRPINAR,GURPINAR,840,TANCA
3697,61,UĞURLU,UGURLU,840,TANCA
3698,61,ÇAMBURNU,CAMBURNU,836,TANCA
3699,61,ORMANSEVEN,ORMANSEVEN,836,TANCA
3826,68,YUVA,YUVA,917,TANCA
3827,68,CAMİLİ,CAMILI,918,TANCA
3828,68,EŞMEKAYA,ESMEKAYA,923,TANCA
3829,68,SARATLI,SARATLI,922,TANCA
3830,68,DEMİRCİ,DEMIRCI,922,TANCA
3831,68,GÜLPINAR,GULPINAR,922,TANCA
3832,68,SOFULAR,SOFULAR,922,TANCA
3833,68,BEKARLAR,BEKARLAR,922,TANCA
3834,68,SELİME,SELIME,919,TANCA
3835,68,IHLARA,IHLARA,919,TANCA
3836,68,ILISU,ILISU,919,TANCA
3837,68,BOZKIR,BOZKIR,920,TANCA
3838,68,OZANCIK,OZANCIK,920,TANCA
3839,68,ÇİFTEVİ,CIFTEVI,920,TANCA
3840,68,DEVEDAMI,DEVEDAMI,920,TANCA
3841,68,SARIKARAMAN,SARIKARAMAN,920,TANCA
3842,68,HARMANDALI,HARMANDALI,920,TANCA
3843,68,BALCI,BALCI,920,TANCA
3844,68,BOĞAZKÖY,BOGAZKOY,921,TANCA
3845,69,AKŞAR,AKSAR,924,TANCA
3846,69,ARPALI,ARPALI,924,TANCA
3847,69,ÇAYIRYOLU,CAYIRYOLU,924,TANCA
3848,69,KONURSU,KONURSU,924,TANCA
3849,69,BEŞPINAR,BESPINAR,926,TANCA
3850,69,GÖKÇEDERE,GOKCEDERE,926,TANCA
3851,70,AKÇAŞEHİR,AKCASEHIR,927,TANCA
3852,70,KİSECİK,KISECIK,927,TANCA
3853,70,SUDURAĞI,SUDURAGI,927,TANCA
3854,70,TAŞKALE,TASKALE,927,TANCA
3855,70,YEŞİLDERE,YESILDERE,927,TANCA
3856,70,YOLLARBAŞI,YOLLARBASI,927,TANCA
3857,70,GÜNEYYURT,GUNEYYURT,929,TANCA
3858,70,KAZANCI,KAZANCI,929,TANCA
3859,70,GÖKTEPE,GOKTEPE,932,TANCA
3860,71,AHILI,AHILI,933,TANCA
3861,71,AŞAĞIMAHMUTLAR,ASAGIMAHMUTLAR,71,TANCA
3862,71,ÇULLU,CULLU,933,TANCA
3863,71,HACILAR,HACILAR,933,TANCA
3864,71,HASANDEDE,HASANDEDE,933,TANCA
3865,71,KARAAHMETLİ,KARAAHMETLI,938,TANCA
3866,71,KOÇUBABA,KOCUBABA,939,TANCA
3867,71,KULAKSIZ,KULAKSIZ,939,TANCA
3868,71,BÜYÜKAFŞAR,BUYUKAFSAR,935,TANCA
3869,71,BÜYÜKYAĞLI,BUYUKYAGLI,935,TANCA
3870,71,ÇERİKLİ,CERIKLI,935,TANCA
3871,71,CERİTMÜMİNLİ,CERITMUMINLI,936,TANCA
3872,71,KONUR,KONUR,936,TANCA
3873,71,KÖPRÜ,KOPRU,936,TANCA
3874,71,GÜZELYURT,GUZELYURT,937,TANCA
3875,71,HAMZALI,HAMZALI,937,TANCA
3876,71,IRMAK,IRMAK,942,TANCA
3877,71,KILIÇLAR,KILICLAR,942,TANCA
3878,72,BALPINAR,BALPINAR,943,TANCA
3879,72,İKİKÖPRÜ,IKIKOPRU,944,TANCA
3880,72,HİSAR,HISAR,945,TANCA
3881,72,KAYAPINAR,KAYAPINAR,945,TANCA
3882,72,BEKİRHAN,BEKIRHAN,947,TANCA
3883,72,YÜCEBAĞ,YUCEBAG,948,TANCA
3884,73,BALVEREN,BALVEREN,949,TANCA
3885,73,KASRİK,KASRIK,949,TANCA
3886,73,KUMÇATI,KUMCATI,949,TANCA
3887,73,MEZRA,MEZRA,950,TANCA
3888,73,FINDIK,FINDIK,953,TANCA
3889,73,KARALAR,KARALAR,954,TANCA
3890,73,SIRTKÖY,SIRTKOY,954,TANCA
3891,73,BAŞVERİMLİ,BASVERIMLI,955,TANCA
3556,58,KALIN,KALIN,797,TANCA
3557,58,KAVAK,KAVAK,797,TANCA
3558,58,KÜMBET,KUMBET,797,TANCA
3559,58,ŞEYHHALİL,SEYHHALIL,797,TANCA
3560,58,YAVU,YAVU,797,TANCA
3561,58,ŞEREFİYE,SEREFIYE,798,TANCA
3562,59,BANARLI,BANARLI,805,TANCA
3563,59,BARBAROS,BARBAROS,805,TANCA
3564,59,KARACAKILAVUZ,KARACAKILAVUZ,805,TANCA
3565,59,KUMBAĞ,KUMBAG,805,TANCA
3566,59,KAPAKLI,KAPAKLI,5231,TANCA
3567,59,KARAAĞAÇ,KARAAGAC,5231,TANCA
3568,59,KIZILPINAR,KIZILPINAR,5231,TANCA
3569,59,VELİKÖY,VELIKOY,5231,TANCA
3570,59,ÇERKEZMÜSELLİM,CERKEZMUSELLIM,808,TANCA
3571,59,MARMARACIK,MARMARACIK,807,TANCA
3572,59,MİSİNLİ,MISINLI,807,TANCA
3573,59,ULAŞ,ULAS,807,TANCA
3574,59,VELİMEŞE,VELIMESE,807,TANCA
3575,59,YENİCE,YENICE,807,TANCA
3576,59,ŞALGAMLI,SALGAMLI,808,TANCA
3577,59,BALABANCIK,BALABANCIK,809,TANCA
3578,59,KOZYÖRÜK,KOZYORUK,809,TANCA
3579,59,SAĞLAMTAŞ,SAGLAMTAS,809,TANCA
3580,59,SULTANKÖY,SULTANKOY,812,TANCA
3700,61,OYLUM,OYLUM,836,TANCA
3701,61,YENİAY,YENIAY,836,TANCA
3702,61,GEYİKLİ,GEYIKLI,837,TANCA
3703,61,İSKENDERLİ,ISKENDERLI,834,TANCA
3704,61,YALIKÖY,YALIKOY,831,TANCA
3705,61,KAŞÜSTÜ,KASUSTU,833,TANCA
3706,61,OYMALITEPE,OYMALITEPE,833,TANCA
3707,61,ÖZDİL,OZDIL,833,TANCA
3708,62,AKPAZAR,AKPAZAR,852,TANCA
3709,62,DARIKENT,DARIKENT,852,TANCA
3710,64,BÖLME,BOLME,868,TANCA
3711,64,GÜRE,GURE,868,TANCA
3712,64,İLYASLI,ILYASLI,868,TANCA
3713,64,BÜYÜKOTURAK,BUYUKOTURAK,869,TANCA
3714,64,KIZILCASÖĞÜT,KIZILCASOGUT,869,TANCA
3715,64,AHMETLER,AHMETLER,870,TANCA
3716,64,GÜLLÜ,GULLU,870,TANCA
3717,64,YELEĞEN,YELEGEN,870,TANCA
3718,64,KARBASAN,KARBASAN,871,TANCA
3719,64,AĞAÇBEYLİ,AGACBEYLI,872,TANCA
3720,64,PINARBAŞI,PINARBASI,872,TANCA
3721,64,SELÇİKLER,SELCIKLER,872,TANCA
3722,64,TATAR,TATAR,872,TANCA
3723,64,YAYALAR,YAYALAR,872,TANCA
3724,64,AVGAN,AVGAN,873,TANCA
3725,64,HASKÖY,HASKOY,873,TANCA
3726,64,KIŞLA,KISLA,873,TANCA
3727,64,OMURCA,OMURCA,873,TANCA
3728,65,BOSTANİÇİ,BOSTANICI,874,TANCA
3729,65,ÇİÇEKLİ,CICEKLI,885,TANCA
3730,65,ÇELEBİBAĞI,CELEBIBAGI,878,TANCA
3731,65,KOCAPINAR,KOCAPINAR,878,TANCA
3732,65,UYSAL,UYSAL,879,TANCA
3733,65,SAĞMALI,SAGMALI,883,TANCA
3734,66,ÇADIRARDIÇ,CADIRARDIC,887,TANCA
3735,66,ESENLİ,ESENLI,887,TANCA
3736,66,OSMANPAŞA,OSMANPASA,887,TANCA
3737,66,BELEKCEHAN,BELEKCEHAN,888,TANCA
3738,66,OLUKÖZÜ,OLUKOZU,888,TANCA
3739,66,UMUTLU,UMUTLU,888,TANCA
3740,66,BAŞTÜRK,BASTURK,898,TANCA
3741,66,BAYDİĞİN,BAYDIGIN,898,TANCA
3742,66,KAZANKAYA,KAZANKAYA,898,TANCA
3743,66,KÖSRELİK,KOSRELIK,898,TANCA
3744,66,ÇAKMAK,CAKMAK,889,TANCA
3745,66,ÇALAPVERDİ,CALAPVERDI,889,TANCA
3746,66,DEVECİPINAR,DEVECIPINAR,889,TANCA
3747,66,OVAKENT,OVAKENT,889,TANCA
3748,66,ÖZLER,OZLER,889,TANCA
3749,66,SIRÇALI,SIRCALI,889,TANCA
3750,66,UZUNLU,UZUNLU,889,TANCA
3751,66,YAMAÇLI,YAMACLI,889,TANCA
3752,66,YENİPAZAR,YENIPAZAR,889,TANCA
3753,66,BÜYÜKKIŞLA,BUYUKKISLA,890,TANCA
3754,66,CURALI,CURALI,891,TANCA
3755,66,ÇOKRADAN,COKRADAN,891,TANCA
3756,66,EVCİLER,EVCILER,891,TANCA
3757,66,BAZLAMBAÇ,BAZLAMBAC,892,TANCA
3758,66,BEYYURDU,BEYYURDU,892,TANCA
3759,66,ÖZÜKAVAK,OZUKAVAK,892,TANCA
3760,66,HALIKÖY,HALIKOY,899,TANCA
3761,66,ÇİÇEKLİ,CICEKLI,900,TANCA
3762,66,DEDEFAKILI,DEDEFAKILI,900,TANCA
3763,66,OZAN,OZAN,900,TANCA
3764,66,BABAYAĞMUR,BABAYAGMUR,893,TANCA
3765,66,KARAYAKUP,KARAYAKUP,893,TANCA
3766,66,YUKARISARIKAYA,YUKARISARIKAYA,893,TANCA
3767,66,AHMETFAKILI,AHMETFAKILI,894,TANCA
3768,66,ARAPLI,ARAPLI,894,TANCA
3769,66,BAHADIN,BAHADIN,894,TANCA
3770,66,BELENCUMAFAKILI,BELENCUMAFAKILI,894,TANCA
3771,66,ÇİĞDEMLİ,CIGDEMLI,894,TANCA
3772,66,DOĞANKENT,DOGANKENT,894,TANCA
3773,66,EYMİR,EYMIR,894,TANCA
3774,66,GEDİKHASANLI,GEDIKHASANLI,894,TANCA
3447,52,ESKİKÖY,ESKIKOY,720,TANCA
3448,52,IŞIKTEPE,ISIKTEPE,720,TANCA
3449,52,DEVECİK,DEVECIK,723,TANCA
3450,52,KAYNARTAŞ,KAYNARTAS,723,TANCA
3451,52,ŞENBOLLUK,SENBOLLUK,723,TANCA
3452,52,YOĞUNOLUK,YOGUNOLUK,723,TANCA
3453,52,YOKUŞDİBİ,YOKUSDIBI,724,TANCA
3454,52,ALANKENT,ALANKENT,725,TANCA
3455,52,ÇAMLI,CAMLI,712,TANCA
3456,52,ÇAYIRKENT,CAYIRKENT,712,TANCA
3457,52,ÇİFTLİK,CIFTLIK,712,TANCA
3458,52,TEPEALAN,TEPEALAN,712,TANCA
3459,52,FİZME,FIZME,713,TANCA
3460,52,YUKARIDAMLALI,YUKARIDAMLALI,713,TANCA
3461,52,TOPÇAM,TOPCAM,714,TANCA
3581,59,YENİÇİFTLİK,YENICIFTLIK,812,TANCA
3582,59,BEYAZKÖY,BEYAZKOY,813,TANCA
3583,59,BÜYÜKYONCALI,BUYUKYONCALI,813,TANCA
3584,59,HOŞKÖY,HOSKOY,814,TANCA
3585,60,AKBELEN,AKBELEN,816,TANCA
3586,60,AVLUNLAR,AVLUNLAR,816,TANCA
3587,60,BÜYÜKYILDIZ,BUYUKYILDIZ,816,TANCA
3588,60,ÇAMLIBEL,CAMLIBEL,816,TANCA
3589,60,ÇAT,CAT,816,TANCA
3590,60,EMİRSEYİT,EMIRSEYIT,816,TANCA
3591,60,GÜRYILDIZ,GURYILDIZ,816,TANCA
3592,60,KEMALPAŞA,KEMALPASA,816,TANCA
3593,60,YAĞMURLU,YAGMURLU,816,TANCA
3594,60,AKARÇAY,AKARCAY,817,TANCA
3595,60,ATAKÖY,ATAKOY,817,TANCA
3596,60,BAĞTAŞI,BAGTASI,817,TANCA
3597,60,CİHET,CIHET,817,TANCA
3598,60,ÇEVRELİ,CEVRELI,817,TANCA
3599,60,DİKİLİ,DIKILI,817,TANCA
3600,60,GÖLGELİ,GOLGELI,817,TANCA
3601,60,GÖRÜMLÜ,GORUMLU,817,TANCA
3602,60,KINIK,KINIK,817,TANCA
3603,60,ORMANDİBİ,ORMANDIBI,817,TANCA
3604,60,ÇELİKLİ,CELIKLI,818,TANCA
3605,60,HATİPLİ,HATIPLI,826,TANCA
3606,60,KARACAÖREN,KARACAOREN,826,TANCA
3607,60,AKÇA,AKCA,819,TANCA
3608,60,DEĞİRMENLİ,DEGIRMENLI,819,TANCA
3609,60,GÖKAL,GOKAL,819,TANCA
3610,60,KARAYAKA,KARAYAKA,819,TANCA
3611,60,KOÇAK,KOCAK,819,TANCA
3612,60,TANOBA,TANOBA,819,TANCA
3613,60,ÜZÜMLÜ,UZUMLU,819,TANCA
3614,60,GÖKÇELİ,GOKCELI,820,TANCA
3615,60,GÜNEBAKAN,GUNEBAKAN,820,TANCA
3616,60,GÜRÇEŞME,GURCESME,820,TANCA
3617,60,KUYUCAK,KUYUCAK,820,TANCA
3618,60,ÖZALAN,OZALAN,820,TANCA
3619,60,SERENLİ,SERENLI,820,TANCA
3620,60,YAZICIK,YAZICIK,820,TANCA
3621,60,YOLKONAK,YOLKONAK,820,TANCA
3622,60,DEREKÖY,DEREKOY,824,TANCA
3623,60,ÜZÜMÖREN,UZUMOREN,824,TANCA
3624,60,BAYDARLI,BAYDARLI,821,TANCA
3625,60,BEREKETLİ,BEREKETLI,821,TANCA
3626,60,BOZÇALI,BOZCALI,821,TANCA
3627,60,BÜŞÜRÜM,BUSURUM,821,TANCA
3628,60,CİMİTEKKE,CIMITEKKE,821,TANCA
3629,60,ÇEVRECİK,CEVRECIK,821,TANCA
3630,60,DEMİRCİLİ,DEMIRCILI,821,TANCA
3631,60,HASANŞEYH,HASANSEYH,821,TANCA
3632,60,KIZILCAÖREN,KIZILCAOREN,821,TANCA
3633,60,KUZBAĞI,KUZBAGI,821,TANCA
3634,60,NEBİŞEYH,NEBISEYH,821,TANCA
3635,60,SOĞUKPINAR,SOGUKPINAR,821,TANCA
3636,60,YOLÜSTÜ,YOLUSTU,821,TANCA
3637,60,DUTLUCA,DUTLUCA,827,TANCA
3638,60,ÇAYLI,CAYLI,822,TANCA
3639,60,KAT,KAT,822,TANCA
3640,60,ŞENYURT,SENYURT,822,TANCA
3641,60,ULUTEPE,ULUTEPE,822,TANCA
3642,60,YAZITEPE,YAZITEPE,822,TANCA
3643,60,YENİSU,YENISU,822,TANCA
3644,60,ÇIKRIK,CIKRIK,825,TANCA
3645,60,KUŞÇU,KUSCU,825,TANCA
3646,60,EVRENKÖY,EVRENKOY,823,TANCA
3647,60,GÜZELBEYLİ,GUZELBEYLI,823,TANCA
3648,60,YALINYAZI,YALINYAZI,823,TANCA
3649,60,YILDIZTEPE,YILDIZTEPE,823,TANCA
3650,61,AKOLUK,AKOLUK,828,TANCA
3651,61,AKYAZI,AKYAZI,828,TANCA
3652,61,ÇAĞLAYAN,CAGLAYAN,828,TANCA
3653,61,ÇUKURÇAYIR,CUKURCAYIR,828,TANCA
3654,61,GÜRBULAK,GURBULAK,828,TANCA
3655,61,PELİTLİ,PELITLI,828,TANCA
3656,61,YALINCAK,YALINCAK,828,TANCA
3657,61,YEŞİLOVA,YESILOVA,828,TANCA
3658,61,ADACIK,ADACIK,829,TANCA
3659,61,AKÇAKALE,AKCAKALE,829,TANCA
3660,61,AKÇAKÖY,AKCAKOY,829,TANCA
3661,61,AKPINAR,AKPINAR,829,TANCA
3662,61,DARICA,DARICA,829,TANCA
3663,61,DERECİK,DERECIK,829,TANCA
3664,61,DOĞANKÖY,DOGANKOY,829,TANCA
3665,61,DÖRTYOL,DORTYOL,829,TANCA
3235,45,MERSİNLİ,MERSINLI,633,TANCA
3236,45,POYRAZDAMLARI,POYRAZDAMLARI,633,TANCA
3237,45,SARTMAHMUT,SARTMAHMUT,633,TANCA
3238,45,TAYTAN,TAYTAN,633,TANCA
3239,45,YILMAZ,YILMAZ,633,TANCA
3240,45,ALİBEYLİ,ALIBEYLI,635,TANCA
3462,52,ÜÇYOL,UCYOL,714,TANCA
3463,52,YEŞİLCE,YESILCE,714,TANCA
3464,52,KIRLI,KIRLI,715,TANCA
3465,52,MEDRESEÖNÜ,MEDRESEONU,715,TANCA
3466,52,ERENYURT,ERENYURT,717,TANCA
3467,52,FATİH,FATIH,717,TANCA
3468,52,HANYANI,HANYANI,717,TANCA
3469,52,İNKUR,INKUR,717,TANCA
3470,52,PELİTLİYATAK,PELITLIYATAK,717,TANCA
3471,52,TEKKİRAZ,TEKKIRAZ,717,TANCA
3472,52,YENİKENT,YENIKENT,717,TANCA
3473,52,YEŞİLKENT,YESILKENT,717,TANCA
3474,53,ÇAYKENT,CAYKENT,726,TANCA
3475,53,KENDİRLİ,KENDIRLI,726,TANCA
3476,53,MURADİYE,MURADIYE,726,TANCA
3477,53,TUNCA,TUNCA,727,TANCA
3478,53,BÜYÜKKÖY,BUYUKKOY,728,TANCA
3479,53,MADENLİ,MADENLI,728,TANCA
3480,53,GÜNEYCE,GUNEYCE,738,TANCA
3481,53,YOLBAŞI,YOLBASI,730,TANCA
3482,54,GÖLKENT,GOLKENT,753,TANCA
3483,54,SİNANOĞLU,SINANOGLU,753,TANCA
3484,54,ALTINDERE,ALTINDERE,742,TANCA
3485,54,DOKURCUN,DOKURCUN,742,TANCA
3486,54,GÜCÜCEK,GUCUCEK,742,TANCA
3487,54,KUZULUK,KUZULUK,742,TANCA
3488,54,ÇAMLICA,CAMLICA,746,TANCA
3489,54,YEŞİLYURT,YESILYURT,746,TANCA
3490,54,DARIÇAYIRI,DARICAYIRI,747,TANCA
3491,54,KURUDERE,KURUDERE,747,TANCA
3492,54,LİMANDERE,LIMANDERE,747,TANCA
3493,54,YUVALIDERE,YUVALIDERE,747,TANCA
3494,54,ORTAKÖY,ORTAKOY,749,TANCA
3495,54,KIRKPINAR,KIRKPINAR,751,TANCA
3496,54,KURTKÖY,KURTKOY,751,TANCA
3497,55,ALTINKUM,ALTINKUM,4076,TANCA
3498,55,ATAKENT,ATAKENT,4076,TANCA
3499,55,ÇATALÇAM,CATALCAM,4076,TANCA
3500,55,KURUPELİT,KURUPELIT,4076,TANCA
3501,55,TAFLAN,TAFLAN,4076,TANCA
3502,55,YEŞİLKENT,YESILKENT,4076,TANCA
3503,55,İKİZPINAR,IKIZPINAR,758,TANCA
3504,55,ÇETİNKAYA,CETINKAYA,758,TANCA
3505,55,DOĞANCA,DOGANCA,758,TANCA
3506,55,KOLAY,KOLAY,758,TANCA
3507,55,AĞCAGÜNEY,AGCAGUNEY,759,TANCA
3508,55,ÇINARLIK,CINARLIK,759,TANCA
3509,55,DİKBIYIK,DIKBIYIK,759,TANCA
3510,55,HÜRRİYET,HURRIYET,759,TANCA
3511,55,BEKDİĞİN,BEKDIGIN,760,TANCA
3512,55,ILICA,ILICA,760,TANCA
3513,55,DEREKÖY,DEREKOY,766,TANCA
3514,55,YÖRÜKLER,YORUKLER,766,TANCA
3515,55,AŞAĞIÇİNİK,ASAGICINIK,770,TANCA
3516,55,BÜYÜKLÜ,BUYUKLU,770,TANCA
3517,55,AMBARTEPE,AMBARTEPE,763,TANCA
3518,55,BAZLAMAÇ,BAZLAMAC,763,TANCA
3519,55,EVCİ,EVCI,763,TANCA
3520,55,GÖLYAZI,GOLYAZI,763,TANCA
3521,55,HÜSEYİNMESCİT,HUSEYINMESCIT,763,TANCA
3522,55,KOCAMAN,KOCAMAN,763,TANCA
3523,55,KOZLUK,KOZLUK,763,TANCA
3524,55,SAKARLI,SAKARLI,763,TANCA
3525,55,SÖĞÜTLÜ,SOGUTLU,763,TANCA
3526,55,GÖL,GOL,764,TANCA
3527,55,NARLISARAY,NARLISARAY,764,TANCA
3528,56,GÖKÇEBAĞ,GOKCEBAG,771,TANCA
3529,56,ATABAĞI,ATABAGI,773,TANCA
3530,56,ZİYARET,ZIYARET,773,TANCA
3531,56,GÖZPINAR,GOZPINAR,774,TANCA
3532,56,KAYABAĞLAR,KAYABAGLAR,774,TANCA
3533,57,YENİKENT,YENIKENT,783,TANCA
3534,57,GÜZELKENT,GUZELKENT,784,TANCA
3535,58,GÜMÜŞDERE,GUMUSDERE,787,TANCA
3536,58,KURTPALA,KURTPALA,787,TANCA
3537,58,YAKUPOĞLAN,YAKUPOGLAN,787,TANCA
3538,58,YILDIZ,YILDIZ,787,TANCA
3539,58,DELİİLYAS,DELIILYAS,802,TANCA
3540,58,KALE,KALE,802,TANCA
3541,58,ÇEPNİ,CEPNI,789,TANCA
3542,58,EĞERCİ,EGERCI,789,TANCA
3543,58,SIZIR,SIZIR,789,TANCA
3544,58,SUÇATI,SUCATI,790,TANCA
3545,58,ALACAHAN,ALACAHAN,793,TANCA
3546,58,ÇETİNKAYA,CETINKAYA,793,TANCA
3547,58,HAVUZ,HAVUZ,793,TANCA
3548,58,ÇATALOLUK,CATALOLUK,795,TANCA
3549,58,AKÇAKIŞLA,AKCAKISLA,796,TANCA
3550,58,CEMEL,CEMEL,796,TANCA
3551,58,GÜRÇAYIR,GURCAYIR,796,TANCA
3552,58,KIZILCAKIŞLA,KIZILCAKISLA,796,TANCA
3553,58,BAHARÖZÜ,BAHAROZU,799,TANCA
3554,58,YENİKARAHİSAR,YENIKARAHISAR,799,TANCA
3555,58,GÜNEYKAYA,GUNEYKAYA,797,TANCA
3241,45,BÜYÜKBELEN,BUYUKBELEN,635,TANCA
3242,45,DİLEK,DILEK,635,TANCA
3243,45,GÖKÇE,GOKCE,635,TANCA
3244,45,GÜMÜLCELİ,GUMULCELI,635,TANCA
3245,45,HACIRAHMANLI,HACIRAHMANLI,635,TANCA
3246,45,HALİTPAŞA,HALITPASA,635,TANCA
3247,45,İSHAKÇELEBİ,ISHAKCELEBI,635,TANCA
3248,45,KOLDERE,KOLDERE,635,TANCA
3249,45,KUMKUYUCAK,KUMKUYUCAK,635,TANCA
3354,50,TATLARIN,TATLARIN,698,TANCA
3355,50,AKARCA,AKARCA,688,TANCA
3356,50,ÇALIŞ,CALIS,688,TANCA
3357,50,GÖYNÜK,GOYNUK,688,TANCA
3358,50,MAHMAT,MAHMAT,688,TANCA
3359,50,SARILAR,SARILAR,688,TANCA
3360,50,SUVERMEZ,SUVERMEZ,689,TANCA
3361,50,YAZIHÜYÜK,YAZIHUYUK,689,TANCA
3362,50,ABUUŞAĞI,ABUUSAGI,690,TANCA
3363,50,GÜMÜŞKENT,GUMUSKENT,690,TANCA
3364,50,KARACAŞAR,KARACASAR,690,TANCA
3365,50,OVAÖREN,OVAOREN,690,TANCA
3366,50,TUZKÖY,TUZKOY,690,TANCA
3367,50,KARABURNA,KARABURNA,691,TANCA
3368,50,KIZILAĞIL,KIZILAGIL,691,TANCA
3369,50,KALECİK,KALECIK,694,TANCA
3370,50,KANLICA,KANLICA,694,TANCA
3371,50,KARAHASANLI,KARAHASANLI,694,TANCA
3372,50,KARASENİR,KARASENIR,694,TANCA
3373,50,AKSALUR,AKSALUR,696,TANCA
3374,50,BAŞDERE,BASDERE,696,TANCA
3375,50,MUSTAFAPAŞA,MUSTAFAPASA,696,TANCA
3376,51,AKTAŞ,AKTAS,701,TANCA
3377,51,ALAY,ALAY,701,TANCA
3378,51,BAĞLAMA,BAGLAMA,701,TANCA
3379,51,ÇAVDARLI,CAVDARLI,701,TANCA
3380,51,ÇAYIRLI,CAYIRLI,701,TANCA
3381,51,DEĞİRMENLİ,DEGIRMENLI,701,TANCA
3382,51,DİKİLİTAŞ,DIKILITAS,701,TANCA
3383,51,DÜNDARLI,DUNDARLI,701,TANCA
3384,51,EDİKLİ,EDIKLI,701,TANCA
3385,51,ELMALI,ELMALI,701,TANCA
3386,51,FERTEK,FERTEK,701,TANCA
3387,51,GÜMÜŞLER,GUMUSLER,701,TANCA
3388,51,HACIABDULLAH,HACIABDULLAH,701,TANCA
3389,51,HACIBEYLİ,HACIBEYLI,701,TANCA
3390,51,İÇMELİ,ICMELI,701,TANCA
3391,51,KARAATLI,KARAATLI,701,TANCA
3392,51,KAYIRLI,KAYIRLI,701,TANCA
3393,51,KİLEDERE,KILEDERE,701,TANCA
3394,51,KONAKLI,KONAKLI,701,TANCA
3395,51,KOYUNLU,KOYUNLU,701,TANCA
3396,51,ORHANLI,ORHANLI,701,TANCA
3397,51,OVACIK,OVACIK,701,TANCA
3398,51,SAZLICA,SAZLICA,701,TANCA
3399,51,YEŞİLGÖLCÜK,YESILGOLCUK,701,TANCA
3400,51,YILDIZTEPE (İNLİ),YILDIZTEPE (INLI),701,TANCA
3401,51,ÇÖMLEKÇİ,COMLEKCI,702,TANCA
3402,51,KARAKAPI,KARAKAPI,702,TANCA
3403,51,KEÇİKALESİ,KECIKALESI,702,TANCA
