Banka,Sube,BTanim,STanim,kgid,insUN,insDT,insApp,updUN,updDT,updApp
0125,09213,EUROBANK TEKFEN A.S. ,ANTALYA S,8380,,,,,,
0125,09224,EUROBANK TEKFEN A.S. ,BEYLIKDUZU SUBESI,8381,,,,,,
0125,09255,EUROBANK TEKFEN A.S. ,ALTUNIZADE,8382,,,,,,
0125,09262,EUROBANK TEKFEN A.S. ,OSTIM-ANKARA,8383,,,,,,
0125,09278,EUROBANK TEKFEN A.S. ,IMES SB.,8384,,,,,,
0125,09281,EUROBANK TEKFEN A.S. ,KONYA SB.,8385,,,,,,
0125,09297,EUROBANK TEKFEN A.S. ,ADANA SB.,8386,,,,,,
0125,09300,EUROBANK TEKFEN A.S. ,KAYSERI SB.,8387,,,,,,
0125,09320,EUROBANK TEKFEN A.S. ,GAZIANTEP SB.,8388,,,,,,
0125,09330,EUROBANK TEKFEN A.S. ,DENIZLI SB.,8389,,,,,,
0125,09340,EUROBANK TEKFEN A.S. ,ESKISEHIR SB.,8390,,,,,,
0125,09350,EUROBANK TEKFEN A.S. ,KREDI KARTLARI MERKEZI,8391,,,,,,
0125,09360,EUROBANK TEKFEN A.S. ,DIYARBAKIR SB.,8392,,,,,,
0125,09370,EUROBANK TEKFEN A.S. ,TAKSIM SB.,8393,,,,,,
0125,09380,EUROBANK TEKFEN A.S. ,ALANYA SB.,8394,,,,,,
0125,09390,EUROBANK TEKFEN A.S. ,IZMIT SB.,8395,,,,,,
0125,09410,EUROBANK TEKFEN A.S. ,MERSIN SUBESI,8396,,,,,,
0125,09420,EUROBANK TEKFEN A.S. ,IKITELLI SUBESI,8397,,,,,,
0125,09430,EUROBANK TEKFEN A.S. ,ISKENDERUN SUBE,8398,,,,,,
0125,09440,EUROBANK TEKFEN A.S. ,SAMSUN SUBE,8399,,,,,,
0125,09450,EUROBANK TEKFEN A.S. ,PENDIK E-5 SUBESI,8400,,,,,,
0125,09460,EUROBANK TEKFEN A.S. ,FAKTORING,8401,,,,,,
0125,09470,EUROBANK TEKFEN A.S. ,BODRUM SB.,8402,,,,,,
0125,09480,EUROBANK TEKFEN A.S. ,MANAVGAT SB.,8403,,,,,,
0125,09490,EUROBANK TEKFEN A.S. ,CORLU SB.,8404,,,,,,
0125,09510,EUROBANK TEKFEN A.S. ,MENKUL KIYMET SAKLAMA HIZMETLERI,8405,,,,,,
0125,09520,EUROBANK TEKFEN A.S. ,BAGCILAR SUBE,8406,,,,,,
0125,09530,EUROBANK TEKFEN A.S. ,MASLAK SUBE,8407,,,,,,
0125,09540,EUROBANK TEKFEN A.S. ,UMRANIYE SUBE,8408,,,,,,
0125,09550,EUROBANK TEKFEN A.S. ,MECIDIYEKOY SUBESI,8409,,,,,,
0125,09560,EUROBANK TEKFEN A.S. ,BALGAT SUBESI,8410,,,,,,
0125,90001,EUROBANK TEKFEN A.S. ,IBAN MERKEZ SUBE,8411,,,,,,
0125,90008,EUROBANK TEKFEN A.S. ,EMKT MERKEZİ,8412,,,,,,
0125,99999,EUROBANK TEKFEN A.S. ,EFT MERKEZİ,8413,,,,,,
0129,90008,MERRILL LYNCH YATIRIM BANK A.S. ,EMKT MERKEZI,8414,,,,,,
0129,99999,MERRILL LYNCH YATIRIM BANK A.S. ,EFT MERKEZI,8415,,,,,,
0132,01003,IMKB TAKAS VE SAKLAMA BANKASI ,ACAR MENKUL DEGERLER,8416,,,,,,
0132,01006,IMKB TAKAS VE SAKLAMA BANKASI ,AKDENIZ MENKUL DEGERLER,8417,,,,,,
0132,01007,IMKB TAKAS VE SAKLAMA BANKASI ,AKTİF MENKUL DEĞERLER A.Ş.,8418,,,,,,
0132,01009,IMKB TAKAS VE SAKLAMA BANKASI ,ALFA MENKUL DEGERLER,8419,,,,,,
0132,01010,IMKB TAKAS VE SAKLAMA BANKASI ,ALAN YAT.MEN.DEG.A.S.,8420,,,,,,
0132,01011,IMKB TAKAS VE SAKLAMA BANKASI ,ALTAY MENKUL DEGERLER,8421,,,,,,
0132,01015,IMKB TAKAS VE SAKLAMA BANKASI ,MORGAN STANLEY MENKUL DEĞERLER A.Ş.,8422,,,,,,
0132,01016,IMKB TAKAS VE SAKLAMA BANKASI ,UBS MENKUL DEĞERLER A.Ş.,8423,,,,,,
0132,01017,IMKB TAKAS VE SAKLAMA BANKASI ,MERKEZ MENKUL DEGERLER,8424,,,,,,
0132,01018,IMKB TAKAS VE SAKLAMA BANKASI ,BGC PARTNERS MENKUL KIYMETLER A.Ş.,8425,,,,,,
0132,01019,IMKB TAKAS VE SAKLAMA BANKASI ,ATA YATIRIM MENKUL DEGERLER A.Ş.,8426,,,,,,
0132,01020,IMKB TAKAS VE SAKLAMA BANKASI ,SANKO MENKUL DEGERLER,8427,,,,,,
0132,01021,IMKB TAKAS VE SAKLAMA BANKASI ,ARTI MENKUL DEGERLER,8428,,,,,,
0132,01022,IMKB TAKAS VE SAKLAMA BANKASI ,AYBORSA MENKUL DEGERLER,8429,,,,,,
0132,01023,IMKB TAKAS VE SAKLAMA BANKASI ,BAB MENKUL DEGERLER,8430,,,,,,
0132,01024,IMKB TAKAS VE SAKLAMA BANKASI ,BAHAR MENKUL DEGERLER,8431,,,,,,
0132,01025,IMKB TAKAS VE SAKLAMA BANKASI ,BAYINDIR MENKUL DEGERLER,8432,,,,,,
0132,01026,IMKB TAKAS VE SAKLAMA BANKASI ,DEUTSCHE SECURITIES MENKUL DEĞ A.Ş.,8433,,,,,,
0132,01027,IMKB TAKAS VE SAKLAMA BANKASI ,DARUMA MENKUL DEĞERLER  A.Ş.,8434,,,,,,
0132,01029,IMKB TAKAS VE SAKLAMA BANKASI ,BASAK MENKUL DEGERLER,8435,,,,,,
0132,01034,IMKB TAKAS VE SAKLAMA BANKASI ,BOYUT MENKUL DEGERLER,8436,,,,,,
0132,01035,IMKB TAKAS VE SAKLAMA BANKASI ,CREDIT SUISSE MENKUL DEĞERLER A.Ş.,8437,,,,,,
0132,01036,IMKB TAKAS VE SAKLAMA BANKASI ,BASKENT MENKUL DEGERLER,8438,,,,,,
0132,01037,IMKB TAKAS VE SAKLAMA BANKASI ,GALATA  MENKUL DEĞERLER A.Ş.,8439,,,,,,
0132,01039,IMKB TAKAS VE SAKLAMA BANKASI ,J.P.MORGAN MENKUL DEĞERLER A.Ş.,8440,,,,,,
0132,01040,IMKB TAKAS VE SAKLAMA BANKASI ,CAGRI MENKUL DEGERLER,8441,,,,,,
0132,01041,IMKB TAKAS VE SAKLAMA BANKASI ,CAMIS MENKUL DEGERLER,8442,,,,,,
0132,01044,IMKB TAKAS VE SAKLAMA BANKASI ,CAN MENKUL DEGERLER,8443,,,,,,
0132,01046,IMKB TAKAS VE SAKLAMA BANKASI ,CENSA MENKUL DEGERLER,8444,,,,,,
0132,01048,IMKB TAKAS VE SAKLAMA BANKASI ,DEGER MENKUL DEGERLER,8445,,,,,,
0132,01050,IMKB TAKAS VE SAKLAMA BANKASI ,DELTA MENKUL DEGERLER,8446,,,,,,
0132,01051,IMKB TAKAS VE SAKLAMA BANKASI ,DEHA MENKUL DEGERLER,8447,,,,,,
0132,01053,IMKB TAKAS VE SAKLAMA BANKASI ,DATA MENKUL DEGERLER,8448,,,,,,
0132,01054,IMKB TAKAS VE SAKLAMA BANKASI ,DUNYA MENKUL DEGERLER,8449,,,,,,
0132,01055,IMKB TAKAS VE SAKLAMA BANKASI ,ECZACIBASI MENKUL DEGERLER,8450,,,,,,
0132,01058,IMKB TAKAS VE SAKLAMA BANKASI ,EKINCILER MENKUL DEGERLER,8451,,,,,,
0132,01059,IMKB TAKAS VE SAKLAMA BANKASI ,EKOL MENKUL DEGERLER,8452,,,,,,
0132,01062,IMKB TAKAS VE SAKLAMA BANKASI ,ENTEZ MENKUL DEGERLER,8453,,,,,,
0132,01063,IMKB TAKAS VE SAKLAMA BANKASI ,ERCIYES MENKUL DEGERLER,8454,,,,,,
0132,01066,IMKB TAKAS VE SAKLAMA BANKASI ,EVGIN MENKUL DEGERLER,8455,,,,,,
0132,01067,IMKB TAKAS VE SAKLAMA BANKASI ,DATEK MENKUL DEGERLER,8456,,,,,,
0132,01068,IMKB TAKAS VE SAKLAMA BANKASI ,EGEMEN MENKUL DEGERLER,8457,,,,,,
0132,01071,IMKB TAKAS VE SAKLAMA BANKASI ,CREDİT AGRİCOLE CHEUVREUX MEN.DEĞ.,8458,,,,,,
0132,01072,IMKB TAKAS VE SAKLAMA BANKASI ,GEDIK MENKUL DEGERLER,8459,,,,,,
0132,01073,IMKB TAKAS VE SAKLAMA BANKASI ,KAPİTAL MENKUL DEĞERLER A.Ş,8460,,,,,,
0132,01074,IMKB TAKAS VE SAKLAMA BANKASI ,GFC GENERAL FINANS MENKUL DEGERLER,8461,,,,,,
0132,01075,IMKB TAKAS VE SAKLAMA BANKASI ,GLOBAL MENKUL DEGERLER,8462,,,,,,
0132,01076,IMKB TAKAS VE SAKLAMA BANKASI ,GUNEY MENKUL DEGERLER,8463,,,,,,
0132,01078,IMKB TAKAS VE SAKLAMA BANKASI ,GARANTI YAT.MEN.KIY.A.S.,8464,,,,,,
0132,01079,IMKB TAKAS VE SAKLAMA BANKASI ,GUVEN MENKUL DEGERLER,8465,,,,,,
0132,01081,IMKB TAKAS VE SAKLAMA BANKASI ,HAK MENKUL DEGERLER,8466,,,,,,
0132,01082,IMKB TAKAS VE SAKLAMA BANKASI ,HEDEF MENKUL DEGERLER,8467,,,,,,
0132,01086,IMKB TAKAS VE SAKLAMA BANKASI ,STANDARD ÜNLÜ  MENKUL DEĞERLER,8468,,,,,,
0132,01087,IMKB TAKAS VE SAKLAMA BANKASI ,INFO MENKUL DEGERLER,8469,,,,,,
0132,01088,IMKB TAKAS VE SAKLAMA BANKASI ,KARON MENKUL DEGERLER,8470,,,,,,
0132,01091,IMKB TAKAS VE SAKLAMA BANKASI ,EFG İSTANBUL  MENKUL DEĞ.A.Ş.,8471,,,,,,
0132,01094,IMKB TAKAS VE SAKLAMA BANKASI ,MED MENKUL DEGERLER,8472,,,,,,
0132,01096,IMKB TAKAS VE SAKLAMA BANKASI ,BİZİM MENKUL DEĞ.A.Ş,8473,,,,,,
0132,01097,IMKB TAKAS VE SAKLAMA BANKASI ,SARDİS MENKUL DEĞERLER A.Ş.,8474,,,,,,
0132,01098,IMKB TAKAS VE SAKLAMA BANKASI ,AOL ATAONLINE,8475,,,,,,
0132,01099,IMKB TAKAS VE SAKLAMA BANKASI ,MARBAS MENKUL DEGERLER,8476,,,,,,
0132,01100,IMKB TAKAS VE SAKLAMA BANKASI ,MEKSA MENKUL DEGERLER,8477,,,,,,
0132,01101,IMKB TAKAS VE SAKLAMA BANKASI ,ULUS MENKUL DEGERLER,8478,,,,,,
0132,01102,IMKB TAKAS VE SAKLAMA BANKASI ,NUROL MENKUL DEGERLER,8479,,,,,,
0132,01105,IMKB TAKAS VE SAKLAMA BANKASI ,MİRA MENKUL DEGERLER A.Ş.,8480,,,,,,
0132,01106,IMKB TAKAS VE SAKLAMA BANKASI ,ONER MENKUL DEGERLER,8481,,,,,,
0132,01108,IMKB TAKAS VE SAKLAMA BANKASI ,OYAK YATIRIM MENKUL DEGERLER A.S.,8482,,,,,,
0132,01111,IMKB TAKAS VE SAKLAMA BANKASI ,RAYMOND JAMES YAT.MEN.KIY.A.S.,8483,,,,,,
0132,01112,IMKB TAKAS VE SAKLAMA BANKASI ,PAY MENKUL DEGERLER,8484,,,,,,
0132,01113,IMKB TAKAS VE SAKLAMA BANKASI ,POZİTİF MENKUL DEĞERLER A.Ş.,8485,,,,,,
0132,01114,IMKB TAKAS VE SAKLAMA BANKASI ,PIRAMIT MENKUL DEGERLER,8486,,,,,,
0132,01115,IMKB TAKAS VE SAKLAMA BANKASI ,PRIM MENKUL DEGERLER,8487,,,,,,
0132,01116,IMKB TAKAS VE SAKLAMA BANKASI ,POLEN MENKUL DEGERLER,8488,,,,,,
0132,01118,IMKB TAKAS VE SAKLAMA BANKASI ,RIVA MENKUL DEGERLER,8489,,,,,,
0132,01120,IMKB TAKAS VE SAKLAMA BANKASI ,UNICREDIT MENKUL DEGERLER A.Ş.,8490,,,,,,
0132,01124,IMKB TAKAS VE SAKLAMA BANKASI ,SOYMEN MENKUL DEGERLER,8491,,,,,,
0132,01127,IMKB TAKAS VE SAKLAMA BANKASI ,STRATEJI MENKUL DEGERLER,8492,,,,,,
0132,01128,IMKB TAKAS VE SAKLAMA BANKASI ,TERA MENKUL DEĞERLER A.Ş.,8493,,,,,,
0132,01131,IMKB TAKAS VE SAKLAMA BANKASI ,SAYILGAN MENKUL DEGERLER,8494,,,,,,
0132,01132,IMKB TAKAS VE SAKLAMA BANKASI ,TACIRLER MENKUL DEGERLER,8495,,,,,,
0132,01147,IMKB TAKAS VE SAKLAMA BANKASI ,TAKSİM YATIRIM A.Ş.,8496,,,,,,
0132,01150,IMKB TAKAS VE SAKLAMA BANKASI ,TOROS MENKUL DEGERLER,8497,,,,,,
0132,01158,IMKB TAKAS VE SAKLAMA BANKASI ,CİTİ MENKUL DEĞERLER A.Ş.,8498,,,,,,
0132,01159,IMKB TAKAS VE SAKLAMA BANKASI ,ING MENKUL DEĞERLER A.Ş.,8499,,,,,,
0132,01161,IMKB TAKAS VE SAKLAMA BANKASI ,YATIRIM FINANSMAN,8500,,,,,,
0132,01166,IMKB TAKAS VE SAKLAMA BANKASI ,KALKINMA YATIRIM MENKUL DEGERLER,8501,,,,,,
0132,01167,IMKB TAKAS VE SAKLAMA BANKASI ,KARE YATIRIM MENKUL DEĞERLER A.S.,8502,,,,,,
0132,01172,IMKB TAKAS VE SAKLAMA BANKASI ,EKSPRES YATIRIM VE MENKUL DEGERLER,8503,,,,,,
0132,01224,IMKB TAKAS VE SAKLAMA BANKASI ,DENIZ YAT.MEN.KIY.A.S,8504,,,,,,
0132,01272,IMKB TAKAS VE SAKLAMA BANKASI ,MNG MENKUL DEGERLER A.S.,8505,,,,,,
0132,01787,IMKB TAKAS VE SAKLAMA BANKASI ,ADA MENKUL DEGERLER,8506,,,,,,
0132,01788,IMKB TAKAS VE SAKLAMA BANKASI ,AK MENKUL DEGERLER,8507,,,,,,
0132,01789,IMKB TAKAS VE SAKLAMA BANKASI ,ALTERNATIF YATIRIM A.S.,8508,,,,,,
0132,01790,IMKB TAKAS VE SAKLAMA BANKASI ,HSBC  YAT.MENKUL DEG.A.S.,8509,,,,,,
0132,01792,IMKB TAKAS VE SAKLAMA BANKASI ,FORTİS YATIRIM MENKUL DEĞ.A.Ş.,8510,,,,,,
0132,01793,IMKB TAKAS VE SAKLAMA BANKASI ,EGE YATIRIM,8511,,,,,,
0132,01794,IMKB TAKAS VE SAKLAMA BANKASI ,EGS YATIRIM MENKUL DEGERLER,8512,,,,,,
0132,01796,IMKB TAKAS VE SAKLAMA BANKASI ,ES MENKUL DEGERLER,8513,,,,,,
0132,01797,IMKB TAKAS VE SAKLAMA BANKASI ,ETI YATIRIM A.Ş.,8514,,,,,,
0132,01798,IMKB TAKAS VE SAKLAMA BANKASI ,FINANS YATIRIM,8515,,,,,,
0132,01800,IMKB TAKAS VE SAKLAMA BANKASI ,UNİCORN CAPİTAL MENKUL DEGERLER,8516,,,,,,
0132,01801,IMKB TAKAS VE SAKLAMA BANKASI ,IS YATIRIM MENKUL DEGERLER,8517,,,,,,
0132,01802,IMKB TAKAS VE SAKLAMA BANKASI ,K  MENKUL DEĞERLER A.Ş.,8518,,,,,,
0132,01804,IMKB TAKAS VE SAKLAMA BANKASI ,KENT YATIRIM VE MENKUL DEGERLER,8519,,,,,,
0132,01809,IMKB TAKAS VE SAKLAMA BANKASI ,SUMER YATIRIM,8520,,,,,,
0132,01810,IMKB TAKAS VE SAKLAMA BANKASI ,SEKER YATIRIM MENKUL DEĞERLER A.Ş.,8521,,,,,,
0132,01811,IMKB TAKAS VE SAKLAMA BANKASI ,DENİZ TÜREV MENKUL DEĞERLER A.Ş.,8522,,,,,,
0132,01812,IMKB TAKAS VE SAKLAMA BANKASI ,MERRİLL LYNCH MENKUL DEĞERLER,8523,,,,,,
0132,01813,IMKB TAKAS VE SAKLAMA BANKASI ,TAIB YATIRIM,8524,,,,,,
0132,01814,IMKB TAKAS VE SAKLAMA BANKASI ,TEB YAT.MEN.DEG.A.S.,8525,,,,,,
0132,01815,IMKB TAKAS VE SAKLAMA BANKASI ,TEKFEN MENKUL DEGERLER,8526,,,,,,
0132,01816,IMKB TAKAS VE SAKLAMA BANKASI ,TEKSTIL MENKUL DEGERLER,8527,,,,,,
0132,01817,IMKB TAKAS VE SAKLAMA BANKASI ,METRO YATIRIM MENKUL DEĞERLER A.Ş.,8528,,,,,,
0132,01818,IMKB TAKAS VE SAKLAMA BANKASI ,TURKISH YATIRIM A.S,8529,,,,,,
0132,01819,IMKB TAKAS VE SAKLAMA BANKASI ,TICARET MENKUL DEGERLER A.Ş,8530,,,,,,
0132,01820,IMKB TAKAS VE SAKLAMA BANKASI ,VAKIF YATIRIM,8531,,,,,,
0132,01822,IMKB TAKAS VE SAKLAMA BANKASI ,EURO YATIRIM MENKUL DEGERLER A.S.,8532,,,,,,
0132,01823,IMKB TAKAS VE SAKLAMA BANKASI ,ORİON INVESTMENT MENKUL DEĞERLER AŞ,8533,,,,,,
0132,01825,IMKB TAKAS VE SAKLAMA BANKASI ,YAPI KREDI YATIRIM,8534,,,,,,
0132,01844,IMKB TAKAS VE SAKLAMA BANKASI ,ZIRAAT MENKUL DEGERLER,8535,,,,,,
0132,01865,IMKB TAKAS VE SAKLAMA BANKASI ,SITE YATIRIM,8536,,,,,,
0132,01868,IMKB TAKAS VE SAKLAMA BANKASI ,CHASE MANHATTAN MENKUL DEG.A.S.,8537,,,,,,
0132,01902,IMKB TAKAS VE SAKLAMA BANKASI ,HALK YATIRIM,8538,,,,,,
0132,01997,IMKB TAKAS VE SAKLAMA BANKASI ,ANADOLU YAT.MEN.KIY.A.S.,8539,,,,,,
0132,02353,IMKB TAKAS VE SAKLAMA BANKASI ,T.S.K.B.MENKUL DEGERLER A.S.,8540,,,,,,
0132,02712,IMKB TAKAS VE SAKLAMA BANKASI ,IS PORTFOY YONETIMI,8541,,,,,,
0132,03026,IMKB TAKAS VE SAKLAMA BANKASI ,BORSA,8542,,,,,,
0132,03036,IMKB TAKAS VE SAKLAMA BANKASI ,ABN AMRO HOARE GOVET IST.MEN.,8543,,,,,,
0132,05770,IMKB TAKAS VE SAKLAMA BANKASI ,FİNANSBANK A.Ş. PORTFÖY SAKLAMA,8544,,,,,,
0132,77777,IMKB TAKAS VE SAKLAMA BANKASI ,BORSADISI UYELER SB.,8545,,,,,,
0132,88888,IMKB TAKAS VE SAKLAMA BANKASI ,IMKB BANKALAR,8546,,,,,,
0132,90001,IMKB TAKAS VE SAKLAMA BANKASI ,IBAN MERKEZ ŞUBESİ,8547,,,,,,
0132,90008,IMKB TAKAS VE SAKLAMA BANKASI ,EMKT MERKEZİ,8548,,,,,,
0132,99999,IMKB TAKAS VE SAKLAMA BANKASI ,EFT MERKEZI,8549,,,,,,
0134,01000,DENIZ BANK A.S. ,BABAESKI,8550,,,,,,
0134,01010,DENIZ BANK A.S. ,AVRUPA UC OZEL BANKACILIK MERKEZI,8551,,,,,,
0134,01020,DENIZ BANK A.S. ,AVRUPA IKI OZEL BANKACILIK MERKEZI,8552,,,,,,
0134,01030,DENIZ BANK A.S. ,VATAN CADDESI TICARI MERKEZ,8553,,,,,,
0134,01040,DENIZ BANK A.S. ,TURHAL,8554,,,,,,
0134,01050,DENIZ BANK A.S. ,MERZIFON,8555,,,,,,
0134,01060,DENIZ BANK A.S. ,ERBAA,8556,,,,,,
0134,01070,DENIZ BANK A.S. ,GURSU,8557,,,,,,
0134,01080,DENIZ BANK A.S. ,ERDEMLI,8558,,,,,,
0134,01090,DENIZ BANK A.S. ,MEZITLI,8559,,,,,,
0134,01100,DENIZ BANK A.S. ,ISTANBUL ANADOLU OZEL BANKACILIK,8560,,,,,,
0134,01110,DENIZ BANK A.S. ,SULUOVA,8561,,,,,,
0134,01130,DENIZ BANK A.S. ,BUSAN TICARI MERKEZ,8562,,,,,,
0134,01140,DENIZ BANK A.S. ,BURHANIYE SUBESI,8563,,,,,,
0134,01150,DENIZ BANK A.S. ,SARUHANLI,8564,,,,,,
0134,01160,DENIZ BANK A.S. ,AMASYA,8565,,,,,,
0134,01170,DENIZ BANK A.S. ,ISTANBUL ANADOLU TICARI MERKEZ,8566,,,,,,
0134,01180,DENIZ BANK A.S. ,KAGITHANE SUBESI,8567,,,,,,
0134,01190,DENIZ BANK A.S. ,KIRAZ,8568,,,,,,
0134,01200,DENIZ BANK A.S. ,GOLMARMARA,8569,,,,,,
0134,01210,DENIZ BANK A.S. ,BOGAZLIYAN,8570,,,,,,
0134,01220,DENIZ BANK A.S. ,NIKSAR,8571,,,,,,
0134,01230,DENIZ BANK A.S. ,KONYA EREGLI,8572,,,,,,
0134,01240,DENIZ BANK A.S. ,BOZDOGAN,8573,,,,,,
0134,01250,DENIZ BANK A.S. ,CAL,8574,,,,,,
0134,01260,DENIZ BANK A.S. ,BURSA HAL,8575,,,,,,
0134,01270,DENIZ BANK A.S. ,NIZIP,8576,,,,,,
0134,01280,DENIZ BANK A.S. ,KOSK SUBESI,8577,,,,,,
0134,01290,DENIZ BANK A.S. ,KARATAŞ,8578,,,,,,
0134,01300,DENIZ BANK A.S. ,BURSA YENISEHIR,8579,,,,,,
0134,01310,DENIZ BANK A.S. ,HASYURT,8580,,,,,,
0134,01320,DENIZ BANK A.S. ,DEMIRCI,8581,,,,,,
0134,01330,DENIZ BANK A.S. ,MENDERES,8582,,,,,,
0134,01340,DENIZ BANK A.S. ,IPSALA,8583,,,,,,
0134,01350,DENIZ BANK A.S. ,SAMANDAG,8584,,,,,,
0134,01360,DENIZ BANK A.S. ,TERME,8585,,,,,,
0134,01370,DENIZ BANK A.S. ,ACIPAYAM,8586,,,,,,
0134,01380,DENIZ BANK A.S. ,KINIKOVA,8587,,,,,,
0134,01390,DENIZ BANK A.S. ,KOZAN,8588,,,,,,
0134,01400,DENIZ BANK A.S. ,FATSA,8589,,,,,,
0134,01410,DENIZ BANK A.S. ,KULA,8590,,,,,,
0134,01420,DENIZ BANK A.S. ,DORTYOL,8591,,,,,,
0134,01430,DENIZ BANK A.S. ,MAHMUTBEY YOLU,8592,,,,,,
0134,01440,DENIZ BANK A.S. ,FIKIRTEPE,8593,,,,,,
0134,01450,DENIZ BANK A.S. ,AKSU,8594,,,,,,
0134,01460,DENIZ BANK A.S. ,HAVSA,8595,,,,,,
0134,01470,DENIZ BANK A.S. ,ERENLER,8596,,,,,,
0134,01480,DENIZ BANK A.S. ,BEYPAZARI,8597,,,,,,
0134,01490,DENIZ BANK A.S. ,MARDIN,8598,,,,,,
0134,01500,DENIZ BANK A.S. ,VIRANSEHIR,8599,,,,,,
0134,01510,DENIZ BANK A.S. ,ILGIN,8600,,,,,,
0134,01530,DENIZ BANK A.S. ,KORKUTELI,8601,,,,,,
0134,01540,DENIZ BANK A.S. ,CIVRIL,8602,,,,,,
0134,01550,DENIZ BANK A.S. ,ERZINCAN,8603,,,,,,
0134,01570,DENIZ BANK A.S. ,ERMENEK,8604,,,,,,
0134,01580,DENIZ BANK A.S. ,YEDPA,8605,,,,,,
0134,01600,DENIZ BANK A.S. ,YESILHISAR,8606,,,,,,
0134,01610,DENIZ BANK A.S. ,VEZIRKOPRU,8607,,,,,,
0134,01620,DENIZ BANK A.S. ,MUT,8608,,,,,,
0134,01630,DENIZ BANK A.S. ,AKSEHIR,8609,,,,,,
0134,01640,DENIZ BANK A.S. ,SINOP,8610,,,,,,
0134,01660,DENIZ BANK A.S. ,MUS,8611,,,,,,
0134,01680,DENIZ BANK A.S. ,CANKAYA TICARI MERKEZ,8612,,,,,,
0134,01690,DENIZ BANK A.S. ,AVCILAR CARSI,8613,,,,,,
0134,01710,DENIZ BANK A.S. ,BUCAK,8614,,,,,,
0134,01790,DENIZ BANK A.S. ,ZINCIRLIKUYU TICARI MKZ,8615,,,,,,
0134,02000,DENIZ BANK A.S. ,IZMIT SB.,8616,,,,,,
0134,02010,DENIZ BANK A.S. ,ADAPAZARI SB.,8617,,,,,,
0134,02020,DENIZ BANK A.S. ,SILOPI SB.,8618,,,,,,
0134,02040,DENIZ BANK A.S. ,BAKIRKOY CARSI SB.,8619,,,,,,
0134,02060,DENIZ BANK A.S. ,HARBIYE SB.,8620,,,,,,
0134,02070,DENIZ BANK A.S. ,K.MARAS SB.,8621,,,,,,
0134,02080,DENIZ BANK A.S. ,IZMIR-GIDA CARSISI,8622,,,,,,
0134,02090,DENIZ BANK A.S. ,USAK SB.,8623,,,,,,
0134,02100,DENIZ BANK A.S. ,MASLAK SUBESI,8624,,,,,,
0134,02110,DENIZ BANK A.S. ,YILDIZ SB./ANKARA,8625,,,,,,
0134,02120,DENIZ BANK A.S. ,AFYON SB.,8626,,,,,,
0134,02130,DENIZ BANK A.S. ,ZONGULDAK SB.,8627,,,,,,
0134,02140,DENIZ BANK A.S. ,ANTALYA HAVALIMANI SUBESI,8628,,,,,,
0134,02150,DENIZ BANK A.S. ,ALANYA SB.,8629,,,,,,
0134,02160,DENIZ BANK A.S. ,CEBECI SB.,8630,,,,,,
0134,02170,DENIZ BANK A.S. ,FETHIYE SB.,8631,,,,,,
0134,02180,DENIZ BANK A.S. ,GIMAT SB./ANKARA,8632,,,,,,
0134,02190,DENIZ BANK A.S. ,GAZIOSMANPASA SB.,8633,,,,,,
0134,02210,DENIZ BANK A.S. ,IKITELLI SB.,8634,,,,,,
0134,02220,DENIZ BANK A.S. ,KARABUK SB.,8635,,,,,,
0134,02230,DENIZ BANK A.S. ,PENDIK SB.,8636,,,,,,
0134,02240,DENIZ BANK A.S. ,RAMI SB.,8637,,,,,,
0134,02260,DENIZ BANK A.S. ,TOPCULAR SB.,8638,,,,,,
0134,02270,DENIZ BANK A.S. ,GUNGOREN SB.,8639,,,,,,
0134,02280,DENIZ BANK A.S. ,MANAVGAT/ANTALYA,8640,,,,,,
0134,02290,DENIZ BANK A.S. ,YENI TOPTANCILAR SB.,8641,,,,,,
0134,02300,DENIZ BANK A.S. ,KIOSK,8642,,,,,,
0134,02310,DENIZ BANK A.S. ,NEVSEHIR SB.,8643,,,,,,
0134,02320,DENIZ BANK A.S. ,KALKAN/ANTALYA,8644,,,,,,
0134,02330,DENIZ BANK A.S. ,SANLIURFA SB.,8645,,,,,,
0134,02340,DENIZ BANK A.S. ,ADANA CARSI SB.,8646,,,,,,
0134,02350,DENIZ BANK A.S. ,KUMLUCA SB.,8647,,,,,,
0134,02360,DENIZ BANK A.S. ,BANDIRMA SB.,8648,,,,,,
0134,02370,DENIZ BANK A.S. ,CANAKKALE SB.,8649,,,,,,
0134,02380,DENIZ BANK A.S. ,BAGCILAR SB.,8650,,,,,,
0134,02400,DENIZ BANK A.S. ,BESYUZEVLER SB.,8651,,,,,,
0134,02410,DENIZ BANK A.S. ,KAVACIK SB.,8652,,,,,,
0134,02420,DENIZ BANK A.S. ,BEYLIKDUZU SB.,8653,,,,,,
0134,02430,DENIZ BANK A.S. ,NURIOSMANIYE SB.,8654,,,,,,
0134,02440,DENIZ BANK A.S. ,FINDIKZADE SB.,8655,,,,,,
0134,02450,DENIZ BANK A.S. ,ALTIYOL SB.,8656,,,,,,
0134,02460,DENIZ BANK A.S. ,CAGLAYAN SB.,8657,,,,,,
0134,02470,DENIZ BANK A.S. ,IMSAN IKITELLI SUBESI,8658,,,,,,
0134,02480,DENIZ BANK A.S. ,TUZLA TERSANE SB.,8659,,,,,,
0134,02490,DENIZ BANK A.S. ,KUTAHYA SB.,8660,,,,,,
0134,02500,DENIZ BANK A.S. ,VAN SB.,8661,,,,,,
