Modul,MOption,CheckValue,Tanim,Typex,Valuex,EditTypeX,PWinCaption,PTable,PRField,PRFields,PRFieldsValues,Katalog,PassChar,kgid,insUN,insDT,insApp,updUN,updDT,updApp
TTFis,SatirMagaza,Hayir,Satır bilgilerinde mağaza bilgisi girilmesi zorunlu olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1162,,,,,,
TTFis,SortKod,Hayir,Stok listesi tanıma göre sıralansın mı?,ComboBox,Evet&Hayir,,,,,,,,,1250,,,,,,
TTFis,UniqueBelgeNo,Evet,Tamir fişinde aynı belge numarası tekrar kullanılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1390,,,,,,
TTFis,YazSonHrk,Hayir,Fiş yazdırılırken yalnızca son hareket görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,1438,,,,,,
Uretim,1_HamFireOut,Evet,Üretim sırasında hammadde firelerinin düşmesini istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,1,,,,,,
Uretim,1_HamOut,Evet,Üretim sırasında hammaddelerin düşmesini istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,2,,,,,,
Uretim,1_YanFireOut,Evet,Üretim sırasında yan sanayi firelerinin düşmesini istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,3,,,,,,
Uretim,1_YanOut,Evet,Üretim sırasında yan sanayilerin düşmesini istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,4,,,,,,
Uretim,2_HamEvre,Proseste,Hammadde çıkışlarının üretimin hangi evresinde düşülmesini istiyorsunuz?,ComboBox,Basinda&Proseste&Sonunda&Emirde,,,,,,,,,5,,,,,,
Uretim,2_HamFireEvre,Proseste,Hammadde firelerin üretimin hangi evresinde düşülmesini istiyorsunuz?,ComboBox,Basinda&Proseste&Sonunda&Emirde,,,,,,,,,6,,,,,,
Uretim,2_YanEvre,Proseste,Yan Sanayi girislerinin üretimin hangi evresinde gerceklesmesini istiyorsunuz?,ComboBox,Basinda&Proseste&Sonunda&Emirde,,,,,,,,,7,,,,,,
Uretim,2_YanFireEvre,Proseste,YanSanayi Firelerin üretimin hangi evresinde düşülmesini 0istiyorsunuz?,ComboBox,Basinda&Proseste&Sonunda&Emirde,,,,,,,,,8,,,,,,
Uretim,AsBCCopyC,1,Asorti barkodlarının kaç kopya olarak dökülmesini istersiniz?,ComboBox,1&2&3&4&5&6&7&8&9&10,,,,,,,,,50,,,,,,
Uretim,BcinUseMikLn,5,Emirden alinan Barkod içindeki miktar sondan kaç karakterde?,Edit,,num,,,,,,,,114,,,,,,
Uretim,BcinUseMikLnD,3,Emirden alinan Barkod içindeki miktarın desimal basamak sayısı,Edit,,num,,,,,,,,117,,,,,,
Uretim,BcinUseSipLn,0,Emirden alinan Barkod içindeki sipariş numarasi baştan kaç karakterde?,Edit,,num,,,,,,,,122,,,,,,
Uretim,BcMikEkran,Hayir,Üretim emri ekranından  barkod hazırlanırken miktar bölme ekranı çıksın mı?,ComboBox,Evet&Hayir,,,,,,,,,127,,,,,,
Uretim,ChangeOrdSipAsorti,Hayir,Üretim emri başka bir siparişle ilişkilendirme de asorti dikkate alınsın mı? (Ürün-Renk),ComboBox,Evet&Hayir,,,,,,,,,198,,,,,,
Uretim,CtrlMOzKod1,OzelKod1,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 1 tanımı,Edit,OzelKod1,txt,,,,,,,,222,,,,,,
Uretim,CtrlMOzKod10,OzelKod10,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 10 tanımı,Edit,OzelKod10,txt,,,,,,,,223,,,,,,
Uretim,CtrlMOzKod2,OzelKod2,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 2 tanımı,Edit,OzelKod2,txt,,,,,,,,224,,,,,,
Uretim,CtrlMOzKod3,OzelKod3,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 3 tanımı,Edit,OzelKod3,txt,,,,,,,,225,,,,,,
Uretim,CtrlMOzKod4,OzelKod4,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 4 tanımı,Edit,OzelKod4,txt,,,,,,,,226,,,,,,
Uretim,CtrlMOzKod5,OzelKod5,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 5 tanımı,Edit,OzelKod5,txt,,,,,,,,227,,,,,,
Uretim,CtrlMOzKod6,OzelKod6,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 6 tanımı,Edit,OzelKod6,txt,,,,,,,,228,,,,,,
Uretim,CtrlMOzKod7,OzelKod7,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 7 tanımı,Edit,OzelKod7,txt,,,,,,,,229,,,,,,
Uretim,CtrlMOzKod8,OzelKod8,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 8 tanımı,Edit,OzelKod8,txt,,,,,,,,230,,,,,,
Uretim,CtrlMOzKod9,OzelKod9,Sipariş aşamasında hammdde düzenleme ekranı(Ctrl M) özel kod 9 tanımı,Edit,OzelKod9,txt,,,,,,,,231,,,,,,
Uretim,DelConDahIrs,Hayir,Üretim emri iptalinde bağlı dahili irsaliyeler de silinsin mi?,ComboBox,Evet&Hayir,,,,,,,,,264,,,,,,
Uretim,Emirhierarchy,1,Bagli YM Emirleri bitmeden ata emrin bitirilmesi kullanıcı uyarılarak  engellensin mi ?,ComboBox,İzin ver&Uyar&Engelle,,,,,,,,,437,,,,,,
Uretim,EmpProcPrint,Evet,Emir yazdırılırken hammaddesi olmayanlarda yazdırılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,438,,,,,,
Uretim,EmRePrinted,Hayir,Üretim emri ekranında emir birden fazla defa yazdırılabilsin mi ?,ComboBox,Evet&Hayir,,,,,,,,,439,,,,,,
Uretim,EmYazHamBirConv,Hayir,Üretim emri yazdırılırken hammadde birimi kartın birimine çevrilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,440,,,,,,
Uretim,GrpBarCode,Sorsun,Barkod hazırlama şekli nasıl gerçekleştirilsin?,ComboBox,Sorsun&Detay&Gruplu,,,,,,,,,507,,,,,,
Uretim,HammaddeLoc,,Üretimde kullanılan hammadde lokasyonu,Edit,,txt,,,,,,,,512,,,,,,
Uretim,HamOutFisCariToSip,Hayir,Hammadde çıkış fişlerinde cari kod üretim emrine bağlı siparişden alınsın mı?(Üretim emri-Tek cari),ComboBox,Evet&Hayir,,,,,,,,,513,,,,,,
Uretim,HamOutOp,Hayir,Hammadde çıkış fişi Ürün renk beden ayrıntısına göre oluşsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,514,,,,,,
Uretim,HamOutQry,Hayir,Proses bittiğinde hammaddelerin çıkması için soru sorulmasını istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,515,,,,,,
Uretim,HamSFisTip,6,Üretime giren hammaddeler için oluşturulacak stok çıkış fişinin türü,Edit,,num,,,,,,,,516,,,,,,
Uretim,HFireSFisTip,4,Üretime giren hammaddelerin fireleri için oluşturulacak stok çıkış fişinin türü,Edit,,num,,,,,,,,557,,,,,,
Uretim,Klp2StkOzKod,,Ön Kalıp çalışmaları için ürünlerde kalıp kodunun girildiği özel kod,Edit,,txt,,,,,,,,650,,,,,,
Uretim,LocalCKod,,Üretim için kullanılan firma içi cari kodu giriniz,Edit,,txt,,,,,,,,672,,,,,,
Uretim,MamulSFisTip,5,Üretimden çıkan mamuller için oluşturulacak stok giriş fişinin türü,Edit,,num,,,,,,,,701,,,,,,
Uretim,MFireSFisTip,0,Üretime çıkan mamullerin fireleri için oluşturulacak stok çıkış fişinin türü,Edit,,num,,,,,,,,739,,,,,,
Uretim,MoAlGirCarp,Evet,Modelde kullanilan hammadde alternetiflerinin girişinde çarpan sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,788,,,,,,
Uretim,MoBedGrpFil,Evet,Model kartının hızlı giriş işleminde beden grubuna göre sınırlama yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,789,,,,,,
Uretim,ModelCopy,Hayir,Model Çoğaltma yapılabilsin mi ?,ComboBox,Evet&Hayir,,,,,,,,,791,,,,,,
Uretim,ModelParTnm,Evet,Model Ağacı açılırken eklenen parçaların tanımına hammaddenin tanımı otomatik eklensin.,ComboBox,Evet&Hayir,,,,,,,,,792,,,,,,
Uretim,MrpFaturalananOzKod,,Mrp de Faturalanan  alanı için dikkate alınacak Özel Kod alanı ,Edit,,txt,,,,,,,,804,,,,,,
Uretim,MrpHamSatLoc,,MRP Satınalma işleminde sabit lokasyon,Edit,,txt,,,,,,,,805,,,,,,
Uretim,MrpPazKalanOzKod,,Mrp de Pazarlama Kalanı alanı için dikkate alınacak Özel Kod alanı ,Edit,,txt,,,,,,,,806,,,,,,
Uretim,MrpRangeDate,90,Mrp nin dikkate alacağı gelecekteki gün sayısı,Edit,,num,,,,,,,,807,,,,,,
Uretim,MRPStyle,MRP,Üretimde genel olarak dikkate alınacak MRP tipi ne olsun  ?,ComboBox,MRP&MRP2,,,,,,,,,808,,,,,,
Uretim,MtrxFontSize,9,Emir yazdırılırken matrix ekran font büyüklüğü kaç olsun?(Varsayılan: 9),Edit,,num,,,,,,,,818,,,,,,
Uretim,OutTypeHam,ProsesGun,Hammaddeler depodan çıkarken oluşacak fişler,ComboBox,ProsesGun,,,,,,,,,950,,,,,,
Uretim,OutTypeUr,Gun,Ürünler depoya çıkarken oluşacak fişler,ComboBox,Gun&Hareket,,,,,,,,,951,,,,,,
Uretim,OutTypeYan,ProsesGun,Yansanayiler depodan çıkarken oluşacak fişler,ComboBox,ProsesGun,,,,,,,,,952,,,,,,
Uretim,PersonFasonFisDel,Hayir,Proses geri alma işlemi sırasında fason cari fiş bağlantısı koptuğunda cari fişte silinsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1097,,,,,,
Uretim,Plan2EmirihtEkr,Evet,Planlamadan emir oluşturulurken hammadde ve yarımamul eksikleri gösterilsin mi?(Yavaşlatır),ComboBox,Evet&Hayir,,,,,,,,,1105,,,,,,
Uretim,PrintAcodeShow,Evet,Üretim emri yazdırında hammaddeler listelenirken siparişe bağlı alternatif kod bilgileri dikkate alınsın mı ?  ,ComboBox,Evet&Hayir,,,,,,,,,1107,,,,,,
Uretim,QRMtrxFltr,Evet,Üretim emrinde ürün matrix dağılımlarını yazarken mevcutsuz bedenleri gösterme,ComboBox,Evet&Hayir,,,,,,,,,1122,,,,,,
Uretim,RunMRP2,Hayir,Sipariş kaydedildiğinde MRP2 çalışsın mı ?,ComboBox,Evet&Hayir,,,,,,,,,1153,,,,,,
Uretim,SipKalGon,Hayir,Siparişten üretime gönderim yapılırken kalan miktar kullanılsın,ComboBox,Evet&Hayir,,,,,,,,,1213,,,,,,
Uretim,SipOzHamCh,Hayir,Siparişte hammadde değiştirilirken StokGrubu kullanılsın(Std:Alternatif kullanılır),ComboBox,Evet&Hayir,,,,,,,,,1215,,,,,,
Uretim,SortByRapPr,Hayir,Üretim emrinin girilen rotanın tersi sırada çıkmasını ister misiniz?(xyazdır proses),ComboBox,Evet&Hayir,,,,,,,,,1246,,,,,,
Uretim,SortByRapPr2,Hayir,Üretim emrinin girilen rotanın tersi sırada çıkmasını ister misiniz?(hammadde),ComboBox,Evet&Hayir,,,,,,,,,1247,,,,,,
Uretim,SpeStkHSec,Hayir,Hammadde seçiminde stok özelliklerine göre sorgulama olsunmu?,ComboBox,Evet&Hayir,,,,,,,,,1254,,,,,,
Uretim,StListMevcut,Evet,Hammadde seçme ekranında mevcut gösterilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1280,,,,,,
Uretim,TamEmDahIrsOk,Hayir,Tamamlanmış üretim emrine bağlı dahili irsaliye oluşturulabilsin mi ?(Warehouse),ComboBox,Evet&Hayir,,,,,,,,,1308,,,,,,
Uretim,UELotNoSabitNum,Hayir,Üretim emri sonucunda depoya ürün girişinde lot bilgisi son oluşan lot numarasından devam etsin mi ?),ComboBox,Evet&Hayir,,,,,,,,,1341,,,,,,
Uretim,UELotNoWhatNumber,5,Üretim emri sabit lot numarası kaç hane olsun ?,Edit,,txt,,,,,,,,1342,,,,,,
Uretim,UELotOtoEmirNo,Hayir,Üretim emri sonucu oluşan lot numarası emir numarası olsun mu? ,ComboBox,Evet&Hayir,,,,,,,,,1343,,,,,,
Uretim,UEOtoLotNo,Hayir,Üretim emri sonucunda depoya ürün girişinde lot bilgisi istensin mi ?,ComboBox,Evet&Hayir,,,,,,,,,1345,,,,,,
Uretim,UESinxNot,Hayir,Oluşturulan üretim emirlerinin notlarında sipariş satırindexinin görünmesini istermisiniz? ,ComboBox,Evet&Hayir,,,,,,,,,1346,,,,,,
Uretim,UF2FisTyp,AlacakDekontu,Fason fisin oluşturulacağı fiş tipi?,ComboBox,AlacakDekontu&BorcGiderGirisi&HizmetFaturasi,,,,,,,,,1347,,,,,,
Uretim,UFCOutLoc,,Fason fişlerinin yansıtalacağı lokasyon,Edit,,txt,,,,,,,,1348,,,,,,
Uretim,UFiyHType,Yok,Hammadde çıkışında fiyat hesaplansın mı?,ComboBox,Yok&Alis&AAktif&AFifo&ALifo&AAgrlk&Satis&SAktif&ABasit,,,,,,,,,1349,,,,,,
Uretim,UFiyHTypeTip,,Hammadde çıkışında kullanılacak fiyat tipinin kodu,Edit,,txt,,,,,,,,1350,,,,,,
Uretim,UFiySType,Yok,Ürün veya yarimamül girişinde fiyat hesaplansın mı?,ComboBox,Yok&Alis&AAktif&AFifo&ALifo&AAgrlk&Satis&SAktif&HTMal,,,,,,,,,1351,,,,,,
Uretim,UFiySTypeTip,,Ürün veya yarimamül girişinde fiyat tipinin kodu,Edit,,txt,,,,,,,,1352,,,,,,
Uretim,UPer1Pros,Evet,Üretim personeli sadece tanımlandığı proseslerde mi görev alabilsin?,ComboBox,Evet&Hayir,,,,,,,,,1392,,,,,,
Uretim,UrAlBcView,Hayir,"Üretim emrindeki ürünlerin, ürün renk dağılımlı dbf çıktısı alınabilsin mi?",ComboBox,Evet&Hayir,,,,,,,,,1393,,,,,,
Uretim,UrDepartCode,U,Üretimde görev alan departman kodu,Edit,,txt,,,,,,,,1394,,,,,,
Uretim,UrKalipCode,K,Kalıp kodunu giriniz,Edit,,txt,,,,,,,,1397,,,,,,
Uretim,UrOutConAddGider,Hayir,Gider girişlerinin ürün maliyetlerine dahil edilmesini istiyor musunuz? ,ComboBox,Evet&Hayir,,,,,,,,,1398,,,,,,
Uretim,UrOutConGiderOpt,F6,"Üretim emri maliyetine etki edecek gider seçenekleri(F6-F9):(Varsayılan F6. Diğer gider türlerini araya virgül ile ekleyiniz. Örn:F6,F7)",Edit,,txt,,,,,,,,1399,,,,,,
Uretim,UrOutCrFAck,Hayir,Cariler için oluşan fişin açıklamasında Yazan bilginin içinde hangisi olsun?,ComboBox,Siparis_StokKodu&ilk_emrin_ModelKodu,,,,,,,,,1400,,,,,,
Uretim,UrOutCrFis,Hayir,Proses bitimlerinde makina bağlantılı fason carilere cari fiş oluşturulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1401,,,,,,
Uretim,UrOutLoc,Hayir,Ürün çıkışında lokasyon seçmek ister misiniz?,ComboBox,Evet&Hayir,,,,,,,,,1402,,,,,,
Uretim,UrOutQry,Hayir,Üretim bittiğinde ürünlerin çıkması için soru sorulmasını istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,1403,,,,,,
Uretim,UrOutYMECr,Hayir,"Bagli YM Emirleri bitince oluşan fişin carisi,ata emrin makina_fason bağlantısından alınsın mı?",ComboBox,Evet&Hayir,,,,,,,,,1404,,,,,,
Uretim,UrOutYMRootOrd,Hayir,"Bagli YM Emirleri bitince oluşan fişin carisi,ata emir için oluşan fişin carisinden alınsın mı?",ComboBox,Evet&Hayir,,,,,,,,,1405,,,,,,
Uretim,UrPaPaQues,Hayir,Üretim emri oluşturulurken ürün detaylarına göre parçalama sorusu sorulsun mu?(1 ürün 1 emir),ComboBox,Evet&Hayir,,,,,,,,,1406,,,,,,
Uretim,UrPer2Fason,Hayir,Personel kartlarının cari kart bağlantıları üzerinden fason çalışma mantığı kurulsun.,ComboBox,Evet&Hayir,,,,,,,,,1407,,,,,,
Uretim,UrPer2FasTyp,Personel,Personel için hesaplanan ücret hangi gider tipinden hesaplansın?,ComboBox,Personel&Urun&Personel-Urun,,,,,,,,,1408,,,,,,
Uretim,VisEmFisTnm,Ham.Lokasyonu,Basit üretimden oluşturulan fişlerde satır açıklamasına yazılacak bilgi nereden alınsın.,ComboBox,Ham.Lokasyonu&Tanim&HSKod&USKod,,,,,,,,,1423,,,,,,
Uretim,WMacFasonOp,Üretim Özel Gider,Makine bağlantılı fason fiş sistemi nasıl çalışsın?,ComboBox,Üretim Özel Gider&Fason a Özel Gider,,,,,,,,,1428,,,,,,
Uretim,WorkOption,DERI,İşlem zamanı hesaplama için çalışma şekli ne olsun ?,ComboBox,DERI&SUNI&TEKSTİL,,,,,,,,,1429,,,,,,
Uretim,WRParamPass,,Wrietur Parametre ekranı için  şifre,Edit,,txt,,,,,,,*,1430,,,,,,
Uretim,YanSFisTip,0,Üretimden çıkan yarımamuller için oluşturulacak stok giriş fişinin türü,Edit,,num,,,,,,,,1434,,,,,,
Uretim,YazMtrxFSize,12,Üretim Emri Yazdırındaki Matrix ürün dağılımının font büyüklüğü,Edit,,,,,,,,,,1437,,,,,,
Uretim,YFireSFisTip,0,Üretimden çıkan yarımamullerin fireleri için oluşturulacak stok çıkış fişinin türü,Edit,,num,,,,,,,,1442,,,,,,
Uyari,TamirIgnoreHar,,Dikkate alınmayacak hareket kodları (; il ayrılmış),Edit,,txt,,,,,,,,1309,,,,,,
Zorunlu_Cari,Adr1,Hayir,Adres 1,ComboBox,Evet&Hayir,,,,,,,,,21,,,,,,
Zorunlu_Cari,Adr2,Hayir,Adres 2,ComboBox,Evet&Hayir,,,,,,,,,22,,,,,,
Zorunlu_Cari,AlFiyTip,Hayir,Özel Alış Fiyat Tipi,ComboBox,Evet&Hayir,,,,,,,,,38,,,,,,
Zorunlu_Cari,CName,Hayir,Cari Adı,ComboBox,Evet&Hayir,,,,,,,,,207,,,,,,
Zorunlu_Cari,CResim,Hayir,Resim veya logo,ComboBox,Evet&Hayir,,,,,,,,,216,,,,,,
Zorunlu_Cari,DefPc,Hayir,Para Cinsi,ComboBox,Evet&Hayir,,,,,,,,,260,,,,,,
Zorunlu_Cari,EF_CompanyId,Hayir,EF_CompanyId,ComboBox,Evet&Hayir,,,,,,,,,329,,,,,,
Zorunlu_Cari,EF_Identifier,Hayir,EF_Identifier,ComboBox,Evet&Hayir,,,,,,,,,336,,,,,,
Zorunlu_Cari,EF_KamuOdemeVKN,Hayir,Kamu VKN,ComboBox,Evet&Hayir,,,,,,,,,337,,,,,,
Zorunlu_Cari,EF_RegistrationName,Hayir,EF_RegistrationName,ComboBox,Evet&Hayir,,,,,,,,,344,,,,,,
Zorunlu_Cari,EFOnek,Hayir,EFOnek,ComboBox,Evet&Hayir,,,,,,,,,381,,,,,,
Zorunlu_Cari,EIRS_Identifier,Hayir,EIRS_Identifier,ComboBox,Evet&Hayir,,,,,,,,,418,,,,,,
Zorunlu_Cari,EIRSOnek,Hayir,EIRSOnek,ComboBox,Evet&Hayir,,,,,,,,,422,,,,,,
Zorunlu_Cari,eMail,Hayir,e-mail,ComboBox,Evet&Hayir,,,,,,,,,436,,,,,,
Zorunlu_Cari,ESMMOnek,Hayir,ESMMOnek,ComboBox,Evet&Hayir,,,,,,,,,443,,,,,,
Zorunlu_Cari,Fax,Hayir,Fax,ComboBox,Evet&Hayir,,,,,,,,,466,,,,,,
Zorunlu_Cari,Hesap,Hayir,Hesap No,ComboBox,Evet&Hayir,,,,,,,,,553,,,,,,
Zorunlu_Cari,HKGun,Hayir,Hesap Kesim Günü,ComboBox,Evet&Hayir,,,,,,,,,563,,,,,,
Zorunlu_Cari,IBAN,Hayir,IBAN,ComboBox,Evet&Hayir,,,,,,,,,569,,,,,,
Zorunlu_Cari,ilce,Hayir,İlçe,ComboBox,Evet&Hayir,,,,,,,,,588,,,,,,
Zorunlu_Cari,iskonto,Hayir,İskonto Oranı,ComboBox,Evet&Hayir,,,,,,,,,597,,,,,,
Zorunlu_Cari,KEP,Hayir,KEP,ComboBox,Evet&Hayir,,,,,,,,,640,,,,,,
Zorunlu_Cari,KrediLimit,Hayir,Kredi Limiti,ComboBox,Evet&Hayir,,,,,,,,,656,,,,,,
Zorunlu_Cari,Kredisi,Hayir,Kredisi,ComboBox,Evet&Hayir,,,,,,,,,658,,,,,,
Zorunlu_Cari,Krl_Not,Hayir,Krl_Not,ComboBox,Evet&Hayir,,,,,,,,,662,,,,,,
Zorunlu_Cari,Location,Hayir,Location,ComboBox,Evet&Hayir,,,,,,,,,674,,,,,,
Zorunlu_Cari,MuhKod,Hayir,MT Kodu,ComboBox,Evet&Hayir,,,,,,,,,828,,,,,,
Zorunlu_Cari,OdemeSekil,Hayir,Ödeme Şekli,ComboBox,Evet&Hayir,,,,,,,,,922,,,,,,
Zorunlu_Cari,OdemeVade,Hayir,Ödeme Vadesi,ComboBox,Evet&Hayir,,,,,,,,,926,,,,,,
Zorunlu_Cari,OzKod1,Hayir,Özel Kod 1,ComboBox,Evet&Hayir,,,,,,,,,953,,,,,,
Zorunlu_Cari,OzKod10,Hayir,Özel Kod 10,ComboBox,Evet&Hayir,,,,,,,,,961,,,,,,
Zorunlu_Cari,OzKod2,Hayir,Özel Kod 2,ComboBox,Evet&Hayir,,,,,,,,,987,,,,,,
Zorunlu_Cari,OzKod3,Hayir,Özel Kod 3,ComboBox,Evet&Hayir,,,,,,,,,1007,,,,,,
Zorunlu_Cari,OzKod4,Hayir,Özel Kod 4,ComboBox,Evet&Hayir,,,,,,,,,1026,,,,,,
Zorunlu_Cari,OzKod5,Hayir,Özel Kod 5,ComboBox,Evet&Hayir,,,,,,,,,1045,,,,,,
Zorunlu_Cari,OzKod6,Hayir,Özel Kod 6,ComboBox,Evet&Hayir,,,,,,,,,1055,,,,,,
Zorunlu_Cari,OzKod7,Hayir,Özel Kod 7,ComboBox,Evet&Hayir,,,,,,,,,1062,,,,,,
Zorunlu_Cari,OzKod8,Hayir,Özel Kod 8,ComboBox,Evet&Hayir,,,,,,,,,1069,,,,,,
Zorunlu_Cari,OzKod9,Hayir,Özel Kod 9,ComboBox,Evet&Hayir,,,,,,,,,1076,,,,,,
Zorunlu_Cari,PKod,Hayir,Posta Kodu,ComboBox,Evet&Hayir,,,,,,,,,1103,,,,,,
Zorunlu_Cari,Plaka,Hayir,Plaka,ComboBox,Evet&Hayir,,,,,,,,,1104,,,,,,
Zorunlu_Cari,Profil_Id,Hayir,Profil_Id,ComboBox,Evet&Hayir,,,,,,,,,1111,,,,,,
Zorunlu_Cari,RiskGrupKod,Hayir,RiskGrupKod,ComboBox,Evet&Hayir,,,,,,,,,1145,,,,,,
Zorunlu_Cari,Riski,Hayir,Riski,ComboBox,Evet&Hayir,,,,,,,,,1146,,,,,,
Zorunlu_Cari,RiskLimit,Hayir,Risk Limiti,ComboBox,Evet&Hayir,,,,,,,,,1147,,,,,,
Zorunlu_Cari,SatFiyTip,Hayir,Özel Satış Fiyat Tipi,ComboBox,Evet&Hayir,,,,,,,,,1159,,,,,,
Zorunlu_Cari,Sehir,Hayir,Şehir,ComboBox,Evet&Hayir,,,,,,,,,1189,,,,,,
Zorunlu_Cari,TCKimlik,Hayir,TC Kimlik No,ComboBox,Evet&Hayir,,,,,,,,,1314,,,,,,
Zorunlu_Cari,Tel1,Hayir,Telefon,ComboBox,Evet&Hayir,,,,,,,,,1317,,,,,,
Zorunlu_Cari,Tel2,Hayir,Telefon 2,ComboBox,Evet&Hayir,,,,,,,,,1318,,,,,,
Zorunlu_Cari,TicSicilNo,Hayir,Ticari Sicil Numarası,ComboBox,Evet&Hayir,,,,,,,,,1322,,,,,,
Zorunlu_Cari,ToleransOrani,Hayir,Tolerans Oranı,ComboBox,Evet&Hayir,,,,,,,,,1324,,,,,,
Zorunlu_Cari,Ulke,Hayir,Ülke,ComboBox,Evet&Hayir,,,,,,,,,1353,,,,,,
Zorunlu_Cari,Unvan,Hayir,Firma Ünvanı,ComboBox,Evet&Hayir,,,,,,,,,1391,,,,,,
Zorunlu_Cari,VDar,Hayir,Vergi Dairesi,ComboBox,Evet&Hayir,,,,,,,,,1418,,,,,,
Zorunlu_Cari,VNo,Hayir,Vergi Numarası,ComboBox,Evet&Hayir,,,,,,,,,1427,,,,,,
Zorunlu_Cari,WWW,Hayir,Web,ComboBox,Evet&Hayir,,,,,,,,,1431,,,,,,
Zorunlu_Stok,BEDKod,Hayir,BEDKod,ComboBox,Evet&Hayir,,,,,,,,,141,,,,,,
Zorunlu_Stok,BGrup_Kod,Hayir,BGrup_Kod,ComboBox,Evet&Hayir,,,,,,,,,145,,,,,,
Zorunlu_Stok,Birim,Hayir,Birim,ComboBox,Evet&Hayir,,,,,,,,,147,,,,,,
Zorunlu_Stok,CanRezerv,Hayir,CanRezerv,ComboBox,Evet&Hayir,,,,,,,,,169,,,,,,
Zorunlu_Stok,Carpan,Hayir,Çarpan,ComboBox,Evet&Hayir,,,,,,,,,185,,,,,,
Zorunlu_Stok,CinsKod,Hayir,Cinsiyet,ComboBox,Evet&Hayir,,,,,,,,,203,,,,,,
Zorunlu_Stok,EanCode,Hayir,EAN Barkod,ComboBox,Evet&Hayir,,,,,,,,,302,,,,,,
Zorunlu_Stok,FuarKod,Hayir,FuarKod,ComboBox,Evet&Hayir,,,,,,,,,490,,,,,,
Zorunlu_Stok,GRUPKOD,Hayir,Stok Grubu,ComboBox,Evet&Hayir,,,,,,,,,509,,,,,,
Zorunlu_Stok,GTip,Hayir,GTip Kodu,ComboBox,Evet&Hayir,,,,,,,,,510,,,,,,
Zorunlu_Stok,KARTTAR,Hayir,KARTTAR,ComboBox,Evet&Hayir,,,,,,,,,620,,,,,,
Zorunlu_Stok,KDVOran,Hayir,KDV Oranı,ComboBox,Evet&Hayir,,,,,,,,,637,,,,,,
Zorunlu_Stok,KGrupKod,Hayir,Kalite Grup,ComboBox,Evet&Hayir,,,,,,,,,648,,,,,,
Zorunlu_Stok,KritikSeviye,Hayir,Raf Ömrü,ComboBox,Evet&Hayir,,,,,,,,,659,,,,,,
Zorunlu_Stok,Lotlu,Hayir,Lotlu,ComboBox,Evet&Hayir,,,,,,,,,687,,,,,,
Zorunlu_Stok,ModelAcma,Hayir,ModelAcma,ComboBox,Evet&Hayir,,,,,,,,,790,,,,,,
Zorunlu_Stok,mrptedariktipi,Hayir,mrptedariktipi,ComboBox,Evet&Hayir,,,,,,,,,809,,,,,,
Zorunlu_Stok,MrpType,Hayir,Mrp Tipi,ComboBox,Evet&Hayir,,,,,,,,,810,,,,,,
Zorunlu_Stok,Notu,Hayir,Notu,ComboBox,Evet&Hayir,,,,,,,,,919,,,,,,
Zorunlu_Stok,OptimalSeviye,Hayir,Tedarik Süresi,ComboBox,Evet&Hayir,,,,,,,,,937,,,,,,
Zorunlu_Stok,OTVCheck,Hayir,OTVCheck,ComboBox,Evet&Hayir,,,,,,,,,946,,,,,,
Zorunlu_Stok,OTVOran,Hayir,ÖTV Oranı,ComboBox,Evet&Hayir,,,,,,,,,949,,,,,,
Zorunlu_Stok,OzKod1,Hayir,TABAN,ComboBox,Evet&Hayir,,,,,,,,,954,,,,,,
Zorunlu_Stok,OzKod10,Hayir,Özel Kod 10,ComboBox,Evet&Hayir,,,,,,,,,962,,,,,,
Zorunlu_Stok,OzKod11,Hayir,Özel Kod 11,ComboBox,Evet&Hayir,,,,,,,,,968,,,,,,
