SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
263-26,0,0,S02,24.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 12:05:37.617000,yulya,2024-10-30 12:06:13.843000,5537,KGShop,KGShop
263-29,0,0,S02,22.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 13:02:58.560000,yulya,2024-10-30 13:03:38.483000,5562,KGShop,KGShop
263-300,0,0,S02,24.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 10:58:38.200000,yulya,2024-10-30 11:00:27.907000,5519,KGShop,KGShop
263-301,0,0,S02,23.0000000000,US,2025-03-13 00:00:00,*,yulya,2024-10-30 12:33:49.093000,yulya,2025-03-13 12:19:56.317000,5555,KGShop,KGShop
263-302,0,0,S02,24.0000000000,US,2024-10-30 12:22:42.637000,*,yulya,2024-10-30 12:22:42.637000,,,5553,KGShop,
263-303,0,0,S02,24.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:18:54.097000,yulya,2024-10-30 11:19:39.630000,5523,KGShop,KGShop
263-304,0,0,S02,23.0000000000,US,2025-02-04 00:00:00,*,yulya,2024-10-30 13:08:02.920000,yulya,2025-02-04 10:13:35.863000,5564,KGShop,KGShop
263-305,0,0,S02,24.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:28:18.437000,yulya,2024-10-30 11:31:28.663000,5525,KGShop,KGShop
263-306,0,0,S02,22.0000000000,US,2024-10-30 13:05:10.770000,*,yulya,2024-10-30 13:05:10.770000,,,5563,KGShop,
263-35 55,0,0,S02,24.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 12:54:33,yulya,2024-10-30 12:55:13.810000,5559,KGShop,KGShop
264-S-393,0,0,S02,22.5000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 12:22:14.283000,yulya,2024-11-04 12:25:07.817000,5770,KGShop,KGShop
264-S-575,0,0,S02,22.5000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 12:14:54.707000,yulya,2024-11-04 12:17:48.387000,5768,KGShop,KGShop
265-ES111,0,0,S02,19.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 15:04:18.677000,yulya,2024-11-04 15:05:55.253000,5775,KGShop,KGShop
265-ES112,0,0,S02,20.5000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 14:53:35.787000,yulya,2024-11-04 14:57:46.733000,5771,KGShop,KGShop
265-ES113,0,0,S02,19.0000000000,US,2024-11-04 15:08:11.297000,*,yulya,2024-11-04 15:08:11.297000,,,5776,KGShop,
265-ES324,0,0,S02,19.0000000000,US,2024-11-04 15:11:19.093000,*,yulya,2024-11-04 15:11:19.093000,,,5777,KGShop,
265-ES326,0,0,S02,21.5000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 15:13:49.217000,yulya,2024-11-04 15:14:41.740000,5778,KGShop,KGShop
265-ES327,0,0,S02,21.5000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 14:59:38.447000,yulya,2024-11-04 15:01:23.347000,5774,KGShop,KGShop
266-114,0,0,S02,46.0000000000,US,2025-05-22 12:17:20.787000,*,yulya,2025-05-22 12:17:20.787000,,,7322,KGShop,
266-115,0,0,S02,41.0000000000,US,2024-12-23 00:00:00,*,yulya,2024-12-23 15:38:34.773000,yulya,2024-12-23 15:40:09.317000,6643,KGShop,KGShop
266-120,0,0,S02,46.0000000000,US,2025-05-22 00:00:00,*,yulya,2024-12-23 15:40:24.100000,yulya,2025-05-22 12:14:12.303000,6644,KGShop,KGShop
266-2025,0,0,S02,51.0000000000,US,2025-05-22 00:00:00,*,yulya,2025-05-22 12:58:35.063000,yulya,2025-05-22 12:59:23.567000,7330,KGShop,KGShop
266-363,0,0,S02,40.0000000000,US,2025-05-22 00:00:00,*,yulya,2025-05-22 12:30:24.767000,yulya,2025-05-22 12:31:58.640000,7324,KGShop,KGShop
266-38,0,0,S02,32.0000000000,US,2024-11-05 00:00:00,*,yulya,2024-11-05 10:30:58.170000,yulya,2024-11-05 10:32:07.733000,5781,KGShop,KGShop
266-380,0,0,S02,45.0000000000,US,2025-05-22 00:00:00,*,yulya,2025-05-22 12:51:29.990000,yulya,2025-05-22 12:52:28.557000,7328,KGShop,KGShop
266-390,0,0,S02,45.0000000000,US,2025-05-22 12:55:16.900000,*,yulya,2025-05-22 12:55:16.900000,,,7329,KGShop,
266-407,0,0,S02,42.0000000000,US,2025-05-22 00:00:00,*,yulya,2025-05-22 12:26:03.383000,yulya,2025-05-22 12:27:46.193000,7323,KGShop,KGShop
266-800,0,0,S02,36.0000000000,US,2024-11-05 10:45:37.653000,*,yulya,2024-11-05 10:45:37.653000,,,5784,KGShop,
266-805,0,0,S02,36.0000000000,US,2025-02-06 11:32:27.820000,*,yulya,2025-02-06 11:32:27.820000,,,7220,KGShop,
266-810,0,0,S02,37.0000000000,US,2024-11-05 00:00:00,*,yulya,2024-11-05 10:36:36.797000,yulya,2024-11-05 10:37:26.967000,5782,KGShop,KGShop
266-883,0,0,S02,51.0000000000,US,2025-05-22 00:00:00,*,yulya,2025-05-22 12:43:18.010000,yulya,2025-05-22 12:44:27.320000,7327,KGShop,KGShop
266-915,0,0,S02,41.0000000000,US,2024-11-05 00:00:00,*,yulya,2024-11-05 10:48:27.423000,yulya,2024-11-05 10:49:37.800000,5785,KGShop,KGShop
266-930,0,0,S02,34.0000000000,US,2024-11-05 00:00:00,*,yulya,2024-11-05 10:25:40.700000,yulya,2024-11-05 10:28:10.277000,5780,KGShop,KGShop
266-990,0,0,S02,36.0000000000,US,2024-11-05 00:00:00,*,yulya,2024-11-05 10:41:52.470000,yulya,2024-11-05 10:42:56.787000,5783,KGShop,KGShop
266-991,0,0,S02,42.0000000000,US,2025-05-22 00:00:00,*,yulya,2025-05-22 12:38:23.700000,yulya,2025-05-22 12:39:31.207000,7326,KGShop,KGShop
266-992,0,0,S02,39.0000000000,US,2025-05-22 00:00:00,*,yulya,2025-05-22 12:35:00.437000,yulya,2025-05-22 12:35:44.797000,7325,KGShop,KGShop
267-160,0,0,S02,22.0000000000,US,2024-11-15 11:37:04.930000,*,yulya,2024-11-15 11:37:04.930000,,,5850,KGShop,
267-161-1,0,0,S02,22.0000000000,US,2024-11-15 11:18:58.793000,*,yulya,2024-11-15 11:18:58.793000,,,5848,KGShop,
267-162,0,0,S02,20.0000000000,US,2024-11-15 00:00:00,*,yulya,2024-11-15 11:41:18.800000,yulya,2024-11-15 11:42:15.040000,5851,KGShop,KGShop
267-162-1,0,0,S02,20.0000000000,US,2024-11-15 11:44:19.780000,*,yulya,2024-11-15 11:44:19.780000,,,5852,KGShop,
267-164-1,0,0,S02,22.0000000000,US,2024-11-15 11:34:48.900000,*,yulya,2024-11-15 11:34:48.900000,,,5849,KGShop,
267-166,0,0,S02,22.0000000000,US,2024-11-15 00:00:00,*,yulya,2024-11-15 11:57:21.820000,yulya,2024-11-15 11:58:04.707000,5853,KGShop,KGShop
267-208,0,0,S02,22.0000000000,US,2024-11-15 00:00:00,*,yulya,2024-11-15 11:02:10.913000,yulya,2024-11-15 11:06:56.397000,5846,KGShop,KGShop
267-208-1,0,0,S02,22.0000000000,US,2024-11-15 11:08:33.787000,*,yulya,2024-11-15 11:08:33.787000,,,5847,KGShop,
268-1987,0,0,S02,25.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 15:38:30.907000,yulya,2024-11-22 15:39:18.150000,6098,KGShop,KGShop
268-1992,0,0,S02,24.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 15:48:39.290000,yulya,2024-11-22 15:53:31.693000,6101,KGShop,KGShop
268-1993,0,0,S02,22.0000000000,US,2025-04-17 00:00:00,*,yulya,2024-11-22 15:42:54.727000,yulya,2025-04-17 12:15:44.080000,6100,KGShop,KGShop
268-4062,0,0,S02,25.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 15:14:31.950000,yulya,2024-11-22 15:16:03.793000,6093,KGShop,KGShop
268-4069,0,0,S02,26.0000000000,US,2025-03-17 00:00:00,*,yulya,2024-11-22 15:26:24.103000,yulya,2025-03-17 10:37:04.693000,6097,KGShop,KGShop
268-4069 ZIMBA,0,0,S02,26.0000000000,US,2025-03-17 00:00:00,*,yulya,2024-11-22 15:11:53.020000,yulya,2025-03-17 10:36:46.830000,6092,KGShop,KGShop
268-4070,0,0,S02,22.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 15:40:38.337000,yulya,2024-11-22 15:41:23.033000,6099,KGShop,KGShop
268-4073,0,0,S02,26.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 15:06:07.520000,yulya,2024-11-22 15:08:29.983000,6091,KGShop,KGShop
268-4075-2,0,0,S02,27.0000000000,US,2024-11-22 15:24:20.127000,*,yulya,2024-11-22 15:24:20.130000,,,6096,KGShop,
268-4076,0,0,S02,27.0000000000,US,2024-11-22 15:21:22.453000,*,yulya,2024-11-22 15:21:22.453000,,,6095,KGShop,
268-4076-2,0,0,S02,27.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 15:18:09.443000,yulya,2024-11-22 15:19:45.260000,6094,KGShop,KGShop
268-4077 LAZER,0,0,S02,27.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 16:01:31.540000,yulya,2024-11-22 16:13:29.870000,6103,KGShop,KGShop
268-4077-2,0,0,S02,27.0000000000,US,2024-11-22 16:13:44.970000,*,yulya,2024-11-22 16:13:44.970000,,,6104,KGShop,
268-4078-2,0,0,S02,25.0000000000,US,2024-11-22 00:00:00,*,yulya,2024-11-22 15:57:39.607000,yulya,2024-11-22 15:58:21.883000,6102,KGShop,KGShop
269- 6174,0,0,S02,48.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:53:18.143000,yulya,2024-12-13 10:53:32.803000,6441,KGShop,KGShop
269- 7057,0,0,S02,49.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:46:44.203000,yulya,2024-12-13 10:50:47.237000,6437,KGShop,KGShop
269- 7059,0,0,S02,47.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:59:01.923000,yulya,2024-12-13 10:55:48.903000,6445,KGShop,KGShop
269- 7071,0,0,S02,49.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 16:00:15.790000,yulya,2024-12-13 10:56:24.077000,6446,KGShop,KGShop
269- 7085,0,0,S02,50.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:49:41.050000,yulya,2024-12-13 10:52:12.687000,6439,KGShop,KGShop
269- 7111,0,0,S02,50.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:50:57.690000,yulya,2024-12-13 10:52:54.713000,6440,KGShop,KGShop
269- 7115,0,0,S02,49.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:56:26.547000,yulya,2024-12-13 10:54:47.420000,6443,KGShop,KGShop
269- 7116,0,0,S02,49.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:57:47.810000,yulya,2024-12-13 10:55:15.497000,6444,KGShop,KGShop
269- 7122,0,0,S02,48.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:43:14.003000,yulya,2024-12-13 10:50:09.027000,6436,KGShop,KGShop
269- 7125,0,0,S02,50.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:48:22.307000,yulya,2024-12-13 10:51:33.723000,6438,KGShop,KGShop
269- 7609,0,0,S02,45.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 15:54:52.370000,yulya,2024-12-13 10:54:08.490000,6442,KGShop,KGShop
269- 7838,0,0,S02,47.0000000000,US,2024-12-13 00:00:00,*,yulya,2024-12-12 16:01:37.983000,yulya,2024-12-13 10:56:55.623000,6447,KGShop,KGShop
270- 20,0,0,S02,32.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:26:10.213000,yulya,2024-12-20 15:26:55.003000,6635,KGShop,KGShop
270- 426,0,0,S02,31.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:16:47.560000,yulya,2024-12-20 15:17:14.703000,6631,KGShop,KGShop
270- 439,0,0,S02,30.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:13:49.283000,yulya,2024-12-20 15:14:33.300000,6630,KGShop,KGShop
270- 807,0,0,S02,30.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:39:37.280000,yulya,2024-12-20 15:40:03.490000,6638,KGShop,KGShop
270- 809,0,0,S02,28.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:47:04.830000,yulya,2024-12-20 15:47:38.580000,6640,KGShop,KGShop
270- 815,0,0,S02,32.0000000000,US,2024-12-20 15:37:17.667000,*,yulya,2024-12-20 15:37:17.667000,,,6637,KGShop,
270- 816,0,0,S02,32.0000000000,US,2024-12-20 15:33:12.790000,*,yulya,2024-12-20 15:33:12.790000,,,6636,KGShop,
270- 817,0,0,S02,35.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:21:21.050000,yulya,2024-12-20 15:22:05.790000,6633,KGShop,KGShop
270- 818,0,0,S02,34.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:24:21.100000,yulya,2024-12-20 15:24:42.670000,6634,KGShop,KGShop
270- 820,0,0,S02,32.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:41:50.283000,yulya,2024-12-20 15:42:33.157000,6639,KGShop,KGShop
270- 847,0,0,S02,32.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:18:38.013000,yulya,2024-12-20 15:19:04.583000,6632,KGShop,KGShop
270- 853,0,0,S02,33.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:10:50.333000,yulya,2024-12-20 15:11:33.960000,6629,KGShop,KGShop
270- 860,0,0,S02,28.0000000000,US,2024-12-20 14:59:14.377000,*,yulya,2024-12-20 14:59:14.377000,,,6626,KGShop,
270- 861,0,0,S02,29.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 15:02:51.950000,yulya,2024-12-20 15:04:46.147000,6627,KGShop,KGShop
270- 862,0,0,S02,29.0000000000,US,2024-12-20 15:08:27.223000,*,yulya,2024-12-20 15:08:27.223000,,,6628,KGShop,
270- 863,0,0,S02,28.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 14:50:20.193000,yulya,2024-12-20 14:51:21.067000,6625,KGShop,KGShop
271- 003,0,0,S02,25.0000000000,US,2024-12-25 00:00:00,*,yulya,2024-12-25 12:57:59.693000,yulya,2024-12-25 13:04:05.930000,6652,KGShop,KGShop
271- 004,0,0,S02,27.0000000000,US,2024-12-25 00:00:00,*,yulya,2024-12-25 13:06:52.240000,yulya,2024-12-25 13:07:42.433000,6653,KGShop,KGShop
272- 22200-27,0,0,S02,25.0000000000,US,2024-12-26 00:00:00,*,yulya,2024-12-26 12:32:59.420000,yulya,2024-12-26 12:34:17.823000,6666,KGShop,KGShop
272- 22201-44,0,0,S02,25.0000000000,US,2024-12-26 12:36:10.760000,*,yulya,2024-12-26 12:36:10.760000,,,6667,KGShop,
272- 22202-27,0,0,S02,25.0000000000,US,2024-12-26 00:00:00,*,yulya,2024-12-26 12:21:31.223000,yulya,2024-12-26 12:22:18.053000,6662,KGShop,KGShop
272- 22205-44,0,0,S02,25.0000000000,US,2024-12-26 12:38:51.950000,*,yulya,2024-12-26 12:38:51.950000,,,6668,KGShop,
272- 401-1,0,0,S02,27.0000000000,US,2024-12-26 00:00:00,*,yulya,2024-12-26 12:15:30.200000,yulya,2024-12-26 12:17:21.440000,6661,KGShop,KGShop
272- 702-1,0,0,S02,27.0000000000,US,2024-12-26 00:00:00,*,yulya,2024-12-26 12:30:57.633000,yulya,2024-12-26 12:31:25.890000,6665,KGShop,KGShop
272- 702-27,0,0,S02,25.0000000000,US,2024-12-26 12:23:57.223000,*,yulya,2024-12-26 12:23:57.223000,,,6663,KGShop,
272- 702-44,0,0,S02,25.0000000000,US,2024-12-26 12:28:36.330000,*,yulya,2024-12-26 12:28:36.330000,,,6664,KGShop,
272- 703-27,0,0,S02,25.0000000000,US,2024-12-26 12:41:27.823000,*,yulya,2024-12-26 12:41:27.823000,,,6669,KGShop,
273- 2526,0,0,S02,36.0000000000,US,2025-01-03 13:00:05.937000,*,yulya,2025-01-03 13:00:05.937000,,,6815,KGShop,
273- 2527,0,0,S02,36.0000000000,US,2025-01-03 00:00:00,*,yulya,2025-01-03 12:54:20.847000,yulya,2025-01-03 12:56:24.977000,6814,KGShop,KGShop
274- 601,0,0,S02,29.0000000000,US,2025-01-03 00:00:00,*,yulya,2025-01-03 13:04:08.400000,yulya,2025-01-03 13:05:32.963000,6816,KGShop,KGShop
274- 610,0,0,S02,29.0000000000,US,2025-01-03 13:09:24.907000,*,yulya,2025-01-03 13:09:24.907000,,,6818,KGShop,
274- 611,0,0,S02,29.0000000000,US,2025-01-03 13:07:49.970000,*,yulya,2025-01-03 13:07:49.970000,,,6817,KGShop,
275- 309,0,0,S02,26.0000000000,US,2025-01-10 15:53:40.913000,*,yulya,2025-01-10 15:53:40.913000,,,6913,KGShop,
275- 315,0,0,S02,26.0000000000,US,2025-01-10 00:00:00,*,yulya,2025-01-10 15:47:59.813000,yulya,2025-01-10 15:49:21.327000,6912,KGShop,KGShop
276- 25100,0,0,S02,24.0000000000,US,2025-03-13 00:00:00,*,yulya,2025-01-13 13:49:01.313000,yulya,2025-03-13 10:30:03.713000,6927,KGShop,KGShop
277- 1000,0,0,S02,21.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 10:15:35.970000,yulya,2025-01-15 10:16:38.760000,6971,KGShop,KGShop
277- 1075,0,0,S02,24.0000000000,US,2025-04-25 00:00:00,*,yulya,2025-01-15 10:22:50.367000,yulya,2025-04-25 11:17:43.323000,6973,KGShop,KGShop
277- 1076,0,0,S02,22.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 10:20:17.797000,yulya,2025-01-15 10:21:20.097000,6972,KGShop,KGShop
277- 1082,0,0,S02,23.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 10:25:41.763000,yulya,2025-01-15 10:26:36.423000,6974,KGShop,KGShop
277- 1506,0,0,S02,23.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 10:33:54.117000,yulya,2025-01-15 10:34:47.600000,6976,KGShop,KGShop
277- 1602,0,0,S02,24.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 10:28:35.077000,yulya,2025-01-15 10:29:15.370000,6975,KGShop,KGShop
277- 1603,0,0,S02,24.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 10:36:41.963000,yulya,2025-01-15 10:37:22.537000,6977,KGShop,KGShop
278- 125,0,0,S02,25.0000000000,US,2025-01-20 11:38:23.487000,*,yulya,2025-01-20 11:38:23.487000,,,7055,KGShop,
278- 127,0,0,S02,25.0000000000,US,2025-01-20 11:10:07.830000,*,yulya,2025-01-20 11:10:07.830000,,,7047,KGShop,
278- 128,0,0,S02,25.0000000000,US,2025-01-20 00:00:00,*,yulya,2025-01-20 12:34:48.140000,yulya,2025-01-20 12:35:19.447000,7075,KGShop,KGShop
278- 129,0,0,S02,25.0000000000,US,2025-01-20 11:50:28.770000,*,yulya,2025-01-20 11:50:28.770000,,,7058,KGShop,
278- 130,0,0,S02,25.0000000000,US,2025-01-20 11:13:59.417000,*,yulya,2025-01-20 11:13:59.417000,,,7048,KGShop,
278- 131,0,0,S02,25.0000000000,US,2025-01-20 11:35:55.160000,*,yulya,2025-01-20 11:35:55.160000,,,7054,KGShop,
278- 132,0,0,S02,25.0000000000,US,2025-01-20 11:20:39.780000,*,yulya,2025-01-20 11:20:39.780000,,,7049,KGShop,
278- 133,0,0,S02,25.0000000000,US,2025-01-20 11:26:32.487000,*,yulya,2025-01-20 11:26:32.487000,,,7050,KGShop,
278- 134,0,0,S02,23.0000000000,US,2025-01-20 00:00:00,*,yulya,2025-01-20 12:31:08.450000,yulya,2025-01-20 12:31:40.363000,7073,KGShop,KGShop
278- 135,0,0,S02,25.0000000000,US,2025-01-20 11:52:51.247000,*,yulya,2025-01-20 11:52:51.247000,,,7059,KGShop,
278- 136,0,0,S02,23.0000000000,US,2025-01-20 12:33:03.040000,*,yulya,2025-01-20 12:33:03.040000,,,7074,KGShop,
278- 137,0,0,S02,25.0000000000,US,2025-01-20 11:33:22.267000,*,yulya,2025-01-20 11:33:22.267000,,,7053,KGShop,
278- 139,0,0,S02,25.0000000000,US,2025-01-20 11:31:11.597000,*,yulya,2025-01-20 11:31:11.597000,,,7052,KGShop,
278- 140,0,0,S02,25.0000000000,US,2025-01-20 11:43:00.687000,*,yulya,2025-01-20 11:43:00.687000,,,7057,KGShop,
278- 141,0,0,S02,25.0000000000,US,2025-01-20 11:40:29.263000,*,yulya,2025-01-20 11:40:29.263000,,,7056,KGShop,
278- 143,0,0,S02,25.0000000000,US,2025-01-20 11:28:58.413000,*,yulya,2025-01-20 11:28:58.413000,,,7051,KGShop,
278- 144,0,0,S02,25.0000000000,US,2025-01-20 00:00:00,*,yulya,2025-01-20 12:28:58.910000,yulya,2025-01-20 12:29:28.043000,7072,KGShop,KGShop
278- 225,0,0,S02,25.0000000000,US,2025-01-20 10:56:05.690000,*,yulya,2025-01-20 10:56:05.690000,,,7045,KGShop,
278- 226,0,0,S02,25.0000000000,US,2025-01-20 00:00:00,*,yulya,2025-01-20 10:48:15.610000,yulya,2025-01-20 10:48:51.077000,7042,KGShop,KGShop
278- 227,0,0,S02,25.0000000000,US,2025-01-20 11:55:03.523000,*,yulya,2025-01-20 11:55:03.523000,,,7060,KGShop,
278- 228,0,0,S02,25.0000000000,US,2025-01-20 12:24:44.790000,*,yulya,2025-01-20 12:24:44.790000,,,7070,KGShop,
278- 229,0,0,S02,25.0000000000,US,2025-01-20 10:51:04.690000,*,yulya,2025-01-20 10:51:04.690000,,,7043,KGShop,
278- 230,0,0,S02,25.0000000000,US,2025-01-20 12:09:44.117000,*,yulya,2025-01-20 12:09:44.117000,,,7067,KGShop,
278- 231,0,0,S02,25.0000000000,US,2025-01-20 10:53:57.337000,*,yulya,2025-01-20 10:53:57.337000,,,7044,KGShop,
278- 232,0,0,S02,25.0000000000,US,2025-01-20 12:54:36.813000,*,yulya,2025-01-20 12:54:36.813000,,,7076,KGShop,
278- 233,0,0,S02,25.0000000000,US,2025-01-20 10:58:09.507000,*,yulya,2025-01-20 10:58:09.507000,,,7046,KGShop,
278- 235,0,0,S02,25.0000000000,US,2025-01-20 11:57:20.583000,*,yulya,2025-01-20 11:57:20.583000,,,7061,KGShop,
278- 236,0,0,S02,23.0000000000,US,2025-01-20 00:00:00,*,yulya,2025-01-20 12:26:44.460000,yulya,2025-01-20 12:27:19.137000,7071,KGShop,KGShop
278- 237,0,0,S02,25.0000000000,US,2025-01-20 00:00:00,*,yulya,2025-01-20 12:03:53.047000,yulya,2025-01-20 12:04:15.283000,7064,KGShop,KGShop
278- 238,0,0,S02,26.0000000000,US,2025-01-20 10:32:05.220000,*,yulya,2025-01-20 10:32:05.220000,,,7041,KGShop,
278- 239,0,0,S02,25.0000000000,US,2025-01-20 12:12:00.403000,*,yulya,2025-01-20 12:12:00.403000,,,7068,KGShop,
278- 240,0,0,S02,25.0000000000,US,2025-01-20 11:59:34.937000,*,yulya,2025-01-20 11:59:34.937000,,,7062,KGShop,
278- 241,0,0,S02,25.0000000000,US,2025-01-20 12:05:44.067000,*,yulya,2025-01-20 12:05:44.067000,,,7065,KGShop,
278- 242,0,0,S02,26.0000000000,US,2025-01-20 00:00:00,*,yulya,2025-01-20 12:01:49.600000,yulya,2025-01-20 12:02:11.050000,7063,KGShop,KGShop
278- 243,0,0,S02,25.0000000000,US,2025-01-20 12:07:32.210000,*,yulya,2025-01-20 12:07:32.210000,,,7066,KGShop,
278- 244,0,0,S02,25.0000000000,US,2025-01-20 12:21:59.240000,*,yulya,2025-01-20 12:21:59.240000,,,7069,KGShop,
279- 2014,0,0,S02,44.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:28:21.687000,yulya,2025-01-23 13:28:51.373000,7159,KGShop,KGShop
279- 2035,0,0,S02,41.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:36:23.053000,yulya,2025-01-23 13:38:57.003000,7161,KGShop,KGShop
279- 2047,0,0,S02,41.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:06:10.110000,yulya,2025-01-23 13:06:52.443000,7150,KGShop,KGShop
279- 2088,0,0,S02,40.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 14:28:39.580000,yulya,2025-01-23 14:29:23.340000,7178,KGShop,KGShop
279- 2090,0,0,S02,42.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:03:10.537000,yulya,2025-01-23 13:03:49.560000,7149,KGShop,KGShop
279- 2092,0,0,S02,44.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 14:18:03.097000,yulya,2025-01-23 14:18:27.517000,7174,KGShop,KGShop
279- 2093,0,0,S02,42.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 12:35:22.993000,yulya,2025-01-23 12:37:24.363000,7141,KGShop,KGShop
279- 2103,0,0,S02,41.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 14:04:15.087000,yulya,2025-01-23 14:06:16.917000,7169,KGShop,KGShop
279- 2104,0,0,S02,42.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:13:11.433000,yulya,2025-01-23 13:15:40.893000,7153,KGShop,KGShop
279- 2107,0,0,S02,42.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:46:23.473000,yulya,2025-01-23 13:47:00.770000,7165,KGShop,KGShop
279- 2108,0,0,S02,41.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 14:25:35.010000,yulya,2025-01-23 14:28:09.103000,7177,KGShop,KGShop
279- 2110,0,0,S02,42.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 12:58:58.557000,yulya,2025-01-23 12:59:29.820000,7147,KGShop,KGShop
279- 2111,0,0,S02,41.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:42:03.327000,yulya,2025-01-23 13:43:40.050000,7163,KGShop,KGShop
279- 2122,0,0,S02,42.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:58:43.767000,yulya,2025-01-23 14:00:42.353000,7167,KGShop,KGShop
279- 2123,0,0,S02,34.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 16:46:05.647000,yulya,2025-01-23 16:48:17.247000,7181,KGShop,KGShop
279- 2125,0,0,S02,39.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:01:05.313000,yulya,2025-01-23 13:01:37.647000,7148,KGShop,KGShop
279- 2126,0,0,S02,41.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 13:16:19.953000,yulya,2025-01-23 13:18:24.883000,7154,KGShop,KGShop
279- 2131,0,0,S02,39.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 14:31:19.677000,yulya,2025-01-23 14:33:03.597000,7179,KGShop,KGShop
279- 2132,0,0,S02,43.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 11:53:00.213000,yulya,2025-01-23 11:57:02.950000,7137,KGShop,KGShop
279- 2134,0,0,S02,40.0000000000,US,2025-01-23 00:00:00,*,yulya,2025-01-23 11:35:06.393000,yulya,2025-01-23 11:44:06.093000,7132,KGShop,KGShop
