SipNo,CariKod,TedFirmaCode,BelgeNo,SendtoMail,kgid,insUN,insDT,insApp,updUN,updDT,updApp
23973,320.020,100,000925,*,1470,yulya,2025-05-12 13:03:15.460000,KGShop,yulya,2025-05-12 13:07:42.070000,KGShop
23974,320.059,100,000925,*,1471,yulya,2025-05-12 13:03:15.503000,KGShop,yulya,2025-05-12 13:07:43.310000,KGShop
23975,320.260,100,000925,*,1472,yulya,2025-05-12 13:03:15.530000,KGShop,yulya,2025-05-12 13:07:44.220000,KGShop
23977,320.033,100,000926,*,1473,yulya,2025-05-13 10:18:25.330000,KGShop,yulya,2025-05-13 10:20:06.960000,KGShop
23979,320.281,100,000927,*,1474,yulya,2025-05-13 12:04:05.330000,KGShop,yulya,2025-05-13 12:05:06.630000,KGShop
23981,320.020,100,000928,*,1475,yulya,2025-05-13 15:58:45.467000,KGShop,yulya,2025-05-13 16:00:06.673000,KGShop
23982,320.020,100,000927,*,1476,yulya,2025-05-13 16:40:36.823000,KGShop,yulya,2025-05-13 16:45:06.437000,KGShop
23983,320.263,100,000927,*,1477,yulya,2025-05-13 16:40:36.850000,KGShop,yulya,2025-05-13 16:45:07.270000,KGShop
23984,320.281,100,000927,*,1478,yulya,2025-05-13 16:40:36.880000,KGShop,yulya,2025-05-13 16:45:08.017000,KGShop
23986,320.033,100,000929,*,1479,yulya,2025-05-14 10:00:53.863000,KGShop,yulya,2025-05-14 10:03:51,KGShop
23988,320.108,100,000930,*,1480,yulya,2025-05-14 11:37:51.143000,KGShop,yulya,2025-05-14 11:38:50.743000,KGShop
23989,320.129,100,000930,*,1481,yulya,2025-05-14 11:37:51.187000,KGShop,yulya,2025-05-14 11:38:51.597000,KGShop
23991,320.207,100,000931,*,1482,yulya,2025-05-14 17:25:18.840000,KGShop,yulya,2025-05-14 17:28:50.610000,KGShop
23992,320.229,100,000931,*,1483,yulya,2025-05-14 17:25:18.890000,KGShop,yulya,2025-05-14 17:28:51.387000,KGShop
23993,320.072,100,000931,*,1484,yulya,2025-05-14 17:33:14.830000,KGShop,yulya,2025-05-14 17:33:54.733000,KGShop
23995,320.020,100,000932,*,1485,yulya,2025-05-15 11:31:26.327000,KGShop,yulya,2025-05-15 11:32:24.767000,KGShop
23997,320.020,100,000933,*,1486,yulya,2025-05-16 12:50:13.897000,KGShop,yulya,2025-05-16 12:51:43.077000,KGShop
23998,320.072,100,000933,*,1487,yulya,2025-05-16 12:50:13.957000,KGShop,yulya,2025-05-16 12:51:43.870000,KGShop
23999,320.163,100,000933,*,1488,yulya,2025-05-16 12:50:13.987000,KGShop,yulya,2025-05-16 12:51:44.770000,KGShop
24001,320.263,100,000934,*,1489,yulya,2025-05-16 13:24:46.627000,KGShop,yulya,2025-05-16 13:26:30.013000,KGShop
24003,320.095,100,000935,*,1490,yulya,2025-05-16 14:01:50.970000,KGShop,yulya,2025-05-16 14:06:30.043000,KGShop
24004,320.163,100,000935,*,1491,yulya,2025-05-16 14:01:51,KGShop,yulya,2025-05-16 14:06:30.773000,KGShop
24006,320.020,100,000936,*,1492,yulya,2025-05-19 10:23:06.280000,KGShop,yulya,2025-05-19 10:23:48.713000,KGShop
24008,320.043,100,000937,*,1493,yulya,2025-05-19 14:15:34.263000,KGShop,yulya,2025-05-19 14:18:48.200000,KGShop
24009,320.263,100,000937,*,1494,yulya,2025-05-19 14:15:34.297000,KGShop,yulya,2025-05-19 14:18:49.027000,KGShop
24010,320.279,100,000937,*,1495,yulya,2025-05-19 14:15:34.350000,KGShop,yulya,2025-05-19 14:18:49.830000,KGShop
24012,320.190,100,000938,*,1496,yulya,2025-05-19 15:16:43.177000,KGShop,yulya,2025-05-19 15:18:48.103000,KGShop
24014,320.144,100,000939,*,1497,yulya,2025-05-19 17:08:25.190000,KGShop,yulya,2025-05-19 17:08:48.200000,KGShop
24016,320.054,100,000940,*,1498,yulya,2025-05-20 13:40:32.377000,KGShop,yulya,2025-05-20 13:42:34.010000,KGShop
24018,320.163,100,000941,*,1499,yulya,2025-05-20 13:43:49.960000,KGShop,yulya,2025-05-20 13:47:33.617000,KGShop
24020,320.072,100,000942,*,1500,yulya,2025-05-21 11:17:58.477000,KGShop,yulya,2025-05-21 11:21:31.030000,KGShop
24022,320.229,100,000943,*,1501,yulya,2025-05-21 13:16:20.090000,KGShop,yulya,2025-05-21 13:16:30.137000,KGShop
24024,320.048,100,000944,*,1502,yulya,2025-05-21 14:18:40.473000,KGShop,yulya,2025-05-21 14:21:30.103000,KGShop
24026,320.072,100,000945,*,1503,yulya,2025-05-22 10:16:56.890000,KGShop,yulya,2025-05-22 10:19:34.683000,KGShop
24027,320.163,100,000945,*,1504,yulya,2025-05-22 10:16:56.923000,KGShop,yulya,2025-05-22 10:19:35.427000,KGShop
24029,320.072,100,000946,*,1505,yulya,2025-05-22 10:36:58.520000,KGShop,yulya,2025-05-22 10:39:34.423000,KGShop
24033,320.054,100,000948,*,1506,yulya,2025-05-23 12:18:14.667000,KGShop,yulya,2025-05-23 12:22:47.060000,KGShop
24034,320.190,100,000948,*,1507,yulya,2025-05-23 12:18:14.720000,KGShop,yulya,2025-05-23 12:22:48.087000,KGShop
24036,320.054,100,000949,*,1508,yulya,2025-05-23 12:22:34.853000,KGShop,yulya,2025-05-23 12:22:48.817000,KGShop
24037,320.161,100,000949,*,1509,yulya,2025-05-23 13:11:56.687000,KGShop,yulya,2025-05-23 13:12:46.753000,KGShop
24040,320.004,100,000950,*,1510,yulya,2025-05-26 11:31:27.967000,KGShop,yulya,2025-05-26 11:33:54.777000,KGShop
24041,320.023,100,000950,*,1511,yulya,2025-05-26 11:31:28,KGShop,yulya,2025-05-26 11:33:55.557000,KGShop
24042,320.048,100,000950,*,1512,yulya,2025-05-26 11:31:28.073000,KGShop,yulya,2025-05-26 11:33:56.307000,KGShop
24044,320.020,100,000952,*,1513,yulya,2025-05-26 11:34:00.853000,KGShop,yulya,2025-05-26 11:38:54.487000,KGShop
24046,320.262,100,000953,*,1514,yulya,2025-05-26 12:16:41,KGShop,yulya,2025-05-26 12:18:54.820000,KGShop
24048,320.095,100,000954,*,1515,yulya,2025-05-26 13:07:29.327000,KGShop,yulya,2025-05-26 13:08:54.550000,KGShop
24049,320.163,100,000954,*,1516,yulya,2025-05-26 13:07:29.377000,KGShop,yulya,2025-05-26 13:08:55.400000,KGShop
24051,320.054,100,000955,*,1517,yulya,2025-05-26 13:15:55.840000,KGShop,yulya,2025-05-26 13:18:54.390000,KGShop
24053,320.077,100,000956,*,1518,yulya,2025-05-26 17:05:13.730000,KGShop,yulya,2025-05-26 17:08:54.373000,KGShop
24055,320.163,100,000957,*,1519,yulya,2025-05-27 15:43:56.327000,KGShop,yulya,2025-05-27 15:48:32.040000,KGShop
24057,320.054,100,000958,*,1520,yulya,2025-05-28 12:51:21.953000,KGShop,yulya,2025-05-28 12:54:55.797000,KGShop
24059,320.095,100,000959,*,1521,yulya,2025-05-30 10:57:50.987000,KGShop,yulya,2025-05-30 10:58:35.590000,KGShop
