FisNo,Fisinx,cbpg,tanim,ParaCinsi,EvrakNo,Tutar,Banka,Sube,Vade,MuhKod,KurFarkiMuhKod,MM,KurFarkiMM,StpjOran,KDVOran,StpjMuhKod,KDVMuhKod,locked,Tanim2,KurFarkiDvz,BABSCODE,ExtraField1,ExtraField2,ExtraField3,TevKod,TevOran,TevMuhKod,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
447,1320,120.152,,US,,664.0000000000,,,,,,,,,,,,,,,,,,,,,,1320,447,yulya,2025-05-15 16:52:24.413000,KGShop,,,
447,1321,120.044,,US,,1616.0000000000,,,,,,,,,,,,,,,,,,,,,,1321,447,yulya,2025-05-15 16:52:24.417000,KGShop,,,
448,1322,320.286,,TL,,40000.0000000000,,,,,,,,,,,,,,,,,,,,,,1322,448,yulya,2025-05-15 17:05:13.753000,KGShop,,,
449,1323,120.046,080-1576 KALİTE 16 ÇİFT İADE,US,,480.0000000000,,,,,,,,,,,,,,,,,,,,,,1323,449,yulya,2025-05-15 17:38:11.303000,KGShop,,,
450,1324,320.080,1576 KALİTE 16 ÇİFT İADE 27 $,US,,432.0000000000,,,,,,,,,,,,,,,,,,,,,,1324,450,yulya,2025-05-15 17:39:15.780000,KGShop,yulya,2025-05-29 18:08:01.413000,KGShop
451,1325,320.074,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1325,451,yulya,2025-05-15 18:30:26.933000,KGShop,,,
452,1326,120.055,1 ÇİFT İADE 144,US,,29.0000000000,,,,,,,,,,,,,,,,,,,,,,1326,452,yulya,2025-05-16 14:19:49.870000,KGShop,yulya,2025-05-16 14:21:41.810000,KGShop
453,1327,320.144,1 ÇİFT İADE,US,,26.0000000000,,,,,,,,,,,,,,,,,,,,,,1327,453,yulya,2025-05-16 14:20:08.103000,KGShop,,,
454,1328,320.004,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1328,454,yulya,2025-05-16 16:38:53.480000,KGShop,,,
454,1329,320.020,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1329,454,yulya,2025-05-16 16:38:53.493000,KGShop,,,
454,1330,320.031,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1330,454,yulya,2025-05-16 16:38:53.497000,KGShop,,,
454,1331,320.043,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1331,454,yulya,2025-05-16 16:38:53.507000,KGShop,,,
454,1332,320.048,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1332,454,yulya,2025-05-16 16:38:53.510000,KGShop,,,
454,1333,320.054,,US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1333,454,yulya,2025-05-16 16:38:53.513000,KGShop,,,
454,1334,320.072,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1334,454,yulya,2025-05-16 16:38:53.517000,KGShop,,,
454,1335,320.074,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1335,454,yulya,2025-05-16 16:38:53.520000,KGShop,,,
454,1336,320.077,,US,,2000.0000000000,,,,,,,,,,,,,,,,,,,,,,1336,454,yulya,2025-05-16 16:38:53.520000,KGShop,,,
454,1337,320.080,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1337,454,yulya,2025-05-16 16:38:53.523000,KGShop,,,
454,1338,320.092,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1338,454,yulya,2025-05-16 16:38:53.523000,KGShop,,,
454,1339,320.108,,US,,900.0000000000,,,,,,,,,,,,,,,,,,,,,,1339,454,yulya,2025-05-16 16:38:53.527000,KGShop,,,
454,1340,320.129,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1340,454,yulya,2025-05-16 16:38:53.530000,KGShop,,,
454,1341,320.130,,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1341,454,yulya,2025-05-16 16:38:53.530000,KGShop,,,
454,1342,320.131,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1342,454,yulya,2025-05-16 16:38:53.533000,KGShop,,,
454,1343,320.132,,US,,320.0000000000,,,,,,,,,,,,,,,,,,,,,,1343,454,yulya,2025-05-16 16:38:53.533000,KGShop,,,
454,1344,320.133,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1344,454,yulya,2025-05-16 16:38:53.537000,KGShop,,,
454,1345,320.144,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1345,454,yulya,2025-05-16 16:38:53.540000,KGShop,,,
454,1346,320.163,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1346,454,yulya,2025-05-16 16:38:53.540000,KGShop,,,
454,1347,320.176,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1347,454,yulya,2025-05-16 16:38:53.543000,KGShop,,,
454,1348,320.190,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1348,454,yulya,2025-05-16 16:38:53.547000,KGShop,,,
454,1349,320.207,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1349,454,yulya,2025-05-16 16:38:53.547000,KGShop,,,
454,1350,320.250,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1350,454,yulya,2025-05-16 16:38:53.550000,KGShop,,,
454,1351,320.260,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1351,454,yulya,2025-05-16 16:38:53.553000,KGShop,,,
454,1352,320.262,,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1352,454,yulya,2025-05-16 16:38:53.553000,KGShop,,,
454,1353,320.263,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1353,454,yulya,2025-05-16 16:38:53.557000,KGShop,,,
454,1354,320.269,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1354,454,yulya,2025-05-16 16:38:53.560000,KGShop,,,
454,1355,320.277,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1355,454,yulya,2025-05-16 16:38:53.560000,KGShop,,,
454,1356,320.279,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1356,454,yulya,2025-05-16 16:38:53.563000,KGShop,,,
455,1357,320.098,,US,,1100.0000000000,,,,,,,,,,,,,,,,,,,,,,1357,455,yulya,2025-05-19 10:49:06.447000,KGShop,,,
455,1358,320.063,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1358,455,yulya,2025-05-19 10:49:06.497000,KGShop,,,
455,1359,320.229,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1359,455,yulya,2025-05-19 10:49:44.790000,KGShop,,,
456,1360,120.127,,US,,2210.0000000000,,,,,,,,,,,,,,,,,,,,,,1360,456,yulya,2025-05-19 14:32:37.950000,KGShop,,,
456,1361,120.093,,US,,650.0000000000,,,,,,,,,,,,,,,,,,,,,,1361,456,yulya,2025-05-19 14:32:37.957000,KGShop,,,
456,1362,120.043,,US,,436.0000000000,,,,,,,,,,,,,,,,,,,,,,1362,456,yulya,2025-05-19 14:32:37.960000,KGShop,,,
456,1363,120.057,,US,,1104.0000000000,,,,,,,,,,,,,,,,,,,,,,1363,456,yulya,2025-05-19 14:51:30.670000,KGShop,,,
456,1364,120.050,,US,,1200.0000000000,,,,,,,,,,,,,,,,,,,,,,1364,456,yulya,2025-05-19 16:16:26.673000,KGShop,,,
457,1365,120.043,fatura,US,,30.0000000000,,,,,,,,,,,,,,,,,,,,,,1365,457,yulya,2025-05-20 10:23:20.140000,KGShop,,,
458,1366,120.061,,US,,550.0000000000,,,,,,,,,,,,,,,,,,,,,,1366,458,yulya,2025-05-20 12:13:01.630000,KGShop,,,
458,1367,120.029,,US,,1200.0000000000,,,,,,,,,,,,,,,,,,,,,,1367,458,yulya,2025-05-20 16:05:01.867000,KGShop,yulya,2025-05-20 16:06:53.327000,KGShop
458,1368,120.047,,US,,1860.0000000000,,,,,,,,,,,,,,,,,,,,,,1368,458,yulya,2025-05-20 16:05:32.737000,KGShop,,,
458,1369,120.055,,US,,10000.0000000000,,,,,,,,,,,,,,,,,,,,,,1369,458,yulya,2025-05-20 16:05:32.740000,KGShop,,,
459,1370,120.121,FATURA,US,,52.8000000000,,,,,,,,,,,,,,,,,,,,,,1370,459,yulya,2025-05-20 18:30:29.430000,KGShop,,,
460,1371,120.136,,US,,208.0000000000,,,,,,,,,,,,,,,,,,,,,,1371,460,yulya,2025-05-21 11:17:25.270000,KGShop,,,
460,1372,120.140,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1372,460,yulya,2025-05-21 11:18:51.283000,KGShop,,,
461,1373,320.054,130 KALİTE 3 ÇİFT İADE 18$,US,,54.0000000000,,,,,,,,,,,,,,,,,,,,,,1373,461,yulya,2025-05-21 11:58:19.737000,KGShop,yulya,2025-05-29 18:10:51.703000,KGShop
462,1374,120.085,054-130 KALİTE 3 ÇİFT İADE,US,,63.0000000000,,,,,,,,,,,,,,,,,,,,,,1374,462,yulya,2025-05-21 11:59:55.590000,KGShop,,,
463,1375,120.108,,US,,3000.0000000000,,,,,,,,,,,,,,,,,,,,,,1375,463,yulya,2025-05-22 12:50:57.860000,KGShop,,,
463,1376,120.207,,US,,660.0000000000,,,,,,,,,,,,,,,,,,,,,,1376,463,yulya,2025-05-22 13:42:24.990000,KGShop,,,
464,1377,120.030,,US,,3000.0000000000,,,,,,,,,,,,,,,,,,,,,,1377,464,yulya,2025-05-23 11:12:21.437000,KGShop,,,
464,1378,120.121,,US,,6000.0000000000,,,,,,,,,,,,,,,,,,,,,,1378,464,yulya,2025-05-23 11:56:42.877000,KGShop,,,
464,1379,120.042,,US,,3000.0000000000,,,,,,,,,,,,,,,,,,,,,,1379,464,yulya,2025-05-23 14:18:27.460000,KGShop,,,
464,1380,120.078,,US,,2000.0000000000,,,,,,,,,,,,,,,,,,,,,,1380,464,yulya,2025-05-23 15:36:42.730000,KGShop,,,
464,1381,120.086,,US,,548.0000000000,,,,,,,,,,,,,,,,,,,,,,1381,464,yulya,2025-05-23 16:19:14.927000,KGShop,,,
465,1382,320.020,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1382,465,yulya,2025-05-23 17:22:44.260000,KGShop,,,
465,1383,320.023,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1383,465,yulya,2025-05-23 17:22:44.270000,KGShop,,,
465,1384,320.031,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1384,465,yulya,2025-05-23 17:22:44.273000,KGShop,,,
465,1385,320.048,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1385,465,yulya,2025-05-23 17:22:44.277000,KGShop,,,
465,1386,320.054,,US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1386,465,yulya,2025-05-23 17:22:44.277000,KGShop,,,
465,1387,320.059,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1387,465,yulya,2025-05-23 17:22:44.280000,KGShop,,,
465,1388,320.063,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1388,465,yulya,2025-05-23 17:22:44.283000,KGShop,,,
465,1389,320.072,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1389,465,yulya,2025-05-23 17:22:44.283000,KGShop,,,
465,1390,320.074,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1390,465,yulya,2025-05-23 17:22:44.287000,KGShop,,,
465,1391,320.077,,US,,2000.0000000000,,,,,,,,,,,,,,,,,,,,,,1391,465,yulya,2025-05-23 17:22:44.287000,KGShop,,,
465,1392,320.080,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1392,465,yulya,2025-05-23 17:22:44.290000,KGShop,,,
465,1393,320.095,,US,,1500.0000000000,,,,,,,,,,,,,,,,,,,,,,1393,465,yulya,2025-05-23 17:22:44.290000,KGShop,,,
465,1394,320.108,,US,,600.0000000000,,,,,,,,,,,,,,,,,,,,,,1394,465,yulya,2025-05-23 17:22:44.293000,KGShop,,,
465,1395,320.119,,US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1395,465,yulya,2025-05-23 17:22:44.297000,KGShop,,,
465,1396,320.129,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1396,465,yulya,2025-05-23 17:22:44.297000,KGShop,,,
465,1397,320.130,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1397,465,yulya,2025-05-23 17:22:44.300000,KGShop,,,
465,1398,320.131,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1398,465,yulya,2025-05-23 17:22:44.300000,KGShop,,,
465,1399,320.133,,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1399,465,yulya,2025-05-23 17:22:44.303000,KGShop,,,
465,1400,320.144,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1400,465,yulya,2025-05-23 17:22:44.307000,KGShop,,,
465,1401,320.160,,US,,350.0000000000,,,,,,,,,,,,,,,,,,,,,,1401,465,yulya,2025-05-23 17:22:44.307000,KGShop,,,
465,1402,320.161,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1402,465,yulya,2025-05-23 17:22:44.310000,KGShop,,,
465,1403,320.163,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1403,465,yulya,2025-05-23 17:22:44.310000,KGShop,,,
465,1404,320.176,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1404,465,yulya,2025-05-23 17:22:44.313000,KGShop,,,
465,1405,320.190,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1405,465,yulya,2025-05-23 17:22:44.317000,KGShop,,,
465,1406,320.207,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1406,465,yulya,2025-05-23 17:22:44.317000,KGShop,,,
465,1407,320.250,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1407,465,yulya,2025-05-23 17:22:44.320000,KGShop,,,
465,1408,320.260,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1408,465,yulya,2025-05-23 17:22:44.320000,KGShop,,,
465,1409,320.262,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1409,465,yulya,2025-05-23 17:22:44.323000,KGShop,,,
465,1410,320.263,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1410,465,yulya,2025-05-23 17:22:44.327000,KGShop,,,
465,1411,320.264,,US,,450.0000000000,,,,,,,,,,,,,,,,,,,,,,1411,465,yulya,2025-05-23 17:22:44.330000,KGShop,,,
465,1412,320.266,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1412,465,yulya,2025-05-23 17:22:44.330000,KGShop,,,
465,1413,320.268,,US,,1800.0000000000,,,,,,,,,,,,,,,,,,,,,,1413,465,yulya,2025-05-23 17:22:44.333000,KGShop,,,
465,1414,320.269,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1414,465,yulya,2025-05-23 17:22:44.333000,KGShop,,,
465,1415,320.272,,US,,160.0000000000,,,,,,,,,,,,,,,,,,,,,,1415,465,yulya,2025-05-23 17:22:44.337000,KGShop,,,
465,1416,320.279,,US,,300.0000000000,,,,,,,,,,,,,,,,,,,,,,1416,465,yulya,2025-05-23 17:22:44.340000,KGShop,,,
466,1417,120.055,,US,,7500.0000000000,,,,,,,,,,,,,,,,,,,,,,1417,466,yulya,2025-05-26 11:11:45.857000,KGShop,,,
467,1418,320.229,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1418,467,yulya,2025-05-26 11:52:25.977000,KGShop,,,
466,1419,120.093,,US,,665.0000000000,,,,,,,,,,,,,,,,,,,,,,1419,466,yulya,2025-05-26 12:27:53.190000,KGShop,,,
466,1420,120.053,,US,,900.0000000000,,,,,,,,,,,,,,,,,,,,,,1420,466,yulya,2025-05-26 12:43:49.407000,KGShop,,,
466,1421,120.010,,US,,971.0000000000,,,,,,,,,,,,,,,,,,,,,,1421,466,yulya,2025-05-26 14:39:07.223000,KGShop,,,
466,1422,120.011,,US,,704.0000000000,,,,,,,,,,,,,,,,,,,,,,1422,466,yulya,2025-05-26 14:39:07.237000,KGShop,,,
468,1423,320.020,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1423,468,yulya,2025-05-26 16:34:47.223000,KGShop,,,
469,1424,120.164,,US,,384.0000000000,,,,,,,,,,,,,,,,,,,,,,1424,469,yulya,2025-05-27 10:04:08.803000,KGShop,,,
469,1425,120.177,,US,,1464.0000000000,,,,,,,,,,,,,,,,,,,,,,1425,469,yulya,2025-05-27 15:08:17.900000,KGShop,,,
469,1426,120.179,,US,,1472.0000000000,,,,,,,,,,,,,,,,,,,,,,1426,469,yulya,2025-05-27 15:08:17.900000,KGShop,,,
469,1427,120.178,,US,,1328.0000000000,,,,,,,,,,,,,,,,,,,,,,1427,469,yulya,2025-05-27 15:08:17.903000,KGShop,,,
470,1428,120.061,043-1379 KALİTE 3 ÇİFT İADE,US,,90.0000000000,,,,,,,,,,,,,,,,,,,,,,1428,470,yulya,2025-05-27 16:02:04.267000,KGShop,yulya,2025-05-30 09:45:23.477000,KGShop
470,1429,120.190,095-5305 KALİTE 1 ÇİFT İADE,US,,28.0000000000,,,,,,,,,,,,,,,,,,,,,,1429,470,yulya,2025-05-27 16:04:06.600000,KGShop,,,
471,1431,320.095,5305 kalite 1 çift iade,US,,25.0000000000,,,,,,,,,,,,,,,,,,,,,,1431,471,yulya,2025-05-27 16:05:47.837000,KGShop,,,
469,1432,120.029,,US,,6024.0000000000,,,,,,,,,,,,,,,,,,,,,,1432,469,yulya,2025-05-27 16:14:12.700000,KGShop,,,
469,1433,120.156,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1433,469,yulya,2025-05-27 16:32:30.670000,KGShop,,,
469,1434,120.016 ,,US,,618.0000000000,,,,,,,,,,,,,,,,,,,,,,1434,469,yulya,2025-05-27 16:32:30.673000,KGShop,,,
469,1435,120.049,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1435,469,yulya,2025-05-27 16:32:30.677000,KGShop,,,
469,1436,120.024,SVETA,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1436,469,yulya,2025-05-27 16:32:30.683000,KGShop,,,
469,1437,120.122,,US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1437,469,yulya,2025-05-27 18:32:22.700000,KGShop,,,
469,1438,120.020,,US,,2270.0000000000,,,,,,,,,,,,,,,,,,,,,,1438,469,yulya,2025-05-27 18:37:59.470000,KGShop,,,
472,1439,120.197,,US,,784.0000000000,,,,,,,,,,,,,,,,,,,,,,1439,472,yulya,2025-05-28 14:08:48.337000,KGShop,,,
473,1440,120.133,FATURA,US,,56.0000000000,,,,,,,,,,,,,,,,,,,,,,1440,473,yulya,2025-05-28 16:37:44.130000,KGShop,,,
472,1441,120.115,,US,,1500.0000000000,,,,,,,,,,,,,,,,,,,,,,1441,472,yulya,2025-05-28 17:59:02.107000,KGShop,,,
472,1442,120.066,,US,,3500.0000000000,,,,,,,,,,,,,,,,,,,,,,1442,472,yulya,2025-05-28 17:59:02.123000,KGShop,,,
472,1443,120.062,,US,,1746.0000000000,,,,,,,,,,,,,,,,,,,,,,1443,472,yulya,2025-05-28 17:59:02.750000,KGShop,,,
472,1444,120.132,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1444,472,yulya,2025-05-28 17:59:02.767000,KGShop,,,
472,1445,120.205,,US,,2280.0000000000,,,,,,,,,,,,,,,,,,,,,,1445,472,yulya,2025-05-28 17:59:02.770000,KGShop,,,
472,1446,120.145,,US,,2780.0000000000,,,,,,,,,,,,,,,,,,,,,,1446,472,yulya,2025-05-28 17:59:02.770000,KGShop,,,
472,1447,120.135,,US,,900.0000000000,,,,,,,,,,,,,,,,,,,,,,1447,472,yulya,2025-05-28 17:59:02.773000,KGShop,,,
472,1448,120.018,,US,,850.0000000000,,,,,,,,,,,,,,,,,,,,,,1448,472,yulya,2025-05-28 17:59:02.773000,KGShop,,,
472,1449,120.069,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1449,472,yulya,2025-05-28 17:59:02.777000,KGShop,,,
472,1450,120.044,,US,,1336.0000000000,,,,,,,,,,,,,,,,,,,,,,1450,472,yulya,2025-05-28 17:59:02.780000,KGShop,,,
474,1451,320.072,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1451,474,yulya,2025-05-28 18:58:36.290000,KGShop,,,
474,1452,320.267,,US,,1200.0000000000,,,,,,,,,,,,,,,,,,,,,,1452,474,yulya,2025-05-28 18:58:36.297000,KGShop,yulya,2025-05-28 19:00:24.753000,KGShop
475,1453,320.129,076 KALİTE 2 ÇİFT İADE,US,,70.0000000000,,,,,,,,,,,,,,,,,,,,,,1453,475,yulya,2025-05-29 11:54:09.043000,KGShop,yulya,2025-05-29 12:17:09.700000,KGShop
475,1454,320.129,076  KALİTE 1 ÇİFT İADE,US,,35.0000000000,,,,,,,,,,,,,,,,,,,,,,1454,475,yulya,2025-05-29 11:54:09.060000,KGShop,yulya,2025-05-29 12:17:49.020000,KGShop
476,1455,320.011,09 KALİTE 6 ÇİFT İADE*33,US,,198.0000000000,,,,,,,,,,,,,,,,,,,,,,1455,476,yulya,2025-05-29 11:56:31.207000,KGShop,,,
477,1456,320.045,S1003 KALİTE 1 ÇİFT,US,,32.0000000000,,,,,,,,,,,,,,,,,,,,,,1456,477,yulya,2025-05-29 11:58:14.230000,KGShop,,,
477,1457,320.045,1015 KALİTE KÜRKLÜ 3 ÇİFT ,US,,111.0000000000,,,,,,,,,,,,,,,,,,,,,,1457,477,yulya,2025-05-29 11:58:14.237000,KGShop,,,
478,1458,320.029,489-1 KALİTE YANLIŞ RENK 8 ÇİFT *31,US,,0E-10,,,,,,,,,,,,,,,,,,,,,,1458,478,yulya,2025-05-29 12:02:17.047000,KGShop,,,
478,1459,320.029,487 KALİTE 1 ÇİFT*26,US,,0E-10,,,,,,,,,,,,,DERİSİ SİLİNİYOR,,,,,,,,,1459,478,yulya,2025-05-29 12:02:17.053000,KGShop,,,
479,1460,120.084,ÖDEME MERTATEKS,US,,752.0000000000,,,,,,,,,,,,,,,,,,,,,,1460,479,yulya,2025-05-29 12:22:10.767000,KGShop,,,
479,1461,120.118,,US,,3544.0000000000,,,,,,,,,,,,,,,,,,,,,,1461,479,yulya,2025-05-29 12:57:50.250000,KGShop,,,
479,1462,120.031,,US,,4000.0000000000,,,,,,,,,,,,,,,,,,,,,,1462,479,yulya,2025-05-29 17:32:20.640000,KGShop,,,
479,1463,120.100,,US,,3000.0000000000,,,,,,,,,,,,,,,,,,,,,,1463,479,yulya,2025-05-29 17:32:20.643000,KGShop,,,
479,1464,120.058,,US,,1100.0000000000,,,,,,,,,,,,,,,,,,,,,,1464,479,yulya,2025-05-29 17:32:20.647000,KGShop,,,
479,1465,120.094,,US,,1500.0000000000,,,,,,,,,,,,,,,,,,,,,,1465,479,yulya,2025-05-29 17:32:20.650000,KGShop,,,
479,1466,120.048,,US,,1140.0000000000,,,,,,,,,,,,,,,,,,,,,,1466,479,yulya,2025-05-29 17:32:20.650000,KGShop,,,
479,1467,120.157,,US,,272.0000000000,,,,,,,,,,,,,,,,,,,,,,1467,479,yulya,2025-05-29 17:32:20.653000,KGShop,,,
479,1468,120.142,,US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1468,479,yulya,2025-05-29 17:32:50.593000,KGShop,,,
479,1469,120.024,LENA,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1469,479,yulya,2025-05-29 17:33:12.590000,KGShop,,,
480,1470,320.043,1379 KALİTE 3 ÇİFT İADE,US,,81.0000000000,,,,,,,,,,,,,,,,,,,,,,1470,480,yulya,2025-05-29 17:48:24.717000,KGShop,yulya,2025-05-30 09:48:41.120000,KGShop
450,1471,320.080,1557 KALİTE 8 ÇİFT İADE 21$,US,,168.0000000000,,,,,,,,,,,,,,,,,,,,,,1471,450,yulya,2025-05-29 18:08:01.420000,KGShop,,,
481,1472,320.276,,TL,,28250.7200000000,,,,,,,,,,,,,,,,,,,,,,1472,481,yulya,2025-05-29 18:28:05.160000,KGShop,yulya,2025-05-29 18:28:29.330000,KGShop
479,1473,120.104,,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1473,479,yulya,2025-05-29 18:41:35.177000,KGShop,,,
479,1474,120.068,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1474,479,yulya,2025-05-29 18:41:35.193000,KGShop,,,
482,1475,320.184,"25219,80",US,,648.0000000000,,,,,,,,,,,,,,,,,,,,,,1475,482,yulya,2025-05-30 10:33:58.517000,KGShop,,,
483,1476,120.204,,US,,2760.0000000000,,,,,,,,,,,,,,,,,,,,,,1476,483,yulya,2025-05-30 10:43:02.443000,KGShop,,,
483,1477,120.194,,US,,210.0000000000,,,,,,,,,,,,,,,,,,,,,,1477,483,yulya,2025-05-30 18:18:29.140000,KGShop,,,
483,1478,120.108,,US,,4000.0000000000,,,,,,,,,,,,,,,,,,,,,,1478,483,yulya,2025-05-30 18:18:29.187000,KGShop,,,
483,1479,120.069,,US,,1300.0000000000,,,,,,,,,,,,,,,,,,,,,,1479,483,yulya,2025-05-30 18:18:29.187000,KGShop,,,
483,1480,120.032,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1480,483,yulya,2025-05-30 18:18:29.190000,KGShop,,,
483,1481,120.133,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1481,483,yulya,2025-05-30 18:18:29.193000,KGShop,,,
