Koli_KOD,Beden_No,Koli_ADET,kgid,insUN,insDT,insApp,updUN,updDT,updApp
B086,1,0.000000,10393,yulya,2025-03-28 10:02:55.190000,KGShop,,,
B086,2,0.000000,10394,yulya,2025-03-28 10:02:55.207000,KGShop,,,
B086,3,0.000000,10395,yulya,2025-03-28 10:02:55.223000,KGShop,,,
B086,4,1.000000,10396,yulya,2025-03-28 10:02:55.240000,KGShop,,,
B086,5,1.000000,10397,yulya,2025-03-28 10:02:55.253000,KGShop,,,
B086,6,2.000000,10398,yulya,2025-03-28 10:02:55.270000,KGShop,,,
B086,7,2.000000,10399,yulya,2025-03-28 10:02:55.287000,KGShop,,,
B086,8,3.000000,10400,yulya,2025-03-28 10:02:55.303000,KGShop,,,
B086,9,2.000000,10401,yulya,2025-03-28 10:02:55.317000,KGShop,,,
B086,10,1.000000,10402,yulya,2025-03-28 10:02:55.333000,KGShop,,,
B086,11,0.000000,10403,yulya,2025-03-28 10:02:55.347000,KGShop,,,
B086,12,0.000000,10404,yulya,2025-03-28 10:02:55.360000,KGShop,,,
B088,1,0.000000,10405,yulya,2025-04-01 10:15:00.280000,KGShop,,,
B088,2,0.000000,10406,yulya,2025-04-01 10:15:00.300000,KGShop,,,
B088,3,0.000000,10407,yulya,2025-04-01 10:15:00.313000,KGShop,,,
B088,4,1.000000,10408,yulya,2025-04-01 10:15:00.330000,KGShop,,,
B088,5,2.000000,10409,yulya,2025-04-01 10:15:00.343000,KGShop,,,
B088,6,2.000000,10410,yulya,2025-04-01 10:15:00.357000,KGShop,,,
B088,7,2.000000,10411,yulya,2025-04-01 10:15:00.373000,KGShop,,,
B088,8,2.000000,10412,yulya,2025-04-01 10:15:00.387000,KGShop,,,
B088,9,0.000000,10413,yulya,2025-04-01 10:15:00.400000,KGShop,,,
B088,10,0.000000,10414,yulya,2025-04-01 10:15:00.417000,KGShop,,,
B088,11,0.000000,10415,yulya,2025-04-01 10:15:00.430000,KGShop,,,
B088,12,0.000000,10416,yulya,2025-04-01 10:15:00.447000,KGShop,,,
B090,1,0.000000,10417,yulya,2025-04-01 10:19:43.713000,KGShop,,,
B090,2,0.000000,10418,yulya,2025-04-01 10:19:43.730000,KGShop,,,
B090,3,1.000000,10419,yulya,2025-04-01 10:19:43.743000,KGShop,,,
B090,4,1.000000,10420,yulya,2025-04-01 10:19:43.760000,KGShop,,,
B090,5,2.000000,10421,yulya,2025-04-01 10:19:43.773000,KGShop,,,
B090,6,0.000000,10422,yulya,2025-04-01 10:19:43.790000,KGShop,,,
B090,7,2.000000,10423,yulya,2025-04-01 10:19:43.803000,KGShop,,,
B090,8,2.000000,10424,yulya,2025-04-01 10:19:43.820000,KGShop,,,
B090,9,0.000000,10425,yulya,2025-04-01 10:19:43.833000,KGShop,,,
B090,10,0.000000,10426,yulya,2025-04-01 10:19:43.850000,KGShop,,,
B090,11,0.000000,10427,yulya,2025-04-01 10:19:43.863000,KGShop,,,
B090,12,0.000000,10428,yulya,2025-04-01 10:19:43.880000,KGShop,,,
B092,1,0.000000,10429,yulya,2025-04-01 12:17:00.973000,KGShop,,,
B092,2,0.000000,10430,yulya,2025-04-01 12:17:00.990000,KGShop,,,
B092,3,0.000000,10431,yulya,2025-04-01 12:17:01.003000,KGShop,,,
B092,4,1.000000,10432,yulya,2025-04-01 12:17:01.020000,KGShop,,,
B092,5,1.000000,10433,yulya,2025-04-01 12:17:01.033000,KGShop,,,
B092,6,2.000000,10434,yulya,2025-04-01 12:17:01.050000,KGShop,,,
B092,7,2.000000,10435,yulya,2025-04-01 12:17:01.063000,KGShop,,,
B092,8,1.000000,10436,yulya,2025-04-01 12:17:01.080000,KGShop,,,
B092,9,99.000000,10437,yulya,2025-04-01 12:17:01.093000,KGShop,,,
B092,10,0.000000,10438,yulya,2025-04-01 12:17:01.110000,KGShop,,,
B092,11,0.000000,10439,yulya,2025-04-01 12:17:01.123000,KGShop,,,
B092,12,0.000000,10440,yulya,2025-04-01 12:17:01.140000,KGShop,,,
B094,1,0.000000,10441,yulya,2025-04-02 16:54:58.917000,KGShop,,,
B094,2,0.000000,10442,yulya,2025-04-02 16:54:58.937000,KGShop,,,
B094,3,0.000000,10443,yulya,2025-04-02 16:54:58.950000,KGShop,,,
B094,4,0.000000,10444,yulya,2025-04-02 16:54:58.967000,KGShop,,,
B094,5,1.000000,10445,yulya,2025-04-02 16:54:58.980000,KGShop,,,
B094,6,4.000000,10446,yulya,2025-04-02 16:54:58.997000,KGShop,,,
B094,7,3.000000,10447,yulya,2025-04-02 16:54:59.013000,KGShop,,,
B094,8,5.000000,10448,yulya,2025-04-02 16:54:59.027000,KGShop,,,
B094,9,2.000000,10449,yulya,2025-04-02 16:54:59.043000,KGShop,,,
B094,10,0.000000,10450,yulya,2025-04-02 16:54:59.060000,KGShop,,,
B094,11,0.000000,10451,yulya,2025-04-02 16:54:59.073000,KGShop,,,
B094,12,0.000000,10452,yulya,2025-04-02 16:54:59.090000,KGShop,,,
B096,1,0.000000,10453,yulya,2025-04-02 16:55:13.637000,KGShop,,,
B096,2,0.000000,10454,yulya,2025-04-02 16:55:13.650000,KGShop,,,
B096,3,0.000000,10455,yulya,2025-04-02 16:55:13.670000,KGShop,,,
B096,4,0.000000,10456,yulya,2025-04-02 16:55:13.683000,KGShop,,,
B096,5,1.000000,10457,yulya,2025-04-02 16:55:13.697000,KGShop,,,
B096,6,4.000000,10458,yulya,2025-04-02 16:55:13.713000,KGShop,,,
B096,7,3.000000,10459,yulya,2025-04-02 16:55:13.727000,KGShop,,,
B096,8,5.000000,10460,yulya,2025-04-02 16:55:13.740000,KGShop,,,
B096,9,3.000000,10461,yulya,2025-04-02 16:55:13.757000,KGShop,,,
B096,10,0.000000,10462,yulya,2025-04-02 16:55:13.770000,KGShop,,,
B096,11,0.000000,10463,yulya,2025-04-02 16:55:13.783000,KGShop,,,
B096,12,0.000000,10464,yulya,2025-04-02 16:55:13.800000,KGShop,,,
B098,1,0.000000,10465,yulya,2025-04-02 17:10:17.510000,KGShop,,,
B098,2,0.000000,10466,yulya,2025-04-02 17:10:17.527000,KGShop,,,
B098,3,0.000000,10467,yulya,2025-04-02 17:10:17.540000,KGShop,,,
B098,4,0.000000,10468,yulya,2025-04-02 17:10:17.557000,KGShop,,,
B098,5,1.000000,10469,yulya,2025-04-02 17:10:17.573000,KGShop,,,
B098,6,3.000000,10470,yulya,2025-04-02 17:10:17.590000,KGShop,,,
B098,7,3.000000,10471,yulya,2025-04-02 17:10:17.603000,KGShop,,,
B098,8,2.000000,10472,yulya,2025-04-02 17:10:17.623000,KGShop,,,
B098,9,3.000000,10473,yulya,2025-04-02 17:10:17.637000,KGShop,,,
B098,10,0.000000,10474,yulya,2025-04-02 17:10:17.653000,KGShop,,,
B098,11,0.000000,10475,yulya,2025-04-02 17:10:17.670000,KGShop,,,
B098,12,0.000000,10476,yulya,2025-04-02 17:10:17.683000,KGShop,,,
B100,1,0.000000,10477,yulya,2025-04-02 17:15:53.210000,KGShop,,,
B100,2,0.000000,10478,yulya,2025-04-02 17:15:53.227000,KGShop,,,
B100,3,0.000000,10479,yulya,2025-04-02 17:15:53.243000,KGShop,,,
B100,4,1.000000,10480,yulya,2025-04-02 17:15:53.257000,KGShop,,,
B100,5,1.000000,10481,yulya,2025-04-02 17:15:53.273000,KGShop,,,
B100,6,2.000000,10482,yulya,2025-04-02 17:15:53.290000,KGShop,,,
B100,7,3.000000,10483,yulya,2025-04-02 17:15:53.303000,KGShop,,,
B100,8,3.000000,10484,yulya,2025-04-02 17:15:53.320000,KGShop,,,
B100,9,2.000000,10485,yulya,2025-04-02 17:15:53.333000,KGShop,,,
B100,10,2.000000,10486,yulya,2025-04-02 17:15:53.350000,KGShop,,,
B100,11,2.000000,10487,yulya,2025-04-02 17:15:53.363000,KGShop,,,
B100,12,0.000000,10488,yulya,2025-04-02 17:15:53.380000,KGShop,,,
B102,1,0.000000,10489,yulya,2025-04-07 09:47:20.660000,KGShop,,,
B102,2,0.000000,10490,yulya,2025-04-07 09:47:20.680000,KGShop,,,
B102,3,0.000000,10491,yulya,2025-04-07 09:47:20.693000,KGShop,,,
B102,4,2.000000,10492,yulya,2025-04-07 09:47:20.710000,KGShop,,,
B102,5,2.000000,10493,yulya,2025-04-07 09:47:20.723000,KGShop,,,
B102,6,2.000000,10494,yulya,2025-04-07 09:47:20.740000,KGShop,,,
B102,7,4.000000,10495,yulya,2025-04-07 09:47:20.757000,KGShop,,,
B102,8,2.000000,10496,yulya,2025-04-07 09:47:20.773000,KGShop,,,
B102,9,0.000000,10497,yulya,2025-04-07 09:47:20.790000,KGShop,,,
B102,10,0.000000,10498,yulya,2025-04-07 09:47:20.807000,KGShop,,,
B102,11,0.000000,10499,yulya,2025-04-07 09:47:20.820000,KGShop,,,
B102,12,0.000000,10500,yulya,2025-04-07 09:47:20.837000,KGShop,,,
B104,1,0.000000,10501,yulya,2025-04-07 09:59:56.917000,KGShop,,,
B104,2,0.000000,10502,yulya,2025-04-07 09:59:56.930000,KGShop,,,
B104,3,0.000000,10503,yulya,2025-04-07 09:59:56.947000,KGShop,,,
B104,4,0.000000,10504,yulya,2025-04-07 09:59:56.963000,KGShop,,,
B104,5,0.000000,10505,yulya,2025-04-07 09:59:56.980000,KGShop,,,
B104,6,0.000000,10506,yulya,2025-04-07 09:59:56.993000,KGShop,,,
B104,7,0.000000,10507,yulya,2025-04-07 09:59:57.010000,KGShop,,,
B104,8,0.000000,10508,yulya,2025-04-07 09:59:57.027000,KGShop,,,
B104,9,2.000000,10509,yulya,2025-04-07 09:59:57.040000,KGShop,,,
B104,10,3.000000,10510,yulya,2025-04-07 09:59:57.057000,KGShop,,,
B104,11,4.000000,10511,yulya,2025-04-07 09:59:57.070000,KGShop,,,
B104,12,3.000000,10512,yulya,2025-04-07 09:59:57.087000,KGShop,,,
B106,1,0.000000,10513,yulya,2025-04-07 11:34:45.150000,KGShop,,,
B106,2,0.000000,10514,yulya,2025-04-07 11:34:45.167000,KGShop,,,
B106,3,0.000000,10515,yulya,2025-04-07 11:34:45.183000,KGShop,,,
B106,4,1.000000,10516,yulya,2025-04-07 11:34:45.200000,KGShop,,,
B106,5,1.000000,10517,yulya,2025-04-07 11:34:45.217000,KGShop,,,
B106,6,1.000000,10518,yulya,2025-04-07 11:34:45.230000,KGShop,,,
B106,7,4.000000,10519,yulya,2025-04-07 11:34:45.247000,KGShop,,,
B106,8,3.000000,10520,yulya,2025-04-07 11:34:45.267000,KGShop,,,
B106,9,2.000000,10521,yulya,2025-04-07 11:34:45.283000,KGShop,,,
B106,10,0.000000,10522,yulya,2025-04-07 11:34:45.300000,KGShop,,,
B106,11,0.000000,10523,yulya,2025-04-07 11:34:45.317000,KGShop,,,
B106,12,0.000000,10524,yulya,2025-04-07 11:34:45.333000,KGShop,,,
B108,1,0.000000,10525,yulya,2025-04-07 12:03:54.297000,KGShop,,,
B108,2,0.000000,10526,yulya,2025-04-07 12:03:54.320000,KGShop,,,
B108,3,0.000000,10527,yulya,2025-04-07 12:03:54.337000,KGShop,,,
B108,4,0.000000,10528,yulya,2025-04-07 12:03:54.350000,KGShop,,,
B108,5,0.000000,10529,yulya,2025-04-07 12:03:54.367000,KGShop,,,
B108,6,0.000000,10530,yulya,2025-04-07 12:03:54.380000,KGShop,,,
B108,7,0.000000,10531,yulya,2025-04-07 12:03:54.393000,KGShop,,,
B108,8,1.000000,10532,yulya,2025-04-07 12:03:54.410000,KGShop,,,
B108,9,3.000000,10533,yulya,2025-04-07 12:03:54.423000,KGShop,,,
B108,10,3.000000,10534,yulya,2025-04-07 12:03:54.437000,KGShop,,,
B108,11,4.000000,10535,yulya,2025-04-07 12:03:54.450000,KGShop,,,
B108,12,3.000000,10536,yulya,2025-04-07 12:03:54.467000,KGShop,,,
B110,1,0.000000,10537,yulya,2025-04-07 12:20:15.873000,KGShop,,,
B110,2,0.000000,10538,yulya,2025-04-07 12:20:15.887000,KGShop,,,
B110,3,0.000000,10539,yulya,2025-04-07 12:20:15.903000,KGShop,,,
B110,4,2.000000,10540,yulya,2025-04-07 12:20:15.917000,KGShop,,,
B110,5,2.000000,10541,yulya,2025-04-07 12:20:15.930000,KGShop,,,
B110,6,2.000000,10542,yulya,2025-04-07 12:20:15.947000,KGShop,,,
B110,7,2.000000,10543,yulya,2025-04-07 12:20:15.960000,KGShop,,,
B110,8,3.000000,10544,yulya,2025-04-07 12:20:15.977000,KGShop,,,
B110,9,0.000000,10545,yulya,2025-04-07 12:20:15.990000,KGShop,,,
B110,10,0.000000,10546,yulya,2025-04-07 12:20:16.007000,KGShop,,,
B110,11,0.000000,10547,yulya,2025-04-07 12:20:16.020000,KGShop,,,
B110,12,0.000000,10548,yulya,2025-04-07 12:20:16.033000,KGShop,,,
B112,1,0.000000,10549,yulya,2025-04-07 12:25:22.170000,KGShop,,,
B112,2,0.000000,10550,yulya,2025-04-07 12:25:22.183000,KGShop,,,
B112,3,0.000000,10551,yulya,2025-04-07 12:25:22.200000,KGShop,,,
B112,4,2.000000,10552,yulya,2025-04-07 12:25:22.213000,KGShop,,,
B112,5,1.000000,10553,yulya,2025-04-07 12:25:22.230000,KGShop,,,
B112,6,1.000000,10554,yulya,2025-04-07 12:25:22.243000,KGShop,,,
B112,7,2.000000,10555,yulya,2025-04-07 12:25:22.260000,KGShop,,,
B112,8,4.000000,10556,yulya,2025-04-07 12:25:22.273000,KGShop,,,
B112,9,2.000000,10557,yulya,2025-04-07 12:25:22.287000,KGShop,,,
B112,10,2.000000,10558,yulya,2025-04-07 12:25:22.303000,KGShop,,,
B112,11,0.000000,10559,yulya,2025-04-07 12:25:22.320000,KGShop,,,
B112,12,0.000000,10560,yulya,2025-04-07 12:25:22.333000,KGShop,,,
B114,1,0.000000,10561,yulya,2025-04-08 15:09:29.620000,KGShop,,,
B114,2,0.000000,10562,yulya,2025-04-08 15:09:29.640000,KGShop,,,
B114,3,0.000000,10563,yulya,2025-04-08 15:09:29.657000,KGShop,,,
B114,4,0.000000,10564,yulya,2025-04-08 15:09:29.673000,KGShop,,,
B114,5,1.000000,10565,yulya,2025-04-08 15:09:29.690000,KGShop,,,
B114,6,3.000000,10566,yulya,2025-04-08 15:09:29.707000,KGShop,,,
B114,7,3.000000,10567,yulya,2025-04-08 15:09:29.723000,KGShop,,,
B114,8,2.000000,10568,yulya,2025-04-08 15:09:29.743000,KGShop,,,
B114,9,2.000000,10569,yulya,2025-04-08 15:09:29.760000,KGShop,,,
B114,10,2.000000,10570,yulya,2025-04-08 15:09:29.777000,KGShop,,,
B114,11,1.000000,10571,yulya,2025-04-08 15:09:29.793000,KGShop,,,
B114,12,0.000000,10572,yulya,2025-04-08 15:09:29.810000,KGShop,,,
B116,1,0.000000,10573,yulya,2025-04-08 15:31:27.183000,KGShop,,,
B116,2,0.000000,10574,yulya,2025-04-08 15:31:27.200000,KGShop,,,
B116,3,0.000000,10575,yulya,2025-04-08 15:31:27.217000,KGShop,,,
B116,4,1.000000,10576,yulya,2025-04-08 15:31:27.237000,KGShop,,,
B116,5,1.000000,10577,yulya,2025-04-08 15:31:27.253000,KGShop,,,
B116,6,4.000000,10578,yulya,2025-04-08 15:31:27.273000,KGShop,,,
B116,7,2.000000,10579,yulya,2025-04-08 15:31:27.290000,KGShop,,,
B116,8,2.000000,10580,yulya,2025-04-08 15:31:27.307000,KGShop,,,
B116,9,1.000000,10581,yulya,2025-04-08 15:31:27.323000,KGShop,,,
B116,10,0.000000,10582,yulya,2025-04-08 15:31:27.340000,KGShop,,,
B116,11,1.000000,10583,yulya,2025-04-08 15:31:27.360000,KGShop,,,
B116,12,0.000000,10584,yulya,2025-04-08 15:31:27.377000,KGShop,,,
B118,1,0.000000,10585,yulya,2025-04-10 15:46:01.017000,KGShop,,,
B118,2,0.000000,10586,yulya,2025-04-10 15:46:01.043000,KGShop,,,
B118,3,0.000000,10587,yulya,2025-04-10 15:46:01.060000,KGShop,,,
B118,4,1.000000,10588,yulya,2025-04-10 15:46:01.083000,KGShop,,,
B118,5,2.000000,10589,yulya,2025-04-10 15:46:01.103000,KGShop,,,
B118,6,2.000000,10590,yulya,2025-04-10 15:46:01.120000,KGShop,,,
B118,7,5.000000,10591,yulya,2025-04-10 15:46:01.137000,KGShop,,,
B118,8,5.000000,10592,yulya,2025-04-10 15:46:01.157000,KGShop,,,
B118,9,0.000000,10593,yulya,2025-04-10 15:46:01.173000,KGShop,,,
B118,10,0.000000,10594,yulya,2025-04-10 15:46:01.190000,KGShop,,,
B118,11,0.000000,10595,yulya,2025-04-10 15:46:01.210000,KGShop,,,
B118,12,0.000000,10596,yulya,2025-04-10 15:46:01.227000,KGShop,,,
B120,1,0.000000,10597,yulya,2025-04-10 15:48:19.710000,KGShop,,,
B120,2,0.000000,10598,yulya,2025-04-10 15:48:19.727000,KGShop,,,
B120,3,0.000000,10599,yulya,2025-04-10 15:48:19.743000,KGShop,,,
B120,4,1.000000,10600,yulya,2025-04-10 15:48:19.760000,KGShop,,,
B120,5,2.000000,10601,yulya,2025-04-10 15:48:19.777000,KGShop,,,
B120,6,3.000000,10602,yulya,2025-04-10 15:48:19.797000,KGShop,,,
B120,7,5.000000,10603,yulya,2025-04-10 15:48:19.813000,KGShop,,,
B120,8,5.000000,10604,yulya,2025-04-10 15:48:19.830000,KGShop,,,
B120,9,0.000000,10605,yulya,2025-04-10 15:48:19.850000,KGShop,,,
B120,10,0.000000,10606,yulya,2025-04-10 15:48:19.867000,KGShop,,,
B120,11,0.000000,10607,yulya,2025-04-10 15:48:19.883000,KGShop,,,
B120,12,0.000000,10608,yulya,2025-04-10 15:48:19.900000,KGShop,,,
B122,1,0.000000,10609,yulya,2025-04-10 15:51:20.720000,KGShop,,,
B122,2,0.000000,10610,yulya,2025-04-10 15:51:20.737000,KGShop,,,
B122,3,0.000000,10611,yulya,2025-04-10 15:51:20.753000,KGShop,,,
B122,4,1.000000,10612,yulya,2025-04-10 15:51:20.773000,KGShop,,,
B122,5,1.000000,10613,yulya,2025-04-10 15:51:20.790000,KGShop,,,
B122,6,2.000000,10614,yulya,2025-04-10 15:51:20.803000,KGShop,,,
B122,7,3.000000,10615,yulya,2025-04-10 15:51:20.820000,KGShop,,,
B122,8,4.000000,10616,yulya,2025-04-10 15:51:20.840000,KGShop,,,
B122,9,3.000000,10617,yulya,2025-04-10 15:51:20.853000,KGShop,,,
B122,10,2.000000,10618,yulya,2025-04-10 15:51:20.870000,KGShop,,,
B122,11,0.000000,10619,yulya,2025-04-10 15:51:20.887000,KGShop,,,
B122,12,0.000000,10620,yulya,2025-04-10 15:51:20.903000,KGShop,,,
B124,1,0.000000,10621,yulya,2025-04-11 10:50:57.930000,KGShop,,,
B124,2,0.000000,10622,yulya,2025-04-11 10:50:57.953000,KGShop,,,
B124,3,0.000000,10623,yulya,2025-04-11 10:50:57.970000,KGShop,,,
B124,4,0.000000,10624,yulya,2025-04-11 10:50:57.987000,KGShop,,,
B124,5,0.000000,10625,yulya,2025-04-11 10:50:58.003000,KGShop,,,
B124,6,0.000000,10626,yulya,2025-04-11 10:50:58.020000,KGShop,,,
B124,7,0.000000,10627,yulya,2025-04-11 10:50:58.040000,KGShop,,,
B124,8,0.000000,10628,yulya,2025-04-11 10:50:58.060000,KGShop,,,
B124,9,2.000000,10629,yulya,2025-04-11 10:50:58.077000,KGShop,,,
B124,10,2.000000,10630,yulya,2025-04-11 10:50:58.093000,KGShop,,,
B124,11,1.000000,10631,yulya,2025-04-11 10:50:58.110000,KGShop,,,
B124,12,0.000000,10632,yulya,2025-04-11 10:50:58.123000,KGShop,,,
B126,1,0.000000,10633,yulya,2025-04-11 14:43:00.817000,KGShop,,,
B126,2,0.000000,10634,yulya,2025-04-11 14:43:00.830000,KGShop,,,
B126,3,1.000000,10635,yulya,2025-04-11 14:43:00.847000,KGShop,,,
B126,4,1.000000,10636,yulya,2025-04-11 14:43:00.860000,KGShop,,,
B126,5,1.000000,10637,yulya,2025-04-11 14:43:00.877000,KGShop,,,
B126,6,1.000000,10638,yulya,2025-04-11 14:43:00.893000,KGShop,,,
B126,7,1.000000,10639,yulya,2025-04-11 14:43:00.907000,KGShop,,,
B126,8,2.000000,10640,yulya,2025-04-11 14:43:00.923000,KGShop,,,
B126,9,0.000000,10641,yulya,2025-04-11 14:43:00.940000,KGShop,,,
B126,10,0.000000,10642,yulya,2025-04-11 14:43:00.957000,KGShop,,,
B126,11,0.000000,10643,yulya,2025-04-11 14:43:00.973000,KGShop,,,
B126,12,0.000000,10644,yulya,2025-04-11 14:43:00.990000,KGShop,,,
B128,1,0.000000,10645,yulya,2025-04-14 11:48:35.187000,KGShop,,,
B128,2,0.000000,10646,yulya,2025-04-14 11:48:35.210000,KGShop,,,
B128,3,0.000000,10647,yulya,2025-04-14 11:48:35.227000,KGShop,,,
B128,4,1.000000,10648,yulya,2025-04-14 11:48:35.243000,KGShop,,,
B128,5,0.000000,10649,yulya,2025-04-14 11:48:35.260000,KGShop,,,
B128,6,1.000000,10650,yulya,2025-04-14 11:48:35.277000,KGShop,,,
B128,7,3.000000,10651,yulya,2025-04-14 11:48:35.293000,KGShop,,,
B128,8,3.000000,10652,yulya,2025-04-14 11:48:35.307000,KGShop,,,
B128,9,0.000000,10653,yulya,2025-04-14 11:48:35.330000,KGShop,,,
B128,10,0.000000,10654,yulya,2025-04-14 11:48:35.347000,KGShop,,,
B128,11,0.000000,10655,yulya,2025-04-14 11:48:35.363000,KGShop,,,
B128,12,0.000000,10656,yulya,2025-04-14 11:48:35.380000,KGShop,,,
B130,1,0.000000,10657,yulya,2025-04-14 16:41:41.523000,KGShop,,,
B130,2,0.000000,10658,yulya,2025-04-14 16:41:41.540000,KGShop,,,
B130,3,0.000000,10659,yulya,2025-04-14 16:41:41.557000,KGShop,,,
B130,4,0.000000,10660,yulya,2025-04-14 16:41:41.573000,KGShop,,,
B130,5,0.000000,10661,yulya,2025-04-14 16:41:41.590000,KGShop,,,
B130,6,2.000000,10662,yulya,2025-04-14 16:41:41.607000,KGShop,,,
B130,7,1.000000,10663,yulya,2025-04-14 16:41:41.623000,KGShop,,,
B130,8,2.000000,10664,yulya,2025-04-14 16:41:41.640000,KGShop,,,
B130,9,2.000000,10665,yulya,2025-04-14 16:41:41.660000,KGShop,,,
B130,10,2.000000,10666,yulya,2025-04-14 16:41:41.677000,KGShop,,,
B130,11,1.000000,10667,yulya,2025-04-14 16:41:41.693000,KGShop,,,
B130,12,0.000000,10668,yulya,2025-04-14 16:41:41.710000,KGShop,,,
B132,1,0.000000,10669,yulya,2025-04-17 17:02:01.053000,KGShop,,,
B132,2,0.000000,10670,yulya,2025-04-17 17:02:01.077000,KGShop,,,
B132,3,0.000000,10671,yulya,2025-04-17 17:02:01.097000,KGShop,,,
B132,4,2.000000,10672,yulya,2025-04-17 17:02:01.117000,KGShop,,,
B132,5,2.000000,10673,yulya,2025-04-17 17:02:01.137000,KGShop,,,
B132,6,2.000000,10674,yulya,2025-04-17 17:02:01.153000,KGShop,,,
B132,7,1.000000,10675,yulya,2025-04-17 17:02:01.167000,KGShop,,,
B132,8,1.000000,10676,yulya,2025-04-17 17:02:01.187000,KGShop,,,
B132,9,2.000000,10677,yulya,2025-04-17 17:02:01.207000,KGShop,,,
B132,10,0.000000,10678,yulya,2025-04-17 17:02:01.220000,KGShop,,,
B132,11,0.000000,10679,yulya,2025-04-17 17:02:01.237000,KGShop,,,
B132,12,0.000000,10680,yulya,2025-04-17 17:02:01.253000,KGShop,,,
B134,1,0.000000,10681,yulya,2025-04-21 11:44:02.493000,KGShop,,,
B134,2,0.000000,10682,yulya,2025-04-21 11:44:02.513000,KGShop,,,
B134,3,0.000000,10683,yulya,2025-04-21 11:44:02.530000,KGShop,,,
B134,4,0.000000,10684,yulya,2025-04-21 11:44:02.543000,KGShop,,,
B134,5,0.000000,10685,yulya,2025-04-21 11:44:02.557000,KGShop,,,
B134,6,0.000000,10686,yulya,2025-04-21 11:44:02.573000,KGShop,,,
B134,7,3.000000,10687,yulya,2025-04-21 11:44:02.587000,KGShop,,,
B134,8,3.000000,10688,yulya,2025-04-21 11:44:02.603000,KGShop,,,
B134,9,2.000000,10689,yulya,2025-04-21 11:44:02.617000,KGShop,,,
B134,10,0.000000,10690,yulya,2025-04-21 11:44:02.633000,KGShop,,,
B134,11,0.000000,10691,yulya,2025-04-21 11:44:02.647000,KGShop,,,
B134,12,0.000000,10692,yulya,2025-04-21 11:44:02.663000,KGShop,,,
B136,1,0.000000,10693,yulya,2025-04-21 17:38:07.490000,KGShop,,,
B136,2,0.000000,10694,yulya,2025-04-21 17:38:07.503000,KGShop,,,
B136,3,0.000000,10695,yulya,2025-04-21 17:38:07.520000,KGShop,,,
B136,4,0.000000,10696,yulya,2025-04-21 17:38:07.533000,KGShop,,,
B136,5,1.000000,10697,yulya,2025-04-21 17:38:07.550000,KGShop,,,
B136,6,1.000000,10698,yulya,2025-04-21 17:38:07.567000,KGShop,,,
B136,7,1.000000,10699,yulya,2025-04-21 17:38:07.583000,KGShop,,,
B136,8,2.000000,10700,yulya,2025-04-21 17:38:07.600000,KGShop,,,
B136,9,3.000000,10701,yulya,2025-04-21 17:38:07.617000,KGShop,,,
B136,10,0.000000,10702,yulya,2025-04-21 17:38:07.633000,KGShop,,,
B136,11,0.000000,10703,yulya,2025-04-21 17:38:07.650000,KGShop,,,
B136,12,0.000000,10704,yulya,2025-04-21 17:38:07.667000,KGShop,,,
B138,1,0.000000,10705,yulya,2025-04-23 11:32:10.643000,KGShop,,,
B138,2,0.000000,10706,yulya,2025-04-23 11:32:10.667000,KGShop,,,
B138,3,0.000000,10707,yulya,2025-04-23 11:32:10.683000,KGShop,,,
B138,4,0.000000,10708,yulya,2025-04-23 11:32:10.707000,KGShop,,,
B138,5,0.000000,10709,yulya,2025-04-23 11:32:10.720000,KGShop,,,
B138,6,3.000000,10710,yulya,2025-04-23 11:32:10.737000,KGShop,,,
B138,7,1.000000,10711,yulya,2025-04-23 11:32:10.753000,KGShop,,,
B138,8,4.000000,10712,yulya,2025-04-23 11:32:10.770000,KGShop,,,
B138,9,2.000000,10713,yulya,2025-04-23 11:32:10.787000,KGShop,,,
B138,10,0.000000,10714,yulya,2025-04-23 11:32:10.800000,KGShop,,,
B138,11,0.000000,10715,yulya,2025-04-23 11:32:10.817000,KGShop,,,
B138,12,0.000000,10716,yulya,2025-04-23 11:32:10.833000,KGShop,,,
B140,1,0.000000,10717,yulya,2025-04-23 11:32:46.657000,KGShop,,,
B140,2,0.000000,10718,yulya,2025-04-23 11:32:46.673000,KGShop,,,
B140,3,0.000000,10719,yulya,2025-04-23 11:32:46.690000,KGShop,,,
B140,4,0.000000,10720,yulya,2025-04-23 11:32:46.707000,KGShop,,,
B140,5,1.000000,10721,yulya,2025-04-23 11:32:46.723000,KGShop,,,
B140,6,3.000000,10722,yulya,2025-04-23 11:32:46.747000,KGShop,,,
B140,7,1.000000,10723,yulya,2025-04-23 11:32:46.763000,KGShop,,,
B140,8,3.000000,10724,yulya,2025-04-23 11:32:46.780000,KGShop,,,
B140,9,2.000000,10725,yulya,2025-04-23 11:32:46.793000,KGShop,,,
B140,10,0.000000,10726,yulya,2025-04-23 11:32:46.810000,KGShop,,,
B140,11,0.000000,10727,yulya,2025-04-23 11:32:46.827000,KGShop,,,
B140,12,0.000000,10728,yulya,2025-04-23 11:32:46.843000,KGShop,,,
B142,1,0.000000,10729,yulya,2025-04-23 11:33:39.550000,KGShop,,,
B142,2,0.000000,10730,yulya,2025-04-23 11:33:39.570000,KGShop,,,
B142,3,0.000000,10731,yulya,2025-04-23 11:33:39.587000,KGShop,,,
B142,4,0.000000,10732,yulya,2025-04-23 11:33:39.603000,KGShop,,,
