kgid,mkgid,RKod,Asorti,Miktar,insUN,insDT,insApp,updUN,updDT,updApp
4961,4985,16697,A063,1.0000000000,Depo,2025-04-28 14:50:18.583000,,,,
4962,4986,16551,A142,1.0000000000,yulya,2025-04-28 15:16:57.330000,,,,
4963,4987,16599,A347,1.0000000000,Depo,2025-04-28 15:22:01.780000,,,,
4964,4988,16599,A172,1.0000000000,Depo,2025-04-28 15:22:03.263000,,,,
4965,4989,18020,A179,1.0000000000,Depo,2025-04-28 15:22:06.277000,,,,
4966,4990,17355,A179,1.0000000000,Depo,2025-04-28 15:22:08.327000,,,,
4967,4991,19881,A179,1.0000000000,Depo,2025-04-28 15:22:10.333000,,,,
4968,4992,16784,A055,1.0000000000,yulya,2025-04-28 16:53:28.737000,KGShop,,,
4969,4992,16695,A055,1.0000000000,yulya,2025-04-28 16:53:28.737000,KGShop,,,
4970,4993,18020,A150,1.0000000000,yulya,2025-04-28 16:53:28.777000,KGShop,,,
4971,4993,16603,A01,1.0000000000,yulya,2025-04-28 16:53:28.777000,KGShop,,,
4972,4993,16576,A01,1.0000000000,yulya,2025-04-28 16:53:28.777000,KGShop,,,
4973,4994,16523,A01,1.0000000000,Depo,2025-04-28 17:10:37.280000,,,,
4974,4995,16522,B102,1.0000000000,Depo,2025-04-28 17:10:39.197000,,,,
4975,4996,16523,A063,1.0000000000,Depo,2025-04-28 17:38:30.427000,,,,
4976,4997,16697,A063,1.0000000000,Depo,2025-04-28 17:38:36.927000,,,,
4977,4998,16795,A01,1.0000000000,Depo,2025-04-28 17:38:38.440000,,,,
4978,4999,16702,A075,1.0000000000,Depo,2025-04-28 17:59:43.210000,,,,
4979,5000,16637,A01,1.0000000000,yulya,2025-04-28 18:26:41.840000,,,,
4980,5001,17671,A01,1.0000000000,yulya,2025-04-28 18:26:45.300000,,,,
4981,5002,17912,A142,1.0000000000,Depo,2025-04-28 18:38:28.037000,,,,
4982,5003,19398,A142,1.0000000000,Depo,2025-04-28 18:38:29.490000,,,,
4983,5004,17912,A035,1.0000000000,Depo,2025-04-28 18:38:31,,,,
4984,5005,17926,A035,1.0000000000,Depo,2025-04-28 18:38:32.540000,,,,
4985,5006,19083,A142,1.0000000000,Depo,2025-04-28 18:38:33.583000,,,,
4986,5007,16543,A142,1.0000000000,Depo,2025-04-28 18:38:35.080000,,,,
4987,5008,20632,A531,1.0000000000,yulya,2025-04-28 18:47:25.600000,KGShop,,,
4988,5008,20631,A063,1.0000000000,yulya,2025-04-28 18:47:25.600000,KGShop,,,
4989,5009,16548,A027,1.0000000000,Depo,2025-04-28 19:12:50.057000,,,,
4990,5010,16599,A027,1.0000000000,Depo,2025-04-28 19:12:50.550000,,,,
4991,5011,16547,A062,1.0000000000,Depo,2025-04-28 19:30:19.707000,,,,
4992,5012,19251,A01,1.0000000000,Depo,2025-04-28 19:30:22.237000,,,,
4993,5013,16525,A033,1.0000000000,yulya,2025-04-28 19:39:16.257000,,,,
4994,5014,16599,A033,1.0000000000,yulya,2025-04-28 19:39:19.193000,,,,
4995,5015,16707,A01,1.0000000000,yulya,2025-04-28 19:39:22.277000,,,,
4996,5016,16523,A01,1.0000000000,Depo,2025-04-29 10:06:02.883000,,,,
4997,5017,20636,A063,1.0000000000,Depo,2025-04-29 10:06:06.857000,,,,
4998,5018,18647,A01,1.0000000000,Depo,2025-04-29 10:06:07.540000,,,,
4999,5019,16551,A01,1.0000000000,Depo,2025-04-29 10:06:08.003000,,,,
5000,5020,16523,A01,1.0000000000,Depo,2025-04-29 10:06:08.470000,,,,
5001,5021,16525,A01,1.0000000000,Depo,2025-04-29 10:06:08.927000,,,,
5002,5022,18081,A01,1.0000000000,Depo,2025-04-29 10:06:10.630000,,,,
5003,5023,18813,A01,1.0000000000,Depo,2025-04-29 10:06:12.697000,,,,
5004,5024,16784,A075,1.0000000000,Depo,2025-04-29 10:06:13.697000,,,,
5005,5025,20625,A01,1.0000000000,Depo,2025-04-29 10:06:15.180000,,,,
5006,5026,18020,A063,1.0000000000,Depo,2025-04-29 10:06:15.690000,,,,
5007,5027,17251,A01,1.0000000000,Depo,2025-04-29 10:06:17.717000,,,,
5008,5028,18096,A01,1.0000000000,Depo,2025-04-29 10:06:19.203000,,,,
5009,5029,16525,A01,1.0000000000,Depo,2025-04-29 10:06:20.717000,,,,
5010,5030,16518,A063,1.0000000000,Depo,2025-04-29 10:06:22.240000,,,,
5011,5031,16523,B124,1.0000000000,yulya,2025-04-29 11:00:20.770000,,,,
5012,5032,16525,A063,1.0000000000,yulya,2025-04-29 11:00:24.243000,,,,
5013,5033,16694,A01,1.0000000000,Depo,2025-04-29 11:00:56.270000,,,,
5014,5034,17849,A01,1.0000000000,Depo,2025-04-29 11:00:58.257000,,,,
5015,5035,17681,A01,1.0000000000,Depo,2025-04-29 11:01:00.253000,,,,
5016,5036,16704,A01,1.0000000000,Depo,2025-04-29 11:01:01.730000,,,,
5017,5037,19881,A01,1.0000000000,Depo,2025-04-29 11:01:03.270000,,,,
5018,5038,20452,A01,1.0000000000,Depo,2025-04-29 11:01:05.310000,,,,
5019,5039,18118,A01,1.0000000000,Depo,2025-04-29 11:01:06.777000,,,,
5020,5040,18033,A01,1.0000000000,Depo,2025-04-29 11:01:07.833000,,,,
5021,5041,17999,A01,1.0000000000,Depo,2025-04-29 11:01:09.310000,,,,
5022,5042,17390,A01,1.0000000000,Depo,2025-04-29 11:22:59.280000,,,,
5023,5043,17199,A01,1.0000000000,Depo,2025-04-29 11:23:00.767000,,,,
5024,5044,18124,A01,1.0000000000,Depo,2025-04-29 11:23:02.260000,,,,
5025,5045,16545,A01,1.0000000000,yulya,2025-04-29 11:32:48.247000,KGShop,,,
5026,5046,18591,A01,1.0000000000,Depo,2025-04-29 11:42:37.317000,,,,
5027,5047,19461,A01,1.0000000000,Depo,2025-04-29 11:42:39.783000,,,,
5028,5048,16525,A063,1.0000000000,Depo,2025-04-29 11:42:41.290000,,,,
5029,5049,17095,A081,1.0000000000,yulya,2025-04-29 11:53:50.330000,,,,
5030,5050,16970,A081,1.0000000000,yulya,2025-04-29 11:53:51.200000,,,,
5031,5051,16719,A063,1.0000000000,yulya,2025-04-29 11:53:53.003000,,,,
5032,5052,17095,A047,1.0000000000,yulya,2025-04-29 11:53:54.307000,,,,
5033,5053,16707,A01,1.0000000000,Depo,2025-04-29 12:20:06.960000,,,,
5034,5054,16525,A033,1.0000000000,Depo,2025-04-29 12:20:07.890000,,,,
5035,5055,16599,A033,1.0000000000,Depo,2025-04-29 12:20:08.927000,,,,
5036,5056,16531,A108,1.0000000000,yulya,2025-04-29 12:20:42.677000,,,,
5037,5057,16784,A01,1.0000000000,yulya,2025-04-29 12:21:08.897000,,,,
5038,5058,16531,A063,1.0000000000,yulya,2025-04-29 12:21:10.937000,,,,
5039,5059,16784,A063,1.0000000000,yulya,2025-04-29 12:21:12.633000,,,,
5040,5060,20615,A108,1.0000000000,yulya,2025-04-29 12:21:14.460000,,,,
5041,5061,17095,A047,1.0000000000,yulya,2025-04-29 13:07:48.250000,KGShop,,,
5042,5062,16531,A063,1.0000000000,yulya,2025-04-29 13:07:56.927000,KGShop,,,
5043,5063,16704,B134,1.0000000000,yulya,2025-04-29 13:23:30.890000,,,,
5044,5064,16599,A150,1.0000000000,yulya,2025-04-29 15:08:09.673000,,,,
5045,5065,18020,A150,1.0000000000,yulya,2025-04-29 15:08:13.323000,,,,
5046,5066,16785,A169,1.0000000000,yulya,2025-04-29 15:08:16.267000,,,,
5047,5067,16599,A075,1.0000000000,Depo,2025-04-29 15:39:05.803000,,,,
5048,5068,16785,A169,1.0000000000,Depo,2025-04-29 15:39:07.247000,,,,
5049,5069,18020,A150,1.0000000000,Depo,2025-04-29 16:31:06.183000,,,,
5050,5070,16599,A150,1.0000000000,Depo,2025-04-29 16:31:07.633000,,,,
5051,5071,16570,A063,1.0000000000,yulya,2025-04-29 18:18:04.403000,,,,
5052,5072,19469,A01,1.0000000000,yulya,2025-04-29 19:13:12.023000,,,,
5053,5073,19468,A01,1.0000000000,yulya,2025-04-29 19:13:15.007000,,,,
5054,5074,19468,A179,1.0000000000,yulya,2025-04-29 19:13:18.020000,,,,
5055,5075,19475,A174,1.0000000000,yulya,2025-04-29 19:13:20.587000,,,,
5056,5076,19469,A298,1.0000000000,yulya,2025-04-29 19:13:23.070000,,,,
5057,5077,16523,B136,1.0000000000,yulya,2025-04-29 19:13:25.690000,,,,
5058,5078,17157,A200,1.0000000000,yulya,2025-04-29 19:13:29.150000,,,,
5059,5079,19541,A01,1.0000000000,yulya,2025-04-29 19:13:31.713000,,,,
5060,5080,20605,A01,1.0000000000,yulya,2025-04-29 19:13:35.253000,,,,
5061,5081,20605,A01,1.0000000000,Depo,2025-04-29 19:20:42.880000,,,,
5062,5082,17199,A058,1.0000000000,yulya,2025-04-30 12:32:15.960000,,,,
5063,5083,18123,A01,1.0000000000,yulya,2025-04-30 12:32:44.310000,,,,
5064,5084,17199,A01,1.0000000000,yulya,2025-04-30 12:32:45.850000,,,,
5065,5085,16577,A836,1.0000000000,yulya,2025-04-30 15:03:54.287000,KGShop,,,
5066,5086,19526,B112,1.0000000000,Depo,2025-04-30 15:19:49.960000,,,,
5067,5087,18813,A572,1.0000000000,yulya,2025-04-30 16:03:53.497000,,,,
5068,5088,16784,A572,1.0000000000,yulya,2025-04-30 16:03:56.390000,,,,
5069,5089,19381,A914,1.0000000000,yulya,2025-04-30 16:03:59.453000,,,,
5070,5090,19381,A912,1.0000000000,yulya,2025-04-30 16:04:02.463000,,,,
5071,5091,16695,A01,1.0000000000,yulya,2025-04-30 16:04:05.033000,,,,
5072,5092,16695,A063,1.0000000000,yulya,2025-04-30 16:04:07.970000,,,,
5073,5093,17891,A01,1.0000000000,Depo,2025-04-30 16:09:52.040000,,,,
5074,5094,20388,A227,1.0000000000,Depo,2025-04-30 16:09:53.380000,,,,
5075,5095,16577,A836,1.0000000000,yulya,2025-04-30 16:15:44.870000,KGShop,,,
5076,5096,20287,A01,1.0000000000,yulya,2025-04-30 16:16:16.333000,KGShop,,,
5077,5097,19381,A914,1.0000000000,Depo,2025-04-30 16:57:19.427000,,,,
5078,5098,16784,A572,1.0000000000,Depo,2025-04-30 16:57:21.343000,,,,
5079,5099,19381,A912,1.0000000000,Depo,2025-04-30 16:57:22.360000,,,,
5080,5100,18813,A572,1.0000000000,Depo,2025-04-30 16:57:23.377000,,,,
5081,5101,20562,A281,1.0000000000,yulya,2025-04-30 17:55:31.713000,,,,
5082,5102,16523,A142,1.0000000000,yulya,2025-04-30 18:49:08.417000,,,,
5083,5103,20639,A409,1.0000000000,yulya,2025-04-30 18:49:14.930000,,,,
5084,5104,17463,A01,1.0000000000,yulya,2025-04-30 18:49:19.380000,,,,
5085,5105,18152,A01,1.0000000000,yulya,2025-04-30 18:49:22.853000,,,,
5086,5106,16576,A281,1.0000000000,yulya,2025-04-30 18:49:25.983000,,,,
5087,5107,17077,A01,1.0000000000,yulya,2025-04-30 18:49:28.983000,,,,
5088,5108,18152,A01,1.0000000000,yulya,2025-04-30 18:49:32,,,,
5089,5109,17463,A01,1.0000000000,yulya,2025-04-30 18:49:34.463000,,,,
5090,5110,16534,A033,1.0000000000,yulya,2025-04-30 19:12:14.360000,,,,
5091,5111,16599,A033,1.0000000000,yulya,2025-04-30 19:12:16.790000,,,,
5092,5112,16525,A142,1.0000000000,yulya,2025-04-30 19:12:19.837000,,,,
5093,5113,20600,A142,1.0000000000,yulya,2025-05-01 09:28:26.930000,,,,
5094,5114,20605,A142,1.0000000000,yulya,2025-05-01 09:28:33.353000,,,,
5095,5115,19504,A01,1.0000000000,yulya,2025-05-01 09:28:36.980000,,,,
5096,5116,16879,A01,1.0000000000,yulya,2025-05-01 09:28:40.493000,,,,
5097,5117,20605,A01,1.0000000000,yulya,2025-05-01 09:28:43.973000,,,,
5098,5118,16599,A01,2.0000000000,Depo,2025-05-01 10:07:54.253000,,Depo,2025-05-01 10:07:55.540000,
5099,5119,19504,A01,1.0000000000,Depo,2025-05-01 10:31:56.507000,,,,
5100,5120,16637,A01,1.0000000000,Depo,2025-05-01 10:31:58.477000,,,,
5101,5121,17671,A01,1.0000000000,Depo,2025-05-01 10:32:01.030000,,,,
5102,5122,19468,A01,1.0000000000,Depo,2025-05-01 10:32:03.013000,,,,
5103,5123,19469,A01,1.0000000000,Depo,2025-05-01 10:32:06.560000,,,,
5104,5124,19526,A01,1.0000000000,Depo,2025-05-01 10:32:08.577000,,,,
5105,5125,16784,A063,1.0000000000,Depo,2025-05-01 11:02:49.687000,,,,
5106,5126,16695,A063,1.0000000000,Depo,2025-05-01 11:02:51.073000,,,,
5107,5127,16534,A033,1.0000000000,Depo,2025-05-01 11:19:29.473000,,,,
5108,5128,16599,A033,1.0000000000,Depo,2025-05-01 11:19:30.850000,,,,
5109,5129,16704,B134,1.0000000000,Depo,2025-05-01 11:19:41.017000,,,,
5110,5130,20560,A142,1.0000000000,Depo,2025-05-01 11:34:31.193000,,,,
5111,5131,16523,A142,1.0000000000,Depo,2025-05-01 11:34:32.643000,,,,
5112,5132,17089,A201,1.0000000000,Depo,2025-05-01 11:51:21.340000,,,,
5113,5133,16523,A298,1.0000000000,Depo,2025-05-01 13:41:54.723000,,,,
5114,5134,19469,A298,1.0000000000,Depo,2025-05-01 13:41:56.097000,,,,
5115,5135,16706,A202,1.0000000000,yulya,2025-05-01 14:07:50.120000,KGShop,,,
5116,5136,16785,A063,1.0000000000,yulya,2025-05-01 15:04:33.660000,KGShop,,,
5117,5137,16547,A241,1.0000000000,yulya,2025-05-01 15:09:27.870000,,,,
5118,5138,19986,A241,1.0000000000,yulya,2025-05-01 15:09:31.327000,,,,
5119,5139,16970,A081,1.0000000000,Depo,2025-05-01 15:22:44.457000,,,,
5120,5140,17095,A081,1.0000000000,Depo,2025-05-01 15:22:45.820000,,,,
5121,5141,16547,A241,1.0000000000,Depo,2025-05-01 15:22:47.343000,,,,
5122,5142,19986,A241,1.0000000000,Depo,2025-05-01 15:22:48.823000,,,,
5123,5143,20150,A896,1.0000000000,yulya,2025-05-01 17:13:04.110000,KGShop,,,
5124,5144,16731,A490,1.0000000000,yulya,2025-05-01 17:25:39.207000,,,,
5125,5145,16731,A063,1.0000000000,yulya,2025-05-01 17:25:42.603000,,,,
5126,5146,19893,A179,1.0000000000,yulya,2025-05-01 17:49:08.730000,,,,
5127,5147,16700,A063,1.0000000000,yulya,2025-05-01 17:49:10.180000,,,,
5128,5148,16700,A335,1.0000000000,yulya,2025-05-01 17:49:11.680000,,,,
5129,5149,16700,A179,1.0000000000,yulya,2025-05-01 17:49:13.707000,,,,
5130,5150,16891,A058,1.0000000000,yulya,2025-05-01 17:49:17.260000,,,,
5131,5151,16900,A147,1.0000000000,yulya,2025-05-01 17:49:18.753000,,,,
5132,5152,17158,B012,1.0000000000,yulya,2025-05-01 17:49:20.287000,,,,
5133,5153,16760,A01,1.0000000000,yulya,2025-05-01 18:23:55.057000,,,,
5134,5154,16523,A142,1.0000000000,yulya,2025-05-01 18:23:59.063000,,,,
5135,5155,16599,A063,1.0000000000,yulya,2025-05-01 18:24:02.067000,,,,
5136,5156,16707,A033,1.0000000000,yulya,2025-05-01 18:24:05.110000,,,,
5137,5157,16525,A033,1.0000000000,yulya,2025-05-01 18:24:08.047000,,,,
5138,5158,16534,A094,1.0000000000,yulya,2025-05-01 18:24:11.117000,,,,
5139,5159,19893,A179,1.0000000000,Depo,2025-05-01 18:28:20.163000,,,,
5140,5160,19468,A179,1.0000000000,Depo,2025-05-01 18:28:23.653000,,,,
5141,5161,17158,B012,1.0000000000,Depo,2025-05-02 09:46:52.290000,,,,
5142,5162,16700,A179,1.0000000000,Depo,2025-05-02 09:46:53.493000,,,,
5143,5163,16700,A335,1.0000000000,Depo,2025-05-02 09:46:55.137000,,,,
5144,5164,16900,A147,1.0000000000,Depo,2025-05-02 09:46:56.657000,,,,
5145,5165,16891,A058,1.0000000000,Depo,2025-05-02 09:46:58.713000,,,,
5146,5166,19475,A174,1.0000000000,yulya,2025-05-02 10:58:22.957000,KGShop,,,
5147,5167,16523,B124,1.0000000000,yulya,2025-05-02 10:58:34.307000,KGShop,,,
5148,5168,20639,A409,1.0000000000,yulya,2025-05-02 10:58:45.750000,KGShop,,,
5149,5169,16525,A142,1.0000000000,Depo,2025-05-02 11:06:46.070000,,,,
5150,5170,20605,A142,1.0000000000,Depo,2025-05-02 11:06:47.520000,,,,
5151,5171,20600,A142,1.0000000000,Depo,2025-05-02 11:06:49.547000,,,,
5152,5172,16731,A490,1.0000000000,Depo,2025-05-02 11:34:05.910000,,,,
5153,5173,16707,A033,1.0000000000,Depo,2025-05-02 11:34:07.847000,,,,
5154,5174,16525,A033,1.0000000000,Depo,2025-05-02 11:34:09.297000,,,,
5155,5175,17241,A201,1.0000000000,Depo,2025-05-02 11:51:46.393000,,,,
5156,5176,17157,A200,1.0000000000,Depo,2025-05-02 11:51:47.827000,,,,
5157,5177,16522,B146,1.0000000000,yulya,2025-05-02 13:51:26.880000,,,,
5158,5178,16522,B148,1.0000000000,yulya,2025-05-02 13:51:32.343000,,,,
5159,5179,16522,A123,1.0000000000,yulya,2025-05-02 13:51:34.530000,,,,
5160,5180,16540,A031,1.0000000000,yulya,2025-05-02 15:17:49.313000,,,,
5161,5181,16697,A058,1.0000000000,yulya,2025-05-02 15:17:58.853000,,,,
5162,5182,17472,A174,1.0000000000,yulya,2025-05-02 15:18:08.487000,,,,
5163,5183,16522,B146,1.0000000000,Depo,2025-05-02 15:24:28.250000,,,,
5164,5184,17472,A174,1.0000000000,Depo,2025-05-02 15:33:39.827000,,,,
5165,5185,17674,A031,1.0000000000,yulya,2025-05-02 18:27:58.767000,,,,
5166,5186,20495,A201,2.0000000000,yulya,2025-05-02 18:28:02.210000,,yulya,2025-05-02 18:28:04.533000,
5167,5187,16695,A01,1.0000000000,Depo,2025-05-05 10:26:03.847000,,,,
5168,5188,16760,A01,1.0000000000,Depo,2025-05-05 10:26:07.900000,,,,
5169,5189,16784,A01,1.0000000000,Depo,2025-05-05 10:26:08.810000,,,,
5170,5190,20495,A201,2.0000000000,Depo,2025-05-05 10:39:58.790000,,Depo,2025-05-05 10:40:00.610000,
5171,5191,20629,A063,1.0000000000,yulya,2025-05-05 11:01:15.413000,,,,
5172,5192,16523,B136,1.0000000000,Depo,2025-05-05 11:05:44.460000,,,,
5173,5193,16534,A094,1.0000000000,Depo,2025-05-05 11:05:55.560000,,,,
5174,5194,16785,A063,1.0000000000,yulya,2025-05-05 11:09:31.310000,KGShop,,,
5175,5195,18061,A01,1.0000000000,Depo,2025-05-05 12:03:08.437000,,,,
5176,5196,16547,A058,1.0000000000,Depo,2025-05-05 12:03:22.687000,,,,
5177,5197,16705,A058,1.0000000000,Depo,2025-05-05 12:03:25.213000,,,,
5178,5198,16525,A058,1.0000000000,Depo,2025-05-05 12:03:26.220000,,,,
5179,5199,16879,A01,1.0000000000,Depo,2025-05-05 12:03:28.700000,,,,
5180,5200,20629,A063,1.0000000000,Depo,2025-05-05 12:23:54.147000,,,,
5181,5201,17199,A058,1.0000000000,Depo,2025-05-05 12:23:57.070000,,,,
5182,5202,20150,A896,1.0000000000,yulya,2025-05-05 12:37:29.130000,KGShop,,,
5183,5203,20359,A01,1.0000000000,yulya,2025-05-05 14:15:45.667000,,,,
5184,5204,18905,A201,1.0000000000,yulya,2025-05-05 14:15:48.657000,,,,
5185,5205,19398,A142,1.0000000000,yulya,2025-05-05 14:47:52.523000,,,,
5186,5206,16545,B132,1.0000000000,yulya,2025-05-05 16:54:47.893000,,,,
5187,5207,16545,A858,1.0000000000,yulya,2025-05-05 16:54:50.373000,,,,
5188,5208,17293,A858,1.0000000000,yulya,2025-05-05 16:54:54.937000,,,,
5189,5209,16524,A063,1.0000000000,yulya,2025-05-05 16:54:58.510000,,,,
5190,5210,18813,A01,1.0000000000,yulya,2025-05-05 16:55:01.540000,,,,
5191,5211,16545,A063,1.0000000000,yulya,2025-05-05 16:55:05.063000,,,,
5192,5212,19880,A063,1.0000000000,yulya,2025-05-05 16:55:08.597000,,,,
5193,5213,20626,A063,1.0000000000,yulya,2025-05-05 16:55:13.180000,,,,
5194,5214,16545,A063,1.0000000000,yulya,2025-05-05 16:55:19.673000,,,,
5195,5215,16522,A123,1.0000000000,Depo,2025-05-05 17:20:40.507000,,,,
5196,5216,16536,A458,1.0000000000,Depo,2025-05-05 17:20:42.463000,,,,
5197,5217,16555,B130,1.0000000000,Depo,2025-05-05 17:20:44.980000,,,,
5198,5218,20626,A063,1.0000000000,Depo,2025-05-05 17:20:47.523000,,,,
5199,5219,16545,A063,1.0000000000,Depo,2025-05-05 17:20:48.997000,,,,
5200,5220,20642,A01,1.0000000000,yulya,2025-05-05 18:10:32.223000,,,,
5201,5221,19249,A01,1.0000000000,yulya,2025-05-05 18:10:43.910000,,,,
5202,5222,19249,A01,1.0000000000,yulya,2025-05-05 18:10:47.947000,,,,
5203,5223,16792,A063,1.0000000000,yulya,2025-05-05 18:10:51.580000,,,,
5204,5224,16599,A234,1.0000000000,yulya,2025-05-05 18:33:40.023000,,,,
5205,5225,16523,A063,1.0000000000,yulya,2025-05-05 18:39:05.820000,KGShop,,,
5206,5226,16525,A01,1.0000000000,yulya,2025-05-05 18:46:19.713000,,,,
5207,5227,16549,A01,1.0000000000,yulya,2025-05-05 18:46:21.160000,,,,
5208,5228,20022,A063,1.0000000000,yulya,2025-05-06 09:29:01.473000,,,,
5209,5229,16533,A201,1.0000000000,yulya,2025-05-06 12:14:00.813000,,,,
5210,5230,19880,A063,1.0000000000,Depo,2025-05-06 13:25:17.840000,,,,
5211,5231,16524,A063,1.0000000000,Depo,2025-05-06 13:25:19.247000,,,,
5212,5232,16545,B132,1.0000000000,Depo,2025-05-06 13:41:52.217000,,,,
5213,5233,16545,A858,1.0000000000,Depo,2025-05-06 13:41:54.623000,,,,
5214,5234,16545,A063,1.0000000000,Depo,2025-05-06 13:41:56.170000,,,,
5215,5235,17293,A858,1.0000000000,Depo,2025-05-06 13:41:57.690000,,,,
5216,5236,19398,A142,1.0000000000,Depo,2025-05-06 14:12:56.230000,,,,
5217,5237,18123,A01,1.0000000000,yulya,2025-05-06 14:55:06.713000,,,,
5218,5238,17199,A01,1.0000000000,yulya,2025-05-06 14:55:09.727000,,,,
5227,5247,17204,A01,1.0000000000,yulya,2025-05-06 15:30:58.770000,,,,
5228,5248,17204,A01,1.0000000000,yulya,2025-05-06 15:41:20.810000,KGShop,,,
5229,5249,16523,A142,1.0000000000,Depo,2025-05-06 16:09:12.220000,,,,
5230,5250,16551,A142,1.0000000000,Depo,2025-05-06 16:09:13.210000,,,,
5231,5251,17077,A01,1.0000000000,Depo,2025-05-06 16:09:15.267000,,,,
5232,5252,17916,A179,1.0000000000,yulya,2025-05-06 18:10:23.040000,,,,
5233,5253,16897,A179,1.0000000000,yulya,2025-05-06 18:10:36.110000,,,,
5234,5254,16547,A063,2.0000000000,yulya,2025-05-06 18:10:57.640000,,yulya,2025-05-06 18:11:03.503000,
5235,5255,16547,A202,1.0000000000,yulya,2025-05-06 18:11:00.627000,,,,
5236,5256,19469,A167,1.0000000000,yulya,2025-05-06 19:46:33.747000,,,,
5237,5257,17136,A179,1.0000000000,yulya,2025-05-06 19:46:38.720000,,,,
5238,5258,18846,A174,1.0000000000,yulya,2025-05-06 19:46:41.790000,,,,
5239,5259,19480,A174,1.0000000000,yulya,2025-05-06 19:46:44.787000,,,,
5240,5260,16576,A138,1.0000000000,yulya,2025-05-07 09:32:13.457000,,,,
5241,5261,16526,A138,1.0000000000,yulya,2025-05-07 09:32:20.533000,,,,
5242,5262,20653,A037,1.0000000000,yulya,2025-05-07 09:32:48.387000,,,,
5243,5263,16570,A063,1.0000000000,Depo,2025-05-07 10:26:50.443000,,,,
5244,5264,19480,A174,1.0000000000,Depo,2025-05-07 10:27:00.527000,,,,
5245,5265,18846,A174,1.0000000000,Depo,2025-05-07 10:27:02.040000,,,,
5246,5266,16697,A058,1.0000000000,Depo,2025-05-07 10:27:05.573000,,,,
5247,5267,16540,A031,1.0000000000,Depo,2025-05-07 10:41:26.263000,,,,
5248,5268,16784,A01,1.0000000000,Depo,2025-05-07 10:41:28.697000,,,,
5249,5269,20615,A108,1.0000000000,Depo,2025-05-07 11:00:29.080000,,,,
5250,5270,16531,A108,1.0000000000,Depo,2025-05-07 11:00:30.993000,,,,
5251,5271,16547,A063,2.0000000000,Depo,2025-05-07 11:15:23.953000,,Depo,2025-05-07 11:15:26.300000,
5252,5272,16522,B148,1.0000000000,Depo,2025-05-07 11:39:10.647000,,,,
5253,5273,16599,A234,1.0000000000,Depo,2025-05-07 11:39:12.097000,,,,
5254,5274,16533,A201,1.0000000000,Depo,2025-05-07 11:58:17.107000,,,,
5255,5275,17199,A01,1.0000000000,Depo,2025-05-07 11:58:18.563000,,,,
5256,5276,18905,A201,1.0000000000,Depo,2025-05-07 11:58:20.043000,,,,
5257,5277,19469,A167,1.0000000000,Depo,2025-05-07 12:13:53.997000,,,,
5259,5279,17916,A179,1.0000000000,yulya,2025-05-07 12:34:56.823000,KGShop,,,
5260,5280,17136,A179,1.0000000000,Depo,2025-05-07 13:05:41.130000,,,,
5261,5281,17089,A031,1.0000000000,yulya,2025-05-07 15:11:02.430000,,,,
5262,5282,16548,B096,1.0000000000,yulya,2025-05-07 15:11:05.907000,,,,
5263,5283,16603,A164,1.0000000000,yulya,2025-05-07 15:11:11.150000,,,,
5264,5284,16709,A164,1.0000000000,yulya,2025-05-07 15:11:14.447000,,,,
5265,5285,17089,B096,1.0000000000,yulya,2025-05-07 15:11:17.430000,,,,
5266,5286,18116,A031,1.0000000000,yulya,2025-05-07 15:11:20.560000,,,,
5267,5287,18116,A031,1.0000000000,Depo,2025-05-07 15:22:40.100000,,,,
5268,5288,17674,A031,1.0000000000,Depo,2025-05-07 15:22:41.563000,,,,
5269,5289,16526,A138,1.0000000000,Depo,2025-05-07 15:39:42.697000,,,,
5270,5290,16576,A138,1.0000000000,Depo,2025-05-07 15:39:44.113000,,,,
5271,5291,16709,A164,1.0000000000,Depo,2025-05-07 15:39:49.690000,,,,
5272,5292,17089,A031,1.0000000000,Depo,2025-05-07 16:06:44.670000,,,,
5273,5293,16720,A066,1.0000000000,yulya,2025-05-07 18:13:44.883000,,,,
5274,5294,16531,A033,1.0000000000,yulya,2025-05-07 19:04:25.723000,,,,
