Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar,kgid
Si,N,S,8786,000304,,yulya,2024-10-15 11:35:49.633000,,2024-05-21 10:39:17,1815
Si,N,S,8789,000305,,yulya,2024-10-15 11:35:58,,2024-05-21 16:45:44,1816
Si,N,S,8790,000306,,yulya,2024-10-15 11:36:13.337000,,2024-05-23 10:36:04,1817
Si,N,S,8794,000307,,yulya,2024-05-23 11:26:04.617000,,2024-05-23 11:25:14,1818
Si,N,S,8795,000307,,yulya,2024-10-15 11:36:24.247000,,2024-05-23 12:23:00,1819
Si,N,S,8798,000308,,yulya,2024-10-15 11:36:31.717000,,2024-05-24 11:13:13,1820
Si,N,S,9785,000309,,yulya,2024-10-15 11:36:42.807000,,2024-05-27 10:21:03,1821
Si,N,S,9788,000310,,yulya,2024-10-15 11:36:53.503000,,2024-05-30 11:35:44,1822
Si,N,S,9789,000311,,yulya,2024-10-15 11:37:02.997000,,2024-05-30 11:41:30,1823
Si,N,S,9792,000312,,yulya,2024-10-15 11:37:13.513000,,2024-05-30 14:54:39,1824
Si,N,S,9794,000313,,yulya,2024-10-15 11:37:22.413000,,2024-05-30 15:49:40,1825
Si,N,S,9798,000314,,yulya,2024-10-15 11:37:31.030000,,2024-05-31 10:18:23,1826
Si,N,S,9801,000315,,yulya,2024-10-15 11:37:40.587000,,2024-05-31 16:35:18,1827
Si,N,S,9803,000316,,yulya,2024-10-15 11:37:49.353000,,2024-06-01 10:55:48,1828
Si,N,S,9804,000317,,yulya,2024-10-15 11:37:58.267000,,2024-06-01 13:27:06,1829
Si,N,S,9805,000318,,yulya,2024-10-15 11:38:08.977000,,2024-06-01 13:29:15,1830
Si,N,S,9806,000319,,yulya,2024-10-15 11:41:48.407000,,2024-06-01 13:34:30,1831
Si,N,S,10808,000320,,yulya,2024-10-15 11:41:58.800000,,2024-06-03 10:42:37,1832
Si,N,S,10812,000321,,yulya,2024-10-15 11:42:09.487000,,2024-06-03 15:17:54,1833
Si,N,S,10818,000322,,yulya,2024-10-15 11:42:21.290000,,2024-06-04 12:25:49,1834
Si,N,S,10821,000323,,yulya,2024-10-15 11:42:31.013000,,2024-06-05 12:50:30,1835
Si,N,S,10824,000324,,yulya,2024-10-15 11:42:41.207000,,2024-06-05 19:11:25,1836
Si,N,S,10827,000325,,yulya,2024-10-15 11:42:49.763000,,2024-06-06 12:20:46,1837
Si,N,S,10828,000326,,yulya,2024-10-15 11:42:59.800000,,2024-06-10 13:26:44,1838
Si,N,S,10830,000327,,yulya,2024-10-15 11:43:08.177000,,2024-06-24 10:03:27,1839
Si,N,S,10831,000328,,yulya,2024-10-15 11:43:18.760000,,2024-06-24 10:21:37,1840
Si,N,S,10836,000329,,yulya,2024-10-15 11:43:28.257000,,2024-06-24 12:55:43,1841
Si,N,S,10838,000330,,yulya,2024-10-15 11:43:37.567000,,2024-06-24 14:01:15,1842
Si,N,S,10841,000331,,yulya,2024-06-24 18:02:37.493000,,2024-06-24 16:49:45,1843
Si,N,S,10842,000331,,yulya,2024-10-15 11:43:46.020000,,2024-06-24 18:06:54,1844
Si,N,S,10843,000332,,yulya,2024-10-15 11:44:09.827000,,2024-06-25 09:50:25,1845
Si,N,S,10845,000333,,yulya,2024-10-15 11:44:18.520000,,2024-06-25 12:14:42,1846
Si,N,S,10846,000334,,yulya,2024-10-15 11:44:27.550000,,2024-06-25 12:21:24,1847
Si,N,S,10847,000335,,yulya,2024-10-15 11:44:38.190000,,2024-06-25 16:09:14,1848
Si,N,S,10848,000336,,yulya,2024-10-15 11:44:46.233000,,2024-06-28 12:52:36,1849
Si,N,S,10850,000337,,yulya,2024-10-15 11:44:57.723000,,2024-07-01 10:39:26,1850
Si,N,S,10851,000338,,yulya,2024-10-15 11:45:06.457000,,2024-07-01 14:39:15,1851
Si,N,S,10852,000339,,yulya,2024-10-15 11:45:15.740000,,2024-07-01 14:55:46,1852
Si,N,S,10883,000340,,yulya,2024-10-15 11:45:28.367000,,2024-07-02 13:58:19,1853
Si,N,S,10907,000341,,yulya,2024-10-15 11:45:38.547000,,2024-07-02 17:48:04,1854
Si,N,S,10908,000342,,yulya,2024-10-15 11:45:47.417000,,2024-07-03 13:40:58,1855
Si,N,S,10924,000343,,yulya,2024-10-15 11:45:56.247000,,2024-07-03 16:13:54,1856
Si,N,S,10931,000344,,yulya,2024-10-15 11:46:05.853000,,2024-07-04 13:22:39,1857
Si,N,S,10933,000345,,yulya,2024-10-15 11:46:15.290000,,2024-07-04 14:45:25,1858
Si,N,S,10935,000346,,yulya,2024-10-15 11:46:25.273000,,2024-07-04 14:53:20,1859
Si,N,S,10937,000347,,yulya,2024-10-15 11:46:36.587000,,2024-07-04 17:01:16,1860
Si,N,S,10938,000348,,yulya,2024-10-15 11:46:45.710000,,2024-07-04 18:44:08,1861
Si,N,S,10939,000349,,yulya,2024-10-15 11:46:57.067000,,2024-07-08 12:42:26,1862
Si,N,S,10940,000350,,yulya,2024-10-15 11:47:06.343000,,2024-07-08 13:15:57,1863
Si,N,S,10941,000351,,yulya,2024-10-15 11:47:14.463000,,2024-07-09 11:53:56,1864
Si,N,S,10942,000352,,yulya,2024-10-15 11:47:23.950000,,2024-07-09 15:45:30,1865
Si,N,S,10943,000353,,yulya,2024-10-15 11:47:32.083000,,2024-07-09 16:15:13,1866
Si,N,S,10949,000354,,yulya,2024-10-15 11:47:41.190000,,2024-07-09 17:25:31,1867
Si,N,S,11941,000355,,yulya,2024-10-15 11:47:52.043000,,2024-07-09 19:57:04,1868
Si,N,S,11942,000356,,yulya,2024-10-15 11:48:01.263000,,2024-07-10 12:08:47,1869
Si,N,S,11943,000357,,yulya,2024-10-15 11:48:12.860000,,2024-07-10 12:20:28,1870
Si,N,S,11991,000358,,yulya,2024-10-15 11:48:21.387000,,2024-07-10 15:47:16,1871
Si,N,S,11992,000359,,yulya,2024-10-15 11:48:31.117000,,2024-07-10 15:59:17,1872
Si,N,S,11993,000360,,yulya,2024-10-15 11:48:39.760000,,2024-07-11 12:06:40,1873
Si,N,S,11994,000361,,yulya,2024-10-15 11:48:52.357000,,2024-07-11 16:29:21,1874
Si,N,S,12003,000362,,yulya,2024-10-15 11:49:00.920000,,2024-07-11 17:14:54,1875
Si,N,S,12004,000363,,yulya,2024-10-15 11:49:09.860000,,2024-07-11 18:23:07,1876
Si,N,S,12005,000364,,yulya,2024-10-15 11:49:19.590000,,2024-07-12 11:51:14,1877
Si,N,S,12006,000365,,yulya,2024-10-15 11:49:28.147000,,2024-07-12 12:52:35,1878
Si,N,S,12022,000366,,yulya,2024-10-15 11:49:40.733000,,2024-07-12 17:59:40,1879
Si,N,S,12023,000367,,yulya,2024-10-15 11:49:48.440000,,2024-07-15 10:47:22,1880
Si,N,S,12024,000368,,yulya,2024-10-15 11:49:57.140000,,2024-07-15 11:23:28,1881
Si,N,S,12025,000369,,yulya,2024-10-15 11:50:05.313000,,2024-07-15 14:13:36,1882
Si,N,S,12026,000370,,yulya,2024-10-15 11:50:13.267000,,2024-07-15 15:19:53,1883
Si,N,S,12038,000371,,yulya,2024-10-15 11:50:23.070000,,2024-07-16 15:15:52,1884
Si,N,S,12074,000372,,yulya,2024-10-15 11:50:33.360000,,2024-07-16 19:03:27,1885
Si,N,S,12075,000373,,yulya,2024-10-15 11:50:43.980000,,2024-07-17 11:09:07,1886
Si,N,S,12086,000374,,yulya,2024-10-15 11:50:53.947000,,2024-07-17 16:54:33,1887
Si,N,S,12087,000375,,yulya,2024-10-15 11:51:02.147000,,2024-07-17 17:55:36,1888
Si,N,S,12088,000376,,yulya,2024-10-15 11:51:10.913000,,2024-07-18 12:28:31,1889
Si,N,S,12089,000377,,yulya,2024-10-15 11:51:20.490000,,2024-07-19 10:57:46,1890
Si,N,S,12090,000378,,yulya,2024-10-15 11:51:28.993000,,2024-07-19 13:20:13,1891
Si,N,S,12091,000379,,yulya,2024-10-15 11:51:39.187000,,2024-07-19 14:08:09,1892
Si,N,S,12092,000380,,yulya,2024-10-15 11:51:48.557000,,2024-07-19 14:17:02,1893
Si,N,S,12093,000381,,yulya,2024-10-15 11:51:56.487000,,2024-07-22 09:38:34,1894
Si,N,S,12103,000382,,yulya,2024-10-15 11:52:08.757000,,2024-07-22 10:23:09,1895
Si,N,S,12133,000383,,yulya,2024-10-15 11:52:18.520000,,2024-07-22 14:45:32,1896
Si,N,S,12134,000384,,yulya,2024-10-15 11:52:27.107000,,2024-07-23 10:48:55,1897
Si,N,S,12155,000385,,yulya,2024-10-15 11:52:35.957000,,2024-07-23 13:46:30,1898
Si,N,S,12157,000386,,yulya,2024-10-15 11:52:46.057000,,2024-07-23 17:17:15,1899
Si,N,S,12158,000387,,yulya,2024-10-15 11:52:54.040000,,2024-07-23 17:19:56,1900
Si,N,S,12159,000388,,yulya,2024-10-15 11:53:01.597000,,2024-07-24 12:09:41,1901
Si,N,S,12160,000389,,yulya,2024-10-15 11:53:10.690000,,2024-07-24 13:15:54,1902
Si,N,S,12161,000390,,yulya,2024-10-15 11:53:18.397000,,2024-07-24 13:51:23,1903
Si,N,S,12162,000391,,yulya,2024-10-15 11:53:26.903000,,2024-07-24 15:25:32,1904
Si,N,S,12163,000392,,yulya,2024-10-15 11:53:35.860000,,2024-07-24 17:13:29,1905
Si,N,S,12164,000393,,yulya,2024-10-15 11:53:43.940000,,2024-07-24 17:41:58,1906
Si,N,S,12165,000394,,yulya,2024-10-15 11:54:18.143000,,2024-07-25 12:08:30,1907
Si,N,S,12166,000395,,yulya,2024-10-15 11:54:26.947000,,2024-07-25 13:02:11,1908
Si,N,S,12167,000396,,yulya,2024-10-15 11:54:36.397000,,2024-07-25 14:06:00,1909
Si,N,S,12232,000397,,yulya,2024-10-15 11:54:44.723000,,2024-07-26 11:44:17,1910
Si,N,S,12233,000398,,yulya,2024-10-15 11:54:52.600000,,2024-07-26 12:19:28,1911
Si,N,S,12234,000399,,yulya,2024-10-15 11:55:00.260000,,2024-07-26 12:46:27,1912
Si,N,S,12235,000400,,yulya,2024-10-15 11:55:08.117000,,2024-07-29 10:41:34,1913
Si,N,S,12256,000401,,yulya,2024-10-15 11:55:16.847000,,2024-07-29 13:12:17,1914
Si,N,S,12257,000402,,yulya,2024-10-15 11:55:26.980000,,2024-07-29 17:27:48,1915
Si,N,S,12258,000403,,yulya,2024-10-15 11:55:35.397000,,2024-07-29 19:15:45,1916
Si,N,S,12259,000404,,yulya,2024-10-15 11:55:44.590000,,2024-07-29 20:40:55,1917
Si,N,S,12260,000405,,yulya,2024-10-15 11:55:52.370000,,2024-07-29 21:02:37,1918
Si,N,S,12261,000406,,yulya,2024-10-15 11:55:59.853000,,2024-07-30 09:21:41,1919
Si,N,S,12268,000407,,yulya,2024-10-15 11:56:09.147000,,2024-07-30 11:49:45,1920
Si,N,S,12269,000408,,yulya,2024-10-15 11:56:19.727000,,2024-07-30 12:13:51,1921
Si,N,S,12270,000409,,yulya,2024-10-15 11:56:28.117000,,2024-07-30 15:27:12,1922
Si,N,S,12271,000410,,yulya,2024-10-15 11:56:36.567000,,2024-07-30 16:38:04,1923
Si,N,S,12272,000411,,yulya,2024-07-30 18:38:22.110000,,2024-07-30 17:15:08,1924
Si,N,S,12273,000412,,yulya,2024-10-15 11:56:46.223000,,2024-07-30 17:30:43,1925
Si,N,S,12274,000413,,yulya,2024-10-15 11:56:55.547000,,2024-07-30 17:41:54,1926
Si,N,S,12275,000414,,yulya,2024-10-15 11:57:24.333000,,2024-07-31 12:36:06,1927
Si,N,S,12276,000415,,yulya,2024-10-15 11:57:32.890000,,2024-07-31 14:08:53,1928
Si,N,S,12277,000416,,yulya,2024-10-15 11:57:40.543000,,2024-08-01 10:45:01,1929
Si,N,S,12278,000417,,yulya,2024-10-15 11:57:48.210000,,2024-08-01 11:11:32,1930
Si,N,S,12279,000418,,yulya,2024-10-15 11:57:57.660000,,2024-08-01 12:19:52,1931
Si,N,S,12296,000419,,yulya,2024-10-15 11:58:06.350000,,2024-08-01 14:20:23,1932
Si,N,S,13293,000420,,yulya,2024-10-15 11:58:14.123000,,2024-08-01 18:37:53,1933
Si,N,S,13294,000421,,yulya,2024-10-15 11:58:22.447000,,2024-08-02 09:41:07,1934
Si,N,S,13295,000422,,yulya,2024-10-15 11:58:29.640000,,2024-08-02 13:56:33,1935
Si,N,S,13296,000423,,yulya,2024-10-15 11:58:37.563000,,2024-08-02 15:50:36,1936
Si,N,S,14294,000424,,yulya,2024-10-15 11:58:45.707000,,2024-08-05 10:09:45,1937
Si,N,S,14295,000425,,yulya,2024-10-15 11:58:53.950000,,2024-08-05 11:18:23,1938
Si,N,S,14296,000426,,yulya,2024-10-15 11:59:04.193000,,2024-08-05 13:12:13,1939
Si,N,S,14297,000427,,yulya,2024-10-15 11:59:11.997000,,2024-08-05 13:15:00,1940
Si,N,S,14298,000428,,yulya,2024-10-15 11:59:19.387000,,2024-08-05 13:19:55,1941
Si,N,S,14299,000429,,yulya,2024-10-15 11:59:27.883000,,2024-08-05 13:48:41,1942
Si,N,S,14300,000430,,yulya,2024-10-15 11:59:37.410000,,2024-08-05 14:52:11,1943
Si,N,S,14301,000431,,yulya,2024-08-05 17:01:53.550000,,2024-08-05 16:47:27,1944
Si,N,S,14302,000431,,yulya,2024-10-15 11:59:46.640000,,2024-08-05 17:01:53,1945
Si,N,S,14338,000432,,yulya,2024-10-15 11:59:56.480000,,2024-08-06 09:54:56,1946
Si,N,S,14347,000433,,yulya,2024-10-15 12:00:04.890000,,2024-08-06 15:27:21,1947
Si,N,S,14348,000434,,yulya,2024-10-15 12:00:14.240000,,2024-08-06 16:40:47,1948
Si,N,S,14349,000435,,yulya,2024-10-15 12:00:22.337000,,2024-08-07 09:42:12,1949
Si,N,S,14391,000436,,yulya,2024-10-15 12:00:30.573000,,2024-08-07 12:11:52,1950
Si,N,S,14392,000437,,yulya,2024-10-15 12:00:39.310000,,2024-08-07 13:05:52,1951
Si,N,S,14395,000438,,yulya,2024-10-15 12:00:46.683000,,2024-08-07 16:58:17,1952
Si,N,S,14396,000439,,yulya,2024-10-15 12:00:55.500000,,2024-08-07 18:34:05,1953
Si,N,S,14397,000440,,yulya,2024-10-15 12:01:04.403000,,2024-08-08 11:17:09,1954
Si,N,S,14398,000441,,yulya,2024-10-15 12:01:12.873000,,2024-08-08 11:53:12,1955
Si,N,S,14399,000442,,yulya,2024-10-15 12:01:21.103000,,2024-08-08 14:09:00,1956
Si,N,S,14400,000443,,yulya,2024-10-15 12:01:28.853000,,2024-08-08 14:42:14,1957
Si,N,S,14401,000444,,yulya,2024-10-15 12:01:37.260000,,2024-08-08 15:59:59,1958
Si,N,S,14402,000445,,yulya,2024-10-15 12:01:44.560000,,2024-08-08 19:21:49,1959
Si,N,S,14403,000446,,yulya,2024-10-15 12:01:51.643000,,2024-08-12 10:04:26,1960
Si,N,S,14404,000447,,yulya,2024-10-15 12:02:00.963000,,2024-08-12 10:09:11,1961
Si,N,S,14405,000448,,yulya,2024-10-15 12:02:11.370000,,2024-08-12 10:14:24,1962
Si,N,S,14406,000449,,yulya,2024-10-15 12:02:19.840000,,2024-08-12 13:02:11,1963
Si,N,S,15439,000450,,yulya,2024-10-15 12:02:30.500000,,2024-08-12 15:21:35,1964
Si,N,S,15440,000451,,yulya,2024-10-15 12:02:38.760000,,2024-08-12 17:32:02,1965
Si,N,S,15441,000452,,yulya,2024-10-15 12:02:47.407000,,2024-08-12 18:16:02,1966
Si,N,S,15442,000453,,yulya,2024-10-15 12:02:57.167000,,2024-08-12 18:23:17,1967
Si,N,S,15443,000454,,yulya,2024-10-15 12:03:13.280000,,2024-08-12 19:45:04,1968
Si,N,S,15444,000455,,yulya,2024-10-15 12:03:22.700000,,2024-08-13 10:31:35,1969
Si,N,S,15445,000456,,yulya,2024-10-15 12:03:30.927000,,2024-08-13 11:47:53,1970
Si,N,S,15446,000457,,yulya,2024-10-15 12:03:39.657000,,2024-08-13 15:11:56,1971
Si,N,S,15447,000458,,yulya,2024-10-15 12:03:50.063000,,2024-08-13 17:44:41,1972
Si,N,S,16444,000459,,yulya,2024-08-14 11:22:11.013000,,2024-08-14 10:40:11,1973
Si,N,S,16445,000459,,yulya,2024-10-15 12:04:05.323000,,2024-08-14 13:55:47,1974
Si,N,S,17444,000460,,yulya,2024-10-15 12:04:13.447000,,2024-08-15 10:55:20,1975
Si,N,S,17445,000461,,yulya,2024-10-15 12:04:20.970000,,2024-08-15 12:08:35,1976
Si,N,S,17446,000462,,yulya,2024-10-15 12:04:28.823000,,2024-08-15 12:38:11,1977
Si,N,S,17447,000463,,yulya,2024-10-15 12:04:37.300000,,2024-08-15 15:15:39,1978
Si,N,S,17448,000464,,yulya,2024-10-15 12:04:45.230000,,2024-08-15 16:40:18,1979
Si,N,S,17449,000465,,yulya,2024-10-15 12:04:52.797000,,2024-08-15 17:40:11,1980
Si,N,S,17450,000466,,yulya,2024-08-16 13:50:15.303000,,2024-08-16 12:55:47,1981
Si,N,S,17451,000466,,yulya,2024-10-15 12:05:00.040000,,2024-08-16 14:00:34,1982
Si,N,S,17452,000467,,yulya,2024-10-15 12:05:08.600000,,2024-08-16 17:30:24,1983
Si,N,S,17453,000468,,yulya,2024-10-15 12:05:19.103000,,2024-08-19 13:36:49,1984
Si,N,S,17454,000469,,yulya,2024-10-15 12:05:26.997000,,2024-08-19 14:48:51,1985
Si,N,S,17455,000470,,yulya,2024-10-15 12:05:34.703000,,2024-08-19 15:03:30,1986
Si,N,S,17456,000471,,yulya,2024-10-15 12:05:45.070000,,2024-08-19 16:02:56,1987
Si,N,S,17457,000472,,yulya,2024-10-15 12:08:07.820000,,2024-08-19 18:02:18,1988
Si,N,S,17458,000473,,yulya,2024-10-15 12:08:16.070000,,2024-08-19 18:22:41,1989
Si,N,S,17459,000474,,yulya,2024-08-20 12:58:17.443000,,2024-08-20 12:48:23,1990
Si,N,S,17498,000474,,yulya,2024-10-15 12:08:57.930000,,2024-08-20 18:24:14,1991
Si,N,S,17507,000475,,yulya,2024-10-15 12:09:06.570000,,2024-08-20 19:39:50,1992
Si,N,S,17532,000464,,yulya,2024-09-02 14:14:48.890000,,2024-08-15 16:40:18,1993
Si,N,S,17572,000476,,yulya,2024-10-15 12:09:20.467000,,2024-08-22 17:10:33,1994
Si,N,S,17644,000477,,yulya,2024-10-15 12:09:33.960000,,2024-08-26 12:03:16,1995
Si,N,S,17653,000478,,yulya,2024-10-15 12:09:42.547000,,2024-08-26 14:19:15,1996
Si,N,S,17654,000479,,yulya,2024-10-15 12:09:49.927000,,2024-08-26 14:24:07,1997
Si,N,S,17660,000480,,yulya,2024-10-15 12:09:57.367000,,2024-08-26 15:27:58,1998
Si,N,S,17661,000481,,yulya,2024-10-15 12:10:06.033000,,2024-08-27 09:45:48,1999
Si,N,S,17664,000482,,yulya,2024-08-27 11:57:20.643000,,2024-08-27 11:54:54,2000
Si,N,S,17668,000482,,yulya,2024-10-15 12:10:14.373000,,2024-08-28 12:01:49,2001
Si,N,S,17670,000483,,yulya,2024-10-15 12:10:31.820000,,2024-08-28 12:05:10,2002
Si,N,S,17672,000484,,yulya,2024-10-15 12:10:39.440000,,2024-08-28 12:20:27,2003
Si,N,S,18668,000485,,yulya,2024-10-15 18:14:53.593000,,2024-08-29 16:44:46,2004
Si,N,S,18669,000486,,yulya,2024-10-15 18:15:01.257000,,2024-08-29 16:57:52,2005
Si,N,S,18670,000487,,yulya,2024-10-15 18:15:09.767000,,2024-08-29 17:09:50,2006
Si,N,S,19682,000488,,yulya,2024-10-15 18:15:18.640000,,2024-08-30 13:31:23,2007
Si,N,S,19683,000489,,yulya,2024-10-15 18:15:26.497000,,2024-08-30 15:43:59,2008
Si,N,S,19684,000490,,yulya,2024-10-15 18:15:38.130000,,2024-08-30 16:07:51,2009
Si,N,S,19685,000491,,yulya,2024-10-15 18:15:46.220000,,2024-08-30 18:41:27,2010
Si,N,S,20668,000492,,yulya,2024-10-15 18:15:56.380000,,2024-08-30 19:23:12,2011
Si,N,S,20669,000493,,yulya,2024-10-15 18:16:06.187000,,2024-08-30 19:28:22,2012
Si,N,S,20674,000494,,yulya,2024-10-15 18:16:13.750000,,2024-09-02 12:56:57,2013
Si,N,S,20680,000487,,yulya,2024-09-02 14:15:32.907000,,2024-08-29 17:09:50,2014
Si,N,S,20684,000487,,yulya,2024-09-02 14:45:26.167000,,2024-08-29 17:09:50,2015
Si,N,S,20706,000495,,yulya,2024-10-15 18:16:22.417000,,2024-09-03 13:34:16,2016
Si,N,S,20707,000496,,yulya,2024-10-15 18:16:31.553000,,2024-09-03 14:52:55,2017
Si,N,S,20708,000497,,yulya,2024-09-03 18:53:36.447000,,2024-09-03 18:51:33,2018
Si,N,S,20709,000497,,yulya,2024-09-03 18:58:54.857000,,2024-09-03 18:54:22,2019
Si,N,S,20710,000497,,yulya,2024-10-15 18:16:39.453000,,2024-09-04 10:28:33,2020
Si,N,S,20711,000498,,yulya,2024-10-15 18:16:48.620000,,2024-09-04 10:54:21,2021
Si,N,S,20768,000499,,yulya,2024-10-15 18:16:59.447000,,2024-09-04 18:37:01,2022
Si,N,S,20769,000500,,yulya,2024-10-15 18:17:07.710000,,2024-09-05 13:22:56,2023
Si,N,S,20770,000501,,yulya,2024-10-15 18:17:15.583000,,2024-09-10 17:35:48,2024
Si,N,S,20771,000502,,yulya,2024-10-15 18:17:25.720000,,2024-09-11 10:35:51,2025
Si,N,S,20772,000503,,yulya,2024-10-15 18:17:34.060000,,2024-09-11 11:04:39,2026
Si,N,S,20773,000504,,yulya,2024-10-15 18:17:43.327000,,2024-09-11 11:07:19,2027
Si,N,S,20774,000505,,yulya,2024-10-15 18:17:51.207000,,2024-09-11 11:26:18,2028
Si,N,S,20775,000506,,yulya,2024-10-15 18:17:58.787000,,2024-09-11 13:25:12,2029
Si,N,S,20776,000507,,yulya,2024-10-15 18:18:06.850000,,2024-09-12 14:23:17,2030
Si,N,S,20777,000508,,yulya,2024-10-15 18:18:16.830000,,2024-09-12 14:30:48,2031
Si,N,S,20778,000509,,yulya,2024-10-15 18:18:24.687000,,2024-09-13 11:08:31,2032
Si,N,S,20779,000510,,yulya,2024-10-15 18:18:32.197000,,2024-09-13 11:16:25,2033
Si,N,S,20790,000503,,yulya,2024-09-13 13:36:37.823000,,2024-09-11 11:04:39,2034
Si,N,S,20799,000497,,yulya,2024-09-13 13:36:47.843000,,2024-09-04 10:28:33,2035
Si,N,S,20848,000499,,yulya,2024-09-13 16:55:31.427000,,2024-09-04 18:37:01,2036
Si,N,S,20868,000511,,yulya,2024-10-15 18:18:41.023000,,2024-09-19 11:43:49,2037
Si,N,S,20869,000512,,yulya,2024-10-15 18:18:53.960000,,2024-09-19 12:15:36,2038
Si,N,S,20870,000513,,yulya,2024-10-15 18:19:00.887000,,2024-09-19 12:43:34,2039
Si,N,S,20871,000514,,yulya,2024-10-15 18:19:10.167000,,2024-09-19 14:29:46,2040
Si,N,S,20872,000515,,yulya,2024-10-15 18:19:17.700000,,2024-09-19 15:31:06,2041
Si,N,S,20873,000516,,yulya,2024-10-15 18:19:26.367000,,2024-09-19 16:52:03,2042
Si,N,S,20874,000517,,yulya,2024-10-15 18:19:34.173000,,2024-09-20 12:02:39,2043
Si,N,S,20888,000515,,yulya,2024-10-03 14:25:50.460000,,2024-09-19 15:31:06,2044
Si,N,S,20895,000511,,yulya,2024-09-27 13:53:35.420000,,2024-09-19 11:43:49,2045
Si,N,S,20903,000518,,yulya,2024-10-15 18:19:43.993000,,2024-09-20 17:25:28,2046
Si,N,S,20907,000519,,yulya,2024-10-15 18:19:51.953000,,2024-09-23 13:58:58,2047
Si,N,S,20911,000520,,yulya,2024-10-15 18:20:00.420000,,2024-09-23 18:39:55,2048
Si,N,S,20914,000488,,yulya,2024-09-24 15:12:17.260000,,2024-08-30 13:31:23,2049
Si,N,S,20925,000471,,yulya,2024-10-03 14:25:24.163000,,2024-08-19 16:02:56,2050
Si,N,S,20930,000521,,yulya,2024-10-15 18:20:12.250000,,2024-09-24 16:28:27,2051
Si,N,S,20931,000522,,yulya,2024-10-15 18:20:22.327000,,2024-09-24 16:31:27,2052
Si,N,S,20932,000523,,yulya,2024-10-16 15:16:57.917000,,2024-09-24 17:17:49,2053
Si,N,S,20935,000524,,yulya,2024-10-16 15:17:11.550000,,2024-09-25 11:53:29,2054
Si,N,S,20936,000525,,yulya,2024-10-16 15:17:21.017000,,2024-09-25 13:22:48,2055
Si,N,S,20937,000526,,yulya,2024-10-16 15:17:30.040000,,2024-09-25 13:29:41,2056
Si,N,S,20938,000527,,yulya,2024-10-16 15:17:38.187000,,2024-09-25 15:33:10,2057
Si,N,S,20939,000528,,yulya,2024-10-16 15:17:46.480000,,2024-09-25 17:25:55,2058
Si,N,S,20954,000528,,yulya,2024-09-27 13:53:20.210000,,2024-09-25 17:25:55,2059
Si,N,S,20992,000535,,yulya,2024-10-15 11:07:54.797000,,2024-09-30 14:33:57,2060
Si,N,S,21039,000551,,yulya,2024-10-15 09:45:52.257000,,2024-10-14 13:39:45,2061
Si,N,S,22185,000615,,yulya,2024-12-19 13:26:36.363000,,2024-12-19 13:25:06,2380
Si,N,S,22186,000615,,yulya,2024-12-19 13:29:52.407000,,2024-12-19 13:26:37,2381
Si,N,S,22530,000666,,yulya,2025-03-06 11:38:14.640000,,2025-01-28 09:47:33,2463
Si,N,S,22617,000677,,yulya,2025-01-30 14:20:08.537000,,2025-01-30 13:49:43,2419
Si,N,S,22744,000707,,yulya,2025-03-18 18:41:14.190000,,2025-02-07 11:40:43,2475
Si,N,S,22933,000718,,yulya,2025-03-06 11:37:59.390000,,2025-02-11 18:31:12,2462
Si,N,S,23331,000777,,yulya,2025-04-29 11:17:11.973000,,2025-03-06 11:47:25,2513
Si,N,S,23543,000809,,yulya,2025-03-19 10:11:50.280000,,2025-03-18 18:14:15,2476
Si,N,S,23560,000813,,yulya,2025-03-20 10:09:25.040000,,2025-03-19 16:21:12,2479
Si,N,S,23748,000861,,yulya,2025-04-14 12:40:27.083000,,2025-04-14 11:19:50,2495
Si,N,S,23801,000875,,yulya,2025-04-29 11:17:30.353000,,2025-04-18 11:38:36,2514
Si,N,S,23862,000894,,yulya,2025-04-30 14:10:30.090000,,2025-04-29 15:27:43,2521
Si,N,S,23913,000908,,yulya,2025-05-30 10:10:38.173000,,2025-05-05 17:20:36,2540
Si,N,S,23958,000921,,yulya,2025-05-19 10:12:02.377000,,2025-05-12 11:10:52,2533
Si,N,S,24030,000947,,yulya,2025-05-22 13:13:21.933000,,2025-05-22 13:09:16,2535
SK,,,0,       077- 640,,yulya,2024-07-26 11:15:18.047000,,2024-07-26 00:00:00,2062
SK,,,0,006- 8889,,yulya,2024-07-04 12:36:37.457000,,2024-05-31 00:00:00,2063
SK,,,0,012- 504,,yulya,2024-06-12 13:48:58.803000,,2024-06-12 00:00:00,2064
SK,,,0,023-9213,,yulya,2024-10-24 14:15:13.673000,,2024-10-24 00:00:00,2102
SK,,,0,043 232,,yulya,2024-10-31 15:35:18.073000,,2024-01-30 00:00:00,2282
SK,,,0,043-267,,yulya,2024-11-15 11:01:28.540000,,2024-11-15 00:00:00,2357
SK,,,0,072- 02,,yulya,2024-12-06 12:51:05.407000,,2024-11-28 00:00:00,2367
SK,,,0,072- 503-1,,yulya,2024-07-02 18:59:40.963000,,2024-07-02 00:00:00,2065
SK,,,0,072- 9771,,yulya,2025-04-18 16:06:46.230000,,2025-04-18 00:00:00,2503
SK,,,0,072-615,,yulya,2024-11-22 12:47:42.560000,,2024-11-22 00:00:00,2359
SK,,,0,072-678,,yulya,2024-11-22 13:23:07.620000,,2024-11-22 00:00:00,2360
