Modul,MOption,CheckValue,Tanim,Typex,Valuex,EditTypeX,PWinCaption,PTable,PRField,PRFields,PRFieldsValues,Katalog,PassChar,DBName
FatFis,EF_MUSU,,E-Faturalarda cari için kullanılacak UNVAN formatı? (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EF_MUSU,,E-Faturalarda cari için kullanılacak UNVAN formatı? (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EF_MUSU,,E-Faturalarda cari için kullanılacak UNVAN formatı? (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EF_MUSU,,E-Faturalarda cari için kullanılacak UNVAN formatı? (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EF_MUSU,,E-Faturalarda cari için kullanılacak UNVAN formatı? (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EF_Onek,,E-Fatura numaraları için 3 harfli ön ek : ,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EF_Onek,ECB,E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EF_Onek,KRG,E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EF_Onek,CBN,E-Fatura numaraları için 3 harfli ön ek :  (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EF_Onek,KRG,E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EF_Onek,KRG,E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EF_Onek,KRG,E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EF_Onek,KRG,E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EF_Onek,,E-Fatura numaraları için 3 harfli ön ek :  (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EF_Onekea,,E-Arşiv numaraları için 3 harfli ön ek : ,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EF_Onekea,ACB,E-Arşiv numaraları için 3 harfli ön ek :  (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EF_Onekea,KRA,E-Arşiv numaraları için 3 harfli ön ek :  (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EF_Onekea,CBA,E-Arşiv numaraları için 3 harfli ön ek :  (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EF_Onekea,KRA,E-Arşiv numaraları için 3 harfli ön ek :  (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EF_Onekea,KRA,E-Arşiv numaraları için 3 harfli ön ek :  (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EF_Onekea,KRA,E-Arşiv numaraları için 3 harfli ön ek :  (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EF_Onekea,KRA,E-Arşiv numaraları için 3 harfli ön ek :  (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EF_Onekea,,E-Arşiv numaraları için 3 harfli ön ek :  (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EF_PassWord,,Özel entegratörünüze ait şifreniz,Edit,,txt,,,,,,,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,Park2019.,Özel entegratörünüze ait şifreniz (Antrepo20),Edit,,txt,,,,,,Antrepo20,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,,Özel entegratörünüze ait şifreniz (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,Park2019.,Özel entegratörünüze ait şifreniz (Cabani20),Edit,,txt,,,,,,Cabani20,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,,Özel entegratörünüze ait şifreniz (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,,Özel entegratörünüze ait şifreniz (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,,Özel entegratörünüze ait şifreniz (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,,Özel entegratörünüze ait şifreniz (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,*,KORGUNYAZILIM2310
FatFis,EF_PassWord,,Özel entegratörünüze ait şifreniz (Uretim20),Edit,,txt,,,,,,Uretim20,*,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı?,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EF_SII,,E-Faturalarda stok için yazılacak SellersItemIdentification formatı? (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EF_SKT,0,Gelen/Giden E-Faturaların XML verisinin sistemde tutulacağı azami gün sayısı,Edit,,num,,,,,,,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Tanim,E-Faturalarda stok için yazılacak tanım formatı?,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Skod Tanim RTanim FSTanim BTanim,E-Faturalarda stok için yazılacak tanım formatı? (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Tanim,E-Faturalarda stok için yazılacak tanım formatı? (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Skod Tanim RTanim FSTanim,E-Faturalarda stok için yazılacak tanım formatı? (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Tanim,E-Faturalarda stok için yazılacak tanım formatı? (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Tanim,E-Faturalarda stok için yazılacak tanım formatı? (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Tanim,E-Faturalarda stok için yazılacak tanım formatı? (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EF_STanim2,Tanim,E-Faturalarda stok için yazılacak tanım formatı? (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EF_STanim2,,E-Faturalarda stok için yazılacak tanım formatı? (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EF_UBLVer,2.1,E-Fatura dokümanı UBL versiyonu?,ComboBox,2.0&2.1,,,,,,,,,KORGUNYAZILIM2310
FatFis,EF_UserName,,Özel entegratörünüze ait kullanıcı adınız,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EF_UserName,antrepomagazacilik,Özel entegratörünüze ait kullanıcı adınız (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EF_UserName,,Özel entegratörünüze ait kullanıcı adınız (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EF_UserName,cabani,Özel entegratörünüze ait kullanıcı adınız (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EF_UserName,,Özel entegratörünüze ait kullanıcı adınız (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EF_UserName,,Özel entegratörünüze ait kullanıcı adınız (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EF_UserName,,Özel entegratörünüze ait kullanıcı adınız (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EF_UserName,,Özel entegratörünüze ait kullanıcı adınız (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EF_UserName,,Özel entegratörünüze ait kullanıcı adınız (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFAdrLokBaz,Evet,E-Fatura ve E-Arşiv faturalarında adres lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFAutoInDocument,Karsilastirma Tablosu,Otomatik E-Fatura alımında kulllanılacak sistem ?,ComboBox,Karsilastirma Tablosu,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFCariAmountShow,Hayir,E-Fatura da notlar kısmında Cari Bakiye gösterilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFDefaultDir,\\KorgunApp\Korgun\EFatura\,E-Fatura lisans ve konfigürasyon dosyaları için dizin,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFFaturaBankaBilgi,Hayir,Fatura içerisinde seçilen banka bilgileri e-fatura taslağında not kısmında görüntülensin  mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFGelenSKodOzKod,OzKod1,Gelen E-Fatura içeri alımlarında eşleştirilen stok/hizmet kodu hangi özel kod alanında tutulsun ?,ComboBox,OzKod1&OzKod2&OzKod3,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFGelProductCode,StokTanimParametre,Gelen e-fatura içeri alımında ürün kodunun alınacağı yer?,ComboBox,StokTanimParametre&SellersItemIdentification&BuyersItemIdentification,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımnında ek ücret kalemler için hizmet kodu ne olsun? ,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımınnda ek ücret kalemler için hizmet kodu ne olsun?  (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımnında ek ücret kalemler için hizmet kodu ne olsun?  (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımınnda ek ücret kalemler için hizmet kodu ne olsun?  (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımnında ek ücret kalemler için hizmet kodu ne olsun?  (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımnında ek ücret kalemler için hizmet kodu ne olsun?  (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımınnda ek ücret kalemler için hizmet kodu ne olsun?  (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımınnda ek ücret kalemler için hizmet kodu ne olsun?  (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EFHizmetFatOtherPay,,Gelen e-fatura içeri alımınnda ek ücret kalemler için hizmet kodu ne olsun?  (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,IHR,İhracat E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,KIG,İhracat E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,CBI,İhracat E-Fatura numaraları için 3 harfli ön ek :  (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,KIG,İhracat E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,KIG,İhracat E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,KIG,İhracat E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,KIG,İhracat E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EFIhracat_Onek,,İhracat E-Fatura numaraları için 3 harfli ön ek :  (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,\\KorgunApp\Korgun\EFatura\Antrepo_Ihracat.xslt,İhracat E-Fatura görüntülemek için .xslt dosyası (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,İhracat E-Fatura görüntülemek için .xslt dosyası (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,\\KorgunApp\Korgun\EFatura\Cabani_Ihracat.xslt,İhracat E-Fatura görüntülemek için .xslt dosyası (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,İhracat E-Fatura görüntülemek için .xslt dosyası (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,İhracat E-Fatura görüntülemek için .xslt dosyası (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,C:\1910\efatura\generalea.xslt,İhracat E-Fatura görüntülemek için .xslt dosyası (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,C:\1910\efatura\generalea.xslt,İhracat E-Fatura görüntülemek için .xslt dosyası (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EFIhracatxsltea,,İhracat E-Fatura görüntülemek için .xslt dosyası (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFIhrTeslimYerOzKod,OzKod10,"İhracat e-fatura ""Teslim/Bedel Ödeme Yeri alanı hangi fatura özel kod alanından alınsın ?",ComboBox,OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&OzKod6&OzKod7&OzKod8&OzKod9&OzKod10,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFKatalogBaz,Evet,E-Fatura parametreleri katalog bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFKoliTopVstoNote,Hayir,E-Fatura da Asorti toplamı not kısmında görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFMenseiOzKod,,İhracat/Mikro ihracat E-Fatura oluşturulurken Stok menşei bilgisi stok kartının hangi özel kod alanından alınsın ?,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,MIA,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,KMI,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,MIC,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,KMI,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,KMI,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,KMI,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,KMI,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EFMicroIhracat_Onek,,Mikro İhracat E-Fatura numaraları için 3 harfli ön ek :  (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,\\KorgunApp\Korgun\EFatura\Antrepo_Arsiv-mikro.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,\\KorgunApp\Korgun\EFatura\Antrepo_Arsiv-mikro.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,C:\1910\efatura\generalea.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,C:\1910\efatura\generalea.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EFMicroIhracatxsltea,\\KorgunApp\Korgun\EFatura\Antrepo_Arsiv-mikro.xslt,Mikro İhracat E-Fatura görüntülemek için .xslt dosyası (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFNettenTasiyiciUnvan,,E-Arşiv faturalarda gönderiyi taşıyanın Adı Soyadı/Unvanı bilgisi,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFNettenTasiyiciVKN,,E-Arşiv faturalarda gönderiyi taşıyanın VKN/TCKN bilgisi,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFNettenWebAdres,http://www.,İnternetten yapılan satışların yapıldığı web adresi,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFNote,</cbc:Note><cbc:Note>,E-Faturalar için not alanı,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFOnay,Evet,E-Fatura onay sistemini kullanmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFPdfDownloadDir,\\KorgunApp\Korgun\EFGelenPdf\,Gelen E-Fatura pdf dosyalarının indireleceği dizin,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFPdfFileNameOp,ETTN,Gönderilen e-fatura indirilen pdf dosyaları için dosya adı ne olsun ?,ComboBox,ETTN&FaturaNo,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFPdfUpDownloadDir,\\KorgunApp\Korgun\EFGidenPdf\,Gönderilen E-Fatura pdf dosyalarının indireleceği dizin,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFRowNote,OzKod1,E-Fatura/E-İrsaliye için satır not alanı,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFSevkAdres,Hayir,E-Fatura da gösterilecek sevkiyat adresi ,ComboBox,Hayir&Adres1&Adres2,,,,,,,,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ?,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EFSipNoOzKod,,E-Fatura oluşturulurken Sipariş numarası bilgisi faturanın hangi özel kod alanından alınsın ? (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ?,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM2310
FatFis,EFSipTarOzKod,,E-Fatura oluşturulurken Sipariş Tarihi bilgisi faturanın hangi özel kod alanından alınsın ? (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM2310
FatFis,EFSonid,1,E-Fatura Son Numara,Edit,,txt,,,,,,,,KORGUNYAZILIM2310
FatFis,EFSonid,1,E-Fatura Son Numara (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM2310
FatFis,EFSonid,1,E-Fatura Son Numara (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM2310
FatFis,EFSonid,1,E-Fatura Son Numara (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM2310
FatFis,EFSonid,1,E-Fatura Son Numara (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM2310
