SevkNo,SevkTip,SevkTur,SevkTar,GCount,Location,SendLocation,ReturnSite,BelgeNo,HarTar,Durum,GeriDonMsj,SevkSekil,SevkNum,insUN,insDT,updUN,updDT,SevkAdres,SevkAdresAdi,CreaterApp,kgid,insApp,updApp
1652,g,gt,2025-04-07 00:00:00,0,LN001,LN001,AAZB,,2025-04-07 00:00:00,,,,,Nurcan,2025-04-07 10:10:44.413000,Yasar,2025-04-08 12:47:58.530000,,,,1652,KGShop,KGShop
1653,g,gt,2025-04-07 00:00:00,0,LN001,LN001,DSM,,2025-04-07 00:00:00,*,,,,Nurcan,2025-04-07 15:26:07.013000,MUAZ,2025-04-07 20:34:37.097000,,,,1653,KGShop,KGShop
1654,g,gt,2025-04-07 00:00:00,0,LN001,LN001,DSM,,2025-04-07 00:00:00,*,,,,Nurcan,2025-04-07 15:31:32.467000,MUAZ,2025-04-07 20:34:54.840000,,,,1654,KGShop,KGShop
1655,g,gt,2025-04-07 00:00:00,0,LN001,LN001,DSM,,2025-04-07 00:00:00,*,,,,Nurcan,2025-04-07 15:38:07.537000,MUAZ,2025-04-07 20:35:04.377000,,,,1655,KGShop,KGShop
1656,g,gt,2025-04-07 00:00:00,0,LN001,LN001,AAZB,,2025-04-07 00:00:00,,,,,Nurcan,2025-04-07 22:03:15.480000,Yasar,2025-04-07 23:09:04.320000,,,,1656,KGShop,KGShop
1657,g,gt,2025-04-08 00:00:00,0,LN001,,DSM,,2025-04-08 00:00:00,*,,,,Zeki,2025-04-08 10:15:52.940000,MUAZ,2025-04-08 16:56:33.290000,,,,1657,KGShop,KGShop
1658,g,gt,2025-04-08 00:00:00,0,LN001,LN001,DSM,,2025-04-08 00:00:00,*,,,,Zeki,2025-04-08 10:22:24.497000,MUAZ,2025-04-08 16:56:44.307000,,,,1658,KGShop,KGShop
1659,g,gt,2025-04-08 00:00:00,0,LN001,LN001,AAZB,,2025-04-08 00:00:00,*,,,,Nurcan,2025-04-08 18:38:21.813000,Yasar,2025-04-09 19:02:57.967000,,,,1659,KGShop,KGShop
1660,g,gt,2025-04-09 00:00:00,0,LN001,LN001,DSM,,2025-04-09 00:00:00,*,,,,Nurcan,2025-04-09 12:06:40.450000,MUAZ,2025-04-09 17:14:41.613000,,,,1660,KGShop,KGShop
1661,g,gt,2025-04-09 00:00:00,0,LN001,LN001,AAZB,,2025-04-09 00:00:00,,,,,Nurcan,2025-04-09 12:22:24.620000,Yasar,2025-04-09 17:54:05.373000,,,,1661,KGShop,KGShop
1662,g,gt,2025-04-09 00:00:00,0,LN001,LN001,AAZB,,2025-04-09 00:00:00,*,,,,Nurcan,2025-04-09 18:19:15.263000,Yasar,2025-04-09 19:03:19.987000,,,,1662,KGShop,KGShop
1663,g,gt,2025-04-10 00:00:00,0,LN001,LN001,DSM,,2025-04-10 00:00:00,*,,,,Nurcan,2025-04-10 13:18:24.567000,MUAZ,2025-04-10 19:20:17.403000,,,,1663,KGShop,KGShop
1664,g,gt,2025-04-10 00:00:00,0,LN001,LN001,DSM,,2025-04-10 00:00:00,*,,,,Nurcan,2025-04-10 13:25:18.800000,MUAZ,2025-04-10 19:20:27.967000,,,,1664,KGShop,KGShop
1665,g,gt,2025-04-11 00:00:00,0,LN001,LN001,DSM,,2025-04-11 00:00:00,*,,,,Nurcan,2025-04-11 15:01:34.203000,MUAZ,2025-04-11 19:21:10.340000,,,,1665,KGShop,KGShop
1666,g,gt,2025-04-11 00:00:00,0,LN001,LN001,DSM,,2025-04-11 00:00:00,*,,,,Nurcan,2025-04-11 15:03:45.213000,MUAZ,2025-04-11 19:21:01.900000,,,,1666,KGShop,KGShop
1667,g,gt,2025-04-11 00:00:00,0,LN001,LN001,DSM,,2025-04-11 00:00:00,*,,,,Nurcan,2025-04-11 15:06:49.643000,MUAZ,2025-04-11 19:20:53.397000,,,,1667,KGShop,KGShop
1668,g,gt,2025-04-11 00:00:00,0,LN001,LN001,DSM,,2025-04-11 00:00:00,*,,,,Nurcan,2025-04-11 15:09:03.633000,MUAZ,2025-04-11 19:20:44.643000,,,,1668,KGShop,KGShop
1669,g,gt,2025-04-11 00:00:00,0,LN001,LN001,DSM,,2025-04-11 00:00:00,*,,,,Nurcan,2025-04-11 15:11:54.917000,MUAZ,2025-04-11 19:20:34.437000,,,,1669,KGShop,KGShop
1670,g,gt,2025-04-12 00:00:00,0,LN001,LN001,DSM,,2025-04-12 00:00:00,*,,,,Nurcan,2025-04-12 11:34:45.930000,MUAZ,2025-04-12 16:07:58.827000,,,,1670,KGShop,KGShop
1671,g,gt,2025-04-12 00:00:00,0,LN001,LN001,DSM,,2025-04-12 00:00:00,*,,,,Nurcan,2025-04-12 11:36:41.960000,MUAZ,2025-04-12 16:07:50.667000,,,,1671,KGShop,KGShop
1672,g,gt,2025-04-13 00:00:00,0,LN001,LN001,DSM,,2025-04-13 00:00:00,*,,,,Zeki,2025-04-13 14:49:14.110000,Yasar,2025-04-14 12:19:26.553000,,,,1672,KGShop,KGShop
1673,g,gt,2025-04-14 00:00:00,0,LN001,LN001,AAZB,,2025-04-14 00:00:00,,,,,Yasar,2025-04-14 09:49:11.027000,Yasar,2025-04-14 10:18:38.453000,,,,1673,KGShop,KGShop
1674,g,gt,2025-04-14 00:00:00,0,LN001,LN001,AAZB,,2025-04-14 00:00:00,,,,,Nurcan,2025-04-14 11:15:16.353000,Nurcan,2025-04-14 12:25:14.893000,,,,1674,KGShop,KGShop
1675,g,gt,2025-04-14 00:00:00,0,LN001,LN001,DSM,,2025-04-14 00:00:00,*,,,,Nurcan,2025-04-14 11:30:25.753000,MUAZ,2025-04-14 17:28:23.247000,,,,1675,KGShop,KGShop
1676,g,gt,2025-04-14 00:00:00,0,LN001,LN001,DSM,,2025-04-14 00:00:00,*,,,,Nurcan,2025-04-14 11:32:24.590000,MUAZ,2025-04-14 17:28:13.383000,,,,1676,KGShop,KGShop
1677,g,gt,2025-04-14 00:00:00,0,LN001,LN001,DSM,,2025-04-14 00:00:00,*,,,,Nurcan,2025-04-14 11:35:05.887000,MUAZ,2025-04-14 17:27:20.253000,,,,1677,KGShop,KGShop
1678,g,gt,2025-04-14 00:00:00,0,LN001,LN001,DSM,,2025-04-14 00:00:00,*,,,,Nurcan,2025-04-14 11:41:09.110000,MUAZ,2025-04-14 17:27:07.710000,,,,1678,KGShop,KGShop
1679,g,gt,2025-04-14 00:00:00,0,LN001,LN001,DSM,,2025-04-14 00:00:00,*,,,,Nurcan,2025-04-14 11:52:11.603000,MUAZ,2025-04-14 17:26:58.753000,,,,1679,KGShop,KGShop
1680,g,gt,2025-04-14 00:00:00,0,LN001,LN001,DSM,,2025-04-14 00:00:00,*,,,,Nurcan,2025-04-14 11:58:26.840000,MUAZ,2025-04-14 17:26:51.217000,,,,1680,KGShop,KGShop
1681,g,gt,2025-04-14 00:00:00,0,LN001,LN001,DSM,,2025-04-14 00:00:00,*,,,,Nurcan,2025-04-14 15:40:02.787000,MUAZ,2025-04-14 17:26:36,,,,1681,KGShop,KGShop
1682,g,gt,2025-04-15 00:00:00,0,LN001,LN001,DSM,,2025-04-15 00:00:00,*,,,,Nurcan,2025-04-15 12:58:29.333000,MUAZ,2025-04-15 18:09:20.077000,,,,1682,KGShop,KGShop
1683,g,gt,2025-04-16 00:00:00,0,LN001,LN001,AAZB,,2025-04-16 00:00:00,,,,,Nurcan,2025-04-16 09:20:21.463000,Yasar,2025-04-16 11:50:22.140000,,,,1683,KGShop,KGShop
1684,g,gt,2025-04-16 00:00:00,0,LN001,LN001,DSM,,2025-04-16 00:00:00,,,,,Nurcan,2025-04-16 14:21:10.583000,Yasar,2025-04-16 18:21:30.960000,,,,1684,KGShop,KGShop
1685,g,gt,2025-04-16 00:00:00,0,LN001,LN001,DSM,,2025-04-16 00:00:00,,,,,Nurcan,2025-04-16 14:26:16.200000,Yasar,2025-04-16 18:21:42.993000,,,,1685,KGShop,KGShop
1686,g,gt,2025-04-17 00:00:00,0,LN001,LN001,AAZB,,2025-04-17 00:00:00,,,,,Nurcan,2025-04-17 10:40:19.463000,Nurcan,2025-04-17 11:27:35.193000,,,,1686,KGShop,KGShop
1687,g,gt,2025-04-17 00:00:00,0,LN001,LN001,AAZB,,2025-04-17 00:00:00,,,,,Nurcan,2025-04-17 11:29:03.937000,Nurcan,2025-04-17 12:54:29.260000,,,,1687,KGShop,KGShop
1688,g,gt,2025-04-17 00:00:00,0,LN001,LN001,DSM,,2025-04-17 00:00:00,*,,,,Nurcan,2025-04-17 12:54:40.910000,MUAZ,2025-04-17 16:49:17.150000,,,,1688,KGShop,KGShop
1689,g,gt,2025-04-17 00:00:00,0,LN001,LN001,AAZB,,2025-04-17 00:00:00,,,,,Nurcan,2025-04-17 12:59:10.537000,Yasar,2025-04-17 16:55:49.393000,,,,1689,KGShop,KGShop
1690,g,gt,2025-04-17 00:00:00,0,LN001,LN001,AAZB,,2025-04-17 00:00:00,,,,,Nurcan,2025-04-17 14:27:06.187000,Nurcan,2025-04-17 14:35:43.580000,,,,1690,KGShop,KGShop
1691,g,gt,2025-04-17 00:00:00,0,LN001,LN001,AAZB,,2025-04-17 00:00:00,,,,,Nurcan,2025-04-17 17:03:55.350000,Nurcan,2025-04-17 17:17:35.673000,,,,1691,KGShop,KGShop
1692,g,gt,2025-04-17 00:00:00,0,LN001,LN001,AAZB,,2025-04-17 00:00:00,,,,,Nurcan,2025-04-17 17:18:12.500000,Yasar,2025-04-17 20:12:15.623000,,,,1692,KGShop,KGShop
1693,g,gt,2025-04-18 00:00:00,0,LN001,LN001,DSM,,2025-04-18 00:00:00,*,,,,Nurcan,2025-04-18 15:34:34.423000,MUAZ,2025-04-18 19:17:55.507000,,,,1693,KGShop,KGShop
1694,g,gt,2025-04-18 00:00:00,0,LN001,LN001,DSM,,2025-04-18 00:00:00,*,,,,Nurcan,2025-04-18 15:39:39.800000,MUAZ,2025-04-18 19:17:45.743000,,,,1694,KGShop,KGShop
1695,g,gt,2025-04-18 00:00:00,0,LN001,LN001,AAZB,,2025-04-18 00:00:00,,,,,Nurcan,2025-04-18 18:44:08.340000,Nurcan,2025-04-18 18:48:18.800000,,,,1695,KGShop,KGShop
1696,g,gt,2025-04-18 00:00:00,0,LN001,LN001,AAZB,,2025-04-18 00:00:00,,,,,Nurcan,2025-04-18 19:05:30.223000,Nurcan,2025-04-18 19:21:42.660000,,,,1696,KGShop,KGShop
1697,g,gt,2025-04-18 00:00:00,0,LN001,LN001,AAZB,,2025-04-18 00:00:00,,,,,Nurcan,2025-04-18 19:20:54.457000,Nurcan,2025-04-18 19:23:52.400000,,,,1697,KGShop,KGShop
1698,g,gt,2025-04-19 00:00:00,0,LN001,LN001,DSM,,2025-04-19 00:00:00,*,,,,Nurcan,2025-04-19 09:36:28.510000,MUAZ,2025-04-19 16:38:16.623000,,,,1698,KGShop,KGShop
1699,g,gt,2025-04-19 00:00:00,0,LN001,LN001,AAZB,,2025-04-19 00:00:00,,,,,Nurcan,2025-04-19 10:35:12.683000,Nurcan,2025-04-19 11:37:24.217000,,,,1699,KGShop,KGShop
1700,g,gt,2025-04-19 00:00:00,0,LN001,LN001,AAZB,,2025-04-19 00:00:00,,,,,Nurcan,2025-04-19 16:01:21.383000,Nurcan,2025-04-19 16:55:00.890000,,,,1700,KGShop,KGShop
1701,g,gt,2025-04-19 00:00:00,0,LN001,LN001,AAZB,,2025-04-19 00:00:00,,,,,Nurcan,2025-04-19 16:55:41.587000,Nurcan,2025-04-19 17:12:45.287000,,,,1701,KGShop,KGShop
1702,g,gt,2025-04-19 00:00:00,0,LN001,LN001,AAZB,,2025-04-19 00:00:00,,,,,Nurcan,2025-04-19 17:13:16.350000,Nurcan,2025-04-19 17:37:45.710000,,,,1702,KGShop,KGShop
1703,g,gt,2025-04-19 00:00:00,0,LN001,LN001,AAZB,,2025-04-19 00:00:00,,,,,Nurcan,2025-04-19 17:37:56.760000,Nurcan,2025-04-21 10:57:25.490000,,,,1703,KGShop,KGShop
1704,g,gt,2025-04-21 00:00:00,0,LN001,LN001,AAZB,,2025-04-21 00:00:00,,,,,Nurcan,2025-04-21 12:31:06.900000,Nurcan,2025-04-22 10:01:10.653000,,,,1704,KGShop,KGShop
1705,g,gt,2025-04-21 00:00:00,0,LN001,LN001,DSM,,2025-04-21 00:00:00,*,,,,Nurcan,2025-04-21 13:34:24.110000,MUAZ,2025-04-21 19:09:42.910000,,,,1705,KGShop,KGShop
1706,g,gt,2025-04-21 00:00:00,0,LN001,LN001,DSM,,2025-04-21 00:00:00,*,,,,Nurcan,2025-04-21 13:37:31.660000,MUAZ,2025-04-21 19:09:51.910000,,,,1706,KGShop,KGShop
1707,g,gt,2025-04-21 00:00:00,0,LN001,LN001,DSM,,2025-04-21 00:00:00,*,,,,Nurcan,2025-04-21 13:43:26.273000,MUAZ,2025-04-21 19:09:59.317000,,,,1707,KGShop,KGShop
1708,g,gt,2025-04-21 00:00:00,0,LN001,LN001,AAZB,,2025-04-21 00:00:00,,,,,Nurcan,2025-04-21 14:01:25.727000,Nurcan,2025-04-21 19:32:15.180000,,,,1708,KGShop,KGShop
1709,g,gt,2025-04-22 00:00:00,0,LN001,LN001,AAZB,,2025-04-22 00:00:00,,,,,Nurcan,2025-04-22 13:49:21.073000,Nurcan,2025-04-22 14:26:13.127000,,,,1709,KGShop,KGShop
1710,g,gt,2025-04-22 00:00:00,0,LN001,LN001,DSM,,2025-04-22 00:00:00,*,,,,Nurcan,2025-04-22 14:37:53.153000,MUAZ,2025-04-22 18:43:51.270000,,,,1710,KGShop,KGShop
1711,g,gt,2025-04-22 00:00:00,0,LN001,LN001,DSM,,2025-04-22 00:00:00,*,,,,Nurcan,2025-04-22 14:44:42.613000,MUAZ,2025-04-22 18:43:58.867000,,,,1711,KGShop,KGShop
1712,g,gt,2025-04-22 00:00:00,0,LN001,LN001,DSM,,2025-04-22 00:00:00,*,,,,Nurcan,2025-04-22 14:47:36.977000,MUAZ,2025-04-22 18:44:06.143000,,,,1712,KGShop,KGShop
1713,g,gt,2025-04-23 00:00:00,0,LN001,LN001,AAZB,,2025-04-23 00:00:00,,,,,Nurcan,2025-04-23 10:02:08.190000,Nurcan,2025-04-23 15:31:34.740000,,,,1713,KGShop,KGShop
1714,g,gt,2025-04-23 00:00:00,0,LN001,LN001,DSM,,2025-04-23 00:00:00,*,,,,Nurcan,2025-04-23 15:31:49.130000,MUAZ,2025-04-23 19:14:22.383000,,,,1714,KGShop,KGShop
1715,g,gt,2025-04-23 00:00:00,0,LN001,LN001,AAZB,,2025-04-23 00:00:00,,,,,Nurcan,2025-04-23 19:44:50.720000,Nurcan,2025-04-23 19:56:14.997000,,,,1715,KGShop,KGShop
1716,g,gt,2025-04-23 00:00:00,0,LN001,LN001,AAZB,,2025-04-23 00:00:00,,,,,Nurcan,2025-04-23 19:56:57.657000,Nurcan,2025-04-23 20:03:15.343000,,,,1716,KGShop,KGShop
1717,g,gt,2025-04-24 00:00:00,0,LN001,LN001,AAZB,,2025-04-24 00:00:00,,,,,Nurcan,2025-04-24 13:44:41.153000,Nurcan,2025-04-24 14:04:15.027000,,,,1717,KGShop,KGShop
1718,g,gt,2025-04-24 00:00:00,0,LN001,LN001,DSM,,2025-04-24 00:00:00,*,,,,Nurcan,2025-04-24 14:03:28.300000,MUAZ,2025-04-24 18:43:22.013000,,,,1718,KGShop,KGShop
1719,g,gt,2025-04-24 00:00:00,0,LN001,LN001,DSM,,2025-04-24 00:00:00,*,,,,Nurcan,2025-04-24 14:24:33.533000,MUAZ,2025-04-24 18:43:35.593000,,,,1719,KGShop,KGShop
1720,g,gt,2025-04-24 00:00:00,0,LN001,LN001,DSM,,2025-04-24 00:00:00,*,,,,Nurcan,2025-04-24 14:27:05.053000,MUAZ,2025-04-24 18:43:55.993000,,,,1720,KGShop,KGShop
1721,g,gt,2025-04-24 00:00:00,0,LN001,LN001,DSM,,2025-04-24 00:00:00,*,,,,Nurcan,2025-04-24 14:31:10.263000,MUAZ,2025-04-24 18:44:04.453000,,,,1721,KGShop,KGShop
1722,g,gt,2025-04-25 00:00:00,0,LN001,LN001,DSM,,2025-04-25 00:00:00,*,,,,Nurcan,2025-04-25 09:35:14.843000,MUAZ,2025-04-25 17:40:16.740000,,,,1722,KGShop,KGShop
1723,g,gt,2025-04-25 00:00:00,0,LN001,LN001,AAZB,,2025-04-25 00:00:00,,,,,Nurcan,2025-04-25 13:03:29.403000,Nurcan,2025-04-26 11:13:24.270000,,,,1723,KGShop,KGShop
1724,g,gt,2025-04-26 00:00:00,0,LN001,LN001,AAZB,,2025-04-26 00:00:00,,,,,Nurcan,2025-04-26 11:10:21.220000,Yasar,2025-04-26 11:52:54.853000,,,,1724,KGShop,KGShop
1725,g,gt,2025-04-26 00:00:00,0,LN001,LN001,DSM,,2025-04-26 00:00:00,*,,,,Nurcan,2025-04-26 12:46:37.517000,MUAZ,2025-04-26 17:50:41.347000,,,,1725,KGShop,KGShop
1726,g,gt,2025-04-26 00:00:00,0,LN001,LN001,DSM,,2025-04-26 00:00:00,*,,,,Nurcan,2025-04-26 12:49:55.477000,MUAZ,2025-04-26 17:50:32.547000,,,,1726,KGShop,KGShop
1727,g,gt,2025-04-26 00:00:00,0,LN001,LN001,AAZB,,2025-04-26 00:00:00,,,,,Nurcan,2025-04-26 14:20:05.400000,Yasar,2025-04-26 17:39:41.837000,,,,1727,KGShop,KGShop
1728,g,gt,2025-04-28 00:00:00,0,LN001,LN001,AAZB,,2025-04-28 00:00:00,,,,,Nurcan,2025-04-28 09:51:57.893000,Yasar,2025-04-28 10:48:02.533000,,,,1728,KGShop,KGShop
1729,g,gt,2025-04-28 00:00:00,0,LN001,LN001,DSM,,2025-04-28 00:00:00,*,,,,Nurcan,2025-04-28 12:33:10.630000,MUAZ,2025-04-28 17:52:15.537000,,,,1729,KGShop,KGShop
1730,g,gt,2025-04-28 00:00:00,0,LN001,LN001,DSM,,2025-04-28 00:00:00,*,,,,Nurcan,2025-04-28 12:37:13.630000,MUAZ,2025-04-28 17:52:31.250000,,,,1730,KGShop,KGShop
1731,g,gt,2025-04-28 00:00:00,0,LN001,LN001,DSM,,2025-04-28 00:00:00,*,,,,Nurcan,2025-04-28 12:40:24.667000,MUAZ,2025-04-28 17:52:45.443000,,,,1731,KGShop,KGShop
1732,g,gt,2025-04-28 00:00:00,0,LN001,LN001,AAZB,,2025-04-28 00:00:00,,,,,Nurcan,2025-04-28 17:05:26.393000,Nurcan,2025-04-28 18:51:43.757000,,,,1732,KGShop,KGShop
1733,g,gt,2025-04-28 00:00:00,0,LN001,LN001,AAZB,,2025-04-28 00:00:00,,,,,Nurcan,2025-04-28 17:14:30.920000,Nurcan,2025-04-28 18:51:49.223000,,,,1733,KGShop,KGShop
1734,g,gt,2025-04-28 00:00:00,0,LN001,LN001,AAZB,,2025-04-28 00:00:00,,,,,Nurcan,2025-04-28 18:52:22.410000,Nurcan,2025-04-29 10:02:17.620000,,,,1734,KGShop,KGShop
1735,g,gt,2025-04-29 00:00:00,0,LN001,LN001,DSM,,2025-04-29 00:00:00,*,,,,Nurcan,2025-04-29 12:51:10.513000,MUAZ,2025-04-29 16:28:55.527000,,,,1735,KGShop,KGShop
1736,g,gt,2025-04-29 00:00:00,0,LN001,LN001,DSM,,2025-04-29 00:00:00,*,,,,Nurcan,2025-04-29 12:57:03.957000,MUAZ,2025-04-29 16:28:46.130000,,,,1736,KGShop,KGShop
1737,g,gt,2025-04-29 00:00:00,0,LN001,LN001,AAZB,,2025-04-29 00:00:00,,,,,Yasar,2025-04-29 17:49:03.573000,Nurcan,2025-04-30 10:32:49.257000,,,,1737,KGShop,KGShop
1738,g,gt,2025-04-30 00:00:00,0,LN001,LN001,DSM,,2025-04-30 00:00:00,,,,,Nurcan,2025-04-30 10:26:13.323000,Nurcan,2025-04-30 16:26:14.487000,,,,1738,KGShop,KGShop
1739,g,gt,2025-04-30 00:00:00,0,LN001,LN001,DSM,,2025-04-30 00:00:00,,,,,Nurcan,2025-04-30 10:32:20.447000,Nurcan,2025-04-30 16:26:19.650000,,,,1739,KGShop,KGShop
1740,g,gt,2025-04-30 00:00:00,0,LN001,LN001,AAZB,,2025-04-30 00:00:00,,,,,Nurcan,2025-04-30 16:46:55.570000,Nurcan,2025-04-30 18:51:36.567000,,,,1740,KGShop,KGShop
1741,g,gt,2025-04-30 00:00:00,0,LN001,LN001,AAZB,,2025-04-30 00:00:00,,,,,Nurcan,2025-04-30 18:52:26.430000,Nurcan,2025-05-01 11:53:37.490000,,,,1741,KGShop,KGShop
1742,g,gt,2025-05-01 00:00:00,0,LN001,LN001,DSM,,2025-05-01 00:00:00,,,,,Nurcan,2025-05-01 11:53:23.317000,Nurcan,2025-05-02 13:08:44.177000,,,,1742,KGShop,KGShop
1743,g,gt,2025-05-02 00:00:00,0,LN001,LN001,DSM,,2025-05-02 00:00:00,*,,,,Nurcan,2025-05-02 13:10:39.357000,MUAZ,2025-05-02 19:26:49.240000,,,,1743,KGShop,KGShop
1744,g,gt,2025-05-02 00:00:00,0,LN001,LN001,DSM,,2025-05-02 00:00:00,*,,,,Nurcan,2025-05-02 13:12:27.243000,MUAZ,2025-05-02 19:26:58.203000,,,,1744,KGShop,KGShop
1745,g,gt,2025-05-03 00:00:00,0,LN001,LN001,DSM,,2025-05-03 00:00:00,*,,,,Nurcan,2025-05-03 10:23:18.463000,MUAZ,2025-05-03 15:28:27.620000,,,,1745,KGShop,KGShop
1746,g,gt,2025-05-03 00:00:00,0,LN001,LN001,AAZB,,2025-05-03 00:00:00,,,,,Nurcan,2025-05-03 11:40:13.810000,Yasar,2025-05-03 12:23:50.490000,,,,1746,KGShop,KGShop
1747,g,gt,2025-05-03 00:00:00,0,LN001,LN001,AAZB,,2025-05-03 00:00:00,,,,,Nurcan,2025-05-03 14:44:36.473000,Yasar,2025-05-03 15:39:30.703000,,,,1747,KGShop,KGShop
1748,g,gt,2025-05-04 00:00:00,0,LN001,LN001,DSM,,2025-05-04 00:00:00,,,,,Zeki,2025-05-04 13:11:07.677000,Nurcan,2025-05-05 14:16:16.540000,,,,1748,KGShop,KGShop
1749,g,gt,2025-05-05 00:00:00,0,LN001,LN001,DSM,,2025-05-05 00:00:00,*,,,,Nurcan,2025-05-05 14:15:55.690000,MUAZ,2025-05-05 18:12:09.137000,,,,1749,KGShop,KGShop
1750,g,gt,2025-05-05 00:00:00,0,LN001,LN001,AAZB,,2025-05-05 00:00:00,,,,,Yasar,2025-05-05 16:34:52.433000,Yasar,2025-05-05 17:56:08.217000,,,,1750,KGShop,KGShop
1751,g,gt,2025-05-06 00:00:00,0,LN001,LN001,DSM,,2025-05-06 00:00:00,*,,,,Nurcan,2025-05-06 15:27:43.500000,MUAZ,2025-05-06 17:22:34.437000,,,,1751,KGShop,KGShop
1752,g,gt,2025-05-06 00:00:00,0,LN001,LN001,DSM,,2025-05-06 00:00:00,*,,,,Nurcan,2025-05-06 15:31:41.457000,MUAZ,2025-05-06 17:22:25.667000,,,,1752,KGShop,KGShop
1753,g,gt,2025-05-06 00:00:00,0,LN001,LN001,AAZB,,2025-05-06 00:00:00,,,,,Nurcan,2025-05-06 15:42:05.080000,Yasar,2025-05-06 19:22:38.390000,,,,1753,KGShop,KGShop
1754,g,gt,2025-05-07 00:00:00,0,LN001,LN001,DSM,,2025-05-07 00:00:00,*,,,,Nurcan,2025-05-07 14:09:17.803000,MUAZ,2025-05-07 15:52:15.597000,,,,1754,KGShop,KGShop
1755,g,gt,2025-05-07 00:00:00,0,LN001,LN001,AAZB,,2025-05-07 00:00:00,,,,,Nurcan,2025-05-07 15:20:33.240000,Nurcan,2025-05-07 17:47:44.980000,,,,1755,KGShop,KGShop
1756,g,gt,2025-05-07 00:00:00,0,LN001,LN001,AAZB,,2025-05-07 00:00:00,,,,,Nurcan,2025-05-07 17:53:20.480000,Nurcan,2025-05-07 18:20:39.873000,,,,1756,KGShop,KGShop
1757,g,gt,2025-05-07 00:00:00,0,LN001,LN001,AAZB,,2025-05-07 00:00:00,,,,,Nurcan,2025-05-07 18:22:05.897000,Nurcan,2025-05-07 18:44:09.587000,,,,1757,KGShop,KGShop
1758,g,gt,2025-05-07 00:00:00,0,LN001,LN001,AAZB,,2025-05-07 00:00:00,,,,,Nurcan,2025-05-07 18:45:34.137000,Yasar,2025-05-07 19:15:25.470000,,,,1758,KGShop,KGShop
1759,g,gt,2025-05-08 00:00:00,0,LN001,LN001,AAZB,,2025-05-08 00:00:00,,,,,Nurcan,2025-05-08 14:54:31.240000,Nurcan,2025-05-08 15:35:27.617000,,,,1759,KGShop,KGShop
1760,g,gt,2025-05-08 00:00:00,0,LN001,LN001,DSM,,2025-05-08 00:00:00,,,,,Nurcan,2025-05-08 15:35:07.967000,Nurcan,2025-05-08 17:36:24.937000,,,,1760,KGShop,KGShop
1761,g,gt,2025-05-08 00:00:00,0,LN001,LN001,DSM,,2025-05-08 00:00:00,,,,,Nurcan,2025-05-08 15:38:46.367000,Nurcan,2025-05-08 17:36:34.923000,,,,1761,KGShop,KGShop
1762,g,gt,2025-05-08 00:00:00,0,LN001,LN001,AAZB,,2025-05-08 00:00:00,,,,,Nurcan,2025-05-08 17:44:23.390000,Yasar,2025-05-08 18:35:08.187000,,,,1762,KGShop,KGShop
1763,g,gt,2025-05-08 00:00:00,0,LN001,LN001,AAZB,,2025-05-08 00:00:00,,,,,Yasar,2025-05-08 18:11:49.473000,Yasar,2025-05-08 18:34:25.487000,,,,1763,KGShop,KGShop
1764,g,gt,2025-05-09 00:00:00,0,LN001,LN001,DSM,,2025-05-09 00:00:00,*,,,,Nurcan,2025-05-09 14:53:02.153000,MUAZ,2025-05-09 16:14:10.473000,,,,1764,KGShop,KGShop
1765,g,gt,2025-05-09 00:00:00,0,LN001,LN001,AAZB,,2025-05-09 00:00:00,,,,,Nurcan,2025-05-09 15:33:38.587000,Yasar,2025-05-09 17:58:53.993000,,,,1765,KGShop,KGShop
1766,g,gt,2025-05-09 00:00:00,0,LN001,LN001,AAZB,,2025-05-09 00:00:00,,,,,Yasar,2025-05-09 18:06:17.083000,Nurcan,2025-05-09 18:53:54.470000,,,,1766,KGShop,KGShop
1767,g,gt,2025-05-09 00:00:00,0,LN001,LN001,AAZB,,2025-05-09 00:00:00,,,,,Nurcan,2025-05-09 18:54:24.633000,Nurcan,2025-05-10 11:52:46.380000,,,,1767,KGShop,KGShop
1768,g,gt,2025-05-10 00:00:00,0,LN001,LN001,AAZB,,2025-05-10 00:00:00,,,,,Nurcan,2025-05-10 11:53:44.647000,Yasar,2025-05-10 12:42:44.513000,,,,1768,KGShop,KGShop
1769,g,gt,2025-05-10 00:00:00,0,LN001,LN001,DSM,,2025-05-10 00:00:00,*,,,,Nurcan,2025-05-10 12:04:19.297000,MUAZ,2025-05-10 14:58:41.030000,,,,1769,KGShop,KGShop
1770,g,gt,2025-05-10 00:00:00,0,LN001,LN001,AAZB,,2025-05-10 00:00:00,,,,,Nurcan,2025-05-10 15:16:42.117000,Nurcan,2025-05-10 16:05:28.687000,,,,1770,KGShop,KGShop
1771,g,gt,2025-05-10 00:00:00,0,LN001,LN001,AAZB,,2025-05-10 00:00:00,,,,,Nurcan,2025-05-10 16:06:45.543000,Nurcan,2025-05-10 17:25:22.840000,,,,1771,KGShop,KGShop
1772,g,gt,2025-05-10 00:00:00,0,LN001,LN001,AAZB,,2025-05-10 00:00:00,,,,,Nurcan,2025-05-10 17:26:42.987000,Nurcan,2025-05-10 17:44:05.633000,,,,1772,KGShop,KGShop
1773,g,gt,2025-05-10 00:00:00,0,LN001,LN001,AAZB,,2025-05-10 00:00:00,,,,,Nurcan,2025-05-10 17:45:16.580000,Nurcan,2025-05-12 11:45:46.753000,,,,1773,KGShop,KGShop
