SKOD,StokSekli,Tanim,BEDKod,StokTip,Birim,Takim,GRUPKOD,CinsKod,KARTTAR,KritikSeviye,OptimalSeviye,UreticiKodu,UMarka,SResim,KDVOran,Temin,Reyon,EanCode,OzKod1,OzKod2,OzKod3,OzKod4,OzKod5,Carpan,OTVCheck,BGrup_Kod,KGrupKod,insUN,insDT,updUN,updDT,Lotlu,Serili,OzKod6,OzKod7,OzKod8,OzKod9,OzKod10,FuarKod,OTVOran,Pasif,OzKod11,OzKod12,OzKod13,OzKod14,OzKod15,OzKod16,OzKod17,OzKod18,OzKod19,OzKod20,GTip,ModelAcma,Notu,ToleransKS,CanRezerv,SatinalmaMlyt,StokTutmaMlyt,MrpType,VERA_KISIM_ID,mrptedariktipi,OzKod21,OzKod22,OzKod23,OzKod24,OzKod25,OzKod26,OzKod27,OzKod28,OzKod29,OzKod30,OzKod31,OzKod32,OzKod33,OzKod34,OzKod35,OzKod36,OzKod37,OzKod38,OzKod39,OzKod40,OzKod41,OzKod42,OzKod43,OzKod44,OzKod45,OzKod46,OzKod47,OzKod48,OzKod49,OzKod50,kgid,insApp,updApp
LNRCNTWG7255,M,Riccon Kadın Postal Bot 00127255,ZN,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2023-05-25 19:56:43.867000,MUAZ,2025-03-26 15:59:31.090000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,,,,,,,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,,KGShop
LNRCNTWG730,M,Riccon Kadın Bot 0012730,ZN,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,C:\Resim\LNRCNTWG73060136-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2023-05-25 19:56:43.883000,MUAZ,2025-03-26 15:59:38.577000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,,,,,,,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,,KGShop
LNRCNTWG735,M,Riccon Kadın Bot 0012735,ZN,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,C:\Resim\LNRCNG7350231-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2023-05-25 19:56:43.890000,MUAZ,2025-03-26 16:00:17.723000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,,,,,,,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,,KGShop
LNRCNTWG7355,M,Riccon Kadın Kürklü Bot 00127355,ZN,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,C:\Resim\LNRCNTWG735560336-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2023-05-25 19:56:43.900000,MUAZ,2025-03-26 16:00:32.027000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,"3,6 cm",2 cm,,,,,,,,,, ,"Topuk yüksekliği;3,6 cm----Burun yüksekliği:2 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,,KGShop
LNRCNTWG7435,M,Riccon Çocuk Postal Bot 00127435,CCK,Bot & Bootie,Çift,U,002,X,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Çocuk,,Bot & Bootie,0E-10,,,,Zeki,2024-07-08 09:41:53.473000,MUAZ,2025-03-26 16:00:38.210000, , ,,,,Türkiye,E,,0E-10,,3 cm,"2,5 cm",,,,1,,,,,, ,"Topuk yüksekliği;3 cm----Burun yüksekliği:2,5 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,,KGShop
LNRCNTWG7455,M,Riccon Kadın Kar Botu 00127455,ZN,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,C:\Resim\LNRCNTWG745560136-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2023-05-25 19:56:43.917000,MUAZ,2025-03-26 16:00:44.053000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,5 cm,"3,5 cm",,,,,,,,,, ,"Topuk yüksekliği;5 cm----Burun yüksekliği:3,5 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,,KGShop
LNRCNTWG7470,M,Riccon Kadın Kar Botu 00127470,ZN,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,C:\Resim\LNRCNTWG747060236-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2023-05-25 19:56:43.923000,MUAZ,2025-03-26 16:00:50.890000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,4 cm,"2,2 cm",,,,,,,,,, ,"Topuk yüksekliği;4 cm----Burun yüksekliği:2,2 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,,KGShop
LNRCNTWG995,M,Riccon Kadın Kar Botu 0012995,ZN,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,TWG,Riccon,C:\Resim\LNRCNTWG99560136-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2023-05-25 19:56:43.930000,MUAZ,2025-03-26 16:00:57.780000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,4 cm,"2,2 cm",,,,,,,,,, ,"Topuk yüksekliği;4 cm----Burun yüksekliği:2,2 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,,KGShop
LNRCNVES121,M,Riccon Run Pro Erkek Koşu Ayakkabısı 0012121,MR,,Çift,,006,E,2022-10-07 00:00:00,,,001,Riccon,C:\Resim\LNRCNVES1210140-1.jpg,10.0000000000,2023-10-17 12:48:21.813000,,,Riccon,YM,Yetişkin,,Koşu Ayakkabısı,0E-10,,,,Zeki,2024-07-08 09:41:47.343000,Zeki,2025-03-12 15:22:38.647000,,,,,Erkek Koşu Ayakkabısı,Türkiye,E,,,,4 cm,1 cm,,,,1,,,,,,,Türkiye de üretilmiştir.;Ortapedik İç Taban; Koku ve Terleme Yapmayan İç Astar;1.sınıf Malzeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993,,
LNRCNVES128z,M,Riccon Erkek Sneaker 0012128Z,MR,Sneaker,Çift,,010,E,2022-10-07 00:00:00,0E-10,0E-10,001,Riccon,C:\Resim\LNRCNVES128z0140-1.jpg,10.0000000000,2023-10-17 12:48:21.650000,,,Riccon,YM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2024-07-08 09:41:28.543000,Zeki,2025-03-12 15:22:38.690000, , ,,,Erkek Sneaker,Türkiye,E,,0E-10,,"4,5 cm","1,2 cm",,,,1,,,,,, ,"Topuk yüksekliği;4,5 cm----Burun yüksekliği:1,2 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu spor ayakkabılar konfor ve stil için üretildi. Hafif ama dayanıklı bir malzeme karışımından üretilen Riccon erkek spor ayakkabı, ister günlük işlerinizi yaparken ister şehirde gezerken tüm gün destek sunar. Yastıklı iç taban ve dolgulu yaka yorgunluğu azaltmak için ayağınızı sararken, esnek dış taban her adımda şoku emer.İster şehrin sokaklarında geziniyor ister spor salonuna gidiyor olun, Riccon sneaker günlük görünümünüzü yükselten konfor, destek ve çok yönlü stil vaatlerini yerine getirmeyi vaat ediyor.Riccon sneaker bunu destekleyici ve atletik bir tarzda yapmanızı sağlar. Çok yönlü tasarım, ruh halinize uyacak şekilde jogger, jean ve chino pantolonlarla eşleşirken, sade renk seçenekleri ve minimal ayrıntılar kişiliğinizin parlamasını sağlar. Bu rahat ve havalı spor ayakkabıları giyin, kaldırıma çıkın ve şehri fethedin - her seferinde bir adım, mükemmel adımlarla.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,,
LNRCNVES2015,M,Riccon Erkek Sneaker 00122015,MR,Sneaker,Çift,,010,E,2022-10-07 00:00:00,0E-10,0E-10,001,Riccon,C:\Resim\LNRCNVES20150140-1.jpg,10.0000000000,2023-10-17 12:46:11.763000,,,Riccon,YM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:14.343000,Zeki,2025-03-12 15:22:38.723000, , ,,,Erkek Sneaker,Türkiye,E,,0E-10,,4 cm,"1,5 cm",,,,,,,,,, ,"Topuk yüksekliği;4 cm----Burun yüksekliği:1,5 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu spor ayakkabılar konfor ve stil için üretildi. Hafif ama dayanıklı bir malzeme karışımından üretilen Riccon erkek spor ayakkabı, ister günlük işlerinizi yaparken ister şehirde gezerken tüm gün destek sunar. Yastıklı iç taban ve dolgulu yaka yorgunluğu azaltmak için ayağınızı sararken, esnek dış taban her adımda şoku emer.İster şehrin sokaklarında geziniyor ister spor salonuna gidiyor olun, Riccon sneaker günlük görünümünüzü yükselten konfor, destek ve çok yönlü stil vaatlerini yerine getirmeyi vaat ediyor.Riccon sneaker bunu destekleyici ve atletik bir tarzda yapmanızı sağlar. Çok yönlü tasarım, ruh halinize uyacak şekilde jogger, jean ve chino pantolonlarla eşleşirken, sade renk seçenekleri ve minimal ayrıntılar kişiliğinizin parlamasını sağlar. Bu rahat ve havalı spor ayakkabıları giyin, kaldırıma çıkın ve şehri fethedin - her seferinde bir adım, mükemmel adımlarla.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,,
LNRCNVXS135,M,Riccon Tybindel Erkek Sneaker 0012135,MR,Sneaker,Çift,,010,E,2025-01-29 00:00:00,0E-10,0E-10,VXS,Riccon,,10.0000000000,2025-03-07 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-01-29 18:33:50.333000,Zeki,2025-03-12 15:22:38.743000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,KGShop,
LNRCNVXS725,M,Riccon Niknaith Unisex Sneaker 0012725,UNI,Sneaker,Çift,U,010,X,2025-01-29 00:00:00,0E-10,0E-10,VXS,Riccon,,10.0000000000,2025-03-14 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-01-29 18:33:08.377000,MUAZ,2025-03-14 16:29:18.763000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,KGShop,KGShop
LNRCNWFL4115,M,Riccon Unisex Sneaker 00124115,UNI,Sneaker,Çift,,010,X,2022-10-07 00:00:00,0E-10,0E-10,001,Riccon,C:\Resim\LNRCNWFL41150140-1.jpg,10.0000000000,2023-10-17 12:46:11.763000,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:14.347000,Zeki,2025-03-12 15:22:38.790000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,Türkiye de üretilmiştir.;Ortapedik İç Taban; Koku ve Terleme Yapmayan İç Astar;1.sınıf Malzeme,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,
LNRCNWKS1651,M,Riccon Unisex Sneaker 00121651,UNI,Sneaker,Çift,U,010,X,2022-10-07 00:00:00,0E-10,0E-10,WKS,Riccon,C:\Resim\LNRCNWKS165120136-1.jpg,10.0000000000,2025-03-27 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2024-07-08 09:41:02.170000,MUAZ,2025-03-27 17:29:50.563000, , ,,,,Türkiye,E,,0E-10,,"2,5 cm",1 cm,,,,1,,,,,, ,"Topuk yüksekliği;2,5 cm----Burun yüksekliği:1 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,KGShop
LNRCNWKS2227,M,Riccon Unisex Sneaker 00122227,UNI,Sneaker,Çift,U,010,X,2022-10-07 00:00:00,0E-10,0E-10,WKS,Riccon,C:\Resim\LNRCNWKS222720136-1.jpg,10.0000000000,2025-03-27 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:14.350000,MUAZ,2025-03-27 17:29:57.997000, , ,,,,Türkiye,E,,0E-10,,"2,5 cm","1,8 cm",,,,,,,,,, ,"Topuk yüksekliği;2,5 cm----Burun yüksekliği:1,8 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,KGShop
LNRCNWKS23331,M,Riccon Erkek Sneaker 001223331,MR,Sneaker,Çift,U,010,E,2022-10-07 00:00:00,0E-10,0E-10,WKS,Riccon,C:\Resim\LNRCNWKS233310240-1.jpg,10.0000000000,2025-03-27 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:14.353000,MUAZ,2025-03-27 17:30:05.953000, , ,,,Erkek Sneaker,Türkiye,E,,0E-10,,"3,1 cm",2 cm,,,,,,,,,, ,"Topuk yüksekliği;3,1 cm----Burun yüksekliği:2 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu spor ayakkabılar konfor ve stil için üretildi. Hafif ama dayanıklı bir malzeme karışımından üretilen Riccon erkek spor ayakkabı, ister günlük işlerinizi yaparken ister şehirde gezerken tüm gün destek sunar. Yastıklı iç taban ve dolgulu yaka yorgunluğu azaltmak için ayağınızı sararken, esnek dış taban her adımda şoku emer.İster şehrin sokaklarında geziniyor ister spor salonuna gidiyor olun, Riccon sneaker günlük görünümünüzü yükselten konfor, destek ve çok yönlü stil vaatlerini yerine getirmeyi vaat ediyor.Riccon sneaker bunu destekleyici ve atletik bir tarzda yapmanızı sağlar. Çok yönlü tasarım, ruh halinize uyacak şekilde jogger, jean ve chino pantolonlarla eşleşirken, sade renk seçenekleri ve minimal ayrıntılar kişiliğinizin parlamasını sağlar. Bu rahat ve havalı spor ayakkabıları giyin, kaldırıma çıkın ve şehri fethedin - her seferinde bir adım, mükemmel adımlarla.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,KGShop
LNRCNWKS2381,M,Riccon Erkek Sneaker 00122381,MR,Sneaker,Çift,U,010,E,2022-10-07 00:00:00,0E-10,0E-10,WKS,Riccon,C:\Resim\LNRCNWKS23810140-1.jpg,10.0000000000,2025-03-27 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:14.353000,MUAZ,2025-03-27 17:30:12.907000, , ,,,Erkek Sneaker,Türkiye,E,,0E-10,,"4,5 cm","0,6 cm",,,,,,,,,, ,"Topuk yüksekliği;4,5 cm----Burun yüksekliği:0,6 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu spor ayakkabılar konfor ve stil için üretildi. Hafif ama dayanıklı bir malzeme karışımından üretilen Riccon erkek spor ayakkabı, ister günlük işlerinizi yaparken ister şehirde gezerken tüm gün destek sunar. Yastıklı iç taban ve dolgulu yaka yorgunluğu azaltmak için ayağınızı sararken, esnek dış taban her adımda şoku emer.İster şehrin sokaklarında geziniyor ister spor salonuna gidiyor olun, Riccon sneaker günlük görünümünüzü yükselten konfor, destek ve çok yönlü stil vaatlerini yerine getirmeyi vaat ediyor.Riccon sneaker bunu destekleyici ve atletik bir tarzda yapmanızı sağlar. Çok yönlü tasarım, ruh halinize uyacak şekilde jogger, jean ve chino pantolonlarla eşleşirken, sade renk seçenekleri ve minimal ayrıntılar kişiliğinizin parlamasını sağlar. Bu rahat ve havalı spor ayakkabıları giyin, kaldırıma çıkın ve şehri fethedin - her seferinde bir adım, mükemmel adımlarla.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,KGShop
LNRCNWND007,M,Riccon Kadın Sneaker 0012007,ZN,Sneaker,Çift,U,010,K,2022-10-07 00:00:00,0E-10,0E-10,WND,Riccon,C:\Resim\LNRCNWND00720536-1.jpg,10.0000000000,2025-03-28 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:14.357000,MUAZ,2025-03-28 16:05:20.453000, , ,,,Kadın Sneaker,Türkiye,E,,0E-10,,,,,,,,,,,,, ,Ortapedik İç Taban; Koku ve Terleme Yapmayan İç Astar; Soğuğa ve suya dayanıklı malzeme;Kaymayan taban; 1.sınıf Malzeme;Türkiye de üretilmiştir,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,,KGShop
