BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1487199357,LNRCNKMK1398110,10,Z003,*,,,,6618,Mürüvvet,2025-03-26 09:45:20.980000,KGShop,,,
1487199358,LNRCNKMK1398110,1,Z003,*,,,,6619,Mürüvvet,2025-03-26 09:45:24.930000,KGShop,,,
1487199359,LNRCNKMK1398110,48,Z003,*,,,,6620,Mürüvvet,2025-03-26 09:45:28.710000,KGShop,,,
1487199360,LNRCNKMK1398124,196,Z003,*,,,,6621,Mürüvvet,2025-03-26 09:46:04.640000,KGShop,,,
1487199361,LNRCNKMK1398124,1,Z003,*,,,,6622,Mürüvvet,2025-03-26 09:46:09.090000,KGShop,,,
1487199362,LNRCNKMK1398124,10,Z003,*,,,,6623,Mürüvvet,2025-03-26 09:46:14.080000,KGShop,,,
1487199363,LNRCNKMK1398124,48,Z003,*,,,,6624,Mürüvvet,2025-03-26 09:46:17.703000,KGShop,,,
1487199364,LNRCNKZZ600,9,KLAS,*,,,,6625,Rumeysa,2025-03-27 12:37:56.050000,KGShop,,,
1487199365,LNRCNKMBR124,66,Z006,*,,,,6626,Rumeysa,2025-03-27 12:56:47.557000,KGShop,,,
1487199366,LNRCNKMBR124,547,Z006,*,,,,6627,Rumeysa,2025-03-27 12:56:53.990000,KGShop,,,
1487199367,LNRCNKMBR020,548,4,*,,,,6628,Rumeysa,2025-03-27 13:00:03.910000,KGShop,,,
1487199368,LNRCNKLDS93,455,Z003,*,,,,6629,Rumeysa,2025-03-27 13:26:11.917000,KGShop,,,
1487199369,LNRCNKBYZ250,196,Z003,*,,,,6630,Rumeysa,2025-03-27 13:38:22.307000,KGShop,,,
1487199370,LNRCNKBYZ250,9,Z003,*,,,,6631,Rumeysa,2025-03-27 13:38:26.613000,KGShop,,,
1487199371,LNRCNKBYZ250,671,Z003,*,,,,6632,Rumeysa,2025-03-27 13:38:31.093000,KGShop,,,
1487199372,LNRCNKBYZ250,1,KLAS,*,,,,6633,Rumeysa,2025-03-27 13:38:35.593000,KGShop,,,
1487199373,LNRCNKBYZ250,48,Z003,*,,,,6634,Rumeysa,2025-03-27 13:38:39.497000,KGShop,,,
1487199374,LNRCNKSTR301,454,4,*,,,,6635,Rumeysa,2025-03-27 13:42:37.710000,KGShop,,,
1487199375,LNRCNKMBR124,46,Z003,*,,,,6636,Mürüvvet,2025-04-05 17:01:57.420000,KGShop,,,
1487199376,LNRCNKESR8302,377,Z003,*,,,,6637,Nurcan,2025-04-11 15:22:21.613000,KGShop,,,
1487199377,LNRCNKESR8302,572,Z003,*,,,,6638,Nurcan,2025-04-11 15:22:26.853000,KGShop,,,
1487199378,LNRCNKESR8302,46,Z003,*,,,,6639,Nurcan,2025-04-11 15:22:30.563000,KGShop,,,
1487199379,LNRCNKESR8302,233,Z003,*,,,,6640,Nurcan,2025-04-11 15:22:34.943000,KGShop,,,
1487199380,LNRCNKESR8302,548,Z003,*,,,,6641,Nurcan,2025-04-11 15:22:39.030000,KGShop,,,
1487199381,LNRCNKESR8306,377,Z003,*,,,,6642,Nurcan,2025-04-11 15:23:37.200000,KGShop,,,
1487199382,LNRCNKESR8306,572,Z003,*,,,,6643,Nurcan,2025-04-11 15:23:41.570000,KGShop,,,
1487199383,LNRCNKESR8306,46,Z003,*,,,,6644,Nurcan,2025-04-11 15:23:46.703000,KGShop,,,
1487199384,LNRCNKESR8306,233,Z003,*,,,,6645,Nurcan,2025-04-11 15:23:51.193000,KGShop,,,
1487199385,LNRCNKESR8306,548,Z003,*,,,,6646,Nurcan,2025-04-11 15:23:54.983000,KGShop,,,
1487199386,LNRCNKESR106,377,Z003,*,,,,6647,Nurcan,2025-04-11 15:26:47.940000,KGShop,,,
1487199387,LNRCNKESR106,572,Z003,*,,,,6648,Nurcan,2025-04-11 15:26:52.923000,KGShop,,,
1487199388,LNRCNKESR106,46,Z003,*,,,,6649,Nurcan,2025-04-11 15:26:57.260000,KGShop,,,
1487199389,LNRCNKESR106,233,Z003,*,,,,6650,Nurcan,2025-04-11 15:27:01.213000,KGShop,,,
1487199390,LNRCNKESR106,548,Z003,*,,,,6651,Nurcan,2025-04-11 15:27:06.920000,KGShop,,,
1487199391,LNRCNKVT348,46,KLAS,*,,,,6652,Nurcan,2025-04-12 10:20:09.783000,KGShop,,,
1487199392,LNRCNKVT348,46,3539,*,,,,6653,Nurcan,2025-04-12 10:21:20.517000,KGShop,,,
1487199393,LNRCNKETL78,479,Z003,*,,,,6654,Nurcan,2025-04-12 11:33:49.010000,KGShop,,,
1487199394,LNRCNKSVR1015,196,Z003,*,,,,6655,Nurcan,2025-04-12 12:40:16.377000,KGShop,,,
1487199395,LNRCNKMSN503,46,Z003,*,,,,6656,Nurcan,2025-04-12 17:43:26.567000,KGShop,,,
1487199396,LNRCNKLDS93,370,Z003,*,,,,6657,Nurcan,2025-04-12 18:01:14.097000,KGShop,,,
1487199397,LNRCNACT4541,78,U36,*,,,,6658,Mürüvvet,2025-04-15 16:18:29.113000,KGShop,,,
1487199398,LNRCNACT4541,78,U37,*,,,,6659,Mürüvvet,2025-04-15 16:21:03.207000,KGShop,,,
1487199399,LNRCNACT4541,78,U38,*,,,,6660,Mürüvvet,2025-04-15 16:21:42.517000,KGShop,,,
1487199400,LNRCNACT4541,78,U39,*,,,,6661,Mürüvvet,2025-04-15 16:22:26.627000,KGShop,,,
1487199401,LNRCNACT4541,78,U40,*,,,,6662,Mürüvvet,2025-04-15 16:49:46.007000,KGShop,,,
1487199402,LNRCNACT4541,78,U41,*,,,,6663,Mürüvvet,2025-04-15 16:53:00.163000,KGShop,,,
1487199403,LNRCNACT4541,78,U42,*,,,,6664,Mürüvvet,2025-04-15 16:53:36.160000,KGShop,,,
1487199404,LNRCNACT4541,78,U43,*,,,,6665,Mürüvvet,2025-04-15 16:54:07.093000,KGShop,,,
1487199405,LNRCNACT4541,78,U44,*,,,,6666,Mürüvvet,2025-04-15 16:54:42.460000,KGShop,,,
1487199406,RCNWLG072,109,U43,*,,,,6667,Mürüvvet,2025-04-15 18:10:07.703000,KGShop,,,
1487199407,RCNWLG072,109,U44,*,,,,6668,Mürüvvet,2025-04-15 18:10:51.397000,KGShop,,,
1487199408,RCNWLG072,143,U36,*,,,,6669,Mürüvvet,2025-04-16 13:15:48.933000,KGShop,,,
1487199409,LNRCNKMBR124,228,Z003,*,,,,6670,Mürüvvet,2025-04-17 12:40:09.977000,KGShop,,,
1487199410,LNRCNKMBR124,229,Z003,*,,,,6671,Mürüvvet,2025-04-17 12:40:15.833000,KGShop,,,
1487199411,LNRCNKHZ058,638,Z003,*,,,,6672,Mürüvvet,2025-04-18 13:40:11.290000,KGShop,,,
1487199412,LNRCNKMBR012,370,Z003,*,,,,6673,Mürüvvet,2025-04-18 13:50:03.400000,KGShop,,,
1487199413,LNRCNKM255,82,A101,*,,,,6674,Mürüvvet,2025-04-19 12:16:18.673000,KGShop,,,
1487199414,LNRCNKBYZ1010,9,Z003,*,,,,6675,Mürüvvet,2025-04-21 15:55:32.110000,KGShop,,,
1487199415,LNRCNKBYZ1001,9,Z003,*,,,,6676,Mürüvvet,2025-04-21 15:55:53.793000,KGShop,,,
1487199416,LNRCNKBYZ1050,9,Z003,*,,,,6677,Mürüvvet,2025-04-21 15:56:16.827000,KGShop,,,
1487199417,LNRCNKMBR124,232,Z003,*,,,,6678,Mürüvvet,2025-04-24 15:58:22.023000,KGShop,,,
1487199418,LNRCNKDRN053,48,Z003,*,,,,6679,Nurcan,2025-05-01 13:13:14.513000,KGShop,,,
1487199419,LNRCNKDRN053,1,Z003,*,,,,6680,Nurcan,2025-05-01 13:13:20.347000,KGShop,,,
1487199420,LNRCNKDRN053,17,Z003,*,,,,6681,Nurcan,2025-05-01 13:13:24.747000,KGShop,,,
1487199421,LNRCNKDRN053,196,Z003,*,,,,6682,Nurcan,2025-05-01 13:13:28.903000,KGShop,,,
1487199422,LNRCNKWFL110,1,Z003,*,,,,6683,Nurcan,2025-05-03 13:48:05.597000,KGShop,,,
1487199423,LNRCNKWFL110,13,Z003,*,,,,6684,Nurcan,2025-05-03 13:48:09.290000,KGShop,,,
1487199424,LNRCNKWFL110,7,Z003,*,,,,6685,Nurcan,2025-05-03 13:48:12.913000,KGShop,,,
1487199425,LNRCNKWFL110,9,Z003,*,,,,6686,Nurcan,2025-05-03 13:48:16.990000,KGShop,,,
1487199426,LNRCNKWFL110,196,Z003,*,,,,6687,Nurcan,2025-05-03 13:48:22.627000,KGShop,,,
1487199427,LNRCNKWFL111,1,Z003,*,,,,6688,Nurcan,2025-05-03 13:48:59.240000,KGShop,,,
1487199428,LNRCNKWFL111,7,Z003,*,,,,6689,Nurcan,2025-05-03 13:49:02.677000,KGShop,,,
1487199429,LNRCNKWFL111,196,Z003,*,,,,6690,Nurcan,2025-05-03 13:49:07.680000,KGShop,,,
1487199430,LNRCNKWFL112,1,Z003,*,,,,6691,Nurcan,2025-05-03 13:49:36.330000,KGShop,,,
1487199431,LNRCNKWFL112,9,Z003,*,,,,6692,Nurcan,2025-05-03 13:49:42.323000,KGShop,,,
1487199432,LNRCNKWFL112,196,Z003,*,,,,6693,Nurcan,2025-05-03 13:49:46.300000,KGShop,,,
1487199433,LNRCNKWFL115,66,Z003,*,,,,6694,Nurcan,2025-05-03 13:50:20.497000,KGShop,,,
1487199434,LNRCNKWFL115,463,Z003,*,,,,6695,Nurcan,2025-05-03 13:50:24.480000,KGShop,,,
1487199435,LNRCNKCM4450,376,Z003,*,,,,6696,Mürüvvet,2025-05-03 15:21:39.710000,KGShop,,,
1487199436,LNRCNKCM4450,377,Z003,*,,,,6697,Mürüvvet,2025-05-03 15:21:45.053000,KGShop,,,
1487199437,LNRCNKCM4450,572,Z003,*,,,,6698,Mürüvvet,2025-05-03 15:21:49.287000,KGShop,,,
1487199438,LNRCNKCM4450,677,Z003,*,,,,6699,Mürüvvet,2025-05-03 15:21:56.830000,KGShop,,,
1487199439,LNRCNKCM4450,576,Z003,*,,,,6700,Mürüvvet,2025-05-03 15:22:02.403000,KGShop,,,
1487199440,LNRCNKCM4450,355,Z003,*,,,,6701,Mürüvvet,2025-05-03 15:22:07.617000,KGShop,,,
1487199441,LNRCNKCM4450,233,Z003,*,,,,6702,Mürüvvet,2025-05-03 15:22:12.780000,KGShop,,,
1487199442,LNRCNKCM5110,572,Z003,*,,,,6703,Mürüvvet,2025-05-03 15:22:48.413000,KGShop,,,
1487199443,LNRCNKCM5110,233,Z003,*,,,,6704,Mürüvvet,2025-05-03 15:22:55.390000,KGShop,,,
1487199444,LNRCNKCM5110,548,Z003,*,,,,6705,Mürüvvet,2025-05-03 15:22:59.620000,KGShop,,,
1487199445,LNRCNKCM505,548,Z003,*,,,,6706,Mürüvvet,2025-05-03 15:23:29.870000,KGShop,,,
1487199446,LNRCNKCM505,233,Z003,*,,,,6707,Mürüvvet,2025-05-03 15:23:34.117000,KGShop,,,
1487199447,LNRCNKCM505,572,Z003,*,,,,6708,Mürüvvet,2025-05-03 15:23:38.433000,KGShop,,,
1487199448,LNRCNKCM4962,572,Z003,*,,,,6709,Mürüvvet,2025-05-03 15:24:08.097000,KGShop,,,
1487199449,LNRCNKCM4962,233,Z003,*,,,,6710,Mürüvvet,2025-05-03 15:24:12.563000,KGShop,,,
1487199450,LNRCNKCM4962,548,Z003,*,,,,6711,Mürüvvet,2025-05-03 15:24:16.537000,KGShop,,,
1487199451,LNRCNKCM6722,548,Z003,*,,,,6712,Mürüvvet,2025-05-03 15:24:48.257000,KGShop,,,
1487199452,LNRCNKCM6722,233,Z003,*,,,,6713,Mürüvvet,2025-05-03 15:24:52.320000,KGShop,,,
1487199453,LNRCNKCM6722,572,Z003,*,,,,6714,Mürüvvet,2025-05-03 15:24:57.137000,KGShop,,,
1487199454,LNRCNKCM300,293,Z003,*,,,,6715,Mürüvvet,2025-05-03 15:25:26.617000,KGShop,,,
1487199455,LNRCNKCM300,1,Z003,*,,,,6716,Mürüvvet,2025-05-03 15:25:30.857000,KGShop,,,
1487199456,LNRCNKVT030,455,z403,*,,,,6717,Mürüvvet,2025-05-05 13:54:28.483000,KGShop,,,
1487199457,LNRCNKVT030,455,z36,*,,,,6718,Mürüvvet,2025-05-05 13:54:28.703000,KGShop,,,
1487199458,LNRCNKVT030,455,Z005,*,,,,6719,Mürüvvet,2025-05-05 13:54:28.940000,KGShop,,,
1487199459,LNRCNKVT030,455,Z006,*,,,,6720,Mürüvvet,2025-05-05 13:54:29.163000,KGShop,,,
1487199460,LNRCNKVT030,455,Z007,*,,,,6721,Mürüvvet,2025-05-05 13:54:29.393000,KGShop,,,
1487199461,LNRCNKVT030,455,Z008,*,,,,6722,Mürüvvet,2025-05-05 13:54:29.653000,KGShop,,,
1487199462,LNRCNKVT030,455,z405,*,,,,6723,Mürüvvet,2025-05-05 13:54:29.923000,KGShop,,,
1487199463,LNRCNKVT030,46,A102,*,,,,6724,Mürüvvet,2025-05-05 13:55:04.647000,KGShop,,,
1487199464,LNRCNKVT030,46,A103,*,,,,6725,Mürüvvet,2025-05-05 13:55:10.070000,KGShop,,,
1487199465,LNRCNKVT030,46,A104,*,,,,6726,Mürüvvet,2025-05-05 13:55:12.960000,KGShop,,,
1487199466,LNRCNKVT030,46,Z006,*,,,,6727,Mürüvvet,2025-05-05 13:55:35.023000,KGShop,,,
1487199467,LNRCNKVT030,46,Z007,*,,,,6728,Mürüvvet,2025-05-05 13:55:35.300000,KGShop,,,
1487199468,LNRCNKVT030,46,Z008,*,,,,6729,Mürüvvet,2025-05-05 13:55:35.333000,KGShop,,,
1487199469,LNRCNKVT030,46,z405,*,,,,6730,Mürüvvet,2025-05-05 13:55:35.363000,KGShop,,,
1487199470,LNRCNKVT030,46,A105,*,,,,6731,Mürüvvet,2025-05-05 13:55:38.477000,KGShop,,,
1487199471,LNRCNKVT030,233,A102,*,,,,6732,Mürüvvet,2025-05-05 13:55:44.723000,KGShop,,,
1487199472,LNRCNKVT030,233,A103,*,,,,6733,Mürüvvet,2025-05-05 13:55:44.863000,KGShop,,,
1487199473,LNRCNKVT030,233,A104,*,,,,6734,Mürüvvet,2025-05-05 13:55:44.993000,KGShop,,,
1487199474,LNRCNKVT030,233,A106,*,,,,6735,Mürüvvet,2025-05-05 13:55:47.653000,KGShop,,,
1487199475,LNRCNKVT030,233,A107,*,,,,6736,Mürüvvet,2025-05-05 13:55:49.507000,KGShop,,,
1487199476,LNRCNKVT030,233,A108,*,,,,6737,Mürüvvet,2025-05-05 13:55:51.257000,KGShop,,,
1487199477,LNRCNKVT030,233,A109,*,,,,6738,Mürüvvet,2025-05-05 13:55:52.967000,KGShop,,,
1487199478,LNRCNKVT030,233,A105,*,,,,6739,Mürüvvet,2025-05-05 13:55:53.003000,KGShop,,,
1487199479,LNRCNKVT030,455,A102,*,,,,6740,Mürüvvet,2025-05-05 13:56:00.117000,KGShop,,,
1487199480,LNRCNKVT030,455,A103,*,,,,6741,Mürüvvet,2025-05-05 13:56:00.167000,KGShop,,,
1487199481,LNRCNKVT030,455,A104,*,,,,6742,Mürüvvet,2025-05-05 13:56:00.213000,KGShop,,,
1487199482,LNRCNKVT030,455,A106,*,,,,6743,Mürüvvet,2025-05-05 13:56:00.263000,KGShop,,,
1487199483,LNRCNKVT030,455,A107,*,,,,6744,Mürüvvet,2025-05-05 13:56:00.300000,KGShop,,,
1487199484,LNRCNKVT030,455,A108,*,,,,6745,Mürüvvet,2025-05-05 13:56:00.340000,KGShop,,,
1487199485,LNRCNKVT030,455,A109,*,,,,6746,Mürüvvet,2025-05-05 13:56:00.390000,KGShop,,,
1487199486,LNRCNKVT030,455,A105,*,,,,6747,Mürüvvet,2025-05-05 13:56:00.433000,KGShop,,,
1487199487,LNRCNKVT348,351,KLAS,*,,,,6748,Mürüvvet,2025-05-05 13:57:35.490000,KGShop,,,
1487199488,LNRCNKVT348,232,KLAS,*,,,,6749,Mürüvvet,2025-05-05 13:57:40.317000,KGShop,,,
1487199489,LNRCNKVT348,46,A102,*,,,,6750,Mürüvvet,2025-05-05 13:57:49.430000,KGShop,,,
1487199490,LNRCNKVT348,46,A103,*,,,,6751,Mürüvvet,2025-05-05 13:57:49.627000,KGShop,,,
1487199491,LNRCNKVT348,46,A104,*,,,,6752,Mürüvvet,2025-05-05 13:57:49.843000,KGShop,,,
1487199492,LNRCNKVT348,46,A106,*,,,,6753,Mürüvvet,2025-05-05 13:57:50.070000,KGShop,,,
1487199493,LNRCNKVT348,46,A107,*,,,,6754,Mürüvvet,2025-05-05 13:57:50.307000,KGShop,,,
1487199494,LNRCNKVT348,46,A108,*,,,,6755,Mürüvvet,2025-05-05 13:57:50.550000,KGShop,,,
1487199495,LNRCNKVT348,46,A109,*,,,,6756,Mürüvvet,2025-05-05 13:57:50.823000,KGShop,,,
1487199496,LNRCNKVT348,46,A105,*,,,,6757,Mürüvvet,2025-05-05 13:57:51.043000,KGShop,,,
1487199497,LNRCNKFM202,378,Z007,*,,,,6758,Mürüvvet,2025-05-05 15:15:06.473000,KGShop,,,
1487199498,LNRCNKFM202,232,Z007,*,,,,6759,Mürüvvet,2025-05-05 15:15:10.930000,KGShop,,,
1487199499,LNRCNKFM210,46,z36,*,,,,6760,Mürüvvet,2025-05-05 15:17:47.920000,KGShop,,,
1487199500,LNRCNKFM210,46,Z005,*,,,,6761,Mürüvvet,2025-05-05 15:17:48.173000,KGShop,,,
1487199501,LNRCNKFM210,46,Z006,*,,,,6762,Mürüvvet,2025-05-05 15:17:48.433000,KGShop,,,
1487199502,LNRCNKFM210,46,Z007,*,,,,6763,Mürüvvet,2025-05-05 15:17:48.690000,KGShop,,,
1487199503,LNRCNKFM210,46,Z008,*,,,,6764,Mürüvvet,2025-05-05 15:17:48.933000,KGShop,,,
1487199504,LNRCNKFM210,378,z36,*,,,,6765,Mürüvvet,2025-05-05 15:17:57.500000,KGShop,,,
1487199505,LNRCNKFM210,378,Z005,*,,,,6766,Mürüvvet,2025-05-05 15:17:57.540000,KGShop,,,
1487199506,LNRCNKFM210,378,Z007,*,,,,6767,Mürüvvet,2025-05-05 15:17:57.603000,KGShop,,,
1487199507,LNRCNKFM210,378,Z008,*,,,,6768,Mürüvvet,2025-05-05 15:17:57.637000,KGShop,,,
1487199508,LNRCNKFM215,46,z36,*,,,,6769,Mürüvvet,2025-05-05 15:19:00.637000,KGShop,,,
1487199509,LNRCNKFM215,46,Z005,*,,,,6770,Mürüvvet,2025-05-05 15:19:00.910000,KGShop,,,
1487199510,LNRCNKFM215,46,Z006,*,,,,6771,Mürüvvet,2025-05-05 15:19:01.197000,KGShop,,,
1487199511,LNRCNKFM215,378,z36,*,,,,6772,Mürüvvet,2025-05-05 15:19:39.993000,KGShop,,,
1487199512,LNRCNKFM215,378,Z005,*,,,,6773,Mürüvvet,2025-05-05 15:19:40.030000,KGShop,,,
1487199513,LNRCNKFM215,378,Z006,*,,,,6774,Mürüvvet,2025-05-05 15:19:40.060000,KGShop,,,
1487199514,LNRCNKRNS3801,253,Z003,*,,,,6775,Mürüvvet,2025-05-05 17:52:42.110000,KGShop,,,
1487199515,LNRCNKRNS3801,408,Z003,*,,,,6776,Mürüvvet,2025-05-05 17:52:46.533000,KGShop,,,
1487199516,LNRCNKRNS3801,378,Z003,*,,,,6777,Mürüvvet,2025-05-05 17:52:59.237000,KGShop,,,
1487199517,LNRCNLVT15,196,Z003,*,,,,6778,Mürüvvet,2025-05-12 09:37:19.560000,KGShop,,,
1487199518,LNRCNLVT15,1,Z003,*,,,,6779,Mürüvvet,2025-05-12 09:37:26,KGShop,,,
1487199519,LNRCNLVT15,239,Z003,*,,,,6780,Mürüvvet,2025-05-12 09:37:30.550000,KGShop,,,
1487199520,LNRCNLVT18,1,Z003,*,,,,6781,Mürüvvet,2025-05-12 09:38:03.340000,KGShop,,,
1487199521,LNRCNLVT18,9,Z003,*,,,,6782,Mürüvvet,2025-05-12 09:38:08.630000,KGShop,,,
1487199522,LNRCNLVT18,196,Z003,*,,,,6783,Mürüvvet,2025-05-12 09:38:12.120000,KGShop,,,
1487199523,LNRCNLVT181,1,Z003,*,,,,6784,Mürüvvet,2025-05-12 09:38:49.080000,KGShop,,,
1487199524,LNRCNLVT181,239,Z003,*,,,,6785,Mürüvvet,2025-05-12 09:38:56.197000,KGShop,,,
1487199525,LNRCNLVT181,98,Z003,*,,,,6786,Mürüvvet,2025-05-12 09:39:00.540000,KGShop,,,
1487199526,LNRCNLVT181,9,Z003,*,,,,6787,Mürüvvet,2025-05-12 09:39:05.430000,KGShop,,,
1487199527,LNRCNLVT181,196,Z003,*,,,,6788,Mürüvvet,2025-05-12 09:39:10.460000,KGShop,,,
1487199528,LNRCNLVT20,1,Z003,*,,,,6789,Mürüvvet,2025-05-12 09:39:40.317000,KGShop,,,
1487199529,LNRCNLVT20,9,Z003,*,,,,6790,Mürüvvet,2025-05-12 09:39:44.883000,KGShop,,,
1487199530,LNRCNLVT20,196,Z003,*,,,,6791,Mürüvvet,2025-05-12 09:39:48.970000,KGShop,,,
1487199531,LNRCNLVT22,196,Z003,*,,,,6792,Mürüvvet,2025-05-12 09:40:23.300000,KGShop,,,
1487199532,LNRCNLVT22,9,Z003,*,,,,6793,Mürüvvet,2025-05-12 09:40:27.950000,KGShop,,,
1487199533,LNRCNLVT22,239,Z003,*,,,,6794,Mürüvvet,2025-05-12 09:40:33.653000,KGShop,,,
1487199534,LNRCNLVT22,1,Z003,*,,,,6795,Mürüvvet,2025-05-12 09:40:38.143000,KGShop,,,
1487199535,LNRCNLVT26,1,Z003,*,,,,6796,Mürüvvet,2025-05-12 09:41:20.367000,KGShop,,,
1487199536,LNRCNLVT26,239,Z003,*,,,,6797,Mürüvvet,2025-05-12 09:41:28.517000,KGShop,,,
1487199537,LNRCNLVT26,98,Z003,*,,,,6798,Mürüvvet,2025-05-12 09:41:33.380000,KGShop,,,
1487199538,LNRCNLVT26,9,Z003,*,,,,6799,Mürüvvet,2025-05-12 09:41:37.703000,KGShop,,,
1487199539,LNRCNLVT28,1,mrm6,*,,,,6800,Mürüvvet,2025-05-12 09:42:28.483000,KGShop,,,
1487199540,LNRCNLVT28,8,mrm6,*,,,,6801,Mürüvvet,2025-05-12 09:42:32.960000,KGShop,,,
1487199541,LNRCNLVT28,9,mrm6,*,,,,6802,Mürüvvet,2025-05-12 09:42:37.030000,KGShop,,,
1487199542,LNRCNLVT30,1,Z003,*,,,,6803,Mürüvvet,2025-05-12 09:43:14.093000,KGShop,,,
1487199543,LNRCNLVT30,239,Z003,*,,,,6804,Mürüvvet,2025-05-12 09:43:17.817000,KGShop,,,
1487199544,LNRCNLVT30,98,Z003,*,,,,6805,Mürüvvet,2025-05-12 09:43:21.423000,KGShop,,,
1487199545,LNRCNLVT30,9,Z003,*,,,,6806,Mürüvvet,2025-05-12 09:43:25.500000,KGShop,,,
1487199546,LNRCNLVT30,196,Z003,*,,,,6807,Mürüvvet,2025-05-12 09:43:32.007000,KGShop,,,
1487199547,LNRCNKETL701,1,Z003,*,,,,6808,Mürüvvet,2025-05-15 14:24:41.897000,KGShop,,,
1487199548,LNRCNKRNS355,196,A110,*,,,,6809,Mürüvvet,2025-05-15 14:41:48.930000,KGShop,,,
1487199549,LNRCNKRNS355,196,A111,*,,,,6810,Mürüvvet,2025-05-15 14:41:52.877000,KGShop,,,
1487199550,LNRCNKRNS355,196,4142,*,,,,6811,Mürüvvet,2025-05-15 14:41:53.133000,KGShop,,,
1487199551,LNRCNKRNS355,9,A112,*,,,,6812,Mürüvvet,2025-05-15 14:42:05.410000,KGShop,,,
1487199552,LNRCNKRNS355,1,A113,*,,,,6813,Mürüvvet,2025-05-15 14:42:16.053000,KGShop,,,
1487199553,LNRCNKTK335,615,Z003,*,,,,6814,Mürüvvet,2025-05-16 12:37:20.920000,KGShop,,,
1487199554,LNRCNKFM210,232,z36,*,,,,6815,Mürüvvet,2025-05-16 14:57:04.857000,KGShop,,,
1487199555,LNRCNKFM210,232,Z005,*,,,,6816,Mürüvvet,2025-05-16 14:57:04.957000,KGShop,,,
1487199556,LNRCNKFM210,232,Z006,*,,,,6817,Mürüvvet,2025-05-16 14:57:04.990000,KGShop,,,
1487199557,LNRCNKFM210,232,Z007,*,,,,6818,Mürüvvet,2025-05-16 14:57:05.027000,KGShop,,,
1487199558,LNRCNKFM210,232,Z008,*,,,,6819,Mürüvvet,2025-05-16 14:57:05.070000,KGShop,,,
1487199559,LNRCNKFM103,9,z36,*,,,,6820,Mürüvvet,2025-05-16 14:58:37.777000,KGShop,,,
1487199560,LNRCNKFM202,46,Z007,*,,,,6821,Mürüvvet,2025-05-16 15:01:40.787000,KGShop,,,
1487199561,LNRCNKFM202,46,Z008,*,,,,6822,Mürüvvet,2025-05-16 15:01:41.100000,KGShop,,,
1487199562,LNRCNKFM202,232,Z008,*,,,,6823,Mürüvvet,2025-05-16 15:01:46.353000,KGShop,,,
1487199563,LNRCNKETL772,196,Z003,*,,,,6824,Mürüvvet,2025-05-16 15:05:26.440000,KGShop,,,
1487199564,LNRCNKETL772,1,Z003,*,,,,6825,Mürüvvet,2025-05-16 15:05:31.617000,KGShop,,,
1487199565,LNRCNKETL774,196,Z003,*,,,,6826,Mürüvvet,2025-05-16 15:06:02.600000,KGShop,,,
1487199566,LNRCNKETL774,1,Z003,*,,,,6827,Mürüvvet,2025-05-16 15:06:07.667000,KGShop,,,
1487199567,LNRCNKETL773,196,Z003,*,,,,6828,Mürüvvet,2025-05-16 15:06:36.527000,KGShop,,,
1487199568,LNRCNKETL773,1,Z003,*,,,,6829,Mürüvvet,2025-05-16 15:06:42.383000,KGShop,,,
1487199569,RCNJLX20,9,40-8,*,,,,6830,Mürüvvet,2025-05-21 10:37:46.793000,KGShop,,,
1487199570,LNRCNJLX18,18,ZNN1,*,,,,6831,Mürüvvet,2025-05-22 10:04:36.613000,KGShop,,,
1487199571,LNRCNJLX18,85,ZNN1,*,,,,6832,Mürüvvet,2025-05-22 10:06:31.890000,KGShop,,,
1487199572,LNRCNJLX18,78,ZNN1,*,,,,6833,Mürüvvet,2025-05-22 10:09:35.593000,KGShop,,,
1487199573,LNRCNJLX18,234,ZNN1,*,,,,6834,Mürüvvet,2025-05-22 10:11:08.213000,KGShop,,,
1487199574,LNRCNJLX18,11,ZNN1,*,,,,6835,Mürüvvet,2025-05-22 10:11:51.563000,KGShop,,,
1487199575,LNRCNJLX18,449,ZNN1,*,,,,6836,Mürüvvet,2025-05-22 10:12:57.177000,KGShop,,,
1487199576,LNRCNLVT18,196,KLAS,*,,,,6837,Nurcan,2025-05-22 10:22:35.303000,KGShop,,,
1487199577,LNRCNLVT18,9,KLAS,*,,,,6838,Nurcan,2025-05-22 10:22:48.757000,KGShop,,,
1487199578,LNRCNLVT18,1,KLAS,*,,,,6839,Nurcan,2025-05-22 10:22:54.620000,KGShop,,,
1487199579,LNRCNLVT181,9,KLAS,*,,,,6840,Nurcan,2025-05-22 10:24:02.587000,KGShop,,,
1487199580,LNRCNJLX18,234,0002,*,,,,6841,Mürüvvet,2025-05-22 10:31:57.650000,KGShop,,,
1487199581,LNRCNKMBR126,378,Z003,*,,,,6842,Nurcan,2025-05-22 10:33:20.283000,KGShop,,,
1487199582,LNRCNKMBR126,376,Z003,*,,,,6843,Nurcan,2025-05-22 10:33:24.090000,KGShop,,,
1487199583,LNRCNKMBR126,377,Z003,*,,,,6844,Nurcan,2025-05-22 10:33:27.747000,KGShop,,,
1487199584,LNRCNKMBR126,346,Z003,*,,,,6845,Nurcan,2025-05-22 10:33:31.253000,KGShop,,,
1487199585,LNRCNKMBR126,46,Z003,*,,,,6846,Nurcan,2025-05-22 10:33:35.583000,KGShop,,,
