Cekinx,Harinx,HarTip,BordroNo,Tarih,istut,muhkod,cmb,cmb_Kod,Banka,Sube,GiderMuhKod,ProGiderKod,MuhFisNo,KarsiMuhKod,MM,KarsiMM,GiderMM,GiderTip,GiderParaCinsi,insUN,insDT,updUN,updDT,OzKod1,OzKod2,locked,Resim,Resim2,Aciklama,OzKod3,OzKod4,OzKod5,LastUpdate,LastCalculate,NeedCalculate,iptal,kgid,mkgid,insApp,updApp
30748,33822,BO,0000002441,2019-09-03 00:00:00,,103.01.006,B,85876673,06,01,,,8065493,102.06.001.01,,,,,,3372,2019-09-20 11:55:33.227000,3372,2019-09-20 11:55:33.227000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33822,30748,,
30749,33916,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.480000,3372,2019-09-20 16:07:17.480000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33916,30749,,
30750,34369,4,0000000207,2019-10-11 00:00:00,,103.01.006,C,320.01.208,,,,,8311465,320.01.208,,,,,,3372,2019-11-22 17:41:01.540000,3372,2019-11-22 17:41:03.603000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34369,30750,,
30751,34164,BO,0000002487,2019-09-30 00:00:00,,103.01.006,B,85876673,06,01,,,8219744,102.06.001.01,,,,,,3372,2019-11-07 16:08:36.450000,3372,2019-11-07 16:08:36.463000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34164,30751,,
30752,31774,BO,0000002144,2019-04-30 00:00:00,,103.01.006,B,85876673,06,01,,,7389841,102.06.001.01,,,,,,ADEM,2019-05-17 08:53:28.050000,ADEM,2019-05-17 08:53:28.050000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31774,30752,,
30753,31911,BO,0000002167,2019-06-07 00:00:00,,103.01.006,B,85876673,06,01,,,7518862,102.06.001.01,,,,,,3528,2019-06-11 12:14:20.047000,3528,2019-06-11 12:14:20.047000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31911,30753,,
30754,32868,BO,0000002306,2019-07-03 00:00:00,,103.01.006,B,85876673,06,01,,,7795541,102.06.001.01,,,,,,ADEM,2019-08-22 09:49:50.040000,ADEM,2019-08-22 09:49:53.280000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32868,30754,,
30755,31105,BO,0000002077,2019-04-22 00:00:00,,103.01.006,B,85876673,06,01,,,7380692,102.06.001.01,,,,,,3528,2019-04-26 16:22:24.073000,3528,2019-04-26 16:22:29.857000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31105,30755,,
30756,32431,4,0000000015,2019-07-24 00:00:00,,103.01.006,C,336.01.064,,,,,7651011,336.01.064,,,,,,LEVENT,2019-07-24 09:58:43.920000,LEVENT,2019-07-24 09:58:44.903000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32431,30756,,
30757,31175,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.180000,3528,2019-05-09 09:25:58.713000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31175,30757,,
30758,32013,BO,0000002185,2019-05-27 00:00:00,,103.01.003,B,10038147,03,01,,,7630256,102.03.001.01,,,,,,3528,2019-06-28 16:35:20.557000,3528,2019-06-28 16:37:05.410000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32013,30758,,
30759,32426,4,0000000011,2019-07-24 00:00:00,,103.01.003,C,336.01.063,,,,,7651003,336.01.063,,,,,,LEVENT,2019-07-24 09:47:24.890000,LEVENT,2019-07-24 09:52:56.357000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32426,30759,,
30760,31176,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.180000,3528,2019-05-09 09:25:51.180000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31176,30760,,
30761,32430,4,0000000014,2019-07-24 00:00:00,,103.01.003,C,336.01.077,,,,,7651010,336.01.077,,,,,,LEVENT,2019-07-24 09:56:37.517000,LEVENT,2019-07-24 09:56:45.220000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32430,30761,,
30762,31177,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.180000,3528,2019-05-09 09:25:51.180000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31177,30762,,
30763,32014,BO,0000002185,2019-05-27 00:00:00,,103.01.003,B,10038147,03,01,,,7630256,102.03.001.01,,,,,,3528,2019-06-28 16:35:20.587000,3528,2019-06-28 16:35:20.587000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32014,30763,,
30764,31178,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.180000,3528,2019-05-09 09:25:51.180000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31178,30764,,
30765,32429,4,0000000013,2019-07-24 00:00:00,,103.01.003,C,336.01.028,,,,,7651007,336.01.028,,,,,,LEVENT,2019-07-24 09:54:58.603000,LEVENT,2019-07-24 09:55:43.560000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32429,30765,,
30766,31179,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.180000,3528,2019-05-09 09:25:51.180000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31179,30766,,
30767,32015,BO,0000002185,2019-05-27 00:00:00,,103.01.003,B,10038147,03,01,,,7630256,102.03.001.01,,,,,,3528,2019-06-28 16:35:20.603000,3528,2019-06-28 16:35:20.603000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32015,30767,,
30768,31180,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.197000,3528,2019-05-09 09:25:51.197000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31180,30768,,
30769,32016,BO,0000002185,2019-05-27 00:00:00,,103.01.003,B,10038147,03,01,,,7630256,102.03.001.01,,,,,,3528,2019-06-28 16:35:20.603000,3528,2019-06-28 16:35:20.603000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32016,30769,,
30770,31181,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.197000,3528,2019-05-09 09:25:51.197000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31181,30770,,
30771,32427,4,0000000012,2019-07-24 00:00:00,,103.01.003,C,336.01.046,,,,,7651001,336.01.046,,,,,,LEVENT,2019-07-24 09:50:17.483000,LEVENT,2019-07-24 09:51:21.410000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32427,30771,,
30772,32669,BO,0000002285,2019-07-01 00:00:00,,103.01.003,B,10038147,03,01,,,7795178,102.03.001.01,,,,,,3372,2019-08-21 14:00:43.220000,3372,2019-08-21 14:00:43.220000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32669,30772,,
30773,32734,BO,0000002288,2019-07-31 00:00:00,,103.01.003,B,10038147,03,01,,,7795204,102.03.001.01,,,,,,3372,2019-08-21 15:02:38.353000,3372,2019-08-21 15:02:38.357000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32734,30773,,
30774,32735,BO,0000002288,2019-07-31 00:00:00,,103.01.003,B,10038147,03,01,,,7795204,102.03.001.01,,,,,,3372,2019-08-21 15:02:38.357000,3372,2019-08-21 15:02:38.357000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32735,30774,,
30775,32736,BO,0000002288,2019-07-31 00:00:00,,103.01.003,B,10038147,03,01,,,7795204,102.03.001.01,,,,,,3372,2019-08-21 15:02:38.357000,3372,2019-08-21 15:02:38.357000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32736,30775,,
30776,32737,BO,0000002288,2019-07-31 00:00:00,,103.01.003,B,10038147,03,01,,,7795204,102.03.001.01,,,,,,3372,2019-08-21 15:02:38.360000,3372,2019-08-21 15:02:38.360000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32737,30776,,
30777,33473,BO,0000002399,2019-09-03 00:00:00,,103.01.003,B,10038147,03,01,,,7919854,102.03.001.01,,,,,,3372,2019-09-16 09:36:03.153000,3372,2019-09-16 09:36:03.153000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33473,30777,,
30778,33508,BO,0000002400,2019-09-02 00:00:00,,103.01.003,B,10038147,03,01,,,7919856,102.03.001.01,,,,,,3372,2019-09-16 09:46:21.397000,3372,2019-09-16 09:46:21.397000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33508,30778,,
30779,33523,BO,0000002401,2019-09-04 00:00:00,,103.01.003,B,10038147,03,01,,,7919857,102.03.001.01,,,,,,3372,2019-09-16 09:46:45.633000,3372,2019-09-16 09:46:46.900000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33523,30779,,
30780,33509,BO,0000002400,2019-09-02 00:00:00,,103.01.003,B,10038147,03,01,,,7919856,102.03.001.01,,,,,,3372,2019-09-16 09:46:21.397000,3372,2019-09-16 09:46:21.397000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33509,30780,,
30781,33510,BO,0000002400,2019-09-02 00:00:00,,103.01.003,B,10038147,03,01,,,7919856,102.03.001.01,,,,,,3372,2019-09-16 09:46:21.397000,3372,2019-09-16 09:46:21.397000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33510,30781,,
30782,34102,4,0000000069,2019-10-07 00:00:00,,103.01.003,C,320.03.065,,,,,8218460,320.03.065,,,,,,3372,2019-11-04 14:02:10.413000,3372,2019-11-04 14:02:11.413000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34102,30782,,
30784,34101,4,0000000068,2019-10-07 00:00:00,,103.01.003,C,320.03.065,,,,,8218455,320.03.065,,,,,,3372,2019-11-04 13:54:09.043000,3372,2019-11-04 13:54:10.200000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34101,30784,,
30785,34031,4,0000000044,2019-10-25 00:00:00,,103.01.003,C,320.03.065,,,,,8210139,320.03.065,,,,,,3372,2019-10-25 08:56:28.003000,3372,2019-10-25 08:56:42.583000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34031,30785,,
30787,34099,4,0000000066,2019-10-07 00:00:00,,103.01.003,C,320.03.065,,,,,8218450,320.03.065,,,,,,3372,2019-11-04 13:49:44.787000,3372,2019-11-04 13:49:46.020000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34099,30787,,
30788,34364,4,0000000203,2019-10-09 00:00:00,,103.01.003,C,320.03.065,,,,,8311329,320.03.065,,,,,,3372,2019-11-22 17:05:04.880000,3372,2019-11-22 17:05:09.677000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34364,30788,,
30792,35075,4,0000000346,2022-12-31 00:00:00,,103.01.003,C,320.03.065,,,,,11440738,320.03.065,,,,,,5382,2023-01-18 09:32:07.760000,5382,2023-01-18 09:32:13.640000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-18 09:32:07.877000,0,,35075,30792,,
30793,35076,4,0000000346,2022-12-31 00:00:00,,103.01.003,C,320.03.065,,,,,11440738,320.03.065,,,,,,5382,2023-01-18 09:32:07.770000,5382,2023-01-18 09:32:07.937000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-18 09:32:07.910000,0,,35076,30793,,
30808,32025,BO,0000002188,2019-06-11 00:00:00,,103.01.003,B,10038147,03,01,,,7630269,102.03.001.01,,,,,,3528,2019-06-28 16:57:10.227000,3528,2019-06-28 16:58:29.280000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32025,30808,,
30809,33526,BO,0000002403,2019-09-06 00:00:00,,103.01.003,B,10038147,03,01,,,7919859,102.03.001.01,,,,,,3372,2019-09-16 09:48:07.593000,3372,2019-09-16 09:48:07.593000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33526,30809,,
30810,34256,4,0000000116,2019-10-10 00:00:00,,103.01.003,C,320.01.052,,,,,8222424,320.01.052,,,,,,3372,2019-11-14 16:37:08.327000,3372,2019-11-14 16:37:08.327000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34256,30810,,
30811,34366,4,0000000204,2019-10-09 00:00:00,,103.01.003,C,320.01.052,,,,,8311330,320.01.052,,,,,,3372,2019-11-22 17:06:12.587000,3372,2019-11-22 17:06:13.667000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34366,30811,,
30812,34476,4,0000000270,2019-12-31 00:00:00,,103.01.003,C,320.01.052,,,,,8499741,320.01.052,,,,,,3372,2020-01-08 17:04:46.927000,3372,2020-01-08 17:04:46.927000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34476,30812,,
30813,35763,4,0000000439,2024-12-31 00:00:00,,103.01.003,C,320.01.052,,,,,13342768,320.01.052,,,,,,3390,2025-01-03 13:12:56.360000,3390,2025-01-03 13:12:57.670000,,,,,,,,,K,1900-01-01 00:00:00,2025-01-03 13:12:57.643000,0,False,35763,30813,,
30814,35762,4,0000000439,2024-12-31 00:00:00,,103.01.003,C,320.01.052,,,,,13342768,320.01.052,,,,,,3390,2025-01-03 13:12:56.343000,3390,2025-01-03 13:12:57.643000,,,,,,,,,K,1900-01-01 00:00:00,2025-01-03 13:12:57.620000,0,False,35762,30814,,
30815,35761,4,0000000439,2024-12-31 00:00:00,,103.01.003,C,320.01.052,,,,,13342768,320.01.052,,,,,,3390,2025-01-03 13:12:56.327000,3390,2025-01-03 13:12:57.617000,,,,,,,,,K,1900-01-01 00:00:00,2025-01-03 13:12:57.590000,0,False,35761,30815,,
30816,34538,4,0000000286,2020-03-09 00:00:00,,103.01.003,C,320.01.052,,,,,8693593,320.01.052,,,,,,6963,2020-03-09 15:10:18.150000,6963,2020-03-09 15:10:18.150000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34538,30816,,
30817,34539,4,0000000286,2020-03-09 00:00:00,,103.01.003,C,320.01.052,,,,,8693593,320.01.052,,,,,,6963,2020-03-09 15:10:18.150000,6963,2020-03-09 15:10:18.150000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34539,30817,,
30818,31182,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.197000,3528,2019-05-09 09:25:51.197000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31182,30818,,
30819,32017,BO,0000002185,2019-05-27 00:00:00,,103.01.003,B,10038147,03,01,,,7630256,102.03.001.01,,,,,,3528,2019-06-28 16:35:20.620000,3528,2019-06-28 16:35:20.620000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32017,30819,,
30820,32621,BO,0000002283,2019-07-03 00:00:00,,103.01.003,B,10038147,03,01,,,7795174,102.03.001.01,,,,,,3372,2019-08-21 13:54:12.260000,3372,2019-08-21 13:54:30.190000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32621,30820,,
30821,31859,BO,0000002159,2019-05-20 00:00:00,,103.01.003,B,10038147,03,01,,,7515141,102.03.001.01,,,,,,3528,2019-05-28 14:16:07.873000,3528,2019-05-28 14:16:15.140000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31859,30821,,
30822,32019,BO,0000002186,2019-06-20 00:00:00,,103.01.003,B,10038147,03,01,,,7630262,102.03.001.01,,,,,,3528,2019-06-28 16:43:56.150000,3528,2019-06-28 16:45:18.657000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32019,30822,,
30823,31857,BO,0000002159,2019-05-20 00:00:00,,103.01.003,B,10038147,03,01,,,7515141,102.03.001.01,,,,,,3528,2019-05-28 14:16:07.857000,3528,2019-05-28 14:16:07.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31857,30823,,
30824,32020,BO,0000002186,2019-06-20 00:00:00,,103.01.003,B,10038147,03,01,,,7630262,102.03.001.01,,,,,,3528,2019-06-28 16:43:56.163000,3528,2019-06-28 16:43:56.163000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32020,30824,,
30825,31860,BO,0000002160,2019-05-20 00:00:00,,103.01.003,B,10038147,03,01,,,7515144,102.03.001.01,,,,,,3528,2019-05-28 14:19:12.420000,3528,2019-05-28 14:19:28.530000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31860,30825,,
30826,32021,BO,0000002186,2019-06-20 00:00:00,,103.01.003,B,10038147,03,01,,,7630262,102.03.001.01,,,,,,3528,2019-06-28 16:43:56.163000,3528,2019-06-28 16:43:56.163000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32021,30826,,
30827,31861,BO,0000002161,2019-05-23 00:00:00,,103.01.003,B,10038147,03,01,,,7515146,102.03.001.01,,,,,,3528,2019-05-28 14:25:26.453000,3528,2019-05-28 14:25:44.767000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31861,30827,,
30828,32024,BO,0000002187,2019-06-17 00:00:00,,103.01.003,B,10038147,03,01,,,7630265,102.03.001.01,,,,,,3528,2019-06-28 16:48:04.577000,3528,2019-06-28 16:48:04.577000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32024,30828,,
30829,30945,BO,0000002053,2019-03-22 00:00:00,,103.01.003,B,10038147,03,01,,,7217044,102.03.001.01,,,,,,3528,2019-04-08 10:19:13.057000,3528,2019-04-08 10:19:55.717000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30945,30829,,
30830,31183,BO,0000002096,2019-04-22 00:00:00,,103.01.003,B,10038147,03,01,,,7386831,102.03.001.01,,,,,,3528,2019-05-09 09:25:51.197000,3528,2019-05-09 09:25:51.197000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31183,30830,,
30831,31858,BO,0000002159,2019-05-20 00:00:00,,103.01.003,B,10038147,03,01,,,7515141,102.03.001.01,,,,,,3528,2019-05-28 14:16:07.873000,3528,2019-05-28 14:16:07.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31858,30831,,
30832,32022,BO,0000002186,2019-06-20 00:00:00,,103.01.003,B,10038147,03,01,,,7630262,102.03.001.01,,,,,,3528,2019-06-28 16:43:56.163000,3528,2019-06-28 16:43:56.163000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32022,30832,,
30833,31339,BO,0000002110,2019-05-03 00:00:00,,103.01.003,B,10038147,03,01,,,7389139,102.03.001.01,,,,,,ADEM,2019-05-15 17:12:24.467000,ADEM,2019-05-15 17:12:26.120000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31339,30833,,
30834,32018,BO,0000002185,2019-05-27 00:00:00,,103.01.003,B,10038147,03,01,,,7630256,102.03.001.01,,,,,,3528,2019-06-28 16:35:20.633000,3528,2019-06-28 16:35:20.633000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32018,30834,,
30835,32622,BO,0000002284,2019-07-02 00:00:00,,103.01.003,B,10038147,03,01,,,7795175,102.03.001.01,,,,,,3372,2019-08-21 13:54:47.047000,3372,2019-08-21 13:54:48.343000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32622,30835,,
30836,34038,BO,0000002455,2019-09-16 00:00:00,,103.01.003,B,10038147,03,01,,,8210264,102.03.001.01,,,,,,3372,2019-10-25 11:41:40.643000,3372,2019-10-25 11:41:40.643000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34038,30836,,
30837,34037,BO,0000002455,2019-09-16 00:00:00,,103.01.003,B,10038147,03,01,,,8210264,102.03.001.01,,,,,,3372,2019-10-25 11:41:40.643000,3372,2019-10-25 11:41:40.643000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34037,30837,,
30838,34036,BO,0000002455,2019-09-16 00:00:00,,103.01.003,B,10038147,03,01,,,8210264,102.03.001.01,,,,,,3372,2019-10-25 11:41:40.643000,3372,2019-10-25 11:41:41.897000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34036,30838,,
30839,31341,BO,0000002112,2019-05-15 00:00:00,,103.01.003,B,10038147,03,01,,,7389143,102.03.001.01,,,,,,ADEM,2019-05-15 17:13:27.783000,ADEM,2019-05-15 17:13:29.080000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31341,30839,,
30840,32023,BO,0000002187,2019-06-17 00:00:00,,103.01.003,B,10038147,03,01,,,7630265,102.03.001.01,,,,,,3528,2019-06-28 16:48:04.577000,3528,2019-06-28 16:48:06.107000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32023,30840,,
30841,32672,BO,0000002287,2019-07-16 00:00:00,,103.01.003,B,10038147,03,01,,,7795199,102.03.001.01,,,,,,3372,2019-08-21 14:33:02.407000,3372,2019-08-21 14:33:03.917000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32672,30841,,
30842,34691,4,0000000313,2022-12-31 00:00:00,,103.01.003,C,320.01.417,,,,,11440318,320.01.417,,,,,,5382,2023-01-17 14:21:30.667000,5382,2023-01-17 14:22:32.700000,,,,,,,,,K,2023-01-17 14:22:32.077000,2023-01-17 14:22:32.667000,0,,34691,30842,,
30843,34692,4,0000000313,2022-12-31 00:00:00,,103.01.003,C,320.01.417,,,,,11440318,320.01.417,,,,,,5382,2023-01-17 14:21:30.673000,5382,2023-01-17 14:22:32.737000,,,,,,,,,K,2023-01-17 14:22:32.077000,2023-01-17 14:22:32.700000,0,,34692,30843,,
30844,34682,4,0000000311,2022-12-31 00:00:00,,103.01.003,C,320.01.065,,,,,11440307,320.01.065,,,,,,5382,2023-01-17 14:08:15.280000,5382,2023-01-17 14:08:16.610000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:08:16.580000,0,,34682,30844,,
30845,34683,4,0000000311,2022-12-31 00:00:00,,103.01.003,C,320.01.065,,,,,11440307,320.01.065,,,,,,5382,2023-01-17 14:08:15.287000,5382,2023-01-17 14:08:16.640000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:08:16.610000,0,,34683,30845,,
30846,34711,4,0000000314,2022-12-31 00:00:00,,103.01.003,C,320.01.136,,,,,11440332,320.01.136,,,,,,5382,2023-01-17 14:54:08.867000,5382,2023-01-17 14:54:09.890000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:54:09.860000,0,,34711,30846,,
30847,35055,4,0000000342,2022-12-31 00:00:00,,103.01.003,C,320.01.552,,,,,11440726,320.01.552,,,,,,5382,2023-01-18 09:18:30.843000,5382,2023-01-18 09:18:31.220000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-18 09:18:31.190000,0,,35055,30847,,
30848,34724,4,0000000315,2022-12-31 00:00:00,,103.01.003,C,320.01.696,,,,,11440458,320.01.696,,,,,,5382,2023-01-17 15:01:31.890000,5382,2023-01-17 15:01:36.353000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 15:01:32.417000,0,,34724,30848,,
30849,34849,4,0000000320,2022-12-31 00:00:00,,103.01.003,C,320.01.477,,,,,11440564,320.01.477,,,,,,5382,2023-01-17 16:46:46.353000,5382,2023-01-17 16:46:46.997000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 16:46:46.953000,0,,34849,30849,,
30850,34858,4,0000000322,2022-12-31 00:00:00,,103.01.003,C,320.01.692,,,,,11440581,320.01.692,,,,,,5382,2023-01-17 17:00:52.500000,5382,2023-01-17 17:00:52.900000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 17:00:52.870000,0,,34858,30850,,
30851,35597,4,0000000428,2024-12-18 00:00:00,,103.01.007,C,320.01.133,,,,,13337638,320.01.133,,,,,,3390,2024-12-20 15:05:10.830000,3390,2024-12-20 15:11:05.580000,,,,,,,,,k,1900-01-01 00:00:00,2024-12-20 15:05:13.150000,0,False,35597,30851,,
30852,35599,4,0000000428,2024-12-18 00:00:00,,103.01.007,C,320.01.133,,,,,13337638,320.01.133,,,,,,3390,2024-12-20 15:05:12.793000,3390,2024-12-20 15:05:13.873000,,,,,,,,,K,1900-01-01 00:00:00,2024-12-20 15:05:13.837000,0,False,35599,30852,,
30854,34315,4,0000000173,2019-10-21 00:00:00,,103.01.007,C,320.01.451,,,,,8309947,320.01.451,,,,,,3372,2019-11-20 10:38:39.650000,3372,2019-11-20 10:38:40.600000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34315,30854,,
30862,34207,BO,0000002500,2019-09-30 00:00:00,,103.01.007,B,17079,07,1399,,,8220615,102.07.001.21,,,,,,6963,2019-11-08 10:46:38.253000,6963,2019-11-08 10:46:38.253000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34207,30862,,
30863,35043,4,0000000340,2022-12-31 00:00:00,,103.01.007,C,320.01.670,,,,,11440723,320.01.670,,,,,,5382,2023-01-18 09:13:40.200000,5382,2023-01-18 09:13:40.410000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-18 09:13:40.373000,0,,35043,30863,,
30864,35663,4,0000000435,2024-12-31 00:00:00,,103.01.007,C,320.01.513,,,,,13341723,320.01.513,,,,,,5382,2024-12-31 13:46:45.197000,5382,2024-12-31 13:46:46.187000,,,,,,,,,C,1900-01-01 00:00:00,2024-12-31 13:46:46.160000,0,False,35663,30864,,
30865,35664,4,0000000435,2024-12-31 00:00:00,,103.01.007,C,320.01.513,,,,,13341723,320.01.513,,,,,,5382,2024-12-31 13:46:45.207000,5382,2024-12-31 13:46:46.210000,,,,,,,,,C,1900-01-01 00:00:00,2024-12-31 13:46:46.187000,0,False,35664,30865,,
